name,city,state,address,website
MOUNT HALL ELEMENTARY SCHOOL,BONNERS FERRY,ID,"https://idahoschools.org/schools/0434/profile"
CAMERON CO J J A E P,PORT ISABEL,TX,"https://www.cameroncounty.us/programs/"
QUEBRADA GRANDE,NAGUABO,PR,"https://www.fs.usda.gov/recarea/elyunque/recarea/?recid=82984"
VICTORIA SANTIAGO COLON (QUEBRADA),SALINAS,PR,"https://dataexplorer.agile-ed.com/Lookup/PR/702802-Victoria-Santiago-ColonQuebrada"
SODA SPRINGS HIGH SCHOOL,SODA SPRINGS,ID,"https://www.sodaschools.org/"
MOUNTAIN HOME JUNIOR HIGH SCHOOL,MOUNTAIN HOME,ID,"http://mhjh.mtnhomesd.org/"
KINGS HIGH SCHOOL,KINGS MILLS,OH,"https://www.kingslocal.net/high-school/home-1/-/"
COLERAIN HIGH SCHOOL,CINCINNATI,OH,"https://www.nwlsd.org/colerainhighschool_home.aspx"
CASTON JR-SR HIGH SCHOOL,FULTON,IN,"https://www.caston.k12.in.us/"
ROSENDO MATIENZO CINTRON,LAJAS,PR,"https://read.dukeupress.edu/hahr/article/42/1/108/159555/Rosendo-Matienzo-Cintron"
RIMROCK ELEMENTARY,AMMON,ID,"https://www.rimrockraptors.org/"
JOHNSONVILLE ELEM SCHOOL,JOHNSONVILLE,IL,"https://jes.fsd5.org/"
MILLARD SOUTH HIGH SCHOOL,OMAHA,NE,"https://mshs.mpsomaha.org/"
GOVERNOR CHRISTOPHER DELSESTO,PROVIDENCE,RI,"https://www.nga.org/governor/christopher-del-sesto/"
ACAD OF ENVT SCI/MATH MIDDLE,ST. LOUIS,MO,"https://www.slps.org/domain/6965"
INES ENCARNACION,FAJARDO,PR,"https://publicschoolsk12.com/elementary-schools/pr/fajardo-municipio/720003000513.html"
CARMEN BENITEZ,LAS PIEDRAS,PR,"https://www.spellingcity.com/carmen-benitez-las-piedras-pr.html"
NORTH FREMONT JR/SR HIGH SCHOOL,ASHTON,ID,"http://nfhuskies.net/"
QUEMADOS,SAN LORENZO,PR,"https://www.propertyshark.com/homes/US/Real-Estate-Listings/PR/San-Lorenzo-Municipality/Quemados.html"
JOSE GAUTIER BENITEZ,PONCE,PR,"https://allpoetry.com/Jose-Gautier-Benitez"
DR. MARTIN LUTHER KING JR. EARLY CHILDHOOD CENTER NO 52,ELIZABETH,NJ,"https://www.epsnj.org/site/default.aspx?PageType=3&ModuleInstanceID=9217&ViewID=5C8B25C6-C8F8-4BD5-923B-8A7C70A93DDA&RenderLoc=0&FlexDataID=48771&PageID=3873&Comments=true"
FRAZIER PREP ACAD CHARTER ES,CHICAGO,IL,"http://mosaicaeducation.com/schools/frazier-preparatory-academy/"
POINT DUME ELEMENTARY,MALIBU,CA,"http://www.pointdume.smmusd.org/welcome.html"
