name,business_type,state_registered,street_registered,city_registered,zip5_registered,state_physical,street_physical,city_physical,zip5_physical,filing_number,agent_name,agent_title,raw_physical_address,raw_registered_address
"NORTH SIXTH PROPERTIES OP GP, LLC",LLC,PA,,,,PA,"645 HAMILTON STREET, SUITE 600",ALLENTOWN,18101,6412445,,,"645 HAMILTON STREET, SUITE 600 ALLENTOWN PA 18101 LEHIGH",
"OCEANS LENDING, LLC",LLC,DE,,,,,,,,6412446,,,%CORPORATION SERVICE COMPANY DAUPHIN,
"INTEGRATED AGRICULTURE SYSTEMS, INC.",CORPORATION,PA,,,,PA,21 S 3RD ST,HARRISBURG,17101,6412448,,,21 S 3RD ST HARRISBURG PA 17101 DAUPHIN,
REGAROO LLC,LLC,PA,,,,PA,4315 BELMONT DR,BETHLEHEM,18020,6412449,,,4315 BELMONT DR BETHLEHEM PA 18020 NORTHAMPTON,
KARETAS ACQUISITION COMPANY L.L.C.,LLC,PA,,,,PA,1012 TUCKERTON CT,READING,19605,6412450,,,1012 TUCKERTON CT READING PA 19605 BERKS,
UNRULY BOYS PRODUCTIONS LLC,LLC,PA,,,,,,,,6412453,,,"%UNITED STATES CORPORATION AGENTS, INC. LEHIGH",
"MANDEL CABIN, LLC",LLC,PA,,,,,,,,6412454,,,%REGISTERED AGENTS INC CHESTER,
"TREE OF KNOWLEDGE LEARNING ACADEMY, LLC",LLC,PA,,,,PA,2645 N MYRTLEWOOD ST,PHILADELPHIA,19132,6412455,,,2645 N MYRTLEWOOD ST PHILADELPHIA PA 19132 PHILADELPHIA,
"RAHAL MANAGEMENT, LLC",LLC,PA,,,,PA,4 BULL RUN COURT,MECHANICSBURG,17055,6412457,,,4 BULL RUN COURT MECHANICSBURG PA 17055 CUMBERLAND,
"CRS CONTRACTING, LLC",LLC,PA,,,,PA,110 SPIKER ROAD,CABOT,16023,6412459,,,110 SPIKER ROAD CABOT PA 16023 BUTLER,
RAHAL FAMILY LIMITED PARTNERSHIP,PARTNERSHIP,PA,4 BULL RUN COURT,MECHANICSBURG,17055,PA,4 BULL RUN COURT,MECHANICSBURG,17055,6412460,RAHAL MANAGEMENT LLC,GENPARTNER,4 BULL RUN COURT MECHANICSBURG PA 17055 CUMBERLAND,4 BULL RUN COURT MECHANICSBURG PA 17055
"BINGO'S BARKERY & PAMPERED PUPS SALON, LLC",LLC,PA,,,,PA,7389 WEST RIDGE ROAD,FAIRVIEW,16415,6412461,,,7389 WEST RIDGE ROAD FAIRVIEW PA 16415 ERIE,
"CARE IS PRIMARY ACO, LLC",LLC,PA,,,,PA,210 YORKTOWN PLAZA,ELKINS PARK,19027,6412462,,,210 YORKTOWN PLAZA ELKINS PARK PA 19027 MONTGOMERY,
PRENTICE FAMILY LIMITED PARTNERSHIP,PARTNERSHIP,PA,1326 LYTLE ROAD,MONONGAHELA,15063,PA,1326 LYTLE ROAD,MONONGAHELA,15063,6412463,"THOMAS D. PRENTICE, JR.",GENPARTNER,1326 LYTLE ROAD MONONGAHELA PA 15063 ALLEGHENY,1326 LYTLE ROAD MONONGAHELA PA 15063
CYCLE EXPRESS LLC,LLC,DE,,,,,,,,6412465,,,%CORPORATION SERVICE COMPANY BUCKS,
"B. EDWARD CONSTRUCTION & CONSULTING SERVICES, LLC.",LLC,PA,,,,PA,115 TIMBER ROAD,MECHANICSBURG,17050,6412467,,,115 TIMBER ROAD MECHANICSBURG PA 17050 CUMBERLAND,
"VELOCITY CLAIMS, LLC",LLC,DE,,,,,,,,6412468,,,%CORPORATION SERVICE COMPANY DAUPHIN,
PIZZA ZONE 2 LLC.,LLC,PA,,,,PA,90 G 4600 JONESTOWN RD.,HARRISBURG,17109,6412470,,,90 G 4600 JONESTOWN RD. HARRISBURG PA 17109 DAUPHIN,
DISTRIBUTED GAS HOLDINGS LLC,LLC,DE,,,,PA,106 ISABELLA STREET SUITE 600,PITTSBURGH,15212,6412471,,,106 ISABELLA STREET SUITE 600 PITTSBURGH PA 15212 ALLEGHENY,
DGH BORROWER LLC,LLC,DE,,,,PA,106 ISABELLA STREET SUITE 600,PITTSBURGH,15212,6412473,,,106 ISABELLA STREET SUITE 600 PITTSBURGH PA 15212 ALLEGHENY,
"TREMBCO, LLC",LLC,PA,,,,PA,2311 N FRONT ST AP.#518,HARRISBURG,17110,6412475,,,2311 N FRONT ST AP.#518 HARRISBURG PA 17110 DAUPHIN,
"HARVEST BUFFET, LLC",LLC,PA,,,,PA,26 EAST END CENTER WILKES,BARRE,18702,6412479,,,26 EAST END CENTER WILKES BARRE PA 18702 LUZERNE,
KEEPIN' IT CLEAN SERVICES,CORPORATION,PA,405 N ESSEX AVE,NARBERTH,19072,PA,405 N ESSEX AVE,NARBERTH,19072,6412480,PAULA AXTEL,OWNER,405 N ESSEX AVE NARBERTH PA 19072 MONTGOMERY,405 N ESSEX AVE NARBERTH PA 19072
FOCUSED FATHERS INC,NONPROFIT,PA,,,,PA,418 VENTURE STREET,PITTSBURGH,15214,6412481,,,418 VENTURE STREET PITTSBURGH PA 15214 ALLEGHENY,
"RESILIAM RECRUITING, LLC",LLC,PA,,,,PA,1410 CENTER ROAD,LANCASTER,17603,6412483,,,1410 CENTER ROAD LANCASTER PA 17603 LANCASTER,
HOGUE'S LAWN AND LANDSCAPE MAINTENANCE,CORPORATION,PA,810 GRANDVIEW ROAD,ELLWOOD CITY,16117,PA,810 GRANDVIEW ROAD,ELLWOOD CITY,16117,6412484,RONALD HOGUE,OWNER,810 GRANDVIEW ROAD ELLWOOD CITY PA 16117 BEAVER,810 GRANDVIEW ROAD ELLWOOD CITY PA 16117
3PEBBLES LLC,LLC,PA,,,,PA,1152 MAE ST,HUMMELSTOWN,17036,6412485,,,1152 MAE ST HUMMELSTOWN PA 17036 DAUPHIN,
GESTITE BUILDERS GROUP,CORPORATION,PA,85 HARROW ROAD,LEVITTOWN,19056,PA,85 HARROW ROAD,LEVITTOWN,19056,6412486,"JAKE CONSTRUCTION, LLC",OWNER,85 HARROW ROAD LEVITTOWN PA 19056 BUCKS,85 HARROW ROAD LEVITTOWN PA 19056
"PRESSMAN LAW, LLC",LLC,PA,,,,PA,1135 SPRUCE STREET,PHILADELPHIA,19107,6412487,,,1135 SPRUCE STREET PHILADELPHIA PA 19107 PHILADELPHIA,
DESIGN BUILD CUSTOM CONSTRUCTION LLC,LLC,PA,,,,PA,1701 PETERS MOUNTAIN RD.,DAUPHIN,17018,6412490,,,1701 PETERS MOUNTAIN RD. DAUPHIN PA 17018 DAUPHIN,
HOME IMPROVEMENTS TODAY,CORPORATION,PA,8737 LYON VALLEY ROAD,NEW TRIPOLI,18066,PA,8737 LYON VALLEY RD.,NEW TRIPOLI,18066,6412491,KEITH A HAFER,OWNER,8737 LYON VALLEY RD. NEW TRIPOLI PA 18066 LEHIGH,8737 LYON VALLEY ROAD NEW TRIPOLI PA 18066
KNEADED BLISS,CORPORATION,PA,150 RIDGEPIKE APT B315,LAFAYETTE HILL,19444,PA,150 RIDGE PIKE APT B315,LAFAYETTE HILL,19444,6412492,JANELLE MCCLURE,OWNER,150 RIDGE PIKE APT B315 LAFAYETTE HILL PA 19444,150 RIDGEPIKE APT B315 LAFAYETTE HILL PA 19444
EXPEDITION OUTFITTER,CORPORATION,PA,710 WASHINGTON STREET,RED HILL,18076,PA,710 WASHINGTON ST,RED HILL,18076,6412493,BLU GNU TRADING COMPANY,OWNER,710 WASHINGTON ST RED HILL PA 18076 MONTGOMERY,710 WASHINGTON STREET RED HILL PA 18076
K. BROWN SALES LLC,LLC,PA,,,,PA,591 ALCOTT,PHILADELPHIA,19120,6412496,,,591 ALCOTT PHILADELPHIA PA 19120 PHILADELPHIA,
"AMERICAN PLANT MAINTENANCE, LLC",LLC,DE,,,,,,,,6412500,,,"%INCORP SERVICES, INC. DAUPHIN",
"EMPIRE INSURANCE GROUP, LLC",LLC,PA,,,,PA,8100 CASTER AVENUE,PHILADELPHIA,19152,6412501,,,8100 CASTER AVENUE PHILADELPHIA PA 19152 PHILADELPHIA,
"DR. RICHARD W. BITTRICK, M.D., LLC",LLC,PA,,,,PA,53 LISBURN AVENUE,SHREWSBURY,17361,6412503,,,53 LISBURN AVENUE SHREWSBURY PA 17361 YORK,
HOMEFIX CUSTOM REMODELING CORP,CORPORATION,MD,,,,,,,,6412508,,,"%INCORP SERVICES, INC. YORK",
"JH LOGISTICS, LLC",LLC,PA,,,,PA,6217 GALLEON DR,MECHANICSBURG,17050,6412510,,,6217 GALLEON DR MECHANICSBURG PA 17050 CUMBERLAND,
SAMARA'S REAL ESTATE INC.,CORPORATION,PA,,,,,,,,6412512,,,"%UNITED STATES CORPORATION AGENTS, INC. LEHIGH",
"THE FIRST GIVING FOUNDATION, INCORPORATED",NONPROFIT,PA,,,,,,,,6412513,,,"%UNITED STATES CORPORATION AGENTS, INC. DELAWARE",
WALKER MECHANICAL LLC,LLC,PA,,,,PA,4845 HARRISON STREET,PITTSBURGH,15201,6412517,,,4845 HARRISON STREET PITTSBURGH PA 15201 ALLEGHENY,
POLKA DOT PARLOR LLC,LLC,PA,,,,,,,,6412518,,,%REGISTERED AGENTS INC MONTGOMERY,
BERKS & BEYOND,CORPORATION,PA,926 PENN AVENUE,WYOMISSING,19610,PA,926 PENN AVENUE,WYOMISSING,19610,6412520,"HGSS, INC.",OWNER,926 PENN AVENUE WYOMISSING PA 19610 BERKS,926 PENN AVENUE WYOMISSING PA 19610
SPA WAYNE LLC,LLC,PA,,,,PA,2033 WALNUT STREET,PHILADELPHIA,19103,6412521,,,2033 WALNUT STREET PHILADELPHIA PA 19103 PHILADELPHIA,
SUSHIMAN INC,CORPORATION,PA,,,,PA,2501 HUNTINGDON PIKE,HUNTINGDON VALLEY,19006,6412523,,,2501 HUNTINGDON PIKE HUNTINGDON VALLEY PA 19006 MONTGOMERY,
CRAVE MEXICAN GRILL,CORPORATION,PA,1655 BARCLAY HILL RD,BEAVER,15061,PA,570 BEAVER VALLEY MALL BLVD,MONACA,15061,6412524,JEREMIE REAGAN,OWNER,570 BEAVER VALLEY MALL BLVD MONACA PA 15061 BEAVER,1655 BARCLAY HILL RD BEAVER PA 15009
FANTI'S PIZZA & RESTAURANT,CORPORATION,PA,6615 MARTINS MILL ROAD,PHILADELPHIA,19111,PA,6615 MARTINS MILL ROAD,PHILADELPHIA,19111,6412526,LABELLA ITALINA DELIGHT INC,OWNER,6615 MARTINS MILL ROAD PHILADELPHIA PA 19111 PHILADELPHIA,6615 MARTINS MILL ROAD PHILADELPHIA PA 19111
"CNM PLUMBING & CONTRACTING SERVICES, LLC",LLC,PA,,,,PA,2589 E CEDARVILLE ROAD,POTTSTOWN,19465,6412528,,,2589 E CEDARVILLE ROAD POTTSTOWN PA 19465 MONTGOMERY,
"JFC, LLC",LLC,PA,,,,PA,4722 EDMUND ST,PHILADELPHIA,19124,6412529,,,4722 EDMUND ST PHILADELPHIA PA 19124 PHILADELPHIA,
"ELMO CONSTRUCTION, LLC",LLC,PA,,,,PA,622 GILHAM STREET,PHILADELPHIA,19111,6412530,,,622 GILHAM STREET PHILADELPHIA PA 19111 PHILADELPHIA,
BID ENERGY GROUP,CORPORATION,PA,2 SHENANDOAH DRIVE,LAKEWOOD,19111,,,,,6412531,MOSES SPITZ,OWNER,2 SHENANDOAH DRIVE LAKEWOOD NJ 08701 OUT OF STATE,2 SHENANDOAH DRIVE LAKEWOOD PA 08701
FED UP RECORDS,CORPORATION,PA,3947 W LINCOLN HWY #326,DOWNINGTOWN,19335,PA,3947 WEST LINCOLN HIGHWAY #326,DOWNINGTOWN,19335,6412533,LAMAR ADDISON,OWNER,3947 WEST LINCOLN HIGHWAY #326 DOWNINGTOWN PA 19335 CHESTER,3947 W LINCOLN HWY #326 DOWNINGTOWN PA 19335
FRICK MOTORS LLC,LLC,PA,,,,PA,838 MT PLEASANT ROAD,GREENSBURG,15601,6412546,,,838 MT PLEASANT ROAD GREENSBURG PA 15601 WESTMORELAND,
GREATER QUALITY CUSTOM RIDEZ,CORPORATION,PA,6201 CRITTENDEN,PHILADELPHIA,19144,PA,162 W WYNEVA ST,PHILADELPHIA,19144,6412548,RICHARD LEWIS,OWNER,162 W WYNEVA ST PHILADELPHIA PA 19144 PHILADELPHIA,6201 CRITTENDEN PHILADELPHIA PA 19138
REBECCA'S PET CARE,CORPORATION,PA,232 N. FIFTH STREET,LEWISBURG,17837,PA,232 N 5TH ST,LEWISBURG,17837,6412550,REBECCA M ROSENBERGER,OWNER,232 N 5TH ST LEWISBURG PA 17837 UNION,232 N. FIFTH STREET LEWISBURG PA 00000
DRIVEN AUTOBODY,CORPORATION,PA,160 GREELEY ROAD,BROOKVILLE,15825,PA,160 GREELEY RD,BROOKVILLE,15825,6412551,NICHOLAS S GREENAWALT,OWNER,160 GREELEY RD BROOKVILLE PA 15825 JEFFERSON,160 GREELEY ROAD BROOKVILLE PA 15825
REEL CINEMAS THEATRE DEVELOPMENT FUND,NONPROFIT,PA,,,,PA,301 HAVERFORD AVENUE P.O. BOX 16,NARBERTH,19072,6412552,,,301 HAVERFORD AVENUE P.O. BOX 16 NARBERTH PA 19072 MONTGOMERY,
RIVAL BROS. COFFEE,CORPORATION,PA,1520 SPRUCE ST,PHILADELPHIA,19102,PA,1520 SPRUCE ST,PHILADELPHIA,19102,6412553,"THE DRIFTER 3, LLC",OWNER,1520 SPRUCE ST PHILADELPHIA PA 19102 PHILADELPHIA,1520 SPRUCE ST PHILADELPHIA PA 19102
CURTIS4 ENTERPRISES LLC,LLC,PA,,,,PA,3234 WILKINSONS VILLAGE CT. E,JAMISON,18929,6412554,,,3234 WILKINSONS VILLAGE CT. E JAMISON PA 18929 BUCKS,
HAND-PAINTED YOGA,CORPORATION,PA,714 BAINBRIDGE ST UNIT 8,PHILADELPHIA,19147,PA,714 BAINBRIDGE ST UNIT 8,PHILADELPHIA,19147,6412555,ALLISON KROSNICK,OWNER,714 BAINBRIDGE ST UNIT 8 PHILADELPHIA PA 19147 PHILADELPHIA,714 BAINBRIDGE ST UNIT 8 PHILADELPHIA PA 19147
VOICES UNITED,CORPORATION,PA,2008 W TRINDLE ROAD,CARLISLE,17013,PA,2008 W TRINDLE RD,CARLISLE,17013,6412556,"TDKM, LLC",OWNER,2008 W TRINDLE RD CARLISLE PA 17013 CUMBERLAND,2008 W TRINDLE ROAD CARLISLE PA 17013
925 FURNISHINGS LLC,LLC,PA,,,,PA,221 WEST SWINICK DR.,DUNMORE,18512,6412557,,,221 WEST SWINICK DR. DUNMORE PA 18512 LACKAWANNA,
DAVID CONSTRUCTION AND REMODELING LLC,LLC,PA,,,,PA,1544 WALNUT STREET,HARRISBURG,17104,6412558,,,1544 WALNUT STREET HARRISBURG PA 17104 DAUPHIN,
SHEPHERD'S HOUSE,CORPORATION,PA,1305 FORREST STREET,TRAINER,19061,PA,1305 FORREST ST,TRAINER,19061,6412559,RONALD MYERS JR.,OWNER,1305 FORREST ST TRAINER PA 19061 DELAWARE,1305 FORREST STREET TRAINER PA 19061
"DM EXCAVATING, LLC",LLC,PA,,,,PA,167 RUSHTOWN ROAD,DANVILLE,17821,6412561,,,167 RUSHTOWN ROAD DANVILLE PA 17821 NORTHUMBERLAND,
PARCEL & MORE,CORPORATION,PA,8500 HENRY AVENUE,PHILADELPHIA,19126,PA,6712 N. LAWRENCE STREET,PHILADELPHIA,19126,6412564,"TLM, LLC",OWNER,6712 N. LAWRENCE STREET PHILADELPHIA PA 19126 PHILADELPHIA,8500 HENRY AVENUE PHILADELPHIA PA 19128
INTERTWINED BY DESIGN & CO.,CORPORATION,PA,,,,PA,480 MORRIS ROAD,BLUE BELL,19422,6412565,,,480 MORRIS ROAD BLUE BELL PA 19422 MONTGOMERY,
RIGBY & PELLER LINGERIE STYLISTS LONDON,CORPORATION,PA,160 N GULPH RD #2345C,KING OF PRUSSIA,19406,PA,160 N GULPH RD #2345C,KING OF PRUSSIA,19406,6412566,INTIMACY AT KING OF PRUSSIA LLC,OWNER,160 N GULPH RD #2345C KING OF PRUSSIA PA 19406 MONTGOMERY,160 N GULPH RD #2345C KING OF PRUSSIA PA 19406
"SURREAL MOMENTS ENTERTAINMENT, LLC",LLC,PA,,,,PA,2309 FAIRVIEW ST,WEST LAWN,19609,6412567,,,2309 FAIRVIEW ST WEST LAWN PA 19609 BERKS,
"CSALMS RENTALS & MORE, LLC",LLC,PA,,,,PA,7513 CHELWYNDE AVE,PHILADELPHIA,19153,6412568,,,7513 CHELWYNDE AVE PHILADELPHIA PA 19153 PHILADELPHIA,
"HEALTH PROCESSING SERVICE, LLC",LLC,FL,,,,,,,,6412569,,,%CORPORATION SERVICE COMPANY DAUPHIN (TERMINATED),
STANCOR LP OF DELAWARE,PARTNERSHIP,DE,,,,,,,,6412570,,,%CORPORATION SERVICE COMPANY DAUPHIN,
BROWN TECHNOLOGY ASSOCIATES,CORPORATION,PA,1 NORTH SYCAMORE LANE `,STEWARTSTOWN,17363,PA,1 NORTH SYCAMORE LANE,STEWARTSTOWN,17363,6412571,CRAIG ALLEN BROWN,OWNER,1 NORTH SYCAMORE LANE STEWARTSTOWN PA 17363 YORK,1 NORTH SYCAMORE LANE ` STEWARTSTOWN PA 17363
DEBORAHLYNNPR INCORPORATED,CORPORATION,PA,,,,PA,1103 E SHARPNACK ST,PHILADELPHIA,19150,6412572,,,1103 E SHARPNACK ST PHILADELPHIA PA 19150 PHILADELPHIA,
D1BA,CORPORATION,PA,595 DEER POINTE RD,WEST CHESTER,19382,PA,595 DEER POINTE RD,WEST CHESTER,19382,6412573,DISTRICT ONE BASKETBALL ACADEMY LLC,OWNER,595 DEER POINTE RD WEST CHESTER PA 19382 CHESTER,595 DEER POINTE RD WEST CHESTER PA 19382
"3L MEDICAL, LLC",LLC,PA,,,,PA,"225 WILMINGTON WEST CHESTER PIKE, SUITE 200",CHADDS FORD,19317,6412574,,,"225 WILMINGTON WEST CHESTER PIKE, SUITE 200 CHADDS FORD PA 19317 DELAWARE",
JAKES PLACE FOR USED FURNITURE,CORPORATION,PA,3280 ROUTE 611,BARTONSVILLE,18321,PA,3280 RT 611,BARTONSVILLE,18321,6412578,JACOB HANYON,OWNER,3280 RT 611 BARTONSVILLE PA 18321 MONROE,3280 ROUTE 611 BARTONSVILLE PA 18321
"S1 MEDICAL, LLC",LLC,PA,,,,PA,"225 WILMINGTON WEST CHESTER PIKE, SUITE 200",CHADDS FORD,19317,6412580,,,"225 WILMINGTON WEST CHESTER PIKE, SUITE 200 CHADDS FORD PA 19317 DELAWARE",
KINGDOM CULTURE DESIGNS,CORPORATION,PA,6634 PAINTED SKY DR,HARRISBURG,17111,PA,6634 PAINTED SKY DR,HARRISBURG,17111,6412581,BRYON KEITH LINDER,OWNER,6634 PAINTED SKY DR HARRISBURG PA 17111 DAUPHIN,6634 PAINTED SKY DR HARRISBURG PA 17111
SLIDER CITY GRILL,CORPORATION,PA,450 WILLOWBROOK PLAZA,BELLE VERNON,15012,PA,450 WILLOWBROOK PLAZA,BELLE VERNON,15012,6412582,DC GRILL ENTERPRISE CO.,OWNER,450 WILLOWBROOK PLAZA BELLE VERNON PA 15012 WESTMORELAND,450 WILLOWBROOK PLAZA BELLE VERNON PA 15012
"PEACE LANE ESTATE, LLC",LLC,PA,,,,PA,104 HUNTSMAN LANE,LANCASTER,17602,6412583,,,104 HUNTSMAN LANE LANCASTER PA 17602 LANCASTER,
"GREENBRIDGE FARM ENTERPRISES, INC.",CORPORATION,PA,,,,PA,192 MAIN STREET,GREAT BEND,18821,6412584,,,192 MAIN STREET GREAT BEND PA 18821 SUSQUEHANNA,
ALK APPRAISALS,CORPORATION,PA,52 MARKET RD,MALVERN,19355,PA,52 MARKEL RD,MALVERN,19355,6412585,ALISA LYN KATZ LLC,OWNER,52 MARKEL RD MALVERN PA 19355 CHESTER,52 MARKET RD MALVERN PA 19355
"MIDDLE HILL FARM, LLC",LLC,PA,,,,PA,120 MIDDLE RD,PERKASIE,18944,6412586,,,120 MIDDLE RD PERKASIE PA 18944 BUCKS,
DRAGON CITY RESTAURANT INC,CORPORATION,PA,,,,PA,923 LEVICK STREET,PHILADELPHIA,19111,6412587,,,923 LEVICK STREET PHILADELPHIA PA 19111 PHILADELPHIA,
"LIBERTY RESOURCES HEALTH AND WELLNESS, LLC",LLC,PA,,,,PA,"112 NORTH 8TH STREET, SUITE 600",PHILADELPHIA,19107,6412588,,,"112 NORTH 8TH STREET, SUITE 600 PHILADELPHIA PA 19107 PHILADELPHIA",
TEACH THROUGH LOVE,CORPORATION,PA,1214 FIRST AVE,MEDIA,19063,PA,1214 FIRST AVE,MEDIA,19063,6412589,LORI PETRO,OWNER,1214 FIRST AVE MEDIA PA 19063 DELAWARE,1214 FIRST AVE MEDIA PA 19063
PLAOHS WIRELESS LLC,LLC,PA,,,,PA,501 S. 69TH ST.,UPPER DARBY,19082,6412590,,,501 S. 69TH ST. UPPER DARBY PA 19082 DELAWARE,
"GAMADIA HOMES, LLC",LLC,PA,,,,PA,3600 WESTMINSTER WAY,NAZARETH,18064,6412592,,,3600 WESTMINSTER WAY NAZARETH PA 18064 NORTHAMPTON,
ERO PENNSYLVANIA,CORPORATION,PA,9229,MERTZTOWN,19539,PA,9229,MERTZTOWN,19539,6412593,"MISSY ERICKSON SPORTS, LLC",OWNER,9229 MERTZTOWN RD MERTZTOWN PA 19539 LEHIGH,9229 MERTZTOWN RD MERTZTOWN PA 18539
AGAPE PERSONAL CARE HOME,CORPORATION,PA,210 MALLARD DR,MONROEVILLE,15146,PA,210 MALLARD DR,MONROEVILLE,15146,6412594,PAULA STEVENSON,OWNER,210 MALLARD DR MONROEVILLE PA 15146 ALLEGHENY,210 MALLARD DR MONROEVILLE PA 15146
"IRON BRIDGE RENEWABLES, LLC",LLC,PA,,,,PA,970 IRON BRIDGE ROAD,MOUNT JOY,17552,6412595,,,970 IRON BRIDGE ROAD MOUNT JOY PA 17552 LANCASTER,
"RECMI AMERICA, LLC",LLC,PA,,,,PA,1285 WEST KING STREET,YORK,17404,6412596,,,1285 WEST KING STREET YORK PA 17404 YORK,
ALICE APPAREL INC,CORPORATION,PA,,,,PA,6612 NORTHAMPTON CT,HARRISBURG,17111,6412599,,,6612 NORTHAMPTON CT HARRISBURG PA 17111 DAUPHIN,
THE DRIFTWOOD I,CORPORATION,PA,2478 ROUTE 30 WEST,LIGONIER,15658,PA,2478 RT 30 WEST,LIGONIER,15658,6412600,FJ BACHER LLC,OWNER,2478 RT 30 WEST LIGONIER PA 15658 WESTMORELAND,2478 ROUTE 30 WEST LIGONIER PA 15658
THE BARN AT RAYNE RUN LLC,LLC,PA,,,,PA,2475 RAYNE RUN ROAD,MARION CENTER,15759,6412605,,,2475 RAYNE RUN ROAD MARION CENTER PA 15759 INDIANA,
RPM AUTO GLASS,CORPORATION,PA,828 MAPLE STREET,WEST MIFFLIN,15122,PA,828 MAPLE STREET,WEST MIFFLIN,15122,6412606,RYAN P MCCLAFFERTY,OWNER,828 MAPLE STREET WEST MIFFLIN PA 15122 ALLEGHENY,828 MAPLE STREET WEST MIFFLIN PA 15122
UNCLEAR MAGAZINE,CORPORATION,PA,814 CLIFFORD AVENUE,ARDMORE,19003,PA,814 CLIFFORD AVENUE,ARDMORE,19003,6412607,CAMERON HALSTEAD,OWNER,814 CLIFFORD AVENUE ARDMORE PA 19003 DELAWARE,814 CLIFFORD AVENUE ARDMORE PA 19003
"ROSS FAMILY FUND, INC.",NONPROFIT,FL,,,,,,,,6412608,,,%CORPORATION SERVICE COMPANY DAUPHIN,
J & D POWERSPORTS LLC,LLC,PA,,,,PA,829 SHICKSHINNY ROAD,STILLWATER,17878,6412609,,,829 SHICKSHINNY ROAD STILLWATER PA 17878 COLUMBIA,
"JEFFERSON STREET HOLDINGS, LLC",LLC,PA,,,,PA,189 LASHER ROAD,KITTANNING,16201,6412611,,,189 LASHER ROAD KITTANNING PA 16201 ARMSTRONG,
MO'S MAD MUNCHIES LIMITED PARTNERSHIP,PARTNERSHIP,PA,134 JOCARR RD,STROUDSBURG,18360,PA,134 JOCARR ROAD,STROUDSBURG,18360,6412612,MONICA DAUBERT,GENPARTNER,134 JOCARR ROAD STROUDSBURG PA 18360 MONROE,134 JOCARR RD STROUDSBURG PA 18360
PITTDEVELOPMENT LLC,LLC,PA,,,,PA,152 LAUREL CREST DRIVE,WEXFORD,15090,6412613,,,152 LAUREL CREST DRIVE WEXFORD PA 15090,
APPLEHILL PARTNERS,CORPORATION,PA,354 JACKSONVILLE ROAD PO BOX 142,HOMER CITY,15748,PA,354 JACKSONVILLE ROAD PO BOX 142,HOMER CITY,15748,6412614,MARY J DELLAFIORA,OWNER,354 JACKSONVILLE ROAD PO BOX 142 HOMER CITY PA 15748 INDIANA,354 JACKSONVILLE ROAD PO BOX 142 HOMER CITY PA 15748
MANDY GAS LLC,LLC,PA,,,,PA,178 MEDDINGS ROAD,CANONSBURG,15317,6412615,,,178 MEDDINGS ROAD CANONSBURG PA 15317 WASHINGTON,
"DRASHTI LANCASTER, LLC",LLC,PA,,,,PA,2165 LINCOLN HIGHWAY E,LANCASTER,17602,6412617,,,2165 LINCOLN HIGHWAY E LANCASTER PA 17602 LANCASTER,
ALL STATES CONTRACTING LLC,LLC,PA,,,,PA,122 APRIL STREET PO BOX 23,YUKON,15698,6412618,,,122 APRIL STREET PO BOX 23 YUKON PA 15698 WESTMORELAND,
SWEAT PGH,CORPORATION,PA,650 WASHINGTON ROAD SUITE 400,PITTSBURGH,15228,PA,650 WASHINGTON ROAD SUITE 400,PITTSBURGH,15228,6412619,"KMW FITNESS, LLC",OWNER,650 WASHINGTON ROAD SUITE 400 PITTSBURGH PA 15228 ALLEGHENY,650 WASHINGTON ROAD SUITE 400 PITTSBURGH PA 15228
