name,business_type,state_registered,street_registered,city_registered,zip5_registered,state_physical,street_physical,city_physical,zip5_physical,filing_number,agent_name,agent_title,raw_physical_address,raw_registered_address
"MODERN SHORT STORIES, LLC",LLC,PA,,,,PA,718 FINLEY ROAD,BELLE VERNON,15012,3822819,,,718 FINLEY ROAD BELLE VERNON PA 15012 WESTMORELAND,
"NEW VENTURE, LLC",LLC,PA,,,,PA,79 NEW ROAD,ELVERSON,19520,3822820,,,79 NEW ROAD ELVERSON PA 19520 CHESTER,
"EAST CULTURE BEAUTY SALON, INC.",CORPORATION,PA,132 N 10TH ST,PHILADELPHIA,19107,PA,132 NORTH 10TH STREET,PHILADELPHIA,19107,3822821,ALICE CHONG,VICEPRESIDENT,132 NORTH 10TH STREET PHILADELPHIA PA 19107 PHILADELPHIA,132 N 10TH ST PHILADELPHIA PA 19107-2309
"MORTGAGE INVESTIGATORS, INC.",CORPORATION,PA,,,,PA,77 ASHLEY DRIVE,IVYLAND,18974,3822822,,,77 ASHLEY DRIVE IVYLAND PA 18974,
"LOCUS ECLAT HEALTH SOLUTIONS, INC.",CORPORATION,PA,101 CROSSPOINTE DR,WEST CHESTER,19380,PA,101 CROSSPOINTE DRIVE WEST,CHESTER,19380,3822823,LUIS E HENRIQUEZ,PRESIDENT,101 CROSSPOINTE DRIVE WEST CHESTER PA 19380 CHESTER,101 CROSSPOINTE DR WEST CHESTER PA 19380-4163
GOODEN BIOTECH RESEARCH INC,CORPORATION,PA,,,,PA,1210 CHEYNEY ROAD,WEST CHESTER,19382,3822824,,,1210 CHEYNEY ROAD WEST CHESTER PA 19382 CHESTER,
PHO & CAFE ANH HONG INC,CORPORATION,PA,7036 TERMINAL SQ,UPPER DARBY,19082,PA,7036 TERMINAL SQUARE,UPPER DARBY,19082,3822825,VINCENT KHA,PRESIDENT,7036 TERMINAL SQUARE UPPER DARBY PA 19082 DELAWARE,7036 TERMINAL SQ UPPER DARBY PA 19082-2333
ZENTO FUSION INC.,CORPORATION,PA,901 03 SOUTH,ST PHILADELPHIA,19147,PA,901-03 SOUTH STREET,PHILADELPHIA,19147,3822826,DYNAN SULISTYAWAH,PRESIDENT,901-03 SOUTH STREET PHILADELPHIA PA 19147 PHILADELPHIA,901 03 SOUTH ST PHILADELPHIA PA 19147-51
SHAMBHAVI & RUDRA CORP,CORPORATION,PA,,,,PA,2413 EASTON AVENUE,BETHLEHEM,18017,3822827,,,2413 EASTON AVENUE BETHLEHEM PA 18017 NORTHAMPTON,
"15 MOOSE ROAD, INC.",CORPORATION,PA,PO BOX 389,YORK,17406,PA,120 HOKES MILL ROAD,YORK,17406,3822828,RICHARD ABRAMS,PRESIDENT,120 HOKES MILL ROAD YORK PA 17406 YORK,PO BOX 389 YORK PA 17405-0389
LOUIE V'S AUTO DETAILING & ACCESSORIES INC,CORPORATION,PA,520 WASHINGTON AVE,NEWTOWN,19057,PA,2019 EDGELY ROAD,LEVITTOWN,19057,3822829,MICHAEL MACERATO,PRESIDENT,2019 EDGELY ROAD LEVITTOWN PA 19057 BUCKS,520 WASHINGTON AVE NEWTOWN PA 18940-09
PUTT REAL ESTATE INC.,CORPORATION,PA,716 GHURCH STREET,INDIANA,15701,PA,716 GHURCH STREET,INDIANA,15701,3822830,WALLACE PUTT,PRESIDENT,716 GHURCH STREET INDIANA PA 15701 INDIANA,716 GHURCH STREET INDIANA PA 15701-32
"SPHINX OF PA, INC.",CORPORATION,PA,5001 PELLINGHAM CIRCLE,ENOLA,17025,PA,5001 PELLINGHAM CIRCLE,ENOLA,17025,3822831,FAYEZ SALIB,PRESIDENT,5001 PELLINGHAM CIRCLE ENOLA PA 17025 CUMBERLAND,5001 PELLINGHAM CIRCLE ENOLA PA 17025-21
"KREIDER CONSTRUCTION, INC.",CORPORATION,PA,PO BOX 196,ANNVILLE,17003,PA,925 SOUTH SPRUCE STREET,ANNVILLE,17003,3822832,DENNIS KRIEDER,PRESIDENT,925 SOUTH SPRUCE STREET ANNVILLE PA 17003 LEBANON,PO BOX 196 ANNVILLE PA 17003-0196
"JAY SILBER VOICE OVER AND VIDEO, INC.",CORPORATION,PA,2036 ARCH ST,PHILADELPHIA,19103,PA,2036 ARCH STREET,PHILADELPHIA,19103,3822833,JAY SILBER,PRESIDENT,2036 ARCH STREET PHILADELPHIA PA 19103 PHILADELPHIA,2036 ARCH ST PHILADELPHIA PA 19103-1412
REPUTATION ONE INC,CORPORATION,PA,1402 SIEGEL STREET,CHESTER,19013,PA,1402 SIEGEL STREET,CHESTER,19013,3822834,DAVID PERRY,PRESIDENT,1402 SIEGEL STREET CHESTER PA 19013 DELAWARE,1402 SIEGEL STREET CHESTER PA 19013-23
"NANOUH, P.C.",CORPORATION,PA,23 EDINBORO LN,READING,19605,PA,23 EDINBORO LANE,READING,19605,3822835,MERVET HACHEM,PRESIDENT,23 EDINBORO LANE READING PA 19605 BERKS,23 EDINBORO LN READING PA 19605-7002
"EXCEL FURNITURE SALES, INC.",CORPORATION,PA,9326 NEIL ROAD,PHILADELPHIA,19115,PA,9326 NEIL ROAD,PHILADELPHIA,19115,3822836,YURI MALINSKY,PRESIDENT,9326 NEIL ROAD PHILADELPHIA PA 19115 PHILADELPHIA,9326 NEIL ROAD PHILADELPHIA PA 19115-51
"BUSINESS FORMS & PRODUCTS, INC.",CORPORATION,DE,,,,PA,6930 MELLON ROAD,EXPORT,15632,3822837,,,6930 MELLON ROAD EXPORT PA 15632 WESTMORELAND,
BIGGE CRANE AND RIGGING CO.,CORPORATION,CA,,,,,,,,3822839,,,%PARACORP INCORPORATED DAUPHIN,
STABLER & ASSOCIATES INCORPORATED,CORPORATION,DE,153 BERRY DR,WILMINGTON,19348,PA,110 E STATE STREET,KENNETT SQUARE,19348,3822840,NICHOLAS S STABLER III,VICEPRESIDENT,110 E STATE STREET KENNETT SQUARE PA 19348 CHESTER,153 BERRY DR WILMINGTON DE 19808-3617
THE BLENDED LEARNING RESEARCH CENTER,NONPROFIT,PA,,,,PA,661 ANDERSEN DRIVE SUITE 400,PITTSBURGH,15220,3822841,,,661 ANDERSEN DRIVE SUITE 400 PITTSBURGH PA 15220 ALLEGHENY,
UNITY CLOTHING AND APPAREL LLC,LLC,PA,,,,,,,,3822842,,,"%NATIONAL REGISTERED AGENTS, INC. DAUPHIN",
"KIRCHER ELECTRIC, LLC",LLC,PA,,,,PA,1214 EASTON RD SUITE L2,WARRINGTON,18976,3822844,,,1214 EASTON RD SUITE L2 WARRINGTON PA 18976 BUCKS,
"CHRISTY'S RESTAURANT, LLC",LLC,PA,,,,PA,1665 STATE ROUTE 65,ELLWOOD CITY,16117,3822846,,,1665 STATE ROUTE 65 ELLWOOD CITY PA 16117 LAWRENCE,
MANGANAS CONTRACTING CO. LLC,LLC,PA,,,,,,,,3822847,,,"%NATIONAL REGISTERED AGENTS, INC. DAUPHIN",
AUTHENTIC CONCRETE SOLUTIONS LLC,LLC,PA,,,,,,,,3822848,,,"%NATIONAL REGISTERED AGENTS, INC. DAUPHIN",
WIRED OUTDOORS LLC,LLC,PA,,,,PA,55 LADYBUG LANE,MYERSTOWN,17067,3822849,,,55 LADYBUG LANE MYERSTOWN PA 17067 LEBANON,
TIARE LLC,LLC,PA,,,,PA,1804 ROOSEVELT ROAD,SEWICKLEY,15143,3822850,,,1804 ROOSEVELT ROAD SEWICKLEY PA 15143 ALLEGHENY,
CRYSTAL CRUM PHOTOGRAPHY LLC,LLC,PA,,,,PA,307 HOMESTEAD LANE,BOALSBURG,16827,3822851,,,307 HOMESTEAD LANE BOALSBURG PA 16827 CENTRE,
FATBOI SLIM PRODUCTIONS LLC,LLC,PA,,,,,,,,3822853,,,"%NATIONAL REGISTERED AGENTS, INC. DAUPHIN",
CAPE COD TREASURES LLC,LLC,PA,,,,,,,,3822854,,,"%NATIONAL REGISTERED AGENTS, INC. DAUPHIN",
NEFF NATURAL RESOURCES LLC,LLC,PA,,,,PA,308 CONWAY ROAD,CHICORA,16025,3822855,,,308 CONWAY ROAD CHICORA PA 16025 BUTLER,
APPRAISE AMERICA LLC,LLC,PA,,,,PA,193 HARRY LONG ROAD,GREENSBURG,15601,3822856,,,193 HARRY LONG ROAD GREENSBURG PA 15601 WESTMORELAND,
"KEYSTONE REAL ESTATE DEVELOPMENT, LLC",LLC,PA,,,,PA,496 MONOCACY DRIVE,BATH,18014,3822857,,,496 MONOCACY DRIVE BATH PA 18014 NORTHAMPTON,
"JAZZ ENGINEERING, LLC",LLC,PA,,,,PA,1896 STEUBEN DRIVE,LANSDALE,19446,3822858,,,1896 STEUBEN DRIVE LANSDALE PA 19446 MONTGOMERY,
"H 2 L, LTD.",CORPORATION,PA,166 MILBEE LANE,GREENSBURG,15601,PA,166 MILBEE LANE,GREENSBURG,15601,3822861,THARON LOGAN,PRESIDENT,166 MILBEE LANE GREENSBURG PA 15601 WESTMORELAND,166 MILBEE LANE GREENSBURG PA 15601-65
ALAN PRUSHAN LLC,LLC,PA,,,,PA,48 HAYMARKET LANE,BRYN MAWR,19010,3822862,,,48 HAYMARKET LANE BRYN MAWR PA 19010 DELAWARE,
"KELBOURNE WOOLENS, LIMITED LIABILITY COMPANY",LLC,PA,,,,PA,"915 N 28TH STREET, 2ND FLOOR",PHILADELPHIA,19130,3822863,,,"915 N 28TH STREET, 2ND FLOOR PHILADELPHIA PA 19130 PHILADELPHIA",
"EJK PROPERTY CO., INC.",CORPORATION,PA,119 BRIDGEPORT ST MT,PLEASANT,15666,PA,119 BRIDGEPORT STREET,MOUNT PLEASANT,15666,3822864,JAMES P CRAWFORD,PRESIDENT,119 BRIDGEPORT STREET MOUNT PLEASANT PA 15666 WESTMORELAND,119 BRIDGEPORT ST MT PLEASANT PA 15666-2033
"ROB-IT, LLC",LLC,PA,,,,PA,1340 ROUDENBUSH ROAD,QUAKERTOWN,18951,3822865,,,1340 ROUDENBUSH ROAD QUAKERTOWN PA 18951 BUCKS,
"MADISON SQUARE REALTY, LLC",LLC,PA,,,,,,,,3822866,,,"%NATIONAL REGISTERED AGENTS, INC. DAUPHIN",
CASTLEROCK LLC,LLC,PA,,,,PA,1804 ROOSEVELT,SEWICKLEY,15143,3822867,,,1804 ROOSEVELT SEWICKLEY PA 15143 ALLEGHENY,
RIM DADDY LLC,LLC,PA,,,,PA,211 PINE VALLEY DRIVE,COATESVILLE,19320,3822868,,,211 PINE VALLEY DRIVE COATESVILLE PA 19320 CHESTER,
"LFULTON, LLC",LLC,PA,,,,PA,912 HENRY AVENUE,WAYNE,19087,3822869,,,912 HENRY AVENUE WAYNE PA 19087 CHESTER,
"LNESQ, LIMITED",LLC,PA,,,,PA,3650 NAZARETH PIKE SUITE 149,BETHLEHEM,18020,3822871,,,3650 NAZARETH PIKE SUITE 149 BETHLEHEM PA 18020 NORTHAMPTON,
"GOWNS AND MORE, INC.",CORPORATION,PA,1707 WILMINGTON ROAD S,NEW CASTLE,16105,PA,1707 WILMINGTON ROAD SUITE D,NEW CASTLE,16105,3822872,KAREY KORAB,PRESIDENT,1707 WILMINGTON ROAD SUITE D NEW CASTLE PA 16105 LAWRENCE,1707 WILMINGTON ROAD S NEW CASTLE PA 16105-37
"READY BILLING & ABLE, LLC",LLC,PA,,,,,,,,3822873,,,"%NATIONAL REGISTERED AGENTS, INC. DAUPHIN",
"APACHE FINANCIAL, LLC",LLC,PA,,,,PA,7 APACHE CIRCLE,CONESTOGA,17516,3822874,,,7 APACHE CIRCLE CONESTOGA PA 17516 LANCASTER,
BIG 4 HOLDING LLC,LLC,PA,,,,PA,306 JAMESTOWN ST,SUGAR GROVE,16350,3822876,,,306 JAMESTOWN ST SUGAR GROVE PA 16350 WARREN,
GRIDPLEX INC.,CORPORATION,PA,713 ELGIN ROAD,NEWTOWN SQ,,,,,,3822877,LAWRENCE SILVERMAN,PRESIDENT,"C/O AAAGENT SERVICES, LLC (TERM) PA DAUPHIN",713 ELGIN ROAD NEWTOWN SQ PA 19073-23
ZENSATIONAL FURNITURE REPAIR LLC,LLC,PA,,,,,,,,3822878,,,"%NATIONAL REGISTERED AGENTS, INC. DAUPHIN",
CONCERT CHAOS ENTERTAINMENT INC.,CORPORATION,PA,424 THORNTON RD,BROWNSVILLE,15417,PA,424 THORNTON ROAD,BROWNSVILLE,15417,3822879,WILLIAM MOLNAR,PRESIDENT,424 THORNTON ROAD BROWNSVILLE PA 15417 FAYETTE,424 THORNTON RD BROWNSVILLE PA 15417-9531
"SWEET PRI, LLC",LLC,PA,,,,PA,303 E. CHURCH ROAD,KING OF PRUSSIA,19406,3822880,,,303 E. CHURCH ROAD KING OF PRUSSIA PA 19406 MONTGOMERY,
NJ CONSTRUCTION INC,CORPORATION,PA,8011 COOKE ROAD,ELKINS PARK,19027,PA,8011 COOKE ROAD,ELKINS PARK,19027,3822881,NATALIE YERYOMINA,PRESIDENT,8011 COOKE ROAD ELKINS PARK PA 19027 MONTGOMERY,8011 COOKE ROAD ELKINS PARK PA 19027-46
"POWER SOLUTIONS GROUP, INC.",CORPORATION,PA,STE 146929 S HIGH ST,WEST CHESTER,19382,PA,929 SOUTH HIGH STREET -- SUITE 146,WEST CHESTER,19382,3822882,GREGORY DAVIS,PRESIDENT,929 SOUTH HIGH STREET -- SUITE 146 WEST CHESTER PA 19382 CHESTER,STE 146929 S HIGH ST WEST CHESTER PA 19382-5466
S V L CONSULTING CORP.,CORPORATION,PA,23 DUNMORE DRIVE,HANOVER,17331,PA,23 DUNMORE DRIVE,HANOVER,17331,3822883,SHAMANBIR SINGH,PRESIDENT,23 DUNMORE DRIVE HANOVER PA 17331 YORK,23 DUNMORE DRIVE HANOVER PA 17331-67
"MID-ATLANTIC MECHANICAL HEATING & COOLING, INC.",CORPORATION,PA,567 ABBOTT DR,BROOMALL,19008,PA,567 ABBOTT DRIVE,BROOMALL,19008,3822884,STEPHEN M DEMARCO,PRESIDENT,567 ABBOTT DRIVE BROOMALL PA 19008 DELAWARE,567 ABBOTT DR BROOMALL PA 19008-4303
TANGLEWOOD EXPLORATION LLC,LLC,TX,,,,PA,226 ELM DRIVE SUITE 102,WAYNESBURG,15370,3822885,,,226 ELM DRIVE SUITE 102 WAYNESBURG PA 15370 GREENE,
"REEN LEHIGH, LLC",LLC,PA,,,,PA,2010 WEST BROAD STREET,BETHLEHEM,18018,3822886,,,2010 WEST BROAD STREET BETHLEHEM PA 18018 LEHIGH,
"UPWARD ENTERPRISES, LLC",LLC,PA,,,,PA,630 HELLAM STREET,WRIGHTSVILLE,17368,3822887,,,630 HELLAM STREET WRIGHTSVILLE PA 17368 YORK,
"KEEFER LIME SPREADING, LP",PARTNERSHIP,PA,2511 CUMBERLAND HIGHWAY,MEYERSDALE,15538,PA,1815 GLENCOE ROAD,FAIRHOPE,15538,3822888,PAUL W KEEFER,GENPARTNER,1815 GLENCOE ROAD FAIRHOPE PA 15538 SOMERSET,2511 CUMBERLAND HIGHWAY MEYERSDALE PA 15552
"MMM-MARKETING, INC.",CORPORATION,PA,1710 WALTON RD,BLUE BELL,19107,PA,1101 MARKET STREET 2700 ARAMARK TOWER,PHILADELPHIA,19107,3822890,MARINA MAKARON,PRESIDENT,1101 MARKET STREET 2700 ARAMARK TOWER PHILADELPHIA PA 19107 PHILADELPHIA,1710 WALTON RD BLUE BELL PA 19422-2304
AP PROPERTIES L.L.C.,LLC,PA,,,,PA,528 MCKEAN AVE,CHARLEROI,15022,3822891,,,528 MCKEAN AVE CHARLEROI PA 15022 WASHINGTON,
"R.E.I.G. PROPERTIES, INC.",CORPORATION,PA,128 BRADFORD RD,BRADFORDWOODS,15015,PA,128 BRADFORD ROAD,BRADFORDWOODS,15015,3822892,WAYNE CASTOR,PRESIDENT,128 BRADFORD ROAD BRADFORDWOODS PA 15015 ALLEGHENY,128 BRADFORD RD BRADFORDWOODS PA 15015-1242
"WORKFLOW FULFILLMENT, INC.",CORPORATION,PA,130 PRESIDENTAIL BLVD,BALA-CYNWYD,,,,,,3822893,JERRY INSDORF,PRESIDENT,C/O CORPORATION SERVICE COMPANY PA DAUPHIN,130 PRESIDENTAIL BLVD BALA-CYNWYD PA 19004-46
"D & A, LLC ""MOVING FOR LESS""",LLC,PA,,,,PA,6012 BINGHAM STREET,PHILADELPHIA,19111,3822894,,,6012 BINGHAM STREET PHILADELPHIA PA 19111 PHILADELPHIA,
GTI PRODUCTS INC.,CORPORATION,PA,,,,PA,6370 OLD HARRISBURG ROAD,YORK SPRINGS,17372,3822895,,,6370 OLD HARRISBURG ROAD YORK SPRINGS PA 17372 ADAMS,
"IRISS - FORUM, INC.",NONPROFIT,PA,,,,,,,,3822897,,,"C/O AAAGENT SERVICES, LLC (TERM) PA MONTGOMERY",
"EDGEWOOD PARTNERS INSURANCE CENTER, INCORPORATED",CORPORATION,CA,STE 2100135 MAIN ST,SAN FRANCISCO,,,,,,3822899,PETER GARVEY,PRESIDENT,C/O NATIONAL REGISTERED AGENTS INC PA DAUPHIN,STE 2100135 MAIN ST SAN FRANCISCO CA 94105-8115
REGIONAL PRODUCE COOPERATIVE CORPORATION,NONPROFIT,PA,,,,,,,,3822900,FILINDO COLACE,TREASURER,C/O CT COPRORATION SYSTEM PA PHILADELPHIA,
"HABOR CAPITAL LEASING, INC.",CORPORATION,IL,,,,,,,,3822902,,,%CORPORATION SERVICE COMPANY DAUPHIN,
VECTOR SECURITY CHARITABLE FOUNDATION,NONPROFIT,PA,,,,PA,3400 MCKINGHT EAST DRIVE,PITTSBURGH,15237,3822903,,,3400 MCKINGHT EAST DRIVE PITTSBURGH PA 15237 ALLEGHENY,
"CIRRUS CLINICAL RESEARCH, LLC",LLC,PA,,,,,,,,3822904,,,"%NATIONAL REGISTERED AGENTS, INC. DAUPHIN",
"MID-ATLANTIC MECHANICAL PLUMBING, INC.",CORPORATION,PA,567 ABBOTT DR,BROOMALL,19008,PA,567 ABBOTT DRIVE,BROOMALL,19008,3822905,STEPHEN M DEMARCO,SECRETARY,567 ABBOTT DRIVE BROOMALL PA 19008 DELAWARE,567 ABBOTT DR BROOMALL PA 19008-4303
HARRIS IT SERVICES CORPORATION,CORPORATION,MD,1025 W NASA BLVD,MELBOURNE,,,,,,3822906,CHARLES GREENE,PRESIDENT,%COGENCY GLOBAL INC. DAUPHIN,1025 W NASA BLVD MELBOURNE FL 32919
"STANDUP BUILDERS, LLC",LLC,PA,,,,,,,,3822907,,,%CORPORATION SERVICE COMPANY DAUPHIN,
"MIDWEST EQUITY CONSULTANTS, INC.",CORPORATION,IL,STE 290 1401,BRANDING DOWNERS GROV,,,,,,3822908,JASON STRAKA,PRESIDENT,C/O CT COPRORATION SYSTEM (TERM) PA DAUPHIN,STE 290 1401 BRANDING DOWNERS GROV IL 60515
PR LANCASTER HOLDINGS LIMITED PARTNERSHIP,PARTNERSHIP,PA,44 SOUTH BAYLES AVENUE SUITE 304,PORT WASHINGTON,,,,,,3822909,PR LANCASTER HOLDINGS GP LLC,GENPARTNER,%CORPORATION SERVICE COMPANY DAUPHIN (TERMINATED),44 SOUTH BAYLES AVENUE SUITE 304 PORT WASHINGTON NY 11050
"PLATINUM PAINTING PROFESSIONALS, LLC",LLC,PA,,,,,,,,3822910,,,%CORPORATION SERVICE COMPANY DAUPHIN,
"BT DIAKINE INVESTMENTS, L.P.",PARTNERSHIP,PA,79 PLUMMER MCCULLOUGH ROAD,MERCER,16137,PA,79 PLUMMER MCCULLOUGH ROAD,MERCER,16137,3822911,"BLUETREE CAPITAL GROUP, LLC",GENPARTNER,79 PLUMMER MCCULLOUGH ROAD MERCER PA 16137 MERCER,79 PLUMMER MCCULLOUGH ROAD MERCER PA 16137
CRAD III LIMITED PARTNERSHIP,PARTNERSHIP,PA,,,,PA,1000 SPROUL ROAD,BRYN MAWR,19010,3822912,,,1000 SPROUL ROAD BRYN MAWR PA 19010 DELAWARE,
SHELNICK CARRIERS LLC,LLC,PA,,,,,,,,3822913,,,%CORPORATION SERVICE COMPANY DAUPHIN,
CONSTANTINE COMMERCIAL LIMITED PARTNERSHIP,PARTNERSHIP,PA,1 SOUTH GROSSTOWN ROAD,POTTSTOWN,19426,PA,14 SPRING MILL LANE,COLLEGEVILLE,19426,3822914,"WJC, JR, LTD",GENPARTNER,14 SPRING MILL LANE COLLEGEVILLE PA 19426 MONTGOMERY,1 SOUTH GROSSTOWN ROAD POTTSTOWN PA 19464
BROTHER ED L.P.,PARTNERSHIP,PA,320 PORTER STREET,EASTON,18042,PA,320 PORTER STREET,EASTON,18042,3822915,"SERAFIN NIYOGI EQUITIES, INC.",GENPARTNER,320 PORTER STREET EASTON PA 18042 NORTHAMPTON,320 PORTER STREET EASTON PA 18042
"GIAIMO REALTY COMPANY, LP",PARTNERSHIP,PA,,,,PA,1676 STONY ROAD,WARMINSTER,18974,3822916,,,1676 STONY ROAD WARMINSTER PA 18974 BUCKS,
"MARIETTA TERMINAL, LLC",LLC,PA,,,,PA,4910 SIMPSON FERRY ROAD,MECHANICSBURG,17050,3822917,,,4910 SIMPSON FERRY ROAD MECHANICSBURG PA 17050 CUMBERLAND,
SALMUSA LLC,LLC,PA,,,,PA,233 SPRING VALLEY RD,DARBY,19023,3822918,,,233 SPRING VALLEY RD DARBY PA 19023 DELAWARE,
"LB2, LLC",LLC,PA,,,,PA,609 LANCELOT ROAD,PLYMOUTH MEETING,19462,3822920,,,609 LANCELOT ROAD PLYMOUTH MEETING PA 19462 MONTGOMERY,
"85 VALLEY ROAD ASSOCIATES, LLC",LLC,PA,,,,PA,2490 BOULEVARD OF THE GENERALS,NORRISTOWN,19403,3822921,,,2490 BOULEVARD OF THE GENERALS NORRISTOWN PA 19403 MONTGOMERY,
"PORTERS PROPERTIES AND SERVICES, LLC",LLC,PA,,,,PA,4029 SCHAEFFER DRIVE,WALNUTPORT,18088,3822922,,,4029 SCHAEFFER DRIVE WALNUTPORT PA 18088 NORTHAMPTON,
"BLUE CHIP ATHLETIC CENTER, LLC",LLC,PA,,,,,,,,3822923,,,%CORPORATION SERVICE COMPANY DAUPHIN,
"TEAM CAPITAL WEALTH ADVISORS, LLC",LLC,NJ,,,,PA,2151 EMRICK BOULEVARD,BETHLEHEM,18020,3822924,,,2151 EMRICK BOULEVARD BETHLEHEM PA 18020 NORTHAMPTON,
"LAND GRANT SURVEYORS, LLC",LLC,PA,,,,PA,3904 ABEL DRIVE,COLUMBIA,17512,3822925,,,3904 ABEL DRIVE COLUMBIA PA 17512 LANCASTER,
"ARCHEOLOGICAL INTERIOR DESIGNS, LLC",LLC,PA,,,,,,,,3822927,,,%CORPORATION SERVICE COMPANY DAUPHIN,
BELCHER HOLDINGS LLC,LLC,PA,,,,PA,217 EAST GROVE STREET,CLARKS GREEN,18411,3822928,,,217 EAST GROVE STREET CLARKS GREEN PA 18411 LACKAWANNA,
