name,business_type,state_registered,street_registered,city_registered,zip5_registered,state_physical,street_physical,city_physical,zip5_physical,filing_number,agent_name,agent_title,raw_physical_address,raw_registered_address
AUSTRALIAN HARVEST INC.,CORPORATION,NAN,ATTN JEFF SLACK BELLI PO BOX 377,HAMPTON,08827,PA,249 OLD BETHLEHEM ROAD MR #1,PERKASIE,,1500012,MICHAEL PETER ARANGA,TREASURER,249 OLD BETHLEHEM ROAD MR #1 PERKASIE PA 18944-0 BUCKS,ATTN JEFF SLACK BELLI PO BOX 377 HAMPTON NJ 08827
BRT REALTY TRUST,CORPORATION,NAN,,,,PA,60 CUTTER MILL RD,GREAT NECK,11021-0,1500013,BRT REALTY TURES MASSACH,OWNER,60 CUTTER MILL RD GREAT NECK PA 11021-0,
TAMSCO,CORPORATION,NAN,,,,PA 19090-0 MONTGOMERY,1724 ALBA RD,WILLOW GROVE,,1500014,THOMAS A MILLER III,OWNER,1724 ALBA RD WILLOW GROVE PA 19090-0 MONTGOMERY,
CROSS-STATE HAULING,CORPORATION,NAN,,,,PA,680 MIDDLETOWN BLVD,LANGHORNE,,1500016,DUCKWORTH ENTERPRISES INC,OWNER,680 MIDDLETOWN BLVD LANGHORNE PA 19047-0 BUCKS,
"HERSHEY FARM FOODS, LTD.",CORPORATION,NAN,C/O FRANCIS J MCSORLEY1250 LAMPETER RD,LANCASTER,17601-36,PA 17601-0 LANCASTER,1250 LAMPETER RD,LANCASTER,,1500017,ROBERT GOSE III,TREASURER,1250 LAMPETER RD LANCASTER PA 17601-0 LANCASTER,C/O FRANCIS J MCSORLEY1250 LAMPETER RD LANCASTER PA 17601-36
PAOLI COGNITIVE THERAPY CENTER,CORPORATION,NAN,,,,PA 19301-0 CHESTER,250 LANCASTER AVE,PAOLI,,1500018,PETER R DRUIAN PHD,OWNER,250 LANCASTER AVE PAOLI PA 19301-0 CHESTER,
"MAMCO REALTY, INC.",CORPORATION,NAN,422 ALLEGHENY ST,HOLLIDAYSBURG,16648-07,PA,422 ALLEGHENY ST,HOLLIDAYSBURG,,1500019,P JULES PATT,PRESIDENT,422 ALLEGHENY ST HOLLIDAYSBURG PA 16648-0 BLAIR,422 ALLEGHENY ST HOLLIDAYSBURG PA 16648-07
"R L D DEVELOPERS, INC.",CORPORATION,NAN,C/O RONALD L DISHLER 457 STATE AVE,BEAVER,15009-04,PA,457 STATE AVENUE,BEAVER,15009-0,1500020,RONALD L DISHLER,TREASURER,457 STATE AVENUE BEAVER PA 15009-0 BEAVER,C/O RONALD L DISHLER 457 STATE AVE BEAVER PA 15009-04
C & W LUMBER,CORPORATION,NAN,,,,PA 16329-0 WASHINGTON,PO BOX 206 ROUTE 62,IRVINE,,1500021,THOMAS J WILLIAMS,OWNER,PO BOX 206 ROUTE 62 IRVINE PA 16329-0 WASHINGTON,
MADDEN VENTURES INCORPORATED,CORPORATION,NAN,"MICHAEL MADDEN,NATURAL1632 EAST MARKET ST",YORK,17403-67,PA 17403-0 YORK,1632 E MARKET ST,YORK,,1500022,MICHAEL MADDEN,TREASURER,1632 E MARKET ST YORK PA 17403-0 YORK,"MICHAEL MADDEN,NATURAL1632 EAST MARKET ST YORK PA 17403-67"
"BRAND S.S. CORRAL, INC.",CORPORATION,NAN,911 CALDWELL AVE,PORTAGE,15946-1550,PA 15946-0 CAMBRIA,911 CALDWELL AVE,PORTAGE,,1500023,JOAN OSHABEN,PRESIDENT,911 CALDWELL AVE PORTAGE PA 15946-0 CAMBRIA,911 CALDWELL AVE PORTAGE PA 15946-1550
"DUGAN-PHELPS, INC.",CORPORATION,NAN,C/O HARRY A DUGAN 15 TOBAGO LANE,OCEAN CITY,08226,PA 19086-0 DELAWARE,404 BICKMORE DR,WALLINGFORD,,1500024,PAUL PHELPS,PRESIDENT,404 BICKMORE DR WALLINGFORD PA 19086-0 DELAWARE,C/O HARRY A DUGAN 15 TOBAGO LANE OCEAN CITY NJ 08226
SPARKLE PLENTY,CORPORATION,NAN,,,,PA,PO BOX 46 (211 NEVIN LANE,LOWER GWYNEDD,19022),1500025,POLLY FRIEDMAN & ASSOCIATES INC,OWNER,PO BOX 46 (211 NEVIN LANE LOWER GWYNEDD PA 19022) SPRINGHOUSE PA 19477-0 MONTGOMERY,
ASSURE EMPLOYMENT CONSULTANTS,CORPORATION,NAN,,,,PA 17011-0 CUMBERLAND,1198 LETCHWORTH RD,CAMP HILL,,1500026,ROBIN B HOFFMAN,OWNER,1198 LETCHWORTH RD CAMP HILL PA 17011-0 CUMBERLAND,
"ROST, KAY S. M.D. P.C.",CORPORATION,NAN,463 SAPPHIRE DR,SARASOTA,34234,PA 15501-0 SOMERSET,204 S CENTER AVE,SOMERSET,,1500027,KAY S ROST,TREASURER,204 S CENTER AVE SOMERSET PA 15501-0 SOMERSET,463 SAPPHIRE DR SARASOTA FL 34234
"MAD FOR MONOGRAMS, ETC.",CORPORATION,NAN,,,,,,,,1500028,CAROL E DUFFY,OWNER,SIX WINDEY WAY LANE DOYLESTOWN PA 18901-0 BUCKS,
"THE HANGIN TREE, INC.",CORPORATION,PA,C/O JOHN CALINGER 1549 PENNA AVE,MONACA,15061-04,PA,1314 DUSS AVENUE,AMBRIDGE,15003-0,1500029,JOHN CALINGER,TREASURER,1314 DUSS AVENUE AMBRIDGE PA 15003-0 BEAVER,C/O JOHN CALINGER 1549 PENNA AVE MONACA PA 15061-04
"ATMOR USA, INC.",CORPORATION,NAN,C/O S K SHRAGER 404 LONGFIELD RD,PHILADELPHIA,19118-51,PA 19118-0 MONTGOMERY,404 LONGFIELD RD,ERDENHEIM,,1500030,SHIRLEY K SHRAGER,PRESIDENT,404 LONGFIELD RD ERDENHEIM PA 19118-0 MONTGOMERY,C/O S K SHRAGER 404 LONGFIELD RD PHILADELPHIA PA 19118-51
G.J.S. LIQUIDATORS,CORPORATION,NAN,,,,PA,517 N FRONT ST,ALLENTOWN,18102-0,1500031,GEROGE J SHUMACK JR,OWNER,517 N FRONT ST ALLENTOWN PA 18102-0 LEHIGH,
ANNE TEES' CORPORATION,CORPORATION,NAN,PO BOX 86,SCHUYLKILL HVN,17972-54,PA 17972-0 SCHUYLKILL,202 E LIBERTY ST,SCHUYLKILL HAVEN,,1500032,ANNE T MOSER,TREASURER,202 E LIBERTY ST SCHUYLKILL HAVEN PA 17972-0 SCHUYLKILL,PO BOX 86 SCHUYLKILL HVN PA 17972-54
"DEBONAIR, INC.",CORPORATION,NAN,C/O WINSTON FERGUSON J728 PENNELL STREET,CHESTER,19013-23,PA 19106-0 PHILADELPHIA,718 ARCH ST STE 304-S (%,MICHAEL COARD) PHILA,,1500033,WINSTON FERGUSON JR,TREASURER,718 ARCH ST STE 304-S (% MICHAEL COARD) PHILA PA 19106-0 PHILADELPHIA,C/O WINSTON FERGUSON J728 PENNELL STREET CHESTER PA 19013-23
FLAT WORK CONCRETE CONSTRUCTION,CORPORATION,NAN,,,,PA 17362-0 YORK,PO BOX 191 RD 5,SPRING GROVE,,1500034,PAUL L WINEHOLT,OWNER,PO BOX 191 RD 5 SPRING GROVE PA 17362-0 YORK,
"BOWMAN'S CONTRACTING, INC.",CORPORATION,NAN,C/O FRED L BOWMAN BOX 15,MENGES MILLS,17346-67,PA 17331-0 YORK,BOX 15,MENGES MILLS,,1500035,FRED L BOWMAN,TREASURER,BOX 15 MENGES MILLS RD MENGES MILLS PA 17331-0 YORK,C/O FRED L BOWMAN BOX 15 MENGES MILLS RD MENGES MILLS PA 17346-67
"ZIBCO, INC.",CORPORATION,PA,514 CEDAR AVE,SCRANTON,18505-1108,PA 18505-0 LACKAWANNA,514-516 CEDAR AVE,SCRANTON,,1500036,CHARLOTTE CONSENTINI,PRESIDENT,514-516 CEDAR AVE SCRANTON PA 18505-0 LACKAWANNA,514 CEDAR AVE SCRANTON PA 18505-1108
CPG INC.,CORPORATION,PA,3130 PEACH ST,ERIE,16508-2734,PA,3126 PEACH ST,ERIE,,1500037,RALPH GENOVESE,TREASURER,3126 PEACH ST ERIE PA 16508-0 ERIE,3130 PEACH ST ERIE PA 16508-2734
P. & K.S.A. ASSOCIATES,CORPORATION,NAN,,,,PA 19103-0 PHILADELPHIA,226 W RITTENHOUSE SQUARE SUITE 1510,PHILADELPHIA,,1500038,RONALD SCHLESINGER,OWNER,226 W RITTENHOUSE SQUARE SUITE 1510 PHILADELPHIA PA 19103-0 PHILADELPHIA,
KEG N CRATE,CORPORATION,NAN,,,,,,,,1500040,KANE SERVICE CORPORATION,OWNER,RD 2 ROUTE 322 EAST SHIPPENVILLE PA 16254-0 CLARION,
BATHCREST OF CENTRAL PA.,CORPORATION,PA,,,,PA 17011-0 CUMBERLAND,812,CAMP HILL,,1500041,LARRY E BROWN,OWNER,812 CAMP HILL MALL SUITE 112 CAMP HILL PA 17011-0 CUMBERLAND,
"MFS, INC.",CORPORATION,PA,PO BOX K,HELLERTOWN,18055-0213,PA,1025 W MAIN ST,ANNVILLE,17003,1500043,YVONNE E CAMPBELL,VICEPRESIDENT,1025 W MAIN ST ANNVILLE PA 17003 LEBANON,PO BOX K HELLERTOWN PA 18055-0213
CFJ DEVELOPMENT CORPORATION,CORPORATION,NAN,1532 ALCOTT ST,PHILADELPHIA,19149-51,PA 19149-0 PHILADELPHIA,1532 ALCOTT ST,PHILADELPHIA,,1500044,SHEILA M BANFE,TREASURER,1532 ALCOTT ST PHILADELPHIA PA 19149-0 PHILADELPHIA,1532 ALCOTT ST PHILADELPHIA PA 19149-51
TROY DEVCO % DEUSTCHTOWN DEVELOPMENT CORP,CORPORATION,NAN,,,,PA 15212-0 ALLEGHENY,1000 CALIFORNIA AVE,PITTSBURGH,,1500045,TROY HILL CITIZENS INC,OWNER,1000 CALIFORNIA AVE PITTSBURGH PA 15212-0 ALLEGHENY,
DESIGN CONSTRUCTION GROUP INC.,CORPORATION,PA,C/O WILLIAM TURNER 24 PENNWOOD DRIVE,NEWTOWN,18940-09,PA,ROUTE 390 PO BOX 529,MOUNTAINHOME,18342-0,1500046,PETER GIUSTRA,TREASURER,ROUTE 390 PO BOX 529 MOUNTAINHOME PA 18342-0 MONROE,C/O WILLIAM TURNER 24 PENNWOOD DRIVE NEWTOWN PA 18940-09
RESTECH SERVICE CO,CORPORATION,NAN,,,,PA,655 WHITTIER DR,WARMINSTER,,1500047,MATTHEW J DOYLE,OWNER,655 WHITTIER DR WARMINSTER PA 18974-0 BUCKS,
"GREEN SPRING TROUT FARMS, INC.",CORPORATION,NAN,2 W HATCHERY RD,NEWVILLE,17241-9689,,,,,1500048,WILMA FINUI,VICEPRESIDENT,PITT ST % FRANK FINUI JENNERSTOWN PA 15501-0 SOMERSET,2 W HATCHERY RD NEWVILLE PA 17241-9689
"P & J KENNELS, INC.",CORPORATION,NAN,C/O JOHN SOLEY R D 1 BOX 88A2,WEATHERLY,18255-13,,,,,1500049,MARGARET SOLEY,TREASURER,RD 1 BOX 88A2 WEATHERLY PA 18255-0 CARBON,C/O JOHN SOLEY R D 1 BOX 88A2 WEATHERLY PA 18255-13
SPOTLIGHT HAIR CREATIONS,CORPORATION,NAN,,,,PA 18643-0 LUZERNE,1701 WYOMING AVE,EXETER,,1500050,DEBORAH ZELINSKI,OWNER,1701 WYOMING AVE EXETER PA 18643-0 LUZERNE,
"PEDIATRIC & ADULT HEALTH SERVICES, INC.",CORPORATION,NAN,321 MILROY RD,HARRISBURG,17111-22,PA 17111-0 DAUPHIN,321 MILROY ROAD,HARRISBURG,,1500051,CYNTHIA K HARNISH,TREASURER,321 MILROY ROAD HARRISBURG PA 17111-0 DAUPHIN,321 MILROY RD HARRISBURG PA 17111-22
THE DISTRIBUTION SOURCE,CORPORATION,NAN,,,,PA 19117-0 MONTGOMERY,873 TWONSHIP LINE RD,ELKINS PARK,,1500052,PHOENIX DISTRIBUTION INCORPORATED,OWNER,873 TWONSHIP LINE RD ELKINS PARK PA 19117-0 MONTGOMERY,
OCEAN CLUB OF EASTERN PA.,CORPORATION,NAN,,,,PA 17603-0 LANCASTER,36 QUAKER HILLS RD,LANCASTER,,1500053,JULIE A DIDYOUNG,OWNER,36 QUAKER HILLS RD LANCASTER PA 17603-0 LANCASTER,
"INTERNATIONAL STAFFING NETWORK OF SCRANTON, INC.",CORPORATION,PA,,,,,,,,1500054,,,1845 WALNUT ST 21ST FL % KORN KLINE & KUTNER PHILADELPHIA PA 19103-0 PHILADELPHIA,
JPG ASSOCIATES,CORPORATION,NAN,,,,PA,27 MILYKO DR,WASHINGTON CROSSING,,1500055,JACK GEBEL,OWNER,27 MILYKO DR WASHINGTON CROSSING PA 18977-0 BUCKS,
PLYMOUTH MARKETING GROUP,CORPORATION,NAN,,,,,,,,1500056,SUSAN BEYER HAUN,OWNER,PO BOX 14732 (215 INGLEWOOD DRPITTSBURGH PA15228) PITTSBURGH PA 15234-0 ALLEGHENY,
"JET FAST PUBLICATIONS, INC.",CORPORATION,NAN,C/O THOMAS OBRIEN 7426 ROGERS AVE,UPPER DARBY,19082-23,PA 19082-0 DELAWARE,7426 ROGERS AVE,UPPER DARBY,,1500057,THOMAS OBRIEN,PRESIDENT,7426 ROGERS AVE UPPER DARBY PA 19082-0 DELAWARE,C/O THOMAS OBRIEN 7426 ROGERS AVE UPPER DARBY PA 19082-23
JEFF & DARLEAN'S ANTIQUES & COLLECTIBLES,CORPORATION,NAN,,,,PA 17225-0 FRANKLIN,320 S POTOMAC ST,GREENCASTLE,,1500058,JEFFREY L PROVARD,OWNER,320 S POTOMAC ST GREENCASTLE PA 17225-0 FRANKLIN,
"P & M PLUMBING, INC.",CORPORATION,NAN,C/O PATRICK MAISEY 3703 PITT PL,PHILADELPHIA,19114-51,PA 19114-0 PHILADELPHIA,3703 PITT PLACE,PHILADELPHIA,,1500059,PATRICK MAISEY,TREASURER,3703 PITT PLACE PHILADELPHIA PA 19114-0 PHILADELPHIA,C/O PATRICK MAISEY 3703 PITT PL PHILADELPHIA PA 19114-51
BEST FOOT FORWARD,CORPORATION,NAN,,,,PA 18503-0 LACKAWANNA,107-109 WYOMING AVE,SCRANTON,,1500060,LUCILLE CAMONI,OWNER,107-109 WYOMING AVE SCRANTON PA 18503-0 LACKAWANNA,
PEGASUS SOUND SYSTEM,CORPORATION,NAN,,,,,,,,1500061,JOHN R STEESE,OWNER,RD 1 BOX 128-B SUNBURY PA 17801-0 NORTHUMBERLAND,
ART-A-CAL,CORPORATION,NAN,,,,PA,1088 TAYLORSVILLE RD,WASHINGTON CROSSING,,1500062,JOHN F WEIDENMANN,OWNER,1088 TAYLORSVILLE RD WASHINGTON CROSSING PA 18977-0 BUCKS,
KEYSTONE CUSTOM CABINETS,CORPORATION,NAN,,,,PA 18249-0 LUZERNE,RD 1 BOX 440,SUGARLOAF,,1500063,ROBERT J BINDUS,OWNER,RD 1 BOX 440 SUGARLOAF PA 18249-0 LUZERNE,
BILL-CONN TRUCK CAPS,CORPORATION,NAN,,,,PA 15627-0 WESTMORELAND,RD 2 BOX 170,DERRY,,1500064,WILLIAM J CITRONE,OWNER,RD 2 BOX 170 DERRY PA 15627-0 WESTMORELAND,
B & J MARKET,CORPORATION,PA,,,,PA 15112-0 ALLEGHENY,809 MAIN ST,EAST PITTSBURGH,,1500065,MARY E HRESKO,OWNER,809 MAIN ST EAST PITTSBURGH PA 15112-0 ALLEGHENY,
TYPED-WRITE SERVICES BY ANGIE,CORPORATION,NAN,,,,PA,12 BEECH ST,NEWTOWN,,1500066,ANGELA M MESSICK,OWNER,12 BEECH ST NEWTOWN PA 18940-0 BUCKS,
23RD WASHINGTON COMPANY,CORPORATION,NAN,,,,PA 19146-0 PHILADELPHIA,2301 WASHINGTON AVE,PHILADELPHIA,,1500067,SANDRA J COSTELLO,OWNER,2301 WASHINGTON AVE PHILADELPHIA PA 19146-0 PHILADELPHIA,
SASSY SISTERS CORRAL,CORPORATION,PA,911 CALDWELL AVENUE,PORTAGE,15946,PA 15946-0 CAMBRIA,911 CALDWELL AVE,PORTAGE,,1500068,"OTTER CREEK FOODS, LLC",OWNER,911 CALDWELL AVE PORTAGE PA 15946-0 CAMBRIA,911 CALDWELL AVENUE PORTAGE PA 15946
MR. SUBMARINE,CORPORATION,NAN,,,,PA 18603-0 COLUMBIA,132-A W FRONT ST,BERWICK,,1500069,WANDA REIBSOME,OWNER,132-A W FRONT ST BERWICK PA 18603-0 COLUMBIA,
HICKS' HOME AND LAWN REPAIR'S,CORPORATION,NAN,,,,PA 17555-0 LANCASTER,RD 3 BOX 172,NARVON,,1500070,WILLIAM LEE HICKS,OWNER,RD 3 BOX 172 NARVON PA 17555-0 LANCASTER,
FOUNDATION NEWS,CORPORATION,NAN,,,,PA,1828 L STREET NW,COUNCIL ON FOUNDATIONS WASHINGTON,20036-0,1500071,COUNCIL ON FOUNDATIONS INC,OWNER,1828 L STREET NW COUNCIL ON FOUNDATIONS WASHINGTON PA 20036-0,
KATHY'S KOUNTRY BAKE SHOP,CORPORATION,NAN,,,,PA 17360-0 YORK,RD 2 BOX 258-B,SEVEN VALLEYS,,1500072,KATHY L JACKSON,OWNER,RD 2 BOX 258-B SEVEN VALLEYS PA 17360-0 YORK,
DIGITAL MATRIX INC.,CORPORATION,PA,4789-91 W CHESTER PIKE,EDGEMONT,19028-23,,,,,1500073,VINCENT LIU,PRESIDENT,SPRINGFIELD SQUARE S/C 1001 SUITE 111 1001 BALTIMORE PIKE SPRINGFIELD PA 19064-0 DELAWARE,4789-91 W CHESTER PIKE EDGEMONT PA 19028-23
"CAROL'S COMPLETE DRIVING SCHOOL, INC.",CORPORATION,NAN,C/O CAROL CUDEYRO 2208 GLENVIEW ST,PHILADELPHIA,19149-51,PA 19124-0 PHILADELPHIA,1511 FOULKRO ST,PHILA,,1500074,CAROL CUDEYRO,TREASURER,1511 FOULKRO ST PHILA PA 19124-0 PHILADELPHIA,C/O CAROL CUDEYRO 2208 GLENVIEW ST PHILADELPHIA PA 19149-51
"KENNETH JAMES TEMPORARIES, INC.",CORPORATION,NAN,506 LAKESIDE,OFF PK SOUTHAMPTON,18966-09,PA,506 LAKESIDE OFFICE PARK,SOUTHAMPTON,,1500075,KENNETH CARPENTER,TREASURER,506 LAKESIDE OFFICE PARK SOUTHAMPTON PA 18966-0 BUCKS,506 LAKESIDE OFF PK SOUTHAMPTON PA 18966-09
"TROIKA MANUFACTURING CO., INC.",CORPORATION,NAN,C/O FRANK CAPPOTELLI 42 HARBOUR COURT,STATEN ISLAN,10308,PA 19134-0 PHILADELPHIA,201 E CLEARFIELD ST,PHILADELPHIA,,1500076,VINCENT LAURIA,TREASURER,201 E CLEARFIELD ST PHILADELPHIA PA 19134-0 PHILADELPHIA,C/O FRANK CAPPOTELLI 42 HARBOUR COURT STATEN ISLAN NY 10308
THE BUFFALO CHIP'S CORPORATION,CORPORATION,PA,C/O JAMES STEIGELMANN 563 EDGEHILL RD,GLENSIDE,19038-46,PA 19446-0 MONTGOMERY,117 S BROAD ST,LANSDALE,,1500077,JEFFREY J STEIGELMANN,PRESIDENT,117 S BROAD ST LANSDALE PA 19446-0 MONTGOMERY,C/O JAMES STEIGELMANN 563 EDGEHILL RD GLENSIDE PA 19038-46
"RJI CONSULTANTS, INC.",CORPORATION,PA,117 INDUSTRY DR,PITTSBURGH,15275-02,PA 15220-0 ALLEGHENY,681 ANDERSON DRIVE,PITTSBURGH,,1500080,RICHARD G JONES,TREASURER,681 ANDERSON DRIVE PITTSBURGH PA 15220-0 ALLEGHENY,117 INDUSTRY DR PITTSBURGH PA 15275-02
PRECISION BUSINESS SERVICES,CORPORATION,NAN,,,,PA 19348-0 CHESTER,802 S MILL RD,KENNETT SQUARE,,1500082,RUTH A TAYLOR,OWNER,802 S MILL RD KENNETT SQUARE PA 19348-0 CHESTER,
"VIDEO COMMUNICATIONS CONCEPTS, INC.",CORPORATION,NAN,3 CROSSGATE DR,MECHANICSBURG,17055-21,PA 17055-0 CUMBERLAND,3 CROSSGATE DR,MECHANICSBURG,,1500083,PAUL M KAPLAN,TREASURER,3 CROSSGATE DR MECHANICSBURG PA 17055-0 CUMBERLAND,3 CROSSGATE DR MECHANICSBURG PA 17055-21
"RAMM ENVIRONMENTAL SUPPLY COMPANY, INC.",CORPORATION,NAN,C/O HARRY F WANNER 155 RESERVOIR RD,STRASBURG,17579-36,,,,,1500084,HARRY F WANNER JR,SECRETARY,NEWPORT CENTER OLD NEWPORT PIKE GAP PA 17527-0 LANCASTER,C/O HARRY F WANNER 155 RESERVOIR RD STRASBURG PA 17579-36
WINGS-N-THINGS,CORPORATION,NAN,,,,PA 18603-0 COLUMBIA,543 W FRONT ST,BERWICK,,1500085,KATHRYN A ALLEY,OWNER,543 W FRONT ST BERWICK PA 18603-0 COLUMBIA,
"HETTLER AND KIRK, INC.",CORPORATION,NAN,PO BOX 602,AMBLER,19002-46,PA 19034-0 MONTGOMERY,224 FORT WASHINGTON AVE,FT WASHINGTON,,1500086,THOMAS R MCCUE,PRESIDENT,224 FORT WASHINGTON AVE FT WASHINGTON PA 19034-0 MONTGOMERY,PO BOX 602 AMBLER PA 19002-46
MILLER FLOORING COMPANY,CORPORATION,PA,UNIT 15827 LINCOLN AVE,WEST CHESTER,19380-4472,PA,827 LINCOLN AVE STE 15,WEST CHESTER,19380,1500087,WILLIAM MILLER,TREASURER,827 LINCOLN AVE STE 15 WEST CHESTER PA 19380 CHESTER,UNIT 15827 LINCOLN AVE WEST CHESTER PA 19380-4472
INFORMATION NETWORKS,CORPORATION,NAN,,,,PA,454 NORWOOD AVE,NEWTOWN,,1500088,DANIEL T HUNT,OWNER,454 NORWOOD AVE NEWTOWN PA 18940-0 BUCKS,
"REB, INC.",CORPORATION,PA,,,,,,,,1500089,RONALD L BERLIN,TREASURER,220 SOUTHWEST END BLVD ROUTE 309 QUAKERTOWN PA 18951-0 BUCKS,
"ALLADIN GRAPHICS & PRINTING, INC.",CORPORATION,NAN,1001 LISA COURT,CONSHOHOCKEN,19428-46,PA 19428-0 MONTGOMERY,1001 LISA COURT,GULPH MILLS,,1500090,ABDUL M ALLADIN,TREASURER,1001 LISA COURT GULPH MILLS PA 19428-0 MONTGOMERY,1001 LISA COURT CONSHOHOCKEN PA 19428-46
"COMPLETE HEALTHCARE PERSONNEL, INC.",CORPORATION,PA,STE 3100200 DRYDEN RD,E DRESHER,19025-1069,,,,,1500091,MICHAEL D DARCANGELO,VICEPRESIDENT,%CORPORATION SERVICE COMPANY DAUPHIN,STE 3100200 DRYDEN RD E DRESHER PA 19025-1069
"NEIGHBORHOOD CINEMAS, INC.",CORPORATION,NAN,BOX 3511709 S BRADDOCK AVE,PITTSBURGH,15218-1865,PA 15203-0 ALLEGHENY,1602 E CARSON ST,PITTSBURGH,,1500092,DAVID P BEVILACQUA,PRESIDENT,1602 E CARSON ST PITTSBURGH PA 15203-0 ALLEGHENY,BOX 3511709 S BRADDOCK AVE PITTSBURGH PA 15218-1865
NEW HOPE SHOWCASE PRODUCTIONS,CORPORATION,NAN,,,,,,,,1500093,NEW HOPE SHOWCASE PRODUCTIONS LTD,OWNER,BRIDGE & STOCKTON AVES NEW HOPE PA 18938-0 BUCKS,
CHIPPARELLI'S INC.,CORPORATION,NAN,C/O DONALD CHIARELLI 202 NORTH SECOND ST,HARRISBURG,17101-22,PA 17101-0 DAUPHIN,202 N 2ND ST,HARRISBURG,,1500094,JAMES F CARCHIDI JR,TREASURER,202 N 2ND ST HARRISBURG PA 17101-0 DAUPHIN,C/O DONALD CHIARELLI 202 NORTH SECOND ST HARRISBURG PA 17101-22
"LEE MACKOWSKI GENERAL CONTRACTING, INC.",CORPORATION,PA,3522 WASHINGTON,ERIE,16508-25,PA,3127 COURT AVENUE,ERIE,,1500095,LEO J MACKOWSKI,TREASURER,3127 COURT AVENUE ERIE PA 16506-0 ERIE,3522 WASHINGTON ERIE PA 16508-25
"C.A.B. ENTERPRISES, INC.",CORPORATION,NAN,488 WORTHINGTON,SLATE WORTHINGTON,16262,PA 16262-0 ARMSTRONG,RD1 400,WORTHINGTON,,1500096,ROBERT C BOWSER,PRESIDENT,RD1 400 WORTHINGTON SLATE LICK RD WORTHINGTON PA 16262-0 ARMSTRONG,488 WORTHINGTON SLATE WORTHINGTON PA 16262
VCT,CORPORATION,NAN,,,,PA,1511-1515 ELEVENTH AVE,ALTOONA,,1500097,RUSTEVADER CORP,OWNER,1511-1515 ELEVENTH AVE ALTOONA PA 16601-0 BLAIR,
