name,business_type,state_registered,street_registered,city_registered,zip5_registered,state_physical,street_physical,city_physical,zip5_physical,filing_number,agent_name,agent_title,raw_physical_address,raw_registered_address
DUPORTAIL DEVELOPMENT ASSOCIATES,PARTNERSHIP,NAN,,,,PA 19004-0 MONTGOMERY,STE 100 150 MONUMENT RD,BALA CYNWYD,,739909,PARCEL 10-4 CORP ET AL,GENPARTNER,STE 100 150 MONUMENT RD BALA CYNWYD PA 19004-0 MONTGOMERY,PA
GOREN & WEIN CORP.,CORPORATION,PA,C/O ELLIS M FLEISHER 3616 S GALLOWAY ST,PHILADELPHIA,,PA 19148-0 PHILADELPHIA,3300 S GALLOWAY ST UNIT 112,PHILADELPHIA,,739910,ROBERT WEIN,PRESIDENT,3300 S GALLOWAY ST UNIT 112 PHILADELPHIA PA 19148-0 PHILADELPHIA,C/O ELLIS M FLEISHER 3616 S GALLOWAY ST PHILADELPHIA PA 19148-51
SULLIVAN COUNTY INDUSTRIAL DEVELOPMENT AUTHORITY,CORPORATION,NAN,,,,,,,,739911,,,% OFFICE OF PLANNING & DEVELOPMENT SULLIVAN COUNTY COURTHOUSE LAPORTE PA 18626-0 SULLIVAN,
WARD FINANCIAL COMPANY,CORPORATION,NAN,1910 COCHRAN RD MANOR OAK 2 STE 304,PITTSBURGH,,PA 15220-0 ALLEGHENY,"MANOR OAK II, STE. 304, 1910 COCHRAN RD",PITTSBURGH,,739912,WILLIAM E WARD,PRESIDENT,"MANOR OAK II, STE. 304, 1910 COCHRAN RD PITTSBURGH PA 15220-0 ALLEGHENY",1910 COCHRAN RD MANOR OAK 2 STE 304 PITTSBURGH PA 15220
"DORIAN, GOLDSTEIN, WISNIEWSKI & ORCHINIK, P.C.",CORPORATION,PA,2410 BRISTOL RD,BENSALEM,,PA,2410 BRISTOL RD,BENSALEM,,739913,MARK S WISNIEWSKI,VICEPRESIDENT,2410 BRISTOL RD BENSALEM PA 19020-0 BUCKS,2410 BRISTOL RD BENSALEM PA 19020-6002
"J. V. RIGGING, INC.",CORPORATION,PA,PO BOX 4097,NEW KENSINGTN,,PA 15613-0 ARMSTRONG,418 WILLOWBROOK ROAD,APOLLO,,739914,MICHELLE S VAGLIA,TREASURER,418 WILLOWBROOK ROAD APOLLO PA 15613-0 ARMSTRONG,PO BOX 4097 NEW KENSINGTN PA 15068-1197
"MCRANDAL COMPANY, INC.",CORPORATION,NAN,701 FREEPORT RD,BLAWNOX,,PA 15215-0 ALLEGHENY,305 FREEPORT RD,PITTSBURGH,,739915,MICHAEL MCRANDAL,TREASURER,305 FREEPORT RD PITTSBURGH PA 15215-0 ALLEGHENY,701 FREEPORT RD BLAWNOX PA 15238-2757
CHOATE CORPORATION,CORPORATION,NAN,,,,PA 19031-0 MONTGOMERY,1448 BETHLEHEM PIKE,FLOURTOWN,,739916,,,1448 BETHLEHEM PIKE FLOURTOWN PA 19031-0 MONTGOMERY,
"C. R. SEQUETE MANAGEMENT, INC.",CORPORATION,NAN,,,,,,,,739917,,,BON AIRE SHOPPING CENTER BUTLER PA 16001-0 BUTLER,
"KATHANUK SERVICES COMPANY, INC.",CORPORATION,NAN,1 OLD HOOK RD,SHARON HILL,,PA 19148-0 PHILADELPHIA,531 FERNON STREET,PHILA,,739918,KEVIN D STEPANUK,SECRETARY,531 FERNON STREET PHILA PA 19148-0 PHILADELPHIA,1 OLD HOOK RD SHARON HILL PA 19079-23
"HENING, E. BRADFORD COMPANY, P.C.",CORPORATION,NAN,626 MOREDON RD,HUNTINGDON VLY,,PA 19006-0 MONTGOMERY,626 MOREDON ROAD,HUNTINGDON VALLEY,,739919,E BRADFORD HENING,PRESIDENT,626 MOREDON ROAD HUNTINGDON VALLEY PA 19006-0 MONTGOMERY,626 MOREDON RD HUNTINGDON VLY PA 19006-46
SNOWDON CONSTRUCTION COMPANY,CORPORATION,NAN,717 CONSTITUTION DR PO BOX G,EXTON,,,,,,739920,JULIAN MIRAGLIA,SECRETARY,"101 MARCHWOOD RD., PO BOX G EXTON PA 19341-0 CHESTER",717 CONSTITUTION DR PO BOX G EXTON PA 19341-15
"N.C. BATTAFARANO, M.D., P.C.",CORPORATION,NAN,1110 W VALLEY RD,WAYNE,,PA 19087-0 DELAWARE,1110 W VALLEY RD,WAYNE,,739921,NICHOLAS C BATTAFARANO,SECRETARY,1110 W VALLEY RD WAYNE PA 19087-0 DELAWARE,1110 W VALLEY RD WAYNE PA 19087-1440
"SATURN III VIDEO GAMES, INC.",CORPORATION,PA,415 5TH AVE,MCKEESPORT,,PA 15217-0 ALLEGHENY,6699 KINSMAN RD,PITTSBURGH,,739922,LAWRENCE J SMITH,PRESIDENT,6699 KINSMAN RD PITTSBURGH PA 15217-0 ALLEGHENY,415 5TH AVE MCKEESPORT PA 15132-02
"GLEN VALLEY, INC.",CORPORATION,PA,,,,PA,108 GLEN VALLEY RD,MORRISVILLE,,739923,,,108 GLEN VALLEY RD MORRISVILLE PA 19067-0 BUCKS,
GRAPE COAST VISITORS BUREAU,NONPROFIT,PA,,,,,,,,739924,,,20 S LAKE ST NORTH EAST PA 16428-0 ERIE,
SOUTH PARK SOCCER ASSOCIATION,NONPROFIT,NAN,,,,PA 15129-0 ALLEGHENY,1513 AMELIA ST,LIBRARY,,739925,,,1513 AMELIA ST LIBRARY PA 15129-0 ALLEGHENY,
SOUTHWESTERN PENNSYLVANIA WATERFOWLERS' ASSOCIATION,NONPROFIT,NAN,,,,,,,,739926,,,"STAR ROUTE, BOX 240A APOLLO PA 15613-0 ARMSTRONG",
CHRISTIAN RE-TREATERS MINISTRIES,NONPROFIT,NAN,,,,PA 19131-0 PHILADELPHIA,5226 EUCLID STREET,PHILA,,739927,,,5226 EUCLID STREET PHILA PA 19131-0 PHILADELPHIA,
"DOYLESTOWN AREA JAYCEES, INC.",NONPROFIT,NAN,,,,PA,12 BELMONT SQUARE,DOYLESTOWN,,739928,,,12 BELMONT SQUARE DOYLESTOWN PA 18901-0 BUCKS,
ENVIRONMENTALLY CONCERNED CITIZENS OF BUTLER AND LAWRENCE COUNTIES,NONPROFIT,NAN,,,,,,,,739930,,,RD#2 PORTERSVILLE PA 16051-0 BUTLER,
"COHOX SPORTS ASSOCIATION, INC.",NONPROFIT,NAN,,,,PA 19134-0 PHILADELPHIA,3226 CEDAR ST,PHILA,,739931,,,3226 CEDAR ST PHILA PA 19134-0 PHILADELPHIA,
"AGENT ORANGE HOTLINE, INC.",NONPROFIT,NAN,,,,,,,,739932,,,"MEETINGHOUSE LAW BLDG. & ART GALLERY, RO UTE 724 SPRING CITY PA 19475-0 CHESTER",
"S&S HI-STEPPERS, INC.",NONPROFIT,NAN,,,,PA 15206-0 ALLEGHENY,6633 APPLE AVE,PITTSBURGH,,739933,,,6633 APPLE AVE PITTSBURGH PA 15206-0 ALLEGHENY,
"LAMBING VALLEY FARM, INC.",NONPROFIT,NAN,,,,PA 16323-0 VENANGO,"BEATTY RUN RD, RD#3, BOX 203",FRANKLIN,,739934,,,"BEATTY RUN RD, RD#3, BOX 203 FRANKLIN PA 16323-0 VENANGO",
THE KERSHNER CORPORATION,CORPORATION,PA,,,,PA 19015-0 DELAWARE,4821 GREENWOOD ST,BROOKHAVEN,,739935,,,4821 GREENWOOD ST BROOKHAVEN PA 19015-0 DELAWARE,
"THAYCO MANUFACTURING CO., INC.",CORPORATION,NAN,,,,PA,ROUTE 309 & HILLTOP RD,COOPERSBURG,18036-0,739937,,,ROUTE 309 & HILLTOP RD COOPERSBURG PA 18036-0 LEHIGH,
"NATIONAL LICENSED PROMOTIONS, INC.",CORPORATION,NAN,C/O BARRY STEFEL 9144W ATLANTIC BLVD818 CORAL,SPRING,,PA,STORE #15 KING'S PLAZA SHOPPING CTR 16 61 EASTON RD,WARRINGTON,,739938,BARRY STEFEL,PRESIDENT,STORE #15 KING'S PLAZA SHOPPING CTR 16 61 EASTON RD WARRINGTON PA 18976-0 BUCKS,C/O BARRY STEFEL 9144W ATLANTIC BLVD818 CORAL SPRING FL 33071
"AKERS CLOTHIERS, LTD.",CORPORATION,NAN,1447 GREENDALE DR,PITTSBURGH,,PA 15147-0 ALLEGHENY,280 LANSDOWNE DR,VERONA,,739939,FRANCES ANN AKERS,PRESIDENT,280 LANSDOWNE DR VERONA PA 15147-0 ALLEGHENY,1447 GREENDALE DR PITTSBURGH PA 15239-02
SWISHER REAL ESTATE INC.,CORPORATION,NAN,18 N CHURCH ST,DU BOIS,,PA 15801-0 CLEARFIELD,212 WEST LONG AVE,DUBOIS,,739940,JAMES R SWISHER,PRESIDENT,212 WEST LONG AVE DUBOIS PA 15801-0 CLEARFIELD,18 N CHURCH ST DU BOIS PA 15801-17
WEST END APARTMENTS,PARTNERSHIP,PA,,,16901,PA,11499 ROUTE 6,WELLSBORO,16901,739941,DELMAR SERVICES INC.,GENPARTNER,11499 ROUTE 6 WELLSBORO PA 16901 TIOGA,PA
COMMU-TRONICS INC.,CORPORATION,NAN,566 DEVENTRY,SQUARE PALM HARBOR,,PA 19355-0 CHESTER,964 E SWEDESFORD ROAD,FRAZER,,739942,WILLIAM SARGENT,PRESIDENT,964 E SWEDESFORD ROAD FRAZER PA 19355-0 CHESTER,566 DEVENTRY SQUARE PALM HARBOR FL 34683
"CONCERN PEOPLE OF CRESTMONT, INC.",NONPROFIT,NAN,,,,PA 19090-0 MONTGOMERY,1650 FRANKLIN AVE,WILLOW GROVE,,739943,,,1650 FRANKLIN AVE WILLOW GROVE PA 19090-0 MONTGOMERY,
"JR.'S CONSERVATORY OF MUSIC, INC.",CORPORATION,NAN,,,,PA 19133-0 PHILADELPHIA,3056 N 5TH ST,PHILA,,739944,,,3056 N 5TH ST PHILA PA 19133-0 PHILADELPHIA,
PHILADELPHIA ELECTRICAL EQUIPMENT CO.,CORPORATION,PA,,,,PA 19380-0 DELAWARE,14 MT PLEASANT DR,ASTON,,739945,,,14 MT PLEASANT DR ASTON PA 19380-0 DELAWARE,
RIDGEWAY CORPORATION,CORPORATION,PA,114 86TH ST,TOWNSND INLT,,,,,,739946,RONALD EARL,PRESIDENT,1429 WALNUT ST 16TH FL PHILADELPHIA PA 19102-0 PHILADELPHIA,114 86TH ST TOWNSND INLT NJ 08243
"FAMILY MEDIATION SERVICE, LTD.",CORPORATION,NAN,C/O SAMUEL ROSEN 296 W GREENWOOD AVE,LANSDOWNE,,PA 19050-0 DELAWARE,296 W GREENWOOD AVE,LANSDOWNE,,739947,SAMUEL ROSEN,PRESIDENT,296 W GREENWOOD AVE LANSDOWNE PA 19050-0 DELAWARE,C/O SAMUEL ROSEN 296 W GREENWOOD AVE LANSDOWNE PA 19050-23
"TOWER VUE VILLAGE, LTD.",CORPORATION,PA,,,,PA 15227-0 ALLEGHENY,1110 TOWER VUE DRIVE,PITTSBURGH,,739948,,,1110 TOWER VUE DRIVE PITTSBURGH PA 15227-0 ALLEGHENY,
"LEVY/DUPLESSIS REAL ESTATE, LTD.",CORPORATION,NAN,,,,PA 19103-0 PHILADELPHIA,2130 DELANCEY PLACE,PHILA,,739949,,,2130 DELANCEY PLACE PHILA PA 19103-0 PHILADELPHIA,
"BRYAN G. SMITH CONCRETE CONSTRUCTION CO., INC.",CORPORATION,NAN,11 E MARKET ST,YORK,,PA 17331-0 YORK,1112 BALTIMORE ST PO BOX 185,HANOVER,,739950,STEPHEN L SMITH,VICEPRESIDENT,1112 BALTIMORE ST PO BOX 185 HANOVER PA 17331-0 YORK,11 E MARKET ST YORK PA 17401-67
L'ENCLOS DEVELOPMENT CORPORATION,CORPORATION,NAN,,,,PA,1284 STREET RD,BENSALEM,,739951,,,1284 STREET RD BENSALEM PA 19020-0 BUCKS,
"AMCEE, INC.",CORPORATION,NAN,1926 MAIN ST,NORTHAMPTON,,PA 18067-0 NORTHAMPTON,1926 MAIN ST,NORTHAMPTON,,739952,KAILASH C PATEL,PRESIDENT,1926 MAIN ST NORTHAMPTON PA 18067-0 NORTHAMPTON,1926 MAIN ST NORTHAMPTON PA 18067-48
NEW HORIZONS FOOD SERVICE AND MANAGEMENT CO.,CORPORATION,NAN,235 LANCASTER AVE,DEVON,,PA 19333-0 CHESTER,235 LANCASTER AVENUE,DEVON,,739953,EDWARD CAMPBELL,PRESIDENT,235 LANCASTER AVENUE DEVON PA 19333-0 CHESTER,235 LANCASTER AVE DEVON PA 19333-15
"FLAGG ENTERPRISES, INC.",CORPORATION,PA,C/O MARTHA FLAGG PO BOX 657,DEVON,,PA 19087-0 DELAWARE,388 LIBERTY LANE 2ND FLOOR,WAYNE,,739954,MARTHA N FLAGG,PRESIDENT,388 LIBERTY LANE 2ND FLOOR WAYNE PA 19087-0 DELAWARE,C/O MARTHA FLAGG PO BOX 657 DEVON PA 19333-15
TAL SYSTEM INC.,CORPORATION,NAN,,,,,,,,739955,,,GWYNEDD PLAZA BETHLEHEM PIKE & SHEBLE LANE SPRINGHOUSE PA 19477-0 MONTGOMERY,
"TIRE CHAMP, INC.",CORPORATION,PA,,,,PA 18518-0 LACKAWANNA,826 MONROE AVENUE,SCRANTON,,739956,,,826 MONROE AVENUE SCRANTON PA 18518-0 LACKAWANNA,
"SOCIETY HILL SCHOOL OF MUSIC AND ART, INC.",CORPORATION,PA,,,,PA 19106-0 PHILADELPHIA,506 SOUTH 5TH STREET,PHILADELPHIA,,739957,,,506 SOUTH 5TH STREET PHILADELPHIA PA 19106-0 PHILADELPHIA,
RING'S DRUG LTD.,CORPORATION,PA,5814 RISING SUN AVE,PHILADELPHIA,19120-1126,PA,5814 RISING SUN AVE,PHILADELPHIA,19120-1126,739958,RICHARD MASS,VICEPRESIDENT,5814 RISING SUN AVE PHILADELPHIA PA 19120-1126 PHILADELPHIA,5814 RISING SUN AVE PHILADELPHIA PA 19120-1126
"JOSONIER MANAGEMENT, INC.",CORPORATION,PA,,,,PA 15501-0 SOMERSET,104 NORTH CENTER AVE,SOMERSET,,739959,,,104 NORTH CENTER AVE SOMERSET PA 15501-0 SOMERSET,
"TMC PRODUCTIONS, INC.",CORPORATION,PA,,,,PA 19087-0 DELAWARE,219 SUGARTOWN ROAD K-303,WAYNE,,739960,,,219 SUGARTOWN ROAD K-303 WAYNE PA 19087-0 DELAWARE,
"GENNY'S PIES PLUS, INC.",CORPORATION,PA,,,,PA,7 SOUTH 6TH ST,STROUDSBURG,18360-0,739961,,,7 SOUTH 6TH ST STROUDSBURG PA 18360-0 MONROE,
"PAPPAS REPORTING SERVICE, INC.",CORPORATION,NAN,977 POMEROY ROAD,EUREKA,,,,,,739962,URSULA PAPPAS,PRESIDENT,1012 GRANT BUILDING PITTSBURGH PA 15219-0 ALLEGHENY,977 POMEROY ROAD EUREKA MT 59917
"HAWK SHADOW FEED AND SADDLERY, INC.",CORPORATION,NAN,1 NORWEGIAN PLZ PO DRAWER K,POTTSVILLE,,,,,,739963,SUSAN L S REIMBAN,PRESIDENT,4TH FL AMERICAN BANK BLDG POTTSVILLE PA 17901-0 SCHUYLKILL,1 NORWEGIAN PLZ PO DRAWER K POTTSVILLE PA 17901-54
"SPRING CITY FLORIST, INC.",CORPORATION,PA,,,,PA 19460-0 CHESTER,629 NEW ST,SPRING CITY,,739965,,,629 NEW ST SPRING CITY PA 19460-0 CHESTER,
PATEP DEVELOPMENT CORP.,CORPORATION,NAN,,,,PA 18411-0 LACKAWANNA,107 NORTH ABINGTON RD,CLARKS SUMMIT,,739966,,,107 NORTH ABINGTON RD CLARKS SUMMIT PA 18411-0 LACKAWANNA,
OEM INDUSTRIAL CORPORATION,CORPORATION,NAN,,,,PA 15216-0 ALLEGHENY,1408 POTOMAC AVE,PITTSBURGH,,739967,,,1408 POTOMAC AVE PITTSBURGH PA 15216-0 ALLEGHENY,
"ACORN SYSTEMS, LTD.",CORPORATION,PA,911 S 47TH ST,PHILADELPHIA,,PA 19401-0 MONTGOMERY,21 WEST AIRY STREET,NORRISTOWN,,739968,DAVID SHERR,PRESIDENT,21 WEST AIRY STREET NORRISTOWN PA 19401-0 MONTGOMERY,911 S 47TH ST PHILADELPHIA PA 19143-51
"INSTITUTE OF MEDICAL FITNESS, INC.",CORPORATION,NAN,205 BEACH GROVE DR,ERIE,,PA,6411 PEACH ST,ERIE,,739969,JANET K HENDRICKS,VICEPRESIDENT,6411 PEACH ST ERIE PA 16509-0 ERIE,205 BEACH GROVE DR ERIE PA 16505-25
"ED & SAL PASQUALE CONSTRUCTION CO., INC.",CORPORATION,NAN,802 WENZELL AVE,PITTSBURGH,,PA 15216-0 ALLEGHENY,802 WENZELL AVE,PITTSBURGH,,739970,SALVATORE PASQUALE,VICEPRESIDENT,802 WENZELL AVE PITTSBURGH PA 15216-0 ALLEGHENY,802 WENZELL AVE PITTSBURGH PA 15216-3100
HUMAN RESOURCES DEVELOPMENT CORPORATION,CORPORATION,NAN,,,,,,,,739971,,,218 EDGEWORTH LANE % W J VANDEMARK SEWICKLEY PA 15143-0 ALLEGHENY,
"DRAYER TIRE DISTRIBUTORS, INC.",CORPORATION,NAN,34 SPRING CREST BLVD,SINKING SPRING,,PA 17403-0 YORK,41 FOX RUN DRIVE,YORK,,739972,ROBERT A DRAYER III,PRESIDENT,41 FOX RUN DRIVE YORK PA 17403-0 YORK,34 SPRING CREST BLVD SINKING SPRING PA 19608-06
"NISTA, JOSEPH A. M.D., P.C.",CORPORATION,NAN,405 LYNN ANN DR,NEW KENSINGTN,,PA 15139-0 ALLEGHENY,825 EIGHTH ST,OAKMONT,,739973,JOSEPH A NISTA,PRESIDENT,825 EIGHTH ST OAKMONT PA 15139-0 ALLEGHENY,405 LYNN ANN DR NEW KENSINGTN PA 15068-65
"I. G. ENTERPRISES, INC.",CORPORATION,NAN,,,,PA 15217-0 ALLEGHENY,6699 KINSMAN RD,PITTSBURGH,,739974,,,6699 KINSMAN RD PITTSBURGH PA 15217-0 ALLEGHENY,
"CORAL ACQUISITIONS, INC.",CORPORATION,PA,213 2ND AVE,WARREN,16365,PA,15 BRADLEY STREET,WARREN,16365,739976,MYRON L TURFITT,PRESIDENT,15 BRADLEY STREET WARREN PA 16365 WARREN,213 2ND AVE WARREN PA 16365-2405
"CENTER FOR UROLOGIC CARE OF THE MAIN LINE, LTD.",CORPORATION,NAN,245,BRYN MAWR,,PA 19085-0 DELAWARE,265 HOTHORPE LANE,VILLANOVA,,739979,THOMAS F LANCHONEY,VICEPRESIDENT,265 HOTHORPE LANE VILLANOVA PA 19085-0 DELAWARE,245 BRYN MAWR AVE BRYN MAWR PA 19010-46
ARCHIMETRICS INCORPORATED,CORPORATION,NAN,,,,PA 19041-0 MONTGOMERY,354 W LANCASTER AVENUE,HAVERFORD,,739980,,,354 W LANCASTER AVENUE HAVERFORD PA 19041-0 MONTGOMERY,
"FUTURE OFFICE PRODUCTS SUPPLY, INC.",CORPORATION,NJ,,,,PA 19106-0 PHILADELPHIA,BRODERICK & KARASZKIEWICZ 1800 PENN MUTU AL TOWER 510 WALNUT ST,PHILADELPHIA,,739981,,,BRODERICK & KARASZKIEWICZ 1800 PENN MUTU AL TOWER 510 WALNUT ST PHILADELPHIA PA 19106-0 PHILADELPHIA,
ED TAYLOR INC.,CORPORATION,NAN,,,,,,,,739982,,,3901 W 26TH ST PO BOX 8347 ERIE PA 16505-0 ERIE,
"EXPRESS HOUSE, LTD.",CORPORATION,NAN,,,,PA 15089-0 WESTMORELAND,"CIRCLE DRIVE, RD 1",WEST NEWTON,,739983,,,"CIRCLE DRIVE, RD 1 WEST NEWTON PA 15089-0 WESTMORELAND",
"PESSOLANO, INC.",CORPORATION,NAN,ROBERT C. PESSOLANOPO BOX 505,SAN MIGUEL,,PA 15202-0 ALLEGHENY,7105 WOODLAND AVE,BENAVON,,739984,ROBERT C PESSOLANO,VICEPRESIDENT,7105 WOODLAND AVE BENAVON PA 15202-0 ALLEGHENY,ROBERT C. PESSOLANOPO BOX 505 SAN MIGUEL CA 93451-0505
AUTOMOTIVE MAINTENANCE CO.,CORPORATION,NAN,,,,PA,3482 LIMEKILN PIKE,CHALFONT,,739985,,,3482 LIMEKILN PIKE CHALFONT PA 18914-0 BUCKS,
TASCO CONSTRUCTION CO.,CORPORATION,NAN,732 BLUE SCHOOL RD,PERKASIE,,PA,555 STREET RD,BENSALEM,,739986,PAULETTE BARNES,PRESIDENT,555 STREET RD BENSALEM PA 19020-0 BUCKS,732 BLUE SCHOOL RD PERKASIE PA 18944-09
"P.S.I. HYDRAULICS, INC.",CORPORATION,MI,11900 MAYFIELD RD,LIVONIA,,,,,,739988,WILLIAM T PHILLIPS,TREASURER,"123 SOUTH BROAD STREET, C/O C T CORPORAT ION SYSTEM PHILADELPHIA PA 19109-0 PHILADELPHIA",11900 MAYFIELD RD LIVONIA MI 48150
"PRESIDENTIAL AIRCRAFT SALES, INC.",CORPORATION,NAN,,,,PA,"RR2, GLENWOOD DRIVE, BOX 121",WASHINGTON CROSSING,,739989,,,"RR2, GLENWOOD DRIVE, BOX 121 WASHINGTON CROSSING PA 18977-0 BUCKS",
NIAGARAN DEVELOPMENT CO.,CORPORATION,MI,,,,PA 15701-0 INDIANA,1012 PHILADELPHIA STREET,INDIANA,,739990,,,1012 PHILADELPHIA STREET INDIANA PA 15701-0 INDIANA,
AQUARIAN COMPUFINANCE INC.,CORPORATION,DE,,,,PA 19102-0 PHILADELPHIA,"1405 LOCUST STREET, SUITE 1107",PHILADELPHIA,,739991,,,"1405 LOCUST STREET, SUITE 1107 PHILADELPHIA PA 19102-0 PHILADELPHIA",
"REDCAY-FULLER ENTERPRISES, INC.",CORPORATION,NAN,,,,PA 17547-0 LANCASTER,ROUTE 441 & WATERFORD ST,MARIETTA,,739992,,,ROUTE 441 & WATERFORD ST MARIETTA PA 17547-0 LANCASTER,
"JOSEPH P. MC FARLAND, M.D., P.C.",CORPORATION,NAN,RIDDLE HEALTH CTR 1078 W BALTIMORE,PKE MEDIA,,PA 19067-0 DELAWARE,"RIDDLE HEALTH CARE CENTER, SUITE 103",MEDIA,,739993,JOSEPH P MCFARLAND,PRESIDENT,"RIDDLE HEALTH CARE CENTER, SUITE 103 MEDIA PA 19067-0 DELAWARE",RIDDLE HEALTH CTR 1078 W BALTIMORE PKE MEDIA PA 19063-23
CANYON LODGE,NONPROFIT,PA,,,,,,,,739995,,,FRONT STREET % MR OSCAR HOFFMAN FREEBURG PA 17827-0 SNYDER,
"ENERGY SAVERS UNLIMITED, INC.",CORPORATION,PA,,,,PA 17851-0 NORTHUMBERLAND,PO BOX 347,REGENCY BLVD MOUNT CARMEL,,739996,,,PO BOX 347 REGENCY BLVD MOUNT CARMEL PA 17851-0 NORTHUMBERLAND,
"EXECUTIVE EXCESS OF PA., LTD.",CORPORATION,NAN,,,,,,,,739997,,,550 WEST DEKALB PIKE KING OF PRUSSIA PA 19406-0 MONTGOMERY,
"MARC GOLD & ASSOCIATES, INC.",CORPORATION,DE,,,,PA 19075-0 MONTGOMERY,501 PAPER MILL ROAD,ORELAND,,739998,,,501 PAPER MILL ROAD ORELAND PA 19075-0 MONTGOMERY,
"SERVICE MASTER BY SPIC N SPAN, INC.",CORPORATION,PA,5TH AVENUE AND 11TH S,FORD CITY,,PA 16226-0 ARMSTRONG,% KEITH A BELL 510 11TH,ST FORD CITY,,740000,KEITH BELL,PRESIDENT,% KEITH A BELL 510 11TH ST FORD CITY PA 16226-0 ARMSTRONG,5TH AVENUE AND 11TH S FORD CITY PA 16226
PATTI ANN DRESS SHOPPE INC.,CORPORATION,NAN,,,,PA 15229-0 ALLEGHENY,434 PERRY HIGHWAY,PITTSBURGH,,740001,,,434 PERRY HIGHWAY PITTSBURGH PA 15229-0 ALLEGHENY,
"ALLENTOWN ENTERPRISES, INC.",CORPORATION,NAN,,,,PA,"PO BOX 346, 8TH & ST. PAUL STS",WHITEHALL,18052-0,740002,,,"PO BOX 346, 8TH & ST. PAUL STS WHITEHALL PA 18052-0 LEHIGH",
BRANSON INTERNATIONAL PLASMA CORPORATION,CORPORATION,CA,,,,PA 19103-0 PHILADELPHIA,C/O C T CORPORATION SYSTEM 1635 MARKET STREET,PHILADELPHIA,,740003,,,C/O C T CORPORATION SYSTEM 1635 MARKET STREET PHILADELPHIA PA 19103-0 PHILADELPHIA,
"ACTION RENTAL SYSTEMS, INC.",CORPORATION,MD,,,,PA 19109-0 PHILADELPHIA,123 SOUTH BROAD STREET,PHILADELPHIA,,740004,,,123 SOUTH BROAD STREET PHILADELPHIA PA 19109-0 PHILADELPHIA,
"CARROT CREATIONS, INC.",CORPORATION,NAN,,,,PA 19146-0 PHILADELPHIA,2405 CHRISTIAN ST,PHILA,,740005,,,2405 CHRISTIAN ST PHILA PA 19146-0 PHILADELPHIA,
