name,business_type,state_registered,street_registered,city_registered,zip5_registered,state_physical,street_physical,city_physical,zip5_physical,filing_number,agent_name,agent_title,raw_physical_address,raw_registered_address
CAL-PRO PARTNERS,CORPORATION,PA,,,,PA,170 W GERMANTOWN PIKE STE C-2,NORRISTOWN,19401-1382,2836287,SOHILLING PROFESIONAL STAFFING INC,OWNER,170 W GERMANTOWN PIKE STE C-2 NORRISTOWN PA 19401-1382 MONTGOMERY,
"GIBBONS AUTOMOTIVE, INC.",CORPORATION,PA,32 W BALTIMORE PIKE,MEDIA,,PA 19008-0 DELAWARE,38 S SPROUL RD,BROOMALL,,2836288,MICHAEL GIBBONS,TREASURER,38 S SPROUL RD BROOMALL PA 19008-0 DELAWARE,32 W BALTIMORE PIKE MEDIA PA 19063
DEX BUSINESS SYSTEMS,CORPORATION,PA,,,,PA,11201 DANKA CIRCLE NORTH,ST PETERSBURG,33716-0,2836289,DANKA OFFICE IMAGING COMPANY,OWNER,11201 DANKA CIRCLE NORTH ST PETERSBURG PA 33716-0,
DANKA EBS,CORPORATION,PA,,,,PA,11201 DANKA CIRCLE NORTH,ST PETERSBURG,33716-0,2836290,DANKA OFFICE IMAGING COMPANY,OWNER,11201 DANKA CIRCLE NORTH ST PETERSBURG PA 33716-0,
SUPERIOR MECHANICAL SERVICES,CORPORATION,PA,,,,,,,,2836291,MICHAEL J BROOKS,OWNER,656 W NEWPORT RD PO BOX 126 ELM PA 17521-0 LANCASTER,
MARK'S JEWELRY & REPAIR,CORPORATION,PA,,,,PA 19061-0 DELAWARE,1801 HUDDELL ST,LINWOOD,,2836292,MARK J FRIES,OWNER,1801 HUDDELL ST LINWOOD PA 19061-0 DELAWARE,
"RNN, INC.",CORPORATION,PA,534 OAK ST,LEBANON,,PA 17042-0 LEBANON,534 OAK ST,LEBANON,,2836294,CHARLES RHOADES,TREASURER,534 OAK ST LEBANON PA 17042-0 LEBANON,534 OAK ST LEBANON PA 17042-38
HOAGIE SHOP,CORPORATION,PA,,,,,,,,2836295,JAMES A TURK,OWNER,202 NEW CASTLE RD (110 N MCKEAN ST) BUTLER PA 16001-0 BUTLER,
HR ADVANTAGE,CORPORATION,PA,,,,PA 15024-0 ALLEGHENY,36 DEER PARK DR,CHESWICK,,2836296,LAWRENCE SCOTT,OWNER,36 DEER PARK DR CHESWICK PA 15024-0 ALLEGHENY,
"RHOADES APARTMENT LEASING AGENCY, INC.",CORPORATION,PA,534 OAK ST,LEBANON,,PA 17042-0 LEBANON,534 OAK ST,LEBANON,,2836297,CHARLES RHOADES,TREASURER,534 OAK ST LEBANON PA 17042-0 LEBANON,534 OAK ST LEBANON PA 17042-38
CHAMPION MOUNTAIN GRAPHICS,CORPORATION,PA,,,,PA 18629-0 WYOMING,BOX 250 A1 RD 1,MEHOOPANY,,2836298,DONNA L DAVIS,OWNER,BOX 250 A1 RD 1 MEHOOPANY PA 18629-0 WYOMING,
"SULLIVAN CONSULTING, INC.",CORPORATION,PA,2004 CHAPEL FORGE DR,LANCASTER,,PA 17603-0 LANCASTER,908 N PRESIDENT AVE,LANCASTER,,2836299,SUSAN V METCALFE,SECRETARY,908 N PRESIDENT AVE LANCASTER PA 17603-0 LANCASTER,2004 CHAPEL FORGE DR LANCASTER PA 17601-36
LA PRIMAVERA ITALIANO RISTORANTE E PIZZERIA,CORPORATION,PA,,,,,,,,2836300,VITO MAZZAUTO,OWNER,RR 2 ROUTE 45 LEWISBURG PA 17837-0 UNION,
LK SERVICES,CORPORATION,PA,,,,PA 19104-0 PHILADELPHIA,430 N BUDD ST,PHILADELPHIA,,2836301,KAREN D STOKES,OWNER,430 N BUDD ST PHILADELPHIA PA 19104-0 PHILADELPHIA,
CAPALDI CONTRACTORS,CORPORATION,PA,,,,PA 19148-0 PHILADELPHIA,1232 RITNER ST,PHILADELPHIA,,2836302,MARK CAPALDI,OWNER,1232 RITNER ST PHILADELPHIA PA 19148-0 PHILADELPHIA,
BROTHER'S AUTO REPAIR,CORPORATION,PA,,,,PA 19120-0 PHILADELPHIA,183 W DUNCANNON AVE,PHILADELPHIA,,2836303,KEUN MO OH,OWNER,183 W DUNCANNON AVE PHILADELPHIA PA 19120-0 PHILADELPHIA,
NELSON'S GARDEN OUTLET,CORPORATION,PA,,,,PA,542 GREENVILLE RD,MERCER,16137-0,2836305,STEVEN A THOMPSON,OWNER,542 GREENVILLE RD MERCER PA 16137-0 MERCER,
DIGITAL VISIONS,CORPORATION,PA,,,,PA 19063-0 DELAWARE,116 E 4TH ST 2ND FLOOR,MEDIA,,2836307,RICHARD HOFFMAN,OWNER,116 E 4TH ST 2ND FLOOR MEDIA PA 19063-0 DELAWARE,
THE WRITER'S AGENT,CORPORATION,PA,,,,,,,,2836308,OCTOPUS HOLDINGS INC,OWNER,1154 LAKE DR WEST CHESTER PA 19382-0 CHESTER,
FAITH GLOBAL MEDIA,CORPORATION,PA,,,,PA 18201-0 LUZERNE,214 E BROAD ST,WEST HAZLETON,,2836310,JANET FORMICA,OWNER,214 E BROAD ST WEST HAZLETON PA 18201-0 LUZERNE,
TRINIUSA REDEVELOPMENT,CORPORATION,PA,,,,PA 19050-0 DELAWARE,839 BULLOCK AVE,YEADON,,2836311,ROLAND C CHASE JR,OWNER,839 BULLOCK AVE YEADON PA 19050-0 DELAWARE,
TUSCANY HOMES,CORPORATION,PA,,,,PA 18013-0 NORTHAMPTON,499 SLATEBELT BLVD,ROSETO,,2836313,ANTHONY DEFRANCO,OWNER,499 SLATEBELT BLVD ROSETO PA 18013-0 NORTHAMPTON,
ENOMAR ENTERPRISES,CORPORATION,PA,,,,PA 17339-0 YORK,627 OLD QUAKER RD #1,LEWISBERRY,,2836314,SHAWN S KOONTZ,OWNER,627 OLD QUAKER RD #1 LEWISBERRY PA 17339-0 YORK,
ALLERTA TECHNOLOGY SERVICES,CORPORATION,PA,,,,PA 19070-0 DELAWARE,4 UNITY TERRACE,RUTLEDGE,,2836315,LINDA WADSWORTH,OWNER,4 UNITY TERRACE RUTLEDGE PA 19070-0 DELAWARE,
ALEXIS COMPUTERIZED IMAGES,CORPORATION,PA,,,,PA,439 S HERSHEY RD,HUMMELSTOWN,17036-9415,2836316,REBECCA SWEIGART,OWNER,439 S HERSHEY RD HUMMELSTOWN PA 17036-9415 DAUPHIN,
"BAIK, JINHO - PAGE ALERT",CORPORATION,PA,,,,PA 19123-0 PHILADELPHIA,1334 W GIRARD AVE,PHILADELPHIA,,2836317,JINHO BAIK,OWNER,1334 W GIRARD AVE PHILADELPHIA PA 19123-0 PHILADELPHIA,
SUSAN'S AT THE MARKET,CORPORATION,PA,,,,PA 17043-0 CUMBERLAND,900 MARKET ST,LEMOYNE,,2836318,SUSAN M MURRAY,OWNER,900 MARKET ST LEMOYNE PA 17043-0 CUMBERLAND,
BHNH DIEP - PAGE ALERT,CORPORATION,PA,,,,PA 19148-0 PHILADELPHIA,1912 E PASSYUNK AVE,PHILADELPHIA,,2836319,BHNH DIEP,OWNER,1912 E PASSYUNK AVE PHILADELPHIA PA 19148-0 PHILADELPHIA,
QWEST COMMUNICATIONS SERVICES,CORPORATION,PA,,,,PA,4250 N FAIRFAX DR,ARLINGTON,22203-0,2836320,LCI INTERNATIONAL TELECOM CORP,OWNER,4250 N FAIRFAX DR ARLINGTON PA 22203-0,
ARLEW'S,CORPORATION,PA,,,,,,,,2836321,LEWSI S DOUGHERTY,OWNER,825 COCOA AVE ZIEGLER ANTIQUE MALL (837 W FOXCROFT DR CAMP HILL PA 17011) HERSHEY PA 17033-0 DAUPHIN,
FOUR-R PROPERTIES,CORPORATION,PA,,,,,,,,2836323,WILLIAM REINHART,OWNER,1132 MIDDLE EASTON BELMONT PIKE STROUDSBURG PA 18360-0 MONROE,
"DAVID M. REVAK, D.O.",CORPORATION,PA,,,,PA 17522-0 LANCASTER,139-B LAKE ST,EPHRATA,,2836324,EPHRATA COMMUNITY HOSPITAL,OWNER,139-B LAKE ST EPHRATA PA 17522-0 LANCASTER,
DITTMAN RESEARCH,CORPORATION,PA,,,,PA 19352-0 CHESTER,294 KIMBLE RD,LINCOLN UNIVERSITY,,2836325,DIAN P DILLON,OWNER,294 KIMBLE RD LINCOLN UNIVERSITY PA 19352-0 CHESTER,
UK SOCCER SELECT,CORPORATION,PA,,,,PA 17318-0 YORK,GRUMBACHER & LEIGH RDS,EMIGSVILLE,,2836326,TRIDENT SPORTS INC,OWNER,GRUMBACHER & LEIGH RDS EMIGSVILLE PA 17318-0 YORK,
SOCCER BLAST,CORPORATION,PA,,,,PA 17318-0 YORK,GRUMBACHER AND LEHIGH RDS,EMIGSVILLE,,2836327,TRIDENT SPORTS INC,OWNER,GRUMBACHER AND LEHIGH RDS EMIGSVILLE PA 17318-0 YORK,
SALON TOPO,CORPORATION,PA,,,,PA 15215-0 ALLEGHENY,349 FREEPORT RD,PITTSBURGH,,2836328,ANTHONY VERARDI,OWNER,349 FREEPORT RD PITTSBURGH PA 15215-0 ALLEGHENY,
BONATESTA FURNITURE SERVICES,CORPORATION,PA,,,,PA 15065-0 ALLEGHENY,1201 PENNSYLVANIA AVE,NATRONA HEIGHTS,,2836329,MICHAEL J BONATESTA,OWNER,1201 PENNSYLVANIA AVE NATRONA HEIGHTS PA 15065-0 ALLEGHENY,
B & B EXCAVATING,CORPORATION,PA,,,,PA 15762-0 CAMBRIA,3193 KILLEN SCHOOL RD,NICKTOWN,,2836330,LARRY J BAUM II,OWNER,3193 KILLEN SCHOOL RD NICKTOWN PA 15762-0 CAMBRIA,
NRH MODELS,CORPORATION,PA,,,,PA 17112-0 DAUPHIN,6125 BLUESTONE AVE,HARRISBURG,,2836331,NICHOLE R HORNUNG,OWNER,6125 BLUESTONE AVE HARRISBURG PA 17112-0 DAUPHIN,
C&K SPECIALTY PRODUCTS,CORPORATION,PA,,,,,,,,2836333,CHRIS CARSEY,OWNER,932 CENTER ST COAL TOWNSHIP PA 17866-0 NORTHUMBERLAND,
THE JOHN RILEY HOUSE,CORPORATION,PA,,,,,,,,2836334,PENNY MCNEISH,OWNER,RT 371 EAST (RR 3 BOX 2597 HONESDALE PA 18431) RILYVILLE PA 0 -0,
W3DL,CORPORATION,PA,,,,PA 18407-0 LACKAWANNA,58 WAYNE ST,CARBONDALE,,2836335,ROBERT DURKIN,OWNER,58 WAYNE ST CARBONDALE PA 18407-0 LACKAWANNA,
B & H HOMES,CORPORATION,PA,,,,PA,150 WELLER HILL RD,MIDDLEBURG,17842-0,2836336,RICHARD HYSER JR,OWNER,150 WELLER HILL RD MIDDLEBURG PA 17842-0 SNYDER,
JOANN'S OFFICE ALTERNATIVE,CORPORATION,PA,,,,PA,1045 GREENWAY LN,KRESGEVILLE,18333-0,2836337,JOANNE IACHETTA,OWNER,1045 GREENWAY LN KRESGEVILLE PA 18333-0 MONROE,
DOUBLE R DISTRIBUTORS,CORPORATION,PA,,,,,,,,2836339,ROY S STEFFY,OWNER,4018 FRIEDENSBURG RD PO BOX 516 OLEY PA 19547-0 BERKS,
"SELECT DENTAL STUDIO, LTD.",CORPORATION,PA,STE 2F1501 MOUNT ROSE AVE,YORK,,PA 17404-0 YORK,1550 W PRINCESS ST,YORK,,2836340,JAMES F SPANGLER,TREASURER,1550 W PRINCESS ST YORK PA 17404-0 YORK,STE 2F1501 MOUNT ROSE AVE YORK PA 17403-2989
"BREHM-LEBO ENGINEERING, INC.",CORPORATION,PA,,,,PA 17013-0 CUMBERLAND,26 STATE AVE,CARLISLE,,2836341,STATLER & LAHR INC,OWNER,26 STATE AVE CARLISLE PA 17013-0 CUMBERLAND,
"PITTSBURGH ROLL-OFF SERVICE, INC.",CORPORATION,PA,1200 SAW MILL RUN BLVD,PITTSBURGH,,PA 15226-0 ALLEGHENY,606 HARGROVE ST,PITTSBURGH,,2836342,RANDY A CASTRIOTA,VICEPRESIDENT,606 HARGROVE ST PITTSBURGH PA 15226-0 ALLEGHENY,1200 SAW MILL RUN BLVD PITTSBURGH PA 15220-5314
PREMIES P & D,CORPORATION,PA,,,,PA,49 DOLPHIN RD,LEVITTOWN,,2836343,EDWARD J PREM JR,OWNER,49 DOLPHIN RD LEVITTOWN PA 19056-0 BUCKS,
"FIRE SAFETY PRODUCTS, INC.",CORPORATION,PA,PO BOX 128,MURRYSVILLE,,PA 15632-0 WESTMORELAND,1026 CORPORATE RD,EXPORT,,2836344,JAMES C ZWERGEL,PRESIDENT,1026 CORPORATE RD EXPORT PA 15632-0 WESTMORELAND,PO BOX 128 MURRYSVILLE PA 15668-0128
"ALVAN INSURANCE AGENCY, INC.",CORPORATION,PA,2070 BUTLER PIKE,PLYMOUTH MTG,,,,,,2836346,STANTON S RUBINSTEIN,TREASURER,2070 BUTLER PIKE PLYMOUTH MEETING PA 19462-0 MONTGOMERY,2070 BUTLER PIKE PLYMOUTH MTG PA 19462-46
THE GROUND HOG,CORPORATION,PA,,,,,,,,2836347,WALTER J MECLEARY JR,OWNER,691 STONEY FORD RD BLDG B HOLLAND PA 18966-0 BUCKS,
"SCHAFFER PRINTING CO., INC.",CORPORATION,PA,18 ARNOLD AVENUE,SCRANTON,,PA 18505-0 LACKAWANNA,1320 PROSPECT AVE,SCRANTON,,2836348,HAROLD F SCHAFFER,TREASURER,1320 PROSPECT AVE SCRANTON PA 18505-0 LACKAWANNA,18 ARNOLD AVENUE SCRANTON PA 18505-35
MILLENNIUM BUSINESS SERVICES,CORPORATION,PA,,,,PA 19148-0 PHILADELPHIA,511 EMILY ST,PHILADELPHIA,,2836349,RENEE A FLAMER,OWNER,511 EMILY ST PHILADELPHIA PA 19148-0 PHILADELPHIA,
OLNEY X-RAY CENTER,CORPORATION,PA,,,,PA 19141-0 PHILADELPHIA,5729 N BROAD ST,PHILADELPHIA,,2836350,PHYLLIS E DAVIDSON,OWNER,5729 N BROAD ST PHILADELPHIA PA 19141-0 PHILADELPHIA,
"YA DA METALS OF AMERICA, INC.",CORPORATION,PA,C/O SHIQUIANG GU 100 EATON DR,WAYNE,,PA 19104-0 PHILADELPHIA,3600 MARKET ST STE 100,PHILADELPHIA,,2836351,SHIQUIANG GU,PRESIDENT,3600 MARKET ST STE 100 PHILADELPHIA PA 19104-0 PHILADELPHIA,C/O SHIQUIANG GU 100 EATON DR WAYNE PA 19087-23
"RS&A, INC.",CORPORATION,WV,465 FORUM PARKWAY,RURAL HALL,,,,,,2836353,ROGER WOOD,VICEPRESIDENT,%CORPORATION SERVICE COMPANY DAUPHIN,465 FORUM PARKWAY RURAL HALL NC 27045
"JUNETEENTH CELEBRATION COMMITTEE OF PENNSYLVANIA, INC.",NONPROFIT,PA,,,,PA 19119-0 PHILADELPHIA,6931 ANDERSON ST,PHILADELPHIA,,2836354,,,6931 ANDERSON ST PHILADELPHIA PA 19119-0 PHILADELPHIA,
ALCOTT GROUP INC.,CORPORATION,NY,1625 PITT STPO BOX 44,JENNERSTOWN,,PA 17102-0 DAUPHIN,800 N 2ND ST STE 100,HARRISBURG,,2836355,KIMBERLY A BARRON,TREASURER,800 N 2ND ST STE 100 HARRISBURG PA 17102-0 DAUPHIN,1625 PITT STPO BOX 44 JENNERSTOWN PA 15547-0044
SCHAAF INVESTMENT COMPANY III,CORPORATION,PA,,,,PA,3722 VOLKMAN RD,ERIE,,2836356,PETER C SCHAAF,OWNER,3722 VOLKMAN RD ERIE PA 16506-0 ERIE,
"USA MATTRESS, INC.",CORPORATION,NY,A 901 LACKAWANNA AVENUE,HORSEHEADS,16701-0,PA,2 MAIN ST,BRADFORD,16701-0,2836357,TIMOTHY G QUINN,PRESIDENT,2 MAIN ST BRADFORD PA 16701-0 MCKEAN,A 901 LACKAWANNA AVENUE HORSEHEADS NY 14845
CRYSTAL BY THE POUND,CORPORATION,PA,,,,PA 15644-0 WESTMORELAND,BROWN AVE PO BOX 709,JEANNETTE,,2836358,ST GEORGE CRYSTAL LTD,OWNER,BROWN AVE PO BOX 709 JEANNETTE PA 15644-0 WESTMORELAND,
CHINA & CRYSTAL BY THE POUND,CORPORATION,PA,,,,PA 15644-0 WESTMORELAND,BROWN AVE PO BOX 709,JEANNETTE,,2836359,ST GEORGE CRYSTAL LTD,OWNER,BROWN AVE PO BOX 709 JEANNETTE PA 15644-0 WESTMORELAND,
SCAPA PAPER MACHINE CLOTHING (DRYE:R) INC.,CORPORATION,DE,C/O VOITH TAX DEPT PO BOX 2337,APPLETON,,,,,,2836360,W R HARDEN JR,PRESIDENT,%CT CORPORATION SYSTEM UNKNOWN,C/O VOITH TAX DEPT PO BOX 2337 APPLETON WI 54912
BY THE POUND,CORPORATION,PA,,,,PA 15644-0 WESTMORELAND,BROWN AVE PO BOX 709,JEANNETTE,,2836361,ST GEORGE CRYSTAL LTD,OWNER,BROWN AVE PO BOX 709 JEANNETTE PA 15644-0 WESTMORELAND,
D.A. CROWLEY & ASSOC. (PA). INC.,CORPORATION,NH,,,,,,,,2836362,,,239 BYERS RD STE A CHESTER SPRINGS PA 9425 -0 CHESTER,
"HILLCREST AUTO, LLC",LLC,PA,,,,PA,RD 4,UNION CITY,,2836365,,,RD 4 UNION CITY PA 16438-0 ERIE,
"MENTLEY COMMUNICATIONS, L.L.C.",LLC,PA,,,,PA 19403-0 MONTGOMERY,2813 SANDPIPER DR,AUDUBON,,2836366,,,2813 SANDPIPER DR AUDUBON PA 19403-0 MONTGOMERY,
"PRIVATE LINES OF SCRANTON, LLC",LLC,IN,,,,,,,,2836367,,,%CT CORPORATION SYSTEM PHILADELPHIA,
PRIVATE LINES OF SCRANTON,CORPORATION,PA,,,,PA,1421 N MAIN ST STE 102N,EVANSVILLE,47711-0,2836368,WILLIAM MARVER,OWNER,1421 N MAIN ST STE 102N EVANSVILLE PA 47711-0,
JEAN F. YODER AND SARAH B. DRY LIMITED PARTNERSHIP,PARTNERSHIP,PA,,,19530,PA,631 HIGHLAND AVENUE,KUTZTOWN,19530,2836369,WILLIAM W YODER,GENPARTNER,631 HIGHLAND AVENUE KUTZTOWN PA 19530 BERKS,PA
PRIVATE LINES OF PITTSBURGH,CORPORATION,PA,,,,PA,1421 N MAIN ST STE 102N,EVANSVILLE,,2836371,WILLIAM MARVER,OWNER,1421 N MAIN ST STE 102N EVANSVILLE PA 47711-0 BERKS,
"CODO-VENUS, L.L.C.",LLC,PA,,,,,,,,2836372,,,7 AVENUE B LEETSDALE PA 15056-0 ALLEGHENY,
LINCOLN PLAZA HOTEL & CONFERENCE CENTER,CORPORATION,PA,,,,PA,100 N 5TH ST,READING,,2836373,LINCOLN HOTEL ASSOCIATES,OWNER,100 N 5TH ST READING PA 19601-0 BERKS,
KANSAS CITY STEAKHOUSE,CORPORATION,PA,,,,PA,100 N 5TH ST,READING,19601-3402,2836374,SHEEHAN HOSPITALITY GROUP INC,OWNER,100 N 5TH ST READING PA 19601-3402 BERKS,
VIRCO INC.,CORPORATION,DE,2027 HARPERS WAY,TORRANCE,,,,,,2836376,ROBERTS A VIRTUE,PRESIDENT,"%NATIONAL REGISTERED AGENTS, INC. DAUPHIN",2027 HARPERS WAY TORRANCE CA 90501-1524
"TASTY WAY,INC.",CORPORATION,PA,603 E PENNSYLVANIA BLVD,FEASTERVILLE TREVOSE,,PA 19124-0 PHILADELPHIA,236 E HUNTING PARK AVE,PHILADELPHIA,,2836377,MICHAEL IOFFE,TREASURER,236 E HUNTING PARK AVE PHILADELPHIA PA 19124-0 PHILADELPHIA,603 E PENNSYLVANIA BLVD FEASTERVILLE TREVOSE PA 19053-7841
"BUN-EE'S BISTRO, INC.",CORPORATION,PA,351 KENT RD,BROOMALL,,PA 19008-0 DELAWARE,351 KENT RD,BROOMALL,,2836378,LANA STRAMPELLO,PRESIDENT,351 KENT RD BROOMALL PA 19008-0 DELAWARE,351 KENT RD BROOMALL PA 19008-23
COBANA INC.,CORPORATION,PA,218 BUTTERNUT LN,SOUTH ABINGTON TOWNSHIP,,PA 18504-0 LACKAWANNA,1312 N MAIN ST,TAYLOR,,2836379,JEAN COLAN,TREASURER,1312 N MAIN ST TAYLOR PA 18504-0 LACKAWANNA,218 BUTTERNUT LN SOUTH ABINGTON TOWNSHIP PA 18411-1330
"JUST IN MOTION, INC.",CORPORATION,PA,140 MAIN ST,KINGSTON,,PA 19064-0 LUZERNE,27 COVERT ST,KINGSTON,,2836380,JOSEPH J RYNCAVAGE,TREASURER,27 COVERT ST KINGSTON PA 19064-0 LUZERNE,140 MAIN ST KINGSTON PA 18704-40
"JERICHO MOUNTAIN, INC.",CORPORATION,PA,2421 BRISTOL RD,WARRINGTON,,PA,2421 BRISTOL RD,WARRINGTON,,2836381,RONALD S MINTZ,VICEPRESIDENT,2421 BRISTOL RD WARRINGTON PA 18976-0 BUCKS,2421 BRISTOL RD WARRINGTON PA 18976-09
"5555 NORTH 5TH STREET DONUT SHOPPE, INC.",CORPORATION,PA,5555 N 5TH ST,PHILADELPHIA,,PA 19120-0 PHILADELPHIA,5555 N 5TH ST,PHILADELPHIA,,2836382,JOHN E CREAGH,TREASURER,5555 N 5TH ST PHILADELPHIA PA 19120-0 PHILADELPHIA,5555 N 5TH ST PHILADELPHIA PA 19120-51
"SEDGWICK JAMES OF TENNESSEE, INC.",CORPORATION,DE,1000 RIDGEWAY LOOP RD,MEMPHIS,,,,,,2836384,JOHN E ODAY,TREASURER,%CORPORATION SERVICE COMPANY DAUPHIN,1000 RIDGEWAY LOOP RD MEMPHIS TN 38120
CISCO SYSTEMS CAPITAL CORPORATION,CORPORATION,NV,PO BOX 640550,SAN JOSE,,,,,,2836385,PRAT BHATT,TREASURER,%CORPORATION SERVICE COMPANY DAUPHIN,PO BOX 640550 SAN JOSE CA 95164-0550
"IMAGINARIUM TOY CENTERS, INC",CORPORATION,DE,225 SUMMIT AVE,MONTVALE,,,,,,2836386,J THOMAS LYNN,PRESIDENT,%CORPORATION SERVICE COMPANY DAUPHIN,225 SUMMIT AVE MONTVALE NJ 07645
"PHILADELPHIA HOTEL HOLDING, INC.",CORPORATION,DE,155 MADISON AVENUE 9TTAX,DEPARTMENT NEW YORK,,,,,,2836387,JONATHAN M TISCH,PRESIDENT,%CORPORATION SERVICE COMPANY DAUPHIN,155 MADISON AVENUE 9TTAX DEPARTMENT NEW YORK NY 10065
"GOSSAMER, INC.",CORPORATION,MA,PO BOX 280,MEDFIELD,,,,,,2836388,PATRICIA A KANEB,PRESIDENT,%CT CORPORATION SYSTEM PHILADELPHIA,PO BOX 280 MEDFIELD MA 02052-0280
AMERICAN CROWN CORPORATION,CORPORATION,PA,4940 LINGLESTOWN RD,HARRISBURG,,PA 17110-0 DAUPHIN,4940 LINGLESTOWN RD,HARRISBURG,,2836392,VICTOR J HAJJAR,PRESIDENT,4940 LINGLESTOWN RD HARRISBURG PA 17110-0 DAUPHIN,4940 LINGLESTOWN RD HARRISBURG PA 17112-9515
"TRIANGLE UROLOGICAL GROUP, P.C.",CORPORATION,PA,1307 FEDERAL ST,PITTSBURGH,,PA 15212-0 ALLEGHENY,1307 FEDERAL ST STE 300,PITTSBURGH,,2836393,JEFFREY K COHEN,TREASURER,1307 FEDERAL ST STE 300 PITTSBURGH PA 15212-0 ALLEGHENY,1307 FEDERAL ST PITTSBURGH PA 15212-4769
"INNOVATIVE SALON CONCEPT, INC.",CORPORATION,PA,422 MCMURRAY RD,BETHEL PARK,,,,,,2836395,GENO R LEVI,PRESIDENT,608 E MCMURRAY RD STE B MCMURRAY PA 15317-0 WASHINGTON,422 MCMURRAY RD BETHEL PARK PA 15102-1132
