name,business_type,state_registered,street_registered,city_registered,zip5_registered,state_physical,street_physical,city_physical,zip5_physical,filing_number,agent_name,agent_title,raw_physical_address,raw_registered_address
"EAST COAST WARE HOUSE, LLC",LLC,PA,,,,PA,320 S. HENDERSON ROAD,KING OF PRUSSIA,19406,6782425,,,320 S. HENDERSON ROAD KING OF PRUSSIA PA 19406 MONTGOMERY,
"INFINITY ESTATE GROUP, LLC",LLC,NV,,,,,,,,6782426,,,%REGISTERED AGENTS INC MONTGOMERY,
"ARROW CHIROPRACTIC AND WELLNESS, LLC",LLC,PA,,,,PA,7861 STUEBENVILLE PIKE,OAKDALE,15701,6782427,,,7861 STUEBENVILLE PIKE OAKDALE PA 15701 ALLEGHENY,
"RISK POINT INSURANCE SERVICES, LLC",LLC,TX,,,,,,,,6782431,,,%CORPORATION SERVICE COMPANY DAUPHIN,
CATH DEVINE JORDAN,LLC,PA,,,,PA,42 LANGOMA ROAD,ELVERSON,19520,6782435,,,42 LANGOMA ROAD ELVERSON PA 19520 CHESTER,
STAG & OAK,CORPORATION,PA,10 RAILROAD AVENUE APT. 3B,HAVERFORD,19041,PA,10 RAILROAD AVENUE APT. 3B,HAVERFORD,19041,6782436,KEITH MOGGACH,OWNER,10 RAILROAD AVENUE APT. 3B HAVERFORD PA 19041 MONTGOMERY,10 RAILROAD AVENUE APT. 3B HAVERFORD PA 19041
BERKS STREET CRABS LLC,LLC,PA,,,,PA,2718 CECIL B MOORE AVENUE,PHILADELPHIA,19121,6782437,,,2718 CECIL B MOORE AVENUE PHILADELPHIA PA 19121 PHILADELPHIA,
CENTRAL DAUPHIN WRESTLING ASSOCIATION,NONPROFIT,PA,,,,PA,1100 RIVERVIEW ROAD,DAUPHIN,17018,6782438,,,1100 RIVERVIEW ROAD DAUPHIN PA 17018 DAUPHIN,
ROSE INVITE LLC,LLC,PA,,,,PA,2519 SOUTH COLORADO STREET,PHILADELPHIA,19145,6782441,,,2519 SOUTH COLORADO STREET PHILADELPHIA PA 19145 PHILADELPHIA,
WILLIAMS CREATIVE WORKS LLC,LLC,PA,,,,PA,2234 FAUNCE ST,PHILADELPHIA,19152,6782442,,,2234 FAUNCE ST PHILADELPHIA PA 19152 PHILADELPHIA,
YOUR BIRTH HAVEN LLC,LLC,PA,,,,PA,66 ROCK HAVEN COURT,READING,19606,6782443,,,66 ROCK HAVEN COURT READING PA 19606 BERKS,
AR LOGISTICS LLC,LLC,PA,,,,PA,152 FOX RIDGE DRIVE,NAZARETH,18064,6782444,,,152 FOX RIDGE DRIVE NAZARETH PA 18064 NORTHAMPTON,
MCGILLIN INSURANCE AGENCY LLC,LLC,PA,,,,PA,2362 CHIP POINT,WARRINGTON,18976,6782445,,,2362 CHIP POINT WARRINGTON PA 18976 BUCKS,
"OCCIPITAL, INC.",CORPORATION,DE,,,,,,,,6782446,,,%BUSINESS FILINGS INCORPORATED DAUPHIN,
"Z & M CONSULTING, LLC",LLC,PA,,,,PA,14 ASPEN CIRCLE,ELIZABETHTOWN,17022,6782449,,,14 ASPEN CIRCLE ELIZABETHTOWN PA 17022 LANCASTER,
"THE B'S CREEK HOUSE, LLC",LLC,PA,,,,PA,320 EAST WALNUT STREET,SELINSGROVE,17870,6782451,,,320 EAST WALNUT STREET SELINSGROVE PA 17870 SNYDER,
EOS INVESTIGATIONS LLC,LLC,PA,,,,PA,11 HAWTHORN DRIVE,THORNHURST,18424,6782454,,,11 HAWTHORN DRIVE THORNHURST PA 18424 LACKAWANNA,
1729 SOUTH PHILLY LP,PARTNERSHIP,PA,1800 BRIDGETOWN PIKE,FEASTERVILLE,19053,PA,1800 BRIDGETOWN PIKE,FEASTERVILLE,19053,6782457,BUILDINGS A-Z LLC,GENPARTNER,1800 BRIDGETOWN PIKE FEASTERVILLE PA 19053 BUCKS,1800 BRIDGETOWN PIKE FEASTERVILLE PA 19053
"AQUA ENERGY SERVICES, LLC",LLC,WY,,,,,,,,6782458,,,%CORPORATION SERVICE COMPANY DAUPHIN,
LENNA AND COMPANY,LLC,PA,,,,PA,2918 WESTLINE STREET,ERIE,16506,6782460,,,2918 WESTLINE STREET ERIE PA 16506 ERIE,
"MMT LAPAGAVA, LLC",LLC,WI,,,,,,,,6782463,,,%CORPORATION SERVICE COMPANY DAUPHIN,
BEATRIZ FAMILY DAY CARE,CORPORATION,PA,823 W LIBERTY ST,ALLENTOWN,18102,PA,823 W LIBERTY STREET,ALLENTOWN,18102,6782464,BEATRIZ DE MARTINEZ,OWNER,823 W LIBERTY STREET ALLENTOWN PA 18102 LEHIGH,823 W LIBERTY ST ALLENTOWN PA 18102
FAMILY EXTENSIONS HOME CARE,CORPORATION,PA,1915 71ST AVENUE,PHILADELPHIA,19144,PA,134 W MANHEIM STREET,PHILADELPHIA,19144,6782465,JANICE POMPEY,OWNER,134 W MANHEIM STREET PHILADELPHIA PA 19144 PHILADELPHIA,1915 71ST AVENUE PHILADELPHIA PA 19138
S FOODMART INC,CORPORATION,PA,,,,PA,224 N 10TH ST.,PHILADELPHIA,19107,6782466,,,224 N 10TH ST. PHILADELPHIA PA 19107 PHILADELPHIA,
MNL2 LLC,LLC,PA,,,,PA,59 W. HARTFORD ST.,ASHLEY,18706,6782467,,,59 W. HARTFORD ST. ASHLEY PA 18706 LUZERNE,
NITTANY TERRACE APARTMENTS,CORPORATION,PA,126 EAST FOSTER AVENUE,STATE COLLEGE,16801,PA,126 EAST FOSTER AVENUE,STATE COLLEGE,16801,6782468,"WEST NITTANY GROUP, LLC",OWNER,126 EAST FOSTER AVENUE STATE COLLEGE PA 16801 CENTRE,126 EAST FOSTER AVENUE STATE COLLEGE PA 16801
YOURPATH FOR ADULT LEARNERS,NONPROFIT,PA,8122 BUIST AVE,PHILADELPHIA,19153,PA,8122 BUIST AVE,PHILADELPHIA,19153,6782469,DORA BEST,SECRETARY,8122 BUIST AVE PHILADELPHIA PA 19153 PHILADELPHIA,8122 BUIST AVE PHILADELPHIA PA 19153
BK&T TOWING AND CAR SERVICE,CORPORATION,PA,631 HIGHLAND AVE,CONNELLSVILLE,15425,PA,1119 CONNELLSVILLE ROAD,UNIONTOWN,15425,6782470,LAVAUGHN HINTON,OWNER,1119 CONNELLSVILLE ROAD UNIONTOWN PA 15425 FAYETTE,631 HIGHLAND AVE CONNELLSVILLE PA 15425
"CSSB PROPERTIES, LLC",LLC,PA,,,,PA,372 NORTH STREET,MC SHERRYSTOWN,17344,6782472,,,372 NORTH STREET MC SHERRYSTOWN PA 17344 ADAMS,
WHITAKER EYE WORKS AT NEMOURS LLC,LLC,PA,,,,PA,529 HICKORY LANE,BERWYN,19312,6782474,,,529 HICKORY LANE BERWYN PA 19312 CHESTER,
"TRIO DESIGN, INC.",CORPORATION,CO,,,,,,,,6782477,,,"%REGISTERED AGENT SOLUTIONS, INC. DAUPHIN",
ALBERTO PLUMBING SOLUTIONS LLC,LLC,PA,,,,PA,556 CARSON ST.,HAZLETON,18201,6782482,,,556 CARSON ST. HAZLETON PA 18201 LUZERNE,
ERILUK RENOVATION LLC,LLC,PA,,,,PA,25 SOUTH MAIN ST. #22,YARDLEY,19067,6782484,,,25 SOUTH MAIN ST. #22 YARDLEY PA 19067 BUCKS,
STAFFING REQUEST & CONSULTING LLC,LLC,PA,,,,PA,208 N 9TH ST,DARBY,19023,6782486,,,208 N 9TH ST DARBY PA 19023 DELAWARE,
CONTROLLED CHAOS LIMITED,NONPROFIT,PA,603 GREBLE RD,LEBANON,17046,PA,603 GREBLE ROAD,LEBANON,17046,6782487,LEIGH NESTER,PRESIDENT,603 GREBLE ROAD LEBANON PA 17046 LEBANON,603 GREBLE RD LEBANON PA 17046
CNS PRECISION PROJECTILES,CORPORATION,PA,2609 DEWITT DRIVE,LANCASTER,17601,PA,2609 DEWITT DRIVE,LANCASTER,17601,6782488,CORY BALANI,OWNER,2609 DEWITT DRIVE LANCASTER PA 17601 LANCASTER,2609 DEWITT DRIVE LANCASTER PA 17601
SCHOKS FIBER INSTALLATION LLC,LLC,PA,,,,PA,1830 FULMER STREET,PHILADELPHIA,19115,6782489,,,1830 FULMER STREET PHILADELPHIA PA 19115 PHILADELPHIA,
LAUGHING MOON SIDHE,CORPORATION,PA,334 CONGRESS DRIVE,OIL CITY,16301,PA,45 SENECA STREET,OIL CITY,16301,6782491,LAURIE NOVOTNY,OWNER,45 SENECA STREET OIL CITY PA 16301 VENANGO,334 CONGRESS DRIVE OIL CITY PA 16301
TAILGATE SPORTS CARDS LLC,LLC,PA,,,,PA,406 N MONONGAHELA AVE,GLASSPORT,15045,6782492,,,406 N MONONGAHELA AVE GLASSPORT PA 15045 ALLEGHENY,
CHAMPIONS THEOLOGICAL INSTITUTE,NONPROFIT,FL,,,,PA,2013 RAVENWOOD ROAD,FOLCROFT,19032,6782494,,,2013 RAVENWOOD ROAD FOLCROFT PA 19032 DELAWARE,
DESI XPRESS LLC,LLC,PA,,,,PA,518 KERRY CT,CHESTER SPRINGS,19425,6782495,,,518 KERRY CT CHESTER SPRINGS PA 19425 CHESTER,
3G HOLDINGS LLC,LLC,PA,,,,PA,2641 TOWNSHIP LINE ROAD PO BOX 116,HATFIELD,19440,6782496,,,2641 TOWNSHIP LINE ROAD PO BOX 116 HATFIELD PA 19440 MONTGOMERY,
BYRON ORELLANA LLC,LLC,PA,,,,PA,216 FRANKLIN AVE,PHOENIXVILLE,19460,6782498,,,216 FRANKLIN AVE PHOENIXVILLE PA 19460 CHESTER,
AMERICAN EAGLE TRANSPORT LLC,LLC,PA,,,,PA,442 ROARKS TRAIL,WARMINSTER,18974,6782499,,,442 ROARKS TRAIL WARMINSTER PA 18974 BUCKS,
"RLK STUD WELDING, LLC.",LLC,PA,,,,PA,120 SANS DRIVE,HENRYVILLE,18332,6782500,,,120 SANS DRIVE HENRYVILLE PA 18332 MONROE,
SIMPLE FINANCE TECHNOLOGY CORP,CORPORATION,DE,,,,,,,,6782501,,,%CT CORPORATION SYSTEM DAUPHIN,
REIFF HOMES LLC,LLC,PA,,,,PA,361 RUNNING PUMP RD,SHIPPENSBURG,17257,6782506,,,361 RUNNING PUMP RD SHIPPENSBURG PA 17257 OUT OF STATE,
GLAM TAN LLC,LLC,PA,,,,PA,1008 E WASHINGTON STREET,NEW CASTLE,16101,6782510,,,1008 E WASHINGTON STREET NEW CASTLE PA 16101 LAWRENCE,
"B&A REAL ESTATE, LLC",LLC,PA,,,,PA,301 GOLDBACH ST.,PITTSBURGH,15210,6782512,,,301 GOLDBACH ST. PITTSBURGH PA 15210 ALLEGHENY,
"270, LLC",LLC,PA,,,,PA,270 LINDEN STREET,HUMMELSTOWN,17036,6782514,,,270 LINDEN STREET HUMMELSTOWN PA 17036 DAUPHIN,
JESSICA LG PHOTOGRAPHY LLC,LLC,PA,,,,PA,163 CHERRY ST,NAZARETH,18064-2602,6782515,,,163 CHERRY ST NAZARETH PA 18064-2602 NORTHAMPTON,
HOOVER'S SHAVINGS LIMITED LIABILITY COMPANY,LLC,PA,,,,PA,140 FAIRMOUNT ROAD,EPHRATA,17522,6782517,,,140 FAIRMOUNT ROAD EPHRATA PA 17522 LANCASTER,
S.CUNNINGHAM CONTRACTING LLC,LLC,PA,,,,PA,1171 GRANT STREET,BULGER,15019,6782518,,,1171 GRANT STREET BULGER PA 15019 WASHINGTON,
TIM'S PRETZEL ROUTE LLC,LLC,PA,,,,,,,,6782519,,,%LEGALINC CORPORATE SERVICES INC. ALLEGHENY,
2153 FAIRHILL ST LLC,LLC,PA,,,,PA,10620 LOCKART RD,PHILADELPHIA,19116,6782520,,,10620 LOCKART RD PHILADELPHIA PA 19116 PHILADELPHIA,
PURA VIDA CREATIONS,CORPORATION,PA,3402 W NEWPORT RD,RONKS,17572,PA,3402 W NEWPORT RD,RONKS,17572,6782521,LEA RIVERA,OWNER,3402 W NEWPORT RD RONKS PA 17572 LANCASTER,3402 W NEWPORT RD RONKS PA 17572
ASTA ENTERTAINMENT LIMITED LIABILITY COMPANY,LLC,PA,,,,PA,2214 BRANDYWINE STREET,PHILADELPHIA,19130,6782522,,,2214 BRANDYWINE STREET PHILADELPHIA PA 19130 PHILADELPHIA,
MJJ DISTRIBUTION LLC,LLC,PA,,,,PA,1701 UNION BLVD,ALLENTOWN,18109,6782524,,,1701 UNION BLVD ALLENTOWN PA 18109 LEHIGH,
R1 INVESTORS LLC,LLC,PA,,,,PA,513 BEATTY RD,MONROEVILLE,15146,6782525,,,513 BEATTY RD MONROEVILLE PA 15146 ALLEGHENY,
ABSOLUTE CLOSINGS LLC,LLC,PA,,,,PA,667 WILLOW BEND DRIVE,SWARTHMORE,19081,6782526,,,667 WILLOW BEND DRIVE SWARTHMORE PA 19081 DELAWARE,
MANDALA LTD LIABILITY COMPANY,LLC,PA,,,,PA,4625 LIBERTY AVE,PITTSBURGH,15224,6782527,,,4625 LIBERTY AVE PITTSBURGH PA 15224 ALLEGHENY,
COOKUMS 4 YOU ENTERPRISE LIMITED LIABILITY COMPANY,LLC,PA,,,,PA,5564 MARKET STREET,PHILADELPHIA,19139,6782528,,,5564 MARKET STREET PHILADELPHIA PA 19139 PHILADELPHIA,
THE TCP NETWORK LLC,LLC,PA,,,,PA,53 HERSHEY AVE,LANCASTER,17603,6782530,,,53 HERSHEY AVE LANCASTER PA 17603 LANCASTER,
AMMX MANUFACTURING LLC,LLC,PA,,,,PA,617 MILWAUKEE AVENUE OLD,FORGE,18518,6782537,,,617 MILWAUKEE AVENUE OLD FORGE PA 18518 LACKAWANNA,
570 ROOFING CONTRACTOR LLC,LLC,PA,,,,PA,4730 PINE RIDGE DRIVE ~ WEST,BUSHSKIL,18324,6782538,,,4730 PINE RIDGE DRIVE ~ WEST BUSHSKIL PA 18324 PIKE,
GET YOUR CAKE UP LLC,LLC,PA,,,,PA,1226 SOUTH MARKET STREET,NANTICOKE,18634,6782542,,,1226 SOUTH MARKET STREET NANTICOKE PA 18634 LUZERNE,
"PA GREEN WELLNESS, LLC",LLC,PA,,,,,,,,6782545,,,20 WINDSOR CIRCLE CHESTERBROOK PA 19087 OUT OF STATE,
SOUTHPOINTE MASSAGE THERAPY LIMITED LIABILITY COMPANY,LLC,PA,,,,PA,"1800 MAIN STREET, SUITE 114",CANONSBURG,15317,6782547,,,"1800 MAIN STREET, SUITE 114 CANONSBURG PA 15317 WASHINGTON",
PELICAN BIOTHERMAL LLC,LLC,DE,,,,,,,,6782548,,,%CORPORATION SERVICE COMPANY DAUPHIN,
CPMOPTOMETRY LIMITED LIABILITY COMPANY,LLC,PA,,,,PA,WALMART VISION CENTER 3271 PA 940 MT,POCONO,18344,6782550,,,WALMART VISION CENTER 3271 PA 940 MT POCONO PA 18344 MONROE,
BOYDS SERVICES LLC,LLC,PA,,,,PA,700 GRANT AVE,DUQUESNE,15110,6782552,,,700 GRANT AVE DUQUESNE PA 15110 ALLEGHENY,
WILLIAMS HOUSING LLC,LLC,PA,,,,PA,708 PARADE ST.,ERIE,16503,6782555,,,708 PARADE ST. ERIE PA 16503 ERIE,
ROZEL LLC,LLC,PA,,,,,,,,6782556,,,"%LEGALCORP SOLUTIONS, LLC LEHIGH",
RUSSELL ADVISORY GROUP LIMITED LIABILITY COMPANY,LLC,PA,,,,PA,301 HARMONY LN,CAMP HILL,17011,6782557,,,301 HARMONY LN CAMP HILL PA 17011 CUMBERLAND,
IPA REAL ESTATE HOLDINGS LLC,LLC,PA,,,,PA,128 HARDWOOD DRIVE,VENETIA,15367,6782558,,,128 HARDWOOD DRIVE VENETIA PA 15367 WASHINGTON,
WSPA LLC,LLC,PA,,,,PA,401 MAIN STREET,CLARION,16214,6782559,,,401 MAIN STREET CLARION PA 16214 CLARION,
KINDER PARK HOUSING PARTNERSHIP IV-A LLC,LLC,PA,,,,,,,,6782560,,,%CT CORPORATION SYSTEM LUZERNE,
PEACE AND SERENITY SUPPORT SERVICES LLC,LLC,PA,,,,PA,4700 E CITY AVE UNIT 10305,PHILADELPHIA,19131,6782561,,,4700 E CITY AVE UNIT 10305 PHILADELPHIA PA 19131 PHILADELPHIA,
"LAWRENCE PARK SATELLITES 4 AND 5, LLC",LLC,PA,,,,PA,1001 BALTIMORE PIKE,SPRINGFIELD,19064,6782562,,,1001 BALTIMORE PIKE SPRINGFIELD PA 19064 DELAWARE,
"ROYLE BEEF, LLC",LLC,PA,,,,,,,,6782563,,,%REGISTERED AGENTS INC MONTGOMERY,
MAALAXMIPA INC,CORPORATION,PA,,,,PA,1283 MOTEL 6 DRIVE,WASHINGTON,15301,6782564,,,1283 MOTEL 6 DRIVE WASHINGTON PA 15301 WASHINGTON,
PAUL'S BG CONTRACTING LLC,LLC,PA,,,,PA,621 ASH STREET UNIT R,JOHNSTOWN,15902,6782567,,,621 ASH STREET UNIT R JOHNSTOWN PA 15902 CAMBRIA,
DMB 3 INVEST LLC,LLC,PA,,,,PA,273 MONTGOMERY AVE STE 201 C,BALA CYNWYD,19004,6782568,,,273 MONTGOMERY AVE STE 201 C BALA CYNWYD PA 19004 MONTGOMERY,
DIAMOND LUMBER AND DRYWALL INC,CORPORATION,PA,,,,PA,40 LLOYD AVE,MALVERN,19355,6782569,,,40 LLOYD AVE MALVERN PA 19355 CHESTER,
"BAINBRIDGE FOUNDATION, INC.",NONPROFIT,DE,,,,PA,1115 JEFFERSON LANE,HUNTINGDON VALLEY,19006,6782571,,,1115 JEFFERSON LANE HUNTINGDON VALLEY PA 19006 MONTGOMERY,
JMG ENTERPRISE LLC,LLC,PA,,,,PA,1481 4 MILE RD,EMPORIUM,15834,6782573,,,1481 4 MILE RD EMPORIUM PA 15834 CAMERON,
DORY AMIGO INC.,CORPORATION,NH,,,,,,,,6782574,,,"%INCORP SERVICES, INC. DAUPHIN",
VISCERAL LLC,LLC,MD,,,,PA,4342 SARATOGA DRIVE,BETHLEHEM,18020,6782576,,,4342 SARATOGA DRIVE BETHLEHEM PA 18020 NORTHAMPTON,
"INTEGRATIVE HEALTH NUTRITIONAL & SPORTS SUPPLEMENTS, LLC",LLC,PA,,,,PA,18 W RACE STREET SUITE #3,CATASAUQUA,18032,6782577,,,18 W RACE STREET SUITE #3 CATASAUQUA PA 18032 LEHIGH,
"ESSEX REAL ESTATE, LLC",LLC,PA,,,,PA,418 W WALNUT ST.,LOCK HAVEN,17745,6782580,,,418 W WALNUT ST. LOCK HAVEN PA 17745 CLINTON,
CAMILE HANNOUSH INC,CORPORATION,MA,,,,,,,,6782581,CAMILE HANNOUSH,PRESIDENT,%CT CORPORATION SYSTEM DAUPHIN,
GREEN DOOR PROPERTY MANAGEMENT LIMITED LIABILITY COMPANY,LLC,PA,,,,PA,446 W TURNER ST,ALLENTOWN,18102,6782582,,,446 W TURNER ST ALLENTOWN PA 18102 LEHIGH,
KINDER COMMERCIAL LLC,LLC,PA,,,,PA,1855 CONSTITUTION AVENUE,WOODLYN,19094,6782585,,,1855 CONSTITUTION AVENUE WOODLYN PA 19094 DELAWARE,
KINDER PARK HOUSING PARTNERSHIP IV-B LLC,LLC,PA,,,,,,,,6782586,,,%CT CORPORATION SYSTEM DAUPHIN,
PAUL'S HVAC LLC,LLC,PA,,,,PA,1100 WEST PINE STREET,COAL TWP,17866,6782587,,,1100 WEST PINE STREET COAL TWP PA 17866 NORTHUMBERLAND,
DA UNLIMITED LLC,LLC,PA,,,,PA,267 MILLER ROAD,MAHAFFEY,15757,6782588,,,267 MILLER ROAD MAHAFFEY PA 15757 CLEARFIELD,
GREAT TIME LLC,LLC,PA,,,,PA,595 FELLOWSHIP ROAD,CHESTER SPRINGS,19425,6782589,,,595 FELLOWSHIP ROAD CHESTER SPRINGS PA 19425 CHESTER,
THE WOODWIFE'S HERB SHOP & SOAPWORKS LLC,LLC,PA,,,,PA,439 THUNDERBIRD RD,DU BOIS,15801-5163,6782590,,,439 THUNDERBIRD RD DU BOIS PA 15801-5163 CLEARFIELD,
ACG 1330 LINDENWOOD LLC,LLC,PA,,,,PA,2186 E NORRIS ST,PHILADELPHIA,19125,6782591,,,2186 E NORRIS ST PHILADELPHIA PA 19125 PHILADELPHIA,
ACG 4106 BALTIMORE LLC,LLC,PA,,,,PA,2186 E NORRIS ST,PHILADELPHIA,19125,6782592,,,2186 E NORRIS ST PHILADELPHIA PA 19125 PHILADELPHIA,
"TRONIX, LLC",LLC,PA,,,,PA,400 WELDON STREET SUITE 1009,LATROBE,15650,6782593,,,400 WELDON STREET SUITE 1009 LATROBE PA 15650 WESTMORELAND,
DOTZEL REALTY LLC,LLC,PA,,,,PA,1022 BLUE RIDGE TRAIL,WAPWALLOPEN,18660,6782594,,,1022 BLUE RIDGE TRAIL WAPWALLOPEN PA 18660 LUZERNE,
DON ANGEL LLC,LLC,PA,,,,PA,410 TIMBERLAKE DRIVE,VENETIA,15367,6782595,,,410 TIMBERLAKE DRIVE VENETIA PA 15367 WASHINGTON,
JK INVESTMENT LLC,LLC,PA,,,,PA,1409 EASTON ROAD,ROSLYN,19001,6782596,,,1409 EASTON ROAD ROSLYN PA 19001 MONTGOMERY,
GT RENOVATIONS LLC,LLC,PA,,,,PA,313 6TH ST,TYRONE,16686,6782597,,,313 6TH ST TYRONE PA 16686 BLAIR,
EG ENTERPRISE LLC,LLC,PA,,,,PA,515 WELSH RD D3,HUNTINGDON VALLEY,19006,6782598,,,515 WELSH RD D3 HUNTINGDON VALLEY PA 19006 MONTGOMERY,
A&M TIRE AND AUTO SERVICE LLC,LLC,PA,,,,PA,515 MANHASSETT ROAD,PITTSBURGH,15227,6782599,,,515 MANHASSETT ROAD PITTSBURGH PA 15227 ALLEGHENY,
ISP HOLDINGS PENNSYLVANIA LLC,LLC,PA,,,,PA,100 TOURNAMENT DR. SUITE 225,HORSHAM,19044,6782601,,,100 TOURNAMENT DR. SUITE 225 HORSHAM PA 19044 MONTGOMERY,
NUTRITION RITE,LLC,PA,,,,PA,140 JAMESON WAY,SEVEN FIELDS,16046,6782605,,,140 JAMESON WAY SEVEN FIELDS PA 16046 BUTLER,
"THE RED SHED DEER CAMP, LLC",LLC,PA,,,,PA,236 ZEHNER SCHOOL ROAD,ZELIENOPLE,16063,6782611,,,236 ZEHNER SCHOOL ROAD ZELIENOPLE PA 16063 BUTLER,
THE NORTHVIEW CONSTRUCTION AND COATINGS COMPANY,LLC,PA,,,,PA,2220 NORTHVIEW LANE,HARRISBURG,17110,6782613,,,2220 NORTHVIEW LANE HARRISBURG PA 17110 DAUPHIN,
OPAL SALON LLC,LLC,PA,,,,PA,61 W. POMFRET ST.,CARLISLE,17013,6782617,,,61 W. POMFRET ST. CARLISLE PA 17013 CUMBERLAND,
