name,business_type,state_registered,street_registered,city_registered,zip5_registered,state_physical,street_physical,city_physical,zip5_physical,filing_number,agent_name,agent_title,raw_physical_address,raw_registered_address
C & C PROPERTY MANAGEMENT LLC,LLC,PA,,,,PA,3054 PAXTONVILLE ROAD,MIDDLEBURG,17842,7029099,,,3054 PAXTONVILLE ROAD MIDDLEBURG PA 17842 SNYDER,
NOTABLE INVESTMENTS LLC,LLC,PA,,,,,,,,7029100,,,%REGISTERED AGENTS INC MONTGOMERY,
SENIOR-ASSISTANT LLC,LLC,PA,,,,,,,,7029101,,,%REGISTERED AGENTS INC MONTGOMERY,
RUTLEDGE LLC,LLC,PA,,,,,,,,7029102,,,%REGISTERED AGENTS INC MONTGOMERY,
SWEETTREATSNTHANGZ LLC,LLC,PA,,,,,,,,7029103,,,%REGISTERED AGENTS INC MONTGOMERY,
CREDIT ROYALTY LLC,LLC,PA,,,,,,,,7029104,,,%REGISTERED AGENTS INC MONTGOMERY,
DTM RECORDS LLC,LLC,PA,,,,,,,,7029105,,,%REGISTERED AGENTS INC MONTGOMERY,
NEIL GOLDENTHAL PHOTOGRAPHY LLC,LLC,PA,,,,,,,,7029106,,,%REGISTERED AGENTS INC MONTGOMERY,
KG MASSAGE AND BODYWORK LLC,LLC,PA,,,,,,,,7029107,,,%REGISTERED AGENTS INC MONTGOMERY,
MAR NA'S BODY SHOP LLC,LLC,PA,,,,,,,,7029108,,,%REGISTERED AGENTS INC MONTGOMERY,
REDBEARD CONCRETE L.L.C.,LLC,PA,,,,,,,,7029109,,,%REGISTERED AGENTS INC MONTGOMERY,
ALL C.P.R. MATTERS L.L.C.,LLC,PA,,,,,,,,7029110,,,%REGISTERED AGENTS INC MONTGOMERY,
MOON SAGE MAMA LLC,LLC,PA,,,,,,,,7029111,,,%REGISTERED AGENTS INC MONTGOMERY,
RUSSIAN BILLIARD LLC,LLC,PA,,,,,,,,7029112,,,%REGISTERED AGENTS INC MONTGOMERY,
PARA CONSULTING LLC,LLC,PA,,,,PA,334 HAMILTON DRIVE,HARLEYSVILLE,19438,7029113,,,334 HAMILTON DRIVE HARLEYSVILLE PA 19438 MONTGOMERY,
BLACK ONYX STUDIO LLC,LLC,PA,,,,PA,2911 SPRING GARDEN AVE,PITTSBURGH,15212,7029114,,,2911 SPRING GARDEN AVE PITTSBURGH PA 15212 ALLEGHENY,
XPRESS ENTERTAINMENT LLC,LLC,PA,,,,,,,,7029115,,,%REGISTERED AGENTS INC MONTGOMERY,
SPARK WORLD ENTERTAINMENT LLC,LLC,PA,,,,,,,,7029116,,,%REGISTERED AGENTS INC MONTGOMERY,
COQUIBITS LLC,LLC,PA,,,,,,,,7029117,,,%REGISTERED AGENTS INC MONTGOMERY,
DIP SMART LLC,LLC,PA,,,,PA,1421 SULLIVAN TRAIL,EASTON,18040,7029118,,,1421 SULLIVAN TRAIL EASTON PA 18040 NORTHAMPTON,
MARRON ABSTRACT LLC,LLC,PA,,,,PA,104 E 8TH AVE APT 3,CONSHOHOCKEN,19428,7029119,,,104 E 8TH AVE APT 3 CONSHOHOCKEN PA 19428 MONTGOMERY,
CUSTOM RENOVATIONS & RESTORATION LLC,LLC,PA,,,,,,,,7029124,,,"%UNITED STATES CORPORATION AGENTS, INC. LEHIGH",
RIVERCREST RESOURCES & ADVISORY GROUP LLC,LLC,PA,,,,,,,,7029125,,,"%UNITED STATES CORPORATION AGENTS, INC. LEHIGH",
HVAC DOCTORS LLC,LLC,PA,,,,PA,322 NORTH BROAD ST,PHILADELPHIA,19102,7029128,,,322 NORTH BROAD ST PHILADELPHIA PA 19102 PHILADELPHIA,
ADVANCED INFINITE LOGISTICS LLC,LLC,PA,,,,,,,,7029130,,,"%UNITED STATES CORPORATION AGENTS, INC. LEHIGH",
EXCALIBUR LANDSCAPING LLC,LLC,PA,,,,,,,,7029134,,,"%UNITED STATES CORPORATION AGENTS, INC. LEHIGH",
FIKA FACE LLC,LLC,PA,,,,,,,,7029135,,,"%UNITED STATES CORPORATION AGENTS, INC. LEHIGH",
SCD INDUSTRIES LLC,LLC,PA,,,,,,,,7029137,,,"%UNITED STATES CORPORATION AGENTS, INC. LEHIGH (TERMINATED)",
COVALUS 535 LIMITED LIABILITY PARTNERSHIP,PARTNERSHIP,TX,,,,PA,1150 FIRST AVE STE 51,KING OF PRUSSIA,19406,7029139,,,1150 FIRST AVE STE 51 KING OF PRUSSIA PA 19406 MONTGOMERY,
MATTHEW'S PLUMBING & DRAIN LLC,LLC,PA,,,,,,,,7029141,,,"%UNITED STATES CORPORATION AGENTS, INC. LEHIGH",
"TEE & CO HOME CARE, LLC",LLC,PA,,,,PA,29 S,MORTON,19070,7029143,,,29 S MORTON AVE MORTON PA 19070 DELAWARE,
FASTLIFE RECORDS LLC,LLC,PA,,,,,,,,7029144,,,"%UNITED STATES CORPORATION AGENTS, INC. LEHIGH",
NOUVELLE RICHESSE LLC,LLC,PA,,,,PA,5411 WILLOWS AVE,PHILADELPHIA,19143,7029145,,,5411 WILLOWS AVE PHILADELPHIA PA 19143 PHILADELPHIA,
UPRISE ENTERTAINMENT LLC,LLC,PA,,,,PA,"104 1ST ST APT B,",WEST VIEW PITTSBURGH,15229,7029148,,,"104 1ST ST APT B, WEST VIEW PITTSBURGH PA 15229 ALLEGHENY",
HAZELWOOD LLC,LLC,PA,,,,,,,,7029150,,,"%UNITED STATES CORPORATION AGENTS, INC. LEHIGH",
WHITTUS LLC,LLC,PA,,,,,,,,7029151,,,"%UNITED STATES CORPORATION AGENTS, INC. LEHIGH",
SHASTA BLUE PRESS LLC,LLC,PA,,,,,,,,7029152,,,"%UNITED STATES CORPORATION AGENTS, INC. LEHIGH",
STAINLESS CENTURIES LIMITED LIABILITY COMPANY,LLC,PA,,,,,,,,7029153,,,"%UNITED STATES CORPORATION AGENTS, INC. LEHIGH",
"GLOBAL SYNDICATED MEDIA, LLC",LLC,PA,,,,PA,1700 MARKET ST SUITE 1005,PHILADELPHIA,19103,7029155,,,1700 MARKET ST SUITE 1005 PHILADELPHIA PA 19103 PHILADELPHIA,
A & T GETAWAYS LLC,LLC,PA,,,,PA,1425 REDWOOD LANE,WYNCOTE,19095,7029162,,,1425 REDWOOD LANE WYNCOTE PA 19095 MONTGOMERY,
JAJ HOUSING LLC,LLC,PA,,,,PA,2 E PINE AVE,WASHINGTON,15301,7029163,,,2 E PINE AVE WASHINGTON PA 15301 WASHINGTON,
YAA'S FRUITEA INC,CORPORATION,PA,2915 N 27TH ST,PHILADELPHIA,19132,PA,2915 N 27TH ST,PHILADELPHIA,19132,7029164,1200 YAA INC,OWNER,2915 N 27TH ST PHILADELPHIA PA 19132 PHILADELPHIA,2915 N 27TH ST PHILADELPHIA PA 19132
ALBO PROPERTIES LLC,LLC,PA,,,,PA,64 DELIA DRIVE,BROOMALL,19008,7029166,,,64 DELIA DRIVE BROOMALL PA 19008 DELAWARE,
TEJEDA DAYCARE LLC,LLC,PA,,,,PA,217 E BROAD STREET,WEST HAZLETON,18202,7029168,,,217 E BROAD STREET WEST HAZLETON PA 18202 LUZERNE,
TDL HART CLEANING SERVICE LLC,LLC,PA,,,,PA,3109 W PAGE ST,PHILADELPHIA,19121,7029169,,,3109 W PAGE ST PHILADELPHIA PA 19121 PHILADELPHIA,
GOODSON LAW PLLC,LLC,PA,,,,,,,,7029170,,,%M. BURR KEIM COMPANY PHILADELPHIA,
B.C. SARGENT TRUCKING LLC,LLC,PA,,,,PA,285 FRAILEY RD,STROUDSBURG,18360,7029171,,,285 FRAILEY RD STROUDSBURG PA 18360 MONROE,
MY STATEMENT L.L.C.,LLC,PA,,,,PA,214 BETHEL RD,ASTON,19014,7029172,,,214 BETHEL RD ASTON PA 19014 DELAWARE,
LOWE ENTERPRISES LLC,LLC,PA,,,,PA,1254 CIDER PRESS RD,MANHEIM,17545,7029173,,,1254 CIDER PRESS RD MANHEIM PA 17545 LANCASTER,
LONG HAUL CHROME SHOP INCORPORATED,CORPORATION,PA,,,,PA,3651 S NOAH DR,SAXONBURG,16056,7029174,,,3651 S NOAH DR SAXONBURG PA 16056 BUTLER,
EMPATHY CHILD CARE LLC,LLC,PA,,,,PA,5563 LUDLOW ST,PHILADELPHIA,19139,7029175,,,5563 LUDLOW ST PHILADELPHIA PA 19139 PHILADELPHIA,
OMEGA CENTAURI INVESTMENT GROUP LLC,LLC,PA,,,,PA,2815 PHIPPS AVENUE,WILLOW GROVE,19090,7029176,,,2815 PHIPPS AVENUE WILLOW GROVE PA 19090 MONTGOMERY,
SMARTWAY TRANSPORT,CORPORATION,PA,5031 EAST TRINDLE RD,MECHANICSBURG,17050,PA,5031 EAST TRINDLE RD,MECHANICSBURG,17050,7029177,SAID MRACHA,OWNER,5031 EAST TRINDLE RD MECHANICSBURG PA 17050 CUMBERLAND,5031 EAST TRINDLE RD MECHANICSBURG PA 17050
"NATIONAL RETAIL SERVICES GROUP, INC",CORPORATION,GA,,,,,,,,7029182,,,%CORPORATION SERVICE COMPANY DAUPHIN,
VECTOR ENERGY LLC,LLC,WV,,,,,,,,7029183,,,%REGISTERED AGENTS INC MONTGOMERY,
"INNOVATIVE POWER SOLUTIONS, LLC",LLC,NJ,,,,,,,,7029184,,,%CORPORATION SERVICE COMPANY DAUPHIN,
AMERICA REALTY LLC,LLC,GA,,,,,,,,7029186,,,%REGISTERED AGENTS INC MONTGOMERY,
IRISH PRIDE HARDWOOD FLOORING,CORPORATION,PA,4102 MAGEE AVE,PHILADELPHIA,19135,PA,4102 MAGEE AVE,PHILADELPHIA,19135,7029188,DANIEL MAGUIRE,OWNER,4102 MAGEE AVE PHILADELPHIA PA 19135 OUT OF STATE,4102 MAGEE AVE PHILADELPHIA PA 19135
MADE GROUP L.L.C.,LLC,PA,,,,PA,701 E CATHEDRAL RD STE 45,PHILADELPHIA,19128,7029189,,,701 E CATHEDRAL RD STE 45 PHILADELPHIA PA 19128 PHILADELPHIA,
HENRY & SONS LLC,LLC,PA,,,,PA,6140 CATHARINE ST.,PHILADELPHIA,19143,7029195,,,6140 CATHARINE ST. PHILADELPHIA PA 19143 PHILADELPHIA,
WITNESS AND INTEGRATE,CORPORATION,PA,5219 WEBSTER ST,PHILADELPHIA,19143,PA,5219 WEBSTER ST,PHILADELPHIA,19143,7029196,CARA BLOUIN,OWNER,5219 WEBSTER ST PHILADELPHIA PA 19143 PHILADELPHIA,5219 WEBSTER ST PHILADELPHIA PA 19143
THE ROCKY GROUP LLC,LLC,PA,,,,PA,2 E PINE AVE,WASHINGTON,15301,7029197,,,2 E PINE AVE WASHINGTON PA 15301 WASHINGTON,
EURO PAINTING LLC,LLC,PA,,,,PA,1970 VETERANS HWY APT E-10,LEVITTOWN,19056,7029198,,,1970 VETERANS HWY APT E-10 LEVITTOWN PA 19056 BUCKS,
LAROSA VENTURES LLC,LLC,PA,,,,PA,114 COUNTRY CORNERS CIRCLE,VENETIA,15367,7029199,,,114 COUNTRY CORNERS CIRCLE VENETIA PA 15367 WASHINGTON,
"726 EAST HIGH STREET, LLC",LLC,PA,,,,PA,726 EAST HIGH STREET,POTTSTOWN,19464,7029200,,,726 EAST HIGH STREET POTTSTOWN PA 19464 MONTGOMERY,
POWER TRAIN LINGLESTOWN LLC,LLC,PA,,,,PA,26-28 MARKET SQUARE,MANHEIM,17545,7029201,,,26-28 MARKET SQUARE MANHEIM PA 17545 LANCASTER,
BK COLLECTIVE PHOTOGRAPHY LLC,LLC,PA,,,,PA,5940 SARATOGA LN,COOPERSBURG,18036,7029202,,,5940 SARATOGA LN COOPERSBURG PA 18036 LEHIGH,
TOTAL CHAOS LLC,LLC,PA,,,,PA,37 NORTH STREET,NEW ALBANY,18833,7029203,,,37 NORTH STREET NEW ALBANY PA 18833 BRADFORD,
QUALITY PRECISION CONSTRUCTION LLC,LLC,PA,,,,PA,18 CAMPUS BLVD SUITE 100,NEWTOWN SQUARE,19073,7029204,,,18 CAMPUS BLVD SUITE 100 NEWTOWN SQUARE PA 19073 DELAWARE,
ZOOMIES ANIMAL RESCUE INC,NONPROFIT,PA,,,,PA,2245 E CAMBRIA ST,PHILADELPHIA,19134,7029205,,,2245 E CAMBRIA ST PHILADELPHIA PA 19134 PHILADELPHIA,
JLAB BEAUTY LLC,LLC,PA,,,,PA,311 MURRAYS LANE,CASTLE SHANNON,15234,7029206,,,311 MURRAYS LANE CASTLE SHANNON PA 15234 ALLEGHENY,
"3AT DULUTH, LLC",LLC,PA,,,,PA,310 RICHARD WAY,COLLEGEVILLE,19426,7029207,,,310 RICHARD WAY COLLEGEVILLE PA 19426 MONTGOMERY,
UNIQUEHANDSCLEANINGSERVICE LLC,LLC,PA,,,,PA,7057 CRESHEIM RD APT 11,PHILADELPHIA,19119,7029208,,,7057 CRESHEIM RD APT 11 PHILADELPHIA PA 19119 PHILADELPHIA,
HEAVY HAUL HOT SHOT,CORPORATION,PA,117 CONRAD ST,SEWICKLEY,15143,PA,117 CONRAD ST,SEWICKLEY,15143,7029210,J.E.T. & SUPPLY LLC,OWNER,117 CONRAD ST SEWICKLEY PA 15143 ALLEGHENY,117 CONRAD ST SEWICKLEY PA 15143
JERK SQUAD LLC,LLC,PA,,,,PA,1622 WILLOW AVE,ELKINS PARK,19027,7029211,,,1622 WILLOW AVE ELKINS PARK PA 19027 MONTGOMERY,
CUNNINGHAM IT CONSULTING LLC,LLC,PA,,,,,,,,7029222,,,"%NORTHWEST REGISTERED AGENT, LLC MONTGOMERY",
HEXIN CHINESE TAKEOUT LLC,LLC,PA,,,,,,,,7029223,,,%REGISTERED AGENTS INC MONTGOMERY,
"TONY DOES IT, LLC",LLC,PA,,,,,,,,7029224,,,%REGISTERED AGENTS INC MONTGOMERY,
UNCOLORED LLC,LLC,PA,,,,,,,,7029225,,,"%NORTHWEST REGISTERED AGENT, LLC MONTGOMERY",
CVS/PHARMACY #11170,CORPORATION,PA,ONE CVS DRIVE,WOONSOCKET,19107,PA,1201 WALNUT ST,PHILADELPHIA,19107,7029226,"PENNSYLVANIA CVS PHARMACY, LLC",OWNER,1201 WALNUT ST PHILADELPHIA PA 19107 PHILADELPHIA,ONE CVS DRIVE WOONSOCKET RI 02895
ROMEROS UNION LLC,LLC,PA,,,,,,,,7029227,,,"%NORTHWEST REGISTERED AGENT, LLC MONTGOMERY",
MAGNOLIA SENIOR BENEFITS LLC,LLC,PA,,,,PA,95 ALMSHOUSE ROAD STE 301,RICHBORO,18954,7029228,,,95 ALMSHOUSE ROAD STE 301 RICHBORO PA 18954 BUCKS,
THE MCKINLEY WATCH COMPANY,LLC,PA,,,,,,,,7029229,,,"%NORTHWEST REGISTERED AGENT, LLC MONTGOMERY",
DRONE GEEK PRODUCTIONS,CORPORATION,PA,301 N QUEEN STREET PT 301,LANCASTER,17603,PA,301 N QUEEN STREET APT 301,LANCASTER,17603,7029230,CHRISTOPHER M FRAVEL,OWNER,301 N QUEEN STREET APT 301 LANCASTER PA 17603 LANCASTER,301 N QUEEN STREET PT 301 LANCASTER PA 17603
NICHOLSON EXCAVATING LLC,LLC,PA,,,,PA,210 MAIN STREET,TIDIOUTE,16351,7029231,,,210 MAIN STREET TIDIOUTE PA 16351 WARREN,
OMEGA TECH LLC,LLC,PA,,,,PA,7818 FRONTENAC STREET,PHILADELPHIA,19111,7029232,,,7818 FRONTENAC STREET PHILADELPHIA PA 19111 PHILADELPHIA,
TIGER ROCK MARTIAL ARTS OF CENTRAL PENNSYLVANIA,CORPORATION,PA,304 DEANHURST AVENUE,CAMP HILL,17011,PA,3300 HARTZDALE DRIVE SUITE 111,CAMP HILL,17011,7029233,"KEETON'S MARTIAL ARTS ACADEMY, LLC",OWNER,3300 HARTZDALE DRIVE SUITE 111 CAMP HILL PA 17011 CUMBERLAND,304 DEANHURST AVENUE CAMP HILL PA 17011
LDVK INVESTMENT LLC,LLC,PA,,,,PA,5901 N 5TH ST,PHILADELPHIA,19120,7029234,,,5901 N 5TH ST PHILADELPHIA PA 19120 PHILADELPHIA,
ARTISTRY EVENTS AND DECOR L.L.C.,LLC,PA,,,,PA,709 SPRUCE,COLLINGDALE,19023,7029235,,,709 SPRUCE COLLINGDALE PA 19023 DELAWARE,
N.R LUXURY STAYS LLC,LLC,PA,,,,PA,665 N 55TH STREET,PHILADELPHIA,19131,7029246,,,665 N 55TH STREET PHILADELPHIA PA 19131 PHILADELPHIA,
"PRO RENOVATIONS & CONSTRUCTION, LLC",LLC,PA,,,,,,,,7029247,,,%REGISTERED AGENTS INC MONTGOMERY,
GARDEN BUILDERS INC,CORPORATION,PA,,,,PA,6408 AKRON ST,PHILADELPHIA,19149-2923,7029248,,,6408 AKRON ST PHILADELPHIA PA 19149-2923 PHILADELPHIA,
LANDOLFI PROPERTIES LLC,LLC,PA,,,,PA,1047 WINTERGREEN COURT,HAWLEY,18428,7029249,,,1047 WINTERGREEN COURT HAWLEY PA 18428 WAYNE,
PHILLYPOPUPWEDDINGS LIMITED LIABILITY COMPANY,LLC,PA,,,,PA,5615 APPLETREE ST,PHILADELPHIA,19139,7029250,,,5615 APPLETREE ST PHILADELPHIA PA 19139 PHILADELPHIA,
SEAMSTERN LLC,LLC,PA,,,,PA,305 LONGENECKER ROAD,MOUNT JOY,17552,7029251,,,305 LONGENECKER ROAD MOUNT JOY PA 17552 LANCASTER,
"AFFORDABLE MAINTENANCE SOLUTIONS, LLC",LLC,PA,,,,,,,,7029252,,,%REGISTERED AGENTS INC MONTGOMERY,
"EMC LAWN CARE, LLC",LLC,PA,,,,,,,,7029253,,,%REGISTERED AGENTS INC MONTGOMERY,
"DASHPOINT ANALYTICS, LLC",LLC,PA,,,,PA,430 WOODCREST AVENUE,LITITZ,17543,7029254,,,430 WOODCREST AVENUE LITITZ PA 17543 LANCASTER,
PLATINUM PEARLS PROPERTY INVESTMENT LLC,LLC,PA,,,,PA,231 HALCOMB AVE.,CLAIRTON,15025,7029255,,,231 HALCOMB AVE. CLAIRTON PA 15025 ALLEGHENY,
