name,business_type,state_registered,street_registered,city_registered,zip5_registered,state_physical,street_physical,city_physical,zip5_physical,filing_number,agent_name,agent_title,raw_physical_address,raw_registered_address
"EDLER'S SANITARY HAULING, LLC",LLC,PA,,,,PA,951 HARVEY ROAD,WILLIAMSPORT,17701,6535799,,,951 HARVEY ROAD WILLIAMSPORT PA 17701 LYCOMING,
WILCO DRYWALL TOOLS,CORPORATION,PA,340 MINERS BANK,WELLSVILLE,17055,PA,1122 SIDDONSBURG ROAD,MECHANICSBURG,17055,6535802,GARY ALBRIGHT,OWNER,1122 SIDDONSBURG ROAD MECHANICSBURG PA 17055 YORK,340 MINERS BANK WELLSVILLE PA 17365
TGC CONSULTING LLC,LLC,PA,,,,PA,6147 JEFFERSON STREET,PHILADELPHIA,19121,6535803,,,6147 JEFFERSON STREET PHILADELPHIA PA 19121 PHILADELPHIA,
PENNSYLVANIA TIRE & AUTO,CORPORATION,PA,555 N YORK RD,HATBORO,19003,PA,200 W MONTGOMERY AVE,ARDMORE,19003,6535804,SAIBABA'S KRIPA FOREVER INC,OWNER,200 W MONTGOMERY AVE ARDMORE PA 19003 MONTGOMERY,555 N YORK RD HATBORO PA 19040
TOBORC TOURING LLC,LLC,PA,,,,PA,212 SOUTH MILL STREET,SAINT CLAIR,17970,6535805,,,212 SOUTH MILL STREET SAINT CLAIR PA 17970 SCHUYLKILL,
EAST COAST DRYWALL TOOLS,CORPORATION,PA,340 MINE BANK,WELLSVILLE,17055,PA,1122 SIDDONSBURG ROAD,MECHANICSBURG,17055,6535806,GARY ALBRIGHT,OWNER,1122 SIDDONSBURG ROAD MECHANICSBURG PA 17055 CUMBERLAND,340 MINE BANK WELLSVILLE PA 17365
FUNCTIONAL LIFE,CORPORATION,PA,327 MIFFLIN ST,SOUDERTON,18938,PA,15 VILLAGE SQUARE SUITE 1,NEW HOPE,18938,6535821,ERIC M PIRRONE,OWNER,15 VILLAGE SQUARE SUITE 1 NEW HOPE PA 18938 BUCKS,327 MIFFLIN ST SOUDERTON PA 18964
BMW MOTORCYCLES OF PHILADELPHIA,CORPORATION,PA,116 AUCTION ROAD,MANHEIM,19127,PA,3901 MAIN STREET,PHILADELPHIA,19127,6535822,"QUAKER CITY MOTOR SPORT, LLC",OWNER,3901 MAIN STREET PHILADELPHIA PA 19127 PHILADELPHIA,116 AUCTION ROAD MANHEIM PA 17545
JAI SHREE HARI INC,CORPORATION,PA,,,,PA,328 HAMILTON DRIVE,HARLEYSVILLE,19438,6535823,,,328 HAMILTON DRIVE HARLEYSVILLE PA 19438 MONTGOMERY,
STEEL WELDING SYSTEMS LLC,LLC,PA,,,,PA,9760 HILSPACH ST 1ST FL,PHILADELPHIA,19115,6535824,,,9760 HILSPACH ST 1ST FL PHILADELPHIA PA 19115 PHILADELPHIA,
BDC MAINTENANCE AND REPAIR LLC,LLC,PA,,,,PA,411 E NEW ST,MOUNTVILLE,17554,6535825,,,411 E NEW ST MOUNTVILLE PA 17554 LANCASTER,
JRIC LLC (DBA) PASSION AND PLEASURE BY J LIMITED LIABILITY COMPANY,LLC,PA,,,,PA,5203 WESTFORD ROAD,PHILADELPHIA,19120,6535826,,,5203 WESTFORD ROAD PHILADELPHIA PA 19120 PHILADELPHIA,
"SERVPRO OF CLARION, JEFFERSON, FOREST & CLEARFIELD COUNTIES",CORPORATION,PA,36 EAST MAIN STREET,BROOKVILLE,15825,PA,36 E MAIN ST,BROOKVILLE,15825,6535827,"HERBERT L. BULLERS, JR. & MARY C. BULLERS, LLC",OWNER,36 E MAIN ST BROOKVILLE PA 15825 JEFFERSON,36 EAST MAIN STREET BROOKVILLE PA 15825
STATTS CONTRACTING CO,LLC,PA,,,,PA,124 SPRUCE LANE,PAOLI,19301,6535828,,,124 SPRUCE LANE PAOLI PA 19301 CHESTER,
MORGAN FAMILY ROOFING,CORPORATION,PA,625 N SPEAKMAN LANE,WEST CHESTER,19380,PA,625 N SPEAKMAN LANE,WEST CHESTER,19380,6535831,"MORGAN BASEMENT WATERPROOFING & MOLDING REMEDIATION, LLC",OWNER,625 N SPEAKMAN LANE WEST CHESTER PA 19380 CHESTER,625 N SPEAKMAN LANE WEST CHESTER PA 19380
R GENERAL SERVICES,CORPORATION,PA,215 HARRIS DR,ELIZABETH,15037,PA,215 HARRIS DRIVE,ELIZABETH,15037,6535833,PAUL RUGGIER,OWNER,215 HARRIS DRIVE ELIZABETH PA 15037 ALLEGHENY,215 HARRIS DR ELIZABETH PA 15037
CACOSSA & SONS AUTO SALES,CORPORATION,PA,222 CREAMTON DR,WAYMART,18472,PA,1383 CREEK DR,WAYMART,18472,6535834,CHRISTOPHER J CACOSSA,OWNER,1383 CREEK DR WAYMART PA 18472 WAYNE,222 CREAMTON DR WAYMART PA 18472
SHARON REGIONAL HEALTH SYSTEM - PATHFINDERS/PASSAGES,CORPORATION,PA,111 HUNTINGDON AVENUE STE 1800,BOSTON,16146,PA,740 EAST STATE STREET,SHARON,16146,6535835,STEWARD SHARON REGIONAL HEALTH SYSTEM INC.,OWNER,740 EAST STATE STREET SHARON PA 16146 MERCER,111 HUNTINGDON AVENUE STE 1800 BOSTON MA 02199
SHARON REGIONAL HEALTH SYSTEM TRANSITIONAL CARE UNIT,CORPORATION,PA,"111 HUNTINGTON AVENUE, SUITE 1800",BOSTON,16146,PA,740 EAST STATE STREET,SHARON,16146,6535836,"STEWARD SHARON REGIONAL HEALTH SYSTEM, INC.",OWNER,740 EAST STATE STREET SHARON PA 16146 MERCER,"111 HUNTINGTON AVENUE, SUITE 1800 BOSTON MA 02199"
"GMHPA01, LLC",LLC,PA,,,,PA,96 COMMERCE DR STE 111,WYOMISSING,19610,6535837,,,96 COMMERCE DR STE 111 WYOMISSING PA 19610 BERKS,
COBRA MARKET INC,CORPORATION,PA,,,,PA,515 EAST OHIO STREET,PITTSBURGH,15212,6535838,,,515 EAST OHIO STREET PITTSBURGH PA 15212 ALLEGHENY,
VALHALLA TAXIDERMY,CORPORATION,PA,8900 WATTSBURG RD,ERIE,16509,PA,8900 WATTSBURG RD,ERIE,16509,6535839,ERIC STEVENSON,OWNER,8900 WATTSBURG RD ERIE PA 16509 ERIE,8900 WATTSBURG RD ERIE PA 16509
CRESA,CORPORATION,PA,"1800 M STREET NW, STE. 350S",WASHINGTON,19428,PA,ONE WEST FIRST AVENUE SUITE 201,CONSHOHOCKEN,19428,6535840,"CRESA GLOBAL, INC.",OWNER,ONE WEST FIRST AVENUE SUITE 201 CONSHOHOCKEN PA 19428 MONTGOMERY,"1800 M STREET NW, STE. 350S WASHINGTON DC 20036"
ESTHETIC DENTAL INC,CORPORATION,PA,,,,PA,5530 NEW FALLS RD,LEVITTOWN,19056,6535841,,,5530 NEW FALLS RD LEVITTOWN PA 19056 BUCKS,
SWEET TILE WORKS,CORPORATION,PA,12895 KLINE ROAD,EDINBORO,16412,PA,12895 KLINE ROAD,EDINBORO,16412,6535842,ALAN L SWEET II,OWNER,12895 KLINE ROAD EDINBORO PA 16412 ERIE,12895 KLINE ROAD EDINBORO PA 16412
PINK SHADES BY KIMBERLY,CORPORATION,PA,2505 SUMMIT POINTE,SCRANTON,18503,PA,300 LACKAWANNA AVE STORE 208,SCRANTON,18503,6535843,KIMBERLYN LIPOVESTLY,OWNER,300 LACKAWANNA AVE STORE 208 SCRANTON PA 18503 LACKAWANNA,2505 SUMMIT POINTE SCRANTON PA 18508
ADVENTURES IN NUTRITION LLC,LLC,PA,,,,PA,716 DEKALB PIKE SUITE 205,BLUE BELL,19422,6535844,,,716 DEKALB PIKE SUITE 205 BLUE BELL PA 19422 MONTGOMERY,
WEWORK,CORPORATION,PA,115 W 18TH STREET 5TH FLOOR,NEW YORK,10011,NY,115 W 18TH STREET 5TH FLOOR,NEW YORK,10011,6535845,428 FORBES AVENUE TENANT LLC,OWNER,115 W 18TH STREET 5TH FLOOR NEW YORK NY 10011,115 W 18TH STREET 5TH FLOOR NEW YORK NY 10011
WEWORK,CORPORATION,PA,115 W !8TH STREET 5TH FLOOR,NEW YORK,10011,NY,115 W !8TH STREET 5TH FLOOR,NEW YORK,10011,6535846,1601 MARKET STREET TENANT LLC,OWNER,115 W !8TH STREET 5TH FLOOR NEW YORK NY 10011,115 W !8TH STREET 5TH FLOOR NEW YORK NY 10011
SHARON REGIONAL HEALTH SYSTEM,CORPORATION,PA,111 HUNTINGTON AVE SUITE 1800,BOSTON,16146,PA,740 EAST STATE STREET,SHARON,16146,6535847,"STEWARD SHARON REGIONAL HEALTH SYSTEM, INC.",OWNER,740 EAST STATE STREET SHARON PA 16146 MERCER,111 HUNTINGTON AVE SUITE 1800 BOSTON MA 02199
LEHIGH VALLEY SEALCOATING SERVICES,CORPORATION,PA,435 GRANGE ROAD,ALLENTOWN,18106,PA,435 GRANGE ROAD,ALLENTOWN,18106,6535848,DOMINICK J SHOOL,OWNER,435 GRANGE ROAD ALLENTOWN PA 18106 LEHIGH,435 GRANGE ROAD ALLENTOWN PA 18106
SHARON REGIONAL HEALTH SYSTEM - KITE STRINGS,CORPORATION,PA,"111 HUNTINGTON AVENUE, SUITE 1800",BOSTON,16146,PA,740 EAST STATE STREET,SHARON,16146,6535850,"STEWARD SHARON REGIONAL HEALTH SYSTEM, INC.",OWNER,740 EAST STATE STREET SHARON PA 16146 MERCER,"111 HUNTINGTON AVENUE, SUITE 1800 BOSTON MA 02199"
SHARON REGIONAL HEALTH SYSTEM - BEHAVIORAL HEALTH SERVICES,CORPORATION,PA,111 HUNTINGDON AVE SUITE #1800,BOSTON,16146,PA,740 EAST STATE STREET,SHARON,16146,6535855,"STEWARD SHARON REFIONAL HEALTH SYSTEM, INC.",OWNER,740 EAST STATE STREET SHARON PA 16146 MERCER,111 HUNTINGDON AVE SUITE #1800 BOSTON MA 02199
STOLTZFUS CUSTOM MACHINE,CORPORATION,PA,323 OSCEOLA MILL ROAD,GORDONVILLE,17529,PA,323 OSCEOLA MILL ROAD,GORDONVILLE,17529,6535857,ERVIN Z STOLTZFUS,OWNER,323 OSCEOLA MILL ROAD GORDONVILLE PA 17529 LANCASTER,323 OSCEOLA MILL ROAD GORDONVILLE PA 17529
CORBIN'S TOWING,CORPORATION,PA,5707 SUSQUEHANNA TRAIL,MANCHESTER,17345,PA,5707 SUSQUEHANNA TRAIL,MANCHESTER,17345,6535861,KEVIN M CORBIN,OWNER,5707 SUSQUEHANNA TRAIL MANCHESTER PA 17345 YORK,5707 SUSQUEHANNA TRAIL MANCHESTER PA 17345
THE STEPPING STONES GROUP,CORPORATION,PA,207 CANYON BLVD 202,BOULDER,17268,PA,210 CLAYTON AVE,WAYNESBORO,17268,6535863,"CUMBERLAND THERAPY SERVICE, LLC",OWNER,210 CLAYTON AVE WAYNESBORO PA 17268 FRANKLIN,207 CANYON BLVD 202 BOULDER CO 80302
ALORA PERMANENT COSMETICS & LASH SPA,CORPORATION,PA,4536 RT 982 BLDG A,LATROBE,15650,PA,4536 RT 982 BLDG B,LATROBE,15650,6535864,DIVINE HAIR STUDIO & SPA LLC,OWNER,4536 RT 982 BLDG B LATROBE PA 15650 WESTMORELAND,4536 RT 982 BLDG A LATROBE PA 15650
TSHUDY INVESTMENT,CORPORATION,PA,762 PALMYRA BELLEGROVE ROAD,ANNVILLE,17003,PA,762 PALMYRA BELLGROVE ROAD,ANNVILLE,17003,6535866,THOMAS P TSHUDY,OWNER,762 PALMYRA BELLGROVE ROAD ANNVILLE PA 17003 LEBANON,762 PALMYRA BELLEGROVE ROAD ANNVILLE PA 17003
BEAN CUISINE GRANTVILLE,CORPORATION,PA,301 S. GEYERS CHURCH ROAD,MIDDLETOWN,17078,PA,1976 LAUDERMILCH RD,PALMYRA,17078,6535868,DWAYNE T GILBERT,OWNER,1976 LAUDERMILCH RD PALMYRA PA 17078 DAUPHIN,301 S. GEYERS CHURCH ROAD MIDDLETOWN PA 17057
FRIENDSHIP PERK & BREW,CORPORATION,PA,84 WYNNECLIFFE DRIVE,CARNEGIE,15224,PA,300 S. PACIFIC AVE.,PITTSBURGH,15224,6535871,"PEECH & BUMBLE, LLC",OWNER,300 S. PACIFIC AVE. PITTSBURGH PA 15224 ALLEGHENY,84 WYNNECLIFFE DRIVE CARNEGIE PA 15106
"ERIC L. WILCOX PSYCHOTHERAPY, LLC",LLC,PA,,,,PA,1275 GLENLIVET DRIVE SUITE 100,ALLENTOWN,18106,6535872,,,1275 GLENLIVET DRIVE SUITE 100 ALLENTOWN PA 18106 LEHIGH,
SPEEDY FURNITURE OF AP,CORPORATION,PA,112 HIDDEN SPRINGS DRIVE,RENFREW,15101,PA,4960 ROUTE 8 STE 24,ALLISON PARK,15101,6535874,TIFFAMY KIMMEL,OWNER,4960 ROUTE 8 STE 24 ALLISON PARK PA 15101 ALLEGHENY,112 HIDDEN SPRINGS DRIVE RENFREW PA 16053
PATHWAYS 2 HEALING,CORPORATION,PA,1524 MACHINERY RD,WEST CHESTER,19442,PA,14 PRIZER ROAD,KIMBERTON,19442,6535878,KELLY KRAWCZYNSKI,OWNER,14 PRIZER ROAD KIMBERTON PA 19442 MONTGOMERY,1524 MACHINERY RD WEST CHESTER PA 19380
KAREN'S KANDLES & KOUNTRY KRAFTS,CORPORATION,PA,87 OLD,HOLTWOOD,17532,PA,87 OLD,HOLTWOOD,17532,6535880,KAREN MOWERY,OWNER,87 OLD HOLTWOOD ROAD HOLTWOOD PA 17532 LANCASTER,87 OLD HOLTWOOD ROAD HOLTWOOD PA 17532
BEILER'S DOUGHNUTS,CORPORATION,PA,2399 BEAVER DAM ROAD,HONEY BROOK,19344,PA,2399 BEAVER DAM ROAD,HONEY BROOK,19344,6535882,KEVIN BEILER,OWNER,2399 BEAVER DAM ROAD HONEY BROOK PA 19344 OUT OF STATE,2399 BEAVER DAM ROAD HONEY BROOK PA 19344
AS COLD AS EARTH,CORPORATION,PA,413 EMILY STREET,PHILADELPHIA,19148,PA,413 EMILY STREET,PHILADELPHIA,19148,6535885,PAVIA BURROUGHS,OWNER,413 EMILY STREET PHILADELPHIA PA 19148 PHILADELPHIA,413 EMILY STREET PHILADELPHIA PA 19148
OBA PUBLISHING COMPANY,CORPORATION,PA,1819 ROSE TREE LANE,HAVERTOWN,19083,PA,1819 ROSE TREE LANE,HAVERTOWN,19083,6535890,BINTOU DIBBA,OWNER,1819 ROSE TREE LANE HAVERTOWN PA 19083 DELAWARE,1819 ROSE TREE LANE HAVERTOWN PA 19083
ROOKIES PRO SHOP,CORPORATION,PA,684 BIDDLE ST,KANE,16735,PA,684 BIDDLE STREET,KANE,16735,6535894,JOHN E ROOK,OWNER,684 BIDDLE STREET KANE PA 16735 MCKEAN,684 BIDDLE ST KANE PA 16735
TRANQUILTECH CONSULTING,CORPORATION,PA,325 W. CARPTENTER AVE.,MYERSTOWN,17067,PA,325 WEST CARPTENTER AVE,MYERSTOWN,17067,6535895,ROBERT WOLFE,OWNER,325 WEST CARPTENTER AVE MYERSTOWN PA 17067 LEBANON,325 W. CARPTENTER AVE. MYERSTOWN PA 17067
"GEORGETTI PAINTING & SON, INC",CORPORATION,PA,,,,PA,390 TIOGA AVE,REAR KINGSTON,18704,6535896,,,390 TIOGA AVE REAR KINGSTON PA 18704 LUZERNE,
LINESVILLE MARINA & BOAT LIVERY,CORPORATION,PA,12722 RODGER DR.,ESPYVILLE,16424,PA,3293 W. ERIE ST. EXT.,LINESVILLE,16424,6535898,SARAH E. JURACKO,OWNER,3293 W. ERIE ST. EXT. LINESVILLE PA 16424 CRAWFORD,12722 RODGER DR. ESPYVILLE PA 16424
MITIGATION SPECIALIST LLC,LLC,PA,,,,PA,829 BRIARWOOD ROAD,NEWTOWN SQUARE,19073,6535899,,,829 BRIARWOOD ROAD NEWTOWN SQUARE PA 19073 DELAWARE,
RED POKE LLC,LLC,PA,,,,PA,135 SOUTH ST,PHILADELPHIA,19147,6535900,,,135 SOUTH ST PHILADELPHIA PA 19147 PHILADELPHIA,
JS WORLD TRAVEL,CORPORATION,PA,48 WOODLYN ACRES RD.,HAWLEY,18428,PA,48 WOODLYN ACRES ROAD,HAWLEY,18428,6535901,SHANE L. COBERT,OWNER,48 WOODLYN ACRES ROAD HAWLEY PA 18428 WAYNE,48 WOODLYN ACRES RD. HAWLEY PA 18428
"MCMURRAY MEDICAL, LLP",PARTNERSHIP,PA,,,,PA,662 SCENIC RIDGE DRIVE,VENETIA,15367,6535902,,,662 SCENIC RIDGE DRIVE VENETIA PA 15367 WASHINGTON,
UGO - SHIPPENSBURG,CORPORATION,PA,29-31 SENECA ST,SHIPPENSBURG,17257,PA,29-31 N SENECA STREET,SHIPPENSBURG,17257,6535903,HARIRAI KRUP LLC,OWNER,29-31 N SENECA STREET SHIPPENSBURG PA 17257 CUMBERLAND,29-31 SENECA ST SHIPPENSBURG PA 17257
"CONSHOHOCKEN HOLDINGS ASSOCIATES, LLC",LLC,PA,,,,,,,,6535905,,,"%UNITED STATES CORPORATION AGENTS, INC. LEHIGH",
"BOB'S TV AND AUDIO, LLC",LLC,PA,,,,,,,,6535906,,,"%NORTHWEST REGISTERED AGENT, LLC MONTGOMERY",
"M.A.S. INTERIOR SERVICES, LLC",LLC,PA,,,,,,,,6535908,,,"%UNITED STATES CORPORATION AGENTS, INC. LEHIGH",
"DELIVERY XPRESS, LLC",LLC,PA,,,,,,,,6535909,,,"%UNITED STATES CORPORATION AGENTS, INC. LEHIGH",
MOONSPLASH DESIGN,CORPORATION,PA,3912 ABEL DRIVE,COLUMBIA,17512,PA,3912 ABEL DRIVE,COLUMBIA,17512,6535911,"SYNAPSYS, INC.",OWNER,3912 ABEL DRIVE COLUMBIA PA 17512 LANCASTER,3912 ABEL DRIVE COLUMBIA PA 17512
HEALTH SPECTRUM PHARMACY SERVICES-POCONO,CORPORATION,PA,208 E BROWN STREET,EAST STROUDSBURG,18301,PA,206 EAST BROWN STREET 1ST FLOOR,EAST STROUDSBURG,18301,6535913,POCONO MEDICAL CENTER,OWNER,206 EAST BROWN STREET 1ST FLOOR EAST STROUDSBURG PA 18301 MONROE,208 E BROWN STREET EAST STROUDSBURG PA 18301
SECOND ACT SLEEP PRODUCTS LLC,LLC,FL,,,,,,,,6535914,,,"%NATIONAL REGISTERED AGENTS, INC. DAUPHIN",
"KNOWLEDGE SEEKERS, LLC",LLC,PA,,,,,,,,6535915,,,"%UNITED STATES CORPORATION AGENTS, INC. LEHIGH",
CENTRAL SUSQUEHANNA REGIONAL 9-1-1 SYSTEM,CORPORATION,PA,UNION COUNTY GOVERNMENTAL CENTER PO BOX 217,MIDDLEBURG,17870,PA,30 UNIVERSAL ROAD,SELINSGROVE,17870,6535916,UNION COUNTY,OWNER,30 UNIVERSAL ROAD SELINSGROVE PA 17870 SNYDER,UNION COUNTY GOVERNMENTAL CENTER PO BOX 217 MIDDLEBURG PA 17837
"MVAS BOUTIQUE, LLC",LLC,PA,,,,PA,1709 CARLISLE ST,NEW CASTLE,16105,6535917,,,1709 CARLISLE ST NEW CASTLE PA 16105 LAWRENCE,
MOTEL 6,CORPORATION,PA,314C PORTER AVE,SCOTTDALE,15683,PA,221 EAST BYERS AVENUE,NEW STANTON,15683,6535920,GT HOTELS INC,OWNER,221 EAST BYERS AVENUE NEW STANTON PA 15683 WESTMORELAND,314C PORTER AVE SCOTTDALE PA 15683
"MAC DEVELOPMENT GROUP, LLC",LLC,PA,,,,PA,1305 W CHESTER PIKE SUITE 18,HAVERTOWN,19083,6535922,,,1305 W CHESTER PIKE SUITE 18 HAVERTOWN PA 19083 DELAWARE,
"CRYSTAL VISION POOLS, LLC",LLC,PA,,,,PA,317 S RD ST,HAMBURG,19526,6535925,,,317 S RD ST HAMBURG PA 19526 BERKS,
GOLD HOUSE USA,CORPORATION,PA,2740 PENBROOK AVE,GROUND FLOOR HARRISBURG,17103,PA,2740 PENBROOK,AVE.-GROUND FLOOR HARRISBURG,17103,6535926,U 2 U EBTERPRISES INC.,OWNER,2740 PENBROOK AVE.-GROUND FLOOR HARRISBURG PA 17103 DAUPHIN,2740 PENBROOK AVE GROUND FLOOR HARRISBURG PA 17103
"BELLA VISTA FAMILY CHIROPRACTIC CENTER, PC",CORPORATION,PA,,,,PA,826 CHRISTIAN STREET,PHILADELPHIA,19147,6535931,,,826 CHRISTIAN STREET PHILADELPHIA PA 19147 PHILADELPHIA,
ARES APPRAISALS,CORPORATION,PA,"1143 NORTHERN BLVD., #171",CLARKS SUMMIT,18411,PA,1143 NORTHERN BLVD #171,CLARKS SUMMIT,18411,6535932,GODZILLA LLC,OWNER,1143 NORTHERN BLVD #171 CLARKS SUMMIT PA 18411 LACKAWANNA,"1143 NORTHERN BLVD., #171 CLARKS SUMMIT PA 18411"
"LEIDICH LOGISTICS, INC.",CORPORATION,PA,,,,PA,606 CRESTVIEW ROAD,HUMMELSTOWN,17036,6535933,,,606 CRESTVIEW ROAD HUMMELSTOWN PA 17036 DAUPHIN,
PIXEL SIGNS,CORPORATION,PA,483 MONOCACY DR.,BATH,18014,PA,483 MONOCACY DR,BATH,18014,6535934,MARYELIZABETH ADAMCZYK,OWNER,483 MONOCACY DR BATH PA 18014 NORTHAMPTON,483 MONOCACY DR. BATH PA 18014
"LANI ICE, INC",CORPORATION,PA,,,,PA,230 TREGO RD,GLENMOORE,19343,6535937,,,230 TREGO RD GLENMOORE PA 19343 OUT OF STATE,
DW WINDOWS & DOORS,CORPORATION,PA,312 TAPESTRY CIRCLE,EXTON,19341,PA,312 TAPESTRY CIRCLE,EXTON,19341,6535938,DANIEL WILLIAM MCELREAVEY,OWNER,312 TAPESTRY CIRCLE EXTON PA 19341 CHESTER,312 TAPESTRY CIRCLE EXTON PA 19341
TAKE2JEWELS,CORPORATION,PA,1111 FRANKLIN AVE.,PITTSBURGH,15221,PA,1111 FRANKLIN AVE,PITTSBURGH,15221,6535940,SHANEKA LARKINS,OWNER,1111 FRANKLIN AVE PITTSBURGH PA 15221 ALLEGHENY,1111 FRANKLIN AVE. PITTSBURGH PA 15221
"MISH, INC.",CORPORATION,PA,,,,PA,104 5TH STREET,BESSEMER,16112,6535941,,,104 5TH STREET BESSEMER PA 16112 LAWRENCE,
LP CONSULTING & PROFESSIONAL SERVICES,CORPORATION,PA,5362 WILSHIRE ROAD,HARRISBURG,17112,PA,5362 WILSHIRE ROAD,HARRISBURG,17112,6535942,LAURA A. PYNE,OWNER,5362 WILSHIRE ROAD HARRISBURG PA 17112 DAUPHIN,5362 WILSHIRE ROAD HARRISBURG PA 17112
"BELLA MIA DEVELOPMENT, INC.",CORPORATION,PA,,,,PA,593 INDUSTRIAL PARK ROAD,SMOCK,15480,6535944,,,593 INDUSTRIAL PARK ROAD SMOCK PA 15480 FAYETTE,
DOUG DOES DESIGN,CORPORATION,PA,708 S 19TH ST APT 2R,PHILADELPHIA,19146,PA,708 S 19TH ST APT2R,PHILADELPHIA,19146,6535945,DOUGLAS HUEGEL,OWNER,708 S 19TH ST APT2R PHILADELPHIA PA 19146 PHILADELPHIA,708 S 19TH ST APT 2R PHILADELPHIA PA 19146
STEF'S CLOTHING ADDICTION,CORPORATION,PA,756 E HIGH ST APT 2,WAYNESBURG,15370,PA,756 E HIGH ST APT 2,WAYNESBURG,15370,6535946,STAFANIE GREENWOOD,OWNER,756 E HIGH ST APT 2 WAYNESBURG PA 15370 GREENE,756 E HIGH ST APT 2 WAYNESBURG PA 15370
"COUNTRYSIDE LOGISTICS, LLC",LLC,PA,,,,PA,636 EAST LINCOLN AVENUE,MYERSTOWN,19567,6535948,,,636 EAST LINCOLN AVENUE MYERSTOWN PA 19567 LEBANON,
"SARA'S CAMPGROUND, INC.",CORPORATION,PA,,,,PA,50 PENINSULA DRIVE,ERIE,16505,6535949,,,50 PENINSULA DRIVE ERIE PA 16505 ERIE,
NMBRS GRP LLC,LLC,PA,,,,PA,3000 RAWLE ST,PHILADELPHIA,19149,6535950,,,3000 RAWLE ST PHILADELPHIA PA 19149 PHILADELPHIA,
EL PETENSITO FOOD SERVICES INC,CORPORATION,PA,,,,PA,6600 SOUDER ST,PHILADELPHIA,19149,6535951,,,6600 SOUDER ST PHILADELPHIA PA 19149 PHILADELPHIA,
OUTDOOR POWER EQUIPMENT SERVICE,CORPORATION,PA,403 BARNEYS RUN ROAD,FREDERICKTOWN,15333,PA,403 BARNEYS RUN ROAD,FREDERICKTOWN,15333,6535952,AARON R. NAPER,OWNER,403 BARNEYS RUN ROAD FREDERICKTOWN PA 15333 WASHINGTON,403 BARNEYS RUN ROAD FREDERICKTOWN PA 15333
THE PASSYUNK PISTOLA'S LLC,LLC,PA,,,,PA,600 CRUM CREEK ROAD,MEDIA,19063,6535953,,,600 CRUM CREEK ROAD MEDIA PA 19063 DELAWARE,
