name,business_type,state_registered,street_registered,city_registered,zip5_registered,state_physical,street_physical,city_physical,zip5_physical,filing_number,agent_name,agent_title,raw_physical_address,raw_registered_address
ATLANTIC GRANGE #344,NONPROFIT,PA,,,,PA,226 FREDONIA RD,GREENVILLE,16125-0,986573,,,226 FREDONIA RD GREENVILLE PA 16125-0 MERCER,
NORTHEAST SANTA GERTRUDIS ASSOCIATION,NONPROFIT,NAN,,,,PA,1191 RIDGE ROAD,GETTYSBURG,,986574,,,1191 RIDGE ROAD GETTYSBURG PA 17325-0 ADAMS,
"SPRING COURT CONDOMINUM ASSOCIATION, INC.",NONPROFIT,PA,,,,PA,17 EAST FIRST AVENUE,BOILING SPRINGS,17007,986575,,,17 EAST FIRST AVENUE BOILING SPRINGS PA 17007 CUMBERLAND,
N.T.A. HOUSING CORPORATION,NONPROFIT,NAN,,,,PA 19138-0 HUNTINGDON,1901 STENTON AVE,PHILA,,986576,,,1901 STENTON AVE PHILA PA 19138-0 HUNTINGDON,
SMITH & JONES COMMUNICATIONS,CORPORATION,NAN,,,,PA 15202-0 ALLEGHENY,7146 BELLE RIVIERE COURT,PITTSBURGH,,986577,RONALD F JONES,OWNER,7146 BELLE RIVIERE COURT PITTSBURGH PA 15202-0 ALLEGHENY,
LEADER-SMITH INSURANCE AGENCY,CORPORATION,NAN,,,,PA 19460-0 CHESTER,808 VLLEY FORGE ROAD STE 107,PHOENIXVILLE,,986578,ANDREW M LEADER-SMITH,OWNER,808 VLLEY FORGE ROAD STE 107 PHOENIXVILLE PA 19460-0 CHESTER,
"RZUCIDLO, J. A. PHOTOGRAPHY",CORPORATION,NAN,,,,PA 19013-0 DELAWARE,1013 ANDERSON ST,TRAINER,,986579,JOSEPH A RZUCIDLO ETAL,OWNER,1013 ANDERSON ST TRAINER PA 19013-0 DELAWARE,
ROUSE & ASSOCIATES - MAIN STREET LAND LIMITED PARTNERSHIP,PARTNERSHIP,PA,,,,,,,,986580,ROUSE & ASSOCIATES INC,GENPARTNER,"65 VALLEY STREAM PARKWAY, GREAT VALLEY C ORPORATE CENTER MALVERN PA 19355-0 CHESTER",PA
ROUSE & ASSOCIATES - 40 VALLEY STREAM PARKWAY LIMITED PARTNERSHIP,PARTNERSHIP,PA,,,,,,,,986581,LIBERTY PROPERTY LIMITED PARTNERSHIP,GENPARTNER,65 VALLEY STREAM PARKWAY GREAT VALLEY CORPORATE CENTER MALVERN PA 19355-0 CHESTER,PA
ROUSE & ASSOCIATES - 50 VALLEY STREAM PARKWAY LIMITED PARTNERSHIP,PARTNERSHIP,PA,,,,,,,,986582,LIBERTY PROPERTY LIMITED PARTNERSHIP,GENPARTNER,65 VALLEY STREAM PARKWAY GREAT VALLEY CORPORATE CENTER MALVERN PA 19355-0 CHESTER,PA
PARTNERS INVESTMENT GROUP LIMITED PARTNERSHIP,PARTNERSHIP,NAN,,,,,,,,986583,ROUSE & ASSOCIATES INC ETAL,GENPARTNER,"65 VALLEY STREAM PARKWAY, GREAT VALLEY C ORPORATE CENTER MALVERN PA 19355-0 CHESTER",PA
ROUSE & ASSOCIATES - SNOWDRIFT ROAD LAND LIMITED PARTNERSHIP,PARTNERSHIP,PA,,,,,,,,986584,ROUSE & ASSOCIATES INC,GENPARTNER,"65 VALLEY STEAM PARKWAY, GREAT VALLEY CO RPORATE CENTER MALVERN PA 19355-0 CHESTER",PA
ROUSE & ASSOCIATES - LEHIGH VALLEY CORPORATE CENTER LAND LIMITED PARTNERSHIP,PARTNERSHIP,PA,,,,,,,,986585,ROUSE & ASSOCIATES LEHIGH VALLEY INC,GENPARTNER,"65 VALLEY STEAM PARKWAY, GREAT VALLEY CO RPORATE CENTER MALVERN PA 19355-0 CHESTER",PA
CONTINENTAL RESERVES 1987-2,PARTNERSHIP,NAN,,,,,,,,986586,RICHARD R CARR ETAL,GENPARTNER,"308 KEISLING BLDG, 102 BROADWAY AVE CARNEGIE PA 15106-0 ALLEGHENY",PA
GEMSTAR ASSOCIATES,PARTNERSHIP,NAN,,,,,,,,986587,MARJORY B GOLDSMITH ETAL,GENPARTNER,"1315 WALNUT STREET, 14TH FL PHILA PA 19107-0 PHILADELPHIA",PA
KTKS ASSOCIATES,PARTNERSHIP,PA,,,,PA,1185 YORK ROAD,WARMINSTER,,986590,PETER B M PIETRANGELO,GENPARTNER,1185 YORK ROAD WARMINSTER PA 18974-0 BUCKS,PA
O.V.R. COMMERCIAL LAND ASSOCIATES,PARTNERSHIP,NAN,,,,,,,,986591,BAMBERGER DEVELOPMENT CORPORAT,GENPARTNER,2149 GALLOWAY RD % STEPHAN GOLDSTEIN BENSALEM PA 19020-0 BUCKS,PA
"ROMA ITALIAN RESTAURANT AND PIZZERIA OF HAMPTON, LTD.",PARTNERSHIP,NAN,,,,,,,,986592,53 ENTERPRISES INC,GENPARTNER,"COVENTRY SQUARE MALL, RTE 8 ALLISON PARK PITTSBURGH PA 15101-0 ALLEGHENY",PA
ROCHESTER MANOR LIMITED ASSOCIATES,PARTNERSHIP,NAN,,,15074-0,PA,500 PINNEY STREET,ROCHESTER,15074-0,986594,GENE H SAMUELSON ETAL,GENPARTNER,500 PINNEY STREET ROCHESTER PA 15074-0 BEAVER,PA
METLIFE CAPITAL CREDIT L.P.,PARTNERSHIP,DE,,,,,,,,986596,METROPOLITAN ASSET MANAGEMENT CORPORATIO,GENPARTNER,%CT CORPORATION SYSTEM PHILADELPHIA,PA
"K-K REALTY CO., AN OHIO LIMITED PARTNERSHIP",PARTNERSHIP,NAN,,,,PA,2271 ARBOR BLVD,DAYTON,45439-0,986597,,,2271 ARBOR BLVD DAYTON PA 45439-0,
CLEANERS 48,CORPORATION,NAN,,,,PA,4801 PINE STREET,PHILA,,986600,ROSE DRY CLEANING INC,OWNER,4801 PINE STREET PHILA PA 0 -0 PHILADELPHIA,
VOGUE PROMOTIONS,CORPORATION,NAN,,,,PA 19103-0 PHILADELPHIA,2213 SPRUCE ST SUITE #2,PHILA,,986601,TED LALONDE,OWNER,2213 SPRUCE ST SUITE #2 PHILA PA 19103-0 PHILADELPHIA,
OLIVE PADDEN REAL ESTATE,CORPORATION,NAN,,,,PA 17403-0 YORK,1434 S GEORGE ST,YORK,,986602,OLIVE PADDEN INC,OWNER,1434 S GEORGE ST YORK PA 17403-0 YORK,
FULL LINE DISTRIBUTORS,CORPORATION,NAN,,,,PA,1200 AIRPORT ROAD,BALLGROUND,30107-0,986603,LAT SPORTSWEAR INC,OWNER,1200 AIRPORT ROAD BALLGROUND PA 30107-0,
CASTLE SPRING ENTERPRISES,CORPORATION,NAN,,,,PA 19118-0 MONTGOMERY,705 E MERMAID LANE,WYNDMOOR,,986604,FRANCIS X O'DONNELL,OWNER,705 E MERMAID LANE WYNDMOOR PA 19118-0 MONTGOMERY,
SLIM 'N TRIM FIGURE SALON,CORPORATION,NAN,,,,PA 17110-0 DAUPHIN,4201 JONATHAN LANE,HARRISBURG,,986605,JACOB I KASS INC,OWNER,4201 JONATHAN LANE HARRISBURG PA 17110-0 DAUPHIN,
HICKORY VALLEY,CORPORATION,NAN,,,,PA 19525-0 MONTGOMERY,1921 LUDWIG ROAD,GILBERTSVILLE,,986606,HICKORY VALLEY INC,OWNER,1921 LUDWIG ROAD GILBERTSVILLE PA 19525-0 MONTGOMERY,
BON MEADE HEALTH CENTER,CORPORATION,NAN,,,,PA 15108-0 ALLEGHENY,1629 BRODHEAD ROAD,CORAOPOLIS,,986607,WOODLAWN AMBULATORY SERVICES INC,OWNER,1629 BRODHEAD ROAD CORAOPOLIS PA 15108-0 ALLEGHENY,
ROYAL ENTERPRISES,CORPORATION,PA,,,,PA 17055-0 CUMBERLAND,613 PARK HILLS DR,MECHANICSBURG,,986608,MURTHY V A BON,OWNER,613 PARK HILLS DR MECHANICSBURG PA 17055-0 CUMBERLAND,
THE FAMILY BOOKSHELF,CORPORATION,NAN,,,,PA 17111-0 DAUPHIN,1136 HEDGEROW LANE,HARRISBURG,,986609,JOSEPH E TRITCHLER JR,OWNER,1136 HEDGEROW LANE HARRISBURG PA 17111-0 DAUPHIN,
T. J. KIM'S MARKET,CORPORATION,NAN,,,,PA 19146-0 PHILADELPHIA,1900 SOUTH ST,PHILA,,986610,TAE JONG KIM,OWNER,1900 SOUTH ST PHILA PA 19146-0 PHILADELPHIA,
LIGHTEN-UP GAS & SNACKS,CORPORATION,NAN,,,,,,,,986611,DAN R LOCEY ETAL,OWNER,10094 STATION ROAD NORTH EAST PA 16428-0 ERIE,
EMERGENCY RESPONSE CONSULTING,CORPORATION,NAN,,,,,,,,986612,PATTI A FAYASH,OWNER,149 SCHOOL ST BOX 362 MARY D PA 0 -0 SCHUYLKILL,
RAKEN INVESTMENTS,CORPORATION,NAN,,,,PA 18103-0 NORTHAMPTON,3925 AIRPORT ROAD,ALLENTOWN,,986613,RAYMOND C YEE ETAL,OWNER,3925 AIRPORT ROAD ALLENTOWN PA 18103-0 NORTHAMPTON,
MOTHER NATURE'S WEED FARM,CORPORATION,NAN,,,,PA 17963-0 SCHUYLKILL,R D #4 BOX 533,PINE GROVE,,986614,JUDITH A LEHMAN,OWNER,R D #4 BOX 533 PINE GROVE PA 17963-0 SCHUYLKILL,
TRICO MACHINE COMPANY,CORPORATION,NAN,,,,PA 16323-0 FRANKLIN,R D #4 BOX 949,FRANKLIN,,986615,DALE R GREEN,OWNER,R D #4 BOX 949 FRANKLIN PA 16323-0 FRANKLIN,
FANTASTIC SAM'S THE ORIGINAL FAMILY HAIRCUTTERS,CORPORATION,NAN,,,,PA 15317-0 WASHINGTON,3540 WASHINGTON ROAD,MCMURRAY,,986616,WILBAR ENTERPRISES INC,OWNER,3540 WASHINGTON ROAD MCMURRAY PA 15317-0 WASHINGTON,
PHOTOPRODUCTS,CORPORATION,NAN,,,,PA,71 U.S. ROUTE #1,SCARBOROUGH,,986617,BICKNELL PHOTO SERVICE INC,OWNER,71 U.S. ROUTE #1 SCARBOROUGH PA 4074 -0,
JILL GARDNER ENTERPRISES,CORPORATION,NAN,,,,PA,105 PIPERS PLACE,CHALFONT,,986618,JALNA ZATKO,OWNER,105 PIPERS PLACE CHALFONT PA 18914-0 BUCKS,
SKYE CONSTRUCTION,CORPORATION,NAN,,,,PA 19426-0 MONTGOMERY,591 BOROUGH LINE ROAD,TRAPPE,,986619,SCOTT A MAURER ETAL,OWNER,591 BOROUGH LINE ROAD TRAPPE PA 19426-0 MONTGOMERY,
MAID IN AMERICA,CORPORATION,PA,,,,,,,,986620,CAROL COULSTON ETAL,OWNER,SCHAFFER RD RD 3 POTTSTOWN PA 19464-0 MONTGOMERY,
MT. TOM VILLA,CORPORATION,NAN,,,,PA,RT 6,WELLSBORO,,986621,CANYON LAKE CORP,OWNER,RT 6 WELLSBORO PA 0 -0 TIOGA,
GREENTREE GROUP INSURANCE,CORPORATION,NAN,,,,PA 19355-0 CHESTER,18 W KING ST,MALVERN,,986622,JESSE HULSE,OWNER,18 W KING ST MALVERN PA 19355-0 CHESTER,
LIZAR DESIGNS,CORPORATION,NAN,,,,PA 19149-0 PHILADELPHIA,6354 CARDIFF ST,PHILA,,986623,ELIZABETH OUNJIAN,OWNER,6354 CARDIFF ST PHILA PA 19149-0 PHILADELPHIA,
OUTDOOR CONNECTION,CORPORATION,NAN,,,,PA 15221-0 ALLEGHENY,930 SHERWOOD RD,PITTSBURGH,,986624,MICHAEL J SCHERBICK,OWNER,930 SHERWOOD RD PITTSBURGH PA 15221-0 ALLEGHENY,
THE FRAME GAME,CORPORATION,NAN,,,,PA,24 RICHBORO RD,NEWTOWN,,986625,FRAME OF MIND INC,OWNER,24 RICHBORO RD NEWTOWN PA 18940-0 BUCKS,
CHESTNUT HILL PLAZA,CORPORATION,NAN,,,,PA 19118-0 PHILADELPHIA,7630 GERMANTOWN AVE,PHILA,,986626,NORMAN S HANDLER,OWNER,7630 GERMANTOWN AVE PHILA PA 19118-0 PHILADELPHIA,
JAGGED SMILE,CORPORATION,NAN,,,,PA,611 BELMONT AVE MT,POCONO,18344-0,986627,LYNN ALISON HAHN,OWNER,611 BELMONT AVE MT POCONO PA 18344-0 MONROE,
COCALICO BOOK SALES,CORPORATION,NAN,,,,PA 17578-0 LANCASTER,1040 SUN VALLEY RD,STEVENS,,986628,THOMAS L ANDERSEN,OWNER,1040 SUN VALLEY RD STEVENS PA 17578-0 LANCASTER,
PARAMOUNT BUILDING SERVICES,CORPORATION,NAN,,,,,,,,986629,DAVID R HARTSHORNE,OWNER,302 TACIE LYNN DR WEST CHESTER PA 19382-0 CHESTER,
EDGEHILL BEVERAGE COMPANY,CORPORATION,NAN,,,,PA 19038-0 MONTGOMERY,379 W GLENSIDE AVE,PHILA,,986630,GKL MILLER LTD,OWNER,379 W GLENSIDE AVE PHILA PA 19038-0 MONTGOMERY,
LPJ ASSOCIATES,CORPORATION,NAN,,,,PA 17543-0 LANCASTER,619 E 28TH DIVISION HIGHWAY,LITITZ,,986631,LAMAR ESBENSHADE ETAL,OWNER,619 E 28TH DIVISION HIGHWAY LITITZ PA 17543-0 LANCASTER,
DRBM PARTNERSHIP,CORPORATION,NAN,,,,PA 19428-0 MONTGOMERY,1027,CONSHOHOCKEN,,986632,SIDNEY T DVORAK ETAL,OWNER,1027 CONSHOHOCKEN RD PO BOX 580 CONSHOHOCKEN PA 19428-0 MONTGOMERY,
NEW CONFIDENCE PRODUCTS,CORPORATION,NAN,,,,PA 18508-0 LACKAWANNA,317 WARREN ST,SCRANTON,,986633,HENRY GRENEVICKI,OWNER,317 WARREN ST SCRANTON PA 18508-0 LACKAWANNA,
FRY BROTHERS ENTERPRISES,CORPORATION,NAN,,,,PA 19061-0 DELAWARE,31 JOHNSON AVE,LINWOOD,,986634,THOMAS FRY ETAL,OWNER,31 JOHNSON AVE LINWOOD PA 19061-0 DELAWARE,
STEVENS MASONARY,CORPORATION,NAN,,,,PA 16105-0 LAWRENCE,114 EDGEWOOD AVE,NEW CASTLE,,986635,ESTHER F STEVENS,OWNER,114 EDGEWOOD AVE NEW CASTLE PA 16105-0 LAWRENCE,
SERVICE AND LEWIS,CORPORATION,NAN,,,,PA 19006-0 MONTGOMERY,2321 HUNTINGDON PIKE PO BOX 250,HUNTINGDON VALLEY,,986636,DAVID L SERVICE ETAL,OWNER,2321 HUNTINGDON PIKE PO BOX 250 HUNTINGDON VALLEY PA 19006-0 MONTGOMERY,
T & S ELECTRIC,CORPORATION,NAN,,,,PA 17744-0 LYCOMING,RD 2 BOX 23,LINDEN,,986637,MARK R SAMPSELL ETAL,OWNER,RD 2 BOX 23 LINDEN PA 17744-0 LYCOMING,
TASK FORCE ONE,CORPORATION,NAN,,,,PA,1030 LISA LANE,FARRELL,16121-0,986638,ROBERT T TAYLOR,OWNER,1030 LISA LANE FARRELL PA 16121-0 MERCER,
