name,business_type,state_registered,street_registered,city_registered,zip5_registered,state_physical,street_physical,city_physical,zip5_physical,filing_number,agent_name,agent_title,raw_physical_address,raw_registered_address
SHREE AMBIKA INC.,CORPORATION,PA,,,,PA,280 HULTON ROAD,VERONA,15147,4316077,,,280 HULTON ROAD VERONA PA 15147 ALLEGHENY,
"DAHLKEMPER LANDSCAPE AND MAINTENANCE, INC.",CORPORATION,PA,,,,PA,2558 HILLBORN ROAD,ERIE,16509,4316078,,,2558 HILLBORN ROAD ERIE PA 16509 ERIE,
"OAK RIDGE WHITETAILS, LLC",LLC,PA,,,,,,,,4316079,,,"%UNITED STATES CORPORATION AGENTS, INC. DELAWARE",
RF PROPERTIES INC,CORPORATION,PA,,,,PA,"3101-3005 KENSINGTON AVE,",PHILADELPHIA,19134,4316080,,,"3101-3005 KENSINGTON AVE, PHILADELPHIA PA 19134 PHILADELPHIA",
"NEW COURIERS, INC",CORPORATION,PA,,,,PA,"74 LINREE AVENUE,",READING,19606,4316081,,,"74 LINREE AVENUE, READING PA 19606 BERKS",
"REBECCA R STEVES, DMD PC",CORPORATION,PA,,,,PA,983 N. CENTER STREET,CORRY,16407,4316082,,,983 N. CENTER STREET CORRY PA 16407 ERIE,
"NEW HORIZON ESTATES, INC.",CORPORATION,PA,,,,PA,116 LARDIN TOWN ROAD,SARVER,16055,4316083,,,116 LARDIN TOWN ROAD SARVER PA 16055 BUTLER,
ADIT CONSULTING LLC,LLC,PA,,,,,,,,4316084,,,"%UNITED STATES CORPORATION AGENTS, INC. DELAWARE",
GAC INVESTMENTS LLC,LLC,PA,,,,PA,903 MORGAN ROAD,RYDAL,19046,4316085,,,903 MORGAN ROAD RYDAL PA 19046 MONTGOMERY,
BIRNIKS SERVICES INCORPORATED,CORPORATION,PA,,,,PA,128 ASPEN DR STE A,SELLERSVILLE,18960,4316086,,,128 ASPEN DR STE A SELLERSVILLE PA 18960 BUCKS,
"AFFORDABLE DENTISTRY OF NORTH PHILADELPHIA, INC",CORPORATION,PA,,,,PA,1507 W PASSYUNK AVE,PHILADELPHIA,19145,4316087,,,1507 W PASSYUNK AVE PHILADELPHIA PA 19145 PHILADELPHIA,
TSH EXPRESS INC,CORPORATION,PA,,,,PA,148 EAST STREET ROAD,FEASTERVILLE,19053,4316088,,,148 EAST STREET ROAD FEASTERVILLE PA 19053 BUCKS,
BLACK I.C.E. INC,CORPORATION,PA,,,,PA,2443 N 4TH STREET,HARRISBURG,17110,4316089,,,2443 N 4TH STREET HARRISBURG PA 17110 DAUPHIN,
UZB FREIGHT INC.,CORPORATION,PA,,,,PA,20 BRINKMANNS WAY,FEASTERVILLE,19053,4316090,,,20 BRINKMANNS WAY FEASTERVILLE PA 19053 BUCKS,
"D & J BROOKHAVEN AUTO WASH, INC.",CORPORATION,PA,,,,PA,220 MOYLAN AVE,MEDIA,19063,4316091,,,220 MOYLAN AVE MEDIA PA 19063 DELAWARE,
"HUNTINGDON LOGISTICS, INC.",CORPORATION,PA,,,,PA,1052 WELSH ROAD,HUNTINGDON VALLEY,19006,4316092,BARBARA D MAZURKIVICH,TREASURER,1052 WELSH ROAD HUNTINGDON VALLEY PA 19006 MONTGOMERY,
"HUNT IRVING FUNERAL HOME, PC",CORPORATION,PA,,,,,,,,4316093,,,%REGISTERED AGENTS INC MONTGOMERY,
"DIGITAL ROI, INC.",CORPORATION,PA,,,,PA,"SUITE 600, 67-69 PUBLIC SQUARE",WILKES BARRE,18701,4316094,,,"SUITE 600, 67-69 PUBLIC SQUARE WILKES BARRE PA 18701 LUZERNE",
S&C HENNING LP,PARTNERSHIP,PA,1314 CREEK ROAD,MEHOOPANY,18629,PA,1314 CREEK ROAD,MEHOOPANY,18629,4316095,S&C HENNING MANAGEMENT LLC,GENPARTNER,1314 CREEK ROAD MEHOOPANY PA 18629 WYOMING,1314 CREEK ROAD MEHOOPANY PA 18629
"ANCHORPOINT WEALTH MANAGEMENT, INC.",CORPORATION,PA,,,,PA,"1401 N. CEDAR CREST BLVD, SUITE 109",ALLENTOWN,18104,4316096,,,"1401 N. CEDAR CREST BLVD, SUITE 109 ALLENTOWN PA 18104 LEHIGH",
PA. ULTIMATE JUDO INC.,CORPORATION,PA,,,,PA,4004 SAW MILL RUN BLVD,PITTSBURGH,15227,4316097,,,4004 SAW MILL RUN BLVD PITTSBURGH PA 15227 ALLEGHENY,
"AIRY TOWN TAVERN, INC.",CORPORATION,PA,,,,PA,930 W. AIRY STREET,NORRISTOWN,19401,4316098,,,930 W. AIRY STREET NORRISTOWN PA 19401 MONTGOMERY,
WEST TISBURY INVESTMENTS GP INC.,CORPORATION,PA,,,,PA,1030 W GERMANTOWN PIKE,EAST NORRITON,19403,4316099,,,1030 W GERMANTOWN PIKE EAST NORRITON PA 19403 MONTGOMERY,
"C&D REALTY II, LP",PARTNERSHIP,PA,"2101 HUNTER ROAD, PO BOX 720",BRISTOL,19007,PA,"2101 HUNTER ROAD, PO BOX 720",BRISTOL,19007,4316100,TIMOTHY M DEEGAN,GENPARTNER,"2101 HUNTER ROAD, PO BOX 720 BRISTOL PA 19007 BUCKS","2101 HUNTER ROAD, PO BOX 720 BRISTOL PA 19007"
WEST TISBURY INVESTMENTS LP,PARTNERSHIP,PA,1030 W GERMANTOWN PIKE PO BOX 287,FAIRVIEW VILLAGE,19403,PA,1030 W GERMANTOWN PIKE,EAST NORRITON,19403,4316101,WEST TISBURY INVESTMENTS GP INC,GENPARTNER,1030 W GERMANTOWN PIKE EAST NORRITON PA 19403 MONTGOMERY,1030 W GERMANTOWN PIKE PO BOX 287 FAIRVIEW VILLAGE PA 19409
NATAUSHA M. HORTON LAW PC,CORPORATION,PA,,,,PA,1737 MORNINGSIDE AVE,PITTSBURGH,15206,4316102,,,1737 MORNINGSIDE AVE PITTSBURGH PA 15206 ALLEGHENY,
"CHUCKS CARPET OUTLET, INC.",CORPORATION,PA,,,,PA,125 WEST 7TH AVENUE,TARENTUM,15084,4316103,,,125 WEST 7TH AVENUE TARENTUM PA 15084 ALLEGHENY,
MERCHANDO AUTO TAGS & NOTARY INCORPORATED,CORPORATION,PA,,,,PA,3515 WASHINGTON RD SUITE 514,MCMURRAY,15317,4316104,,,3515 WASHINGTON RD SUITE 514 MCMURRAY PA 15317 WASHINGTON,
KOLSLAW PC,CORPORATION,PA,,,,PA,"12 SUNFIRE AVE,",CAMP HILL,17011,4316105,KIERAN J O'LEARY,VICEPRESIDENT,"12 SUNFIRE AVE, CAMP HILL PA 17011 CUMBERLAND",
"VIEWGRES GROUP, INC.",CORPORATION,PA,,,,,,,,4316106,,,%M. BURR KEIM COMPANY PHILADELPHIA (TERMINATED),
"IBS LEHIGH BUSINESS TRUST, LP",PARTNERSHIP,PA,950 HOMESTEAD ROAD,NEWPORT,17074,PA,950 HOMESTEAD ROAD,NEWPORT,17074,4316107,IBS DEVELOPMENT CORP,GENPARTNER,950 HOMESTEAD ROAD NEWPORT PA 17074 PERRY,950 HOMESTEAD ROAD NEWPORT PA 17074
"GENEQ, INC.",CORPORATION,PA,,,,PA,959 CIMARRON DR.,PITTSBURGH,15235,4316108,,,959 CIMARRON DR. PITTSBURGH PA 15235 ALLEGHENY,
"VITMORE BAUM HOLDINGS, LP",PARTNERSHIP,PA,ONE PPG PLACE SUITE 1700,PITTSBURGH,15232,PA,1089 SHADY AVENUE,PITTSBURGH,15232,4316109,"BAUM HAUS ASSOCIATES GP, LLC",GENPARTNER,1089 SHADY AVENUE PITTSBURGH PA 15232 ALLEGHENY,ONE PPG PLACE SUITE 1700 PITTSBURGH PA 15222
UNITED SPECIALTY DENTISTRY PC,CORPORATION,PA,288 RUNNING WATER CT,MAPLE GLEN,19034,PA,"401 COMMERCE DR, STE 108",FT WASHINGTON,19034,4316110,BHASKAR M SAVANI,VICEPRESIDENT,"401 COMMERCE DR, STE 108 FT WASHINGTON PA 19034 MONTGOMERY",288 RUNNING WATER CT MAPLE GLEN PA 19002-1175
SPK RETAIL INC,CORPORATION,PA,,,,PA,"601 W. GIRARD AVE,",PHILADELPHIA,19123,4316111,,,"601 W. GIRARD AVE, PHILADELPHIA PA 19123 PHILADELPHIA",
"DISASTER SERVICES, INC.",CORPORATION,MD,,,,,,,,4316112,,,"%INCORP SERVICES, INC. DAUPHIN",
UNITED GENERAL DENTISTRY PC,CORPORATION,PA,288 RUNNING WATER CT,MAPLE GLEN,19034,PA,"401 COMMERCE DR, STE 108",FT WASHINGTON,19034,4316113,BHASKAR M SAVANI,TREASURER,"401 COMMERCE DR, STE 108 FT WASHINGTON PA 19034 MONTGOMERY",288 RUNNING WATER CT MAPLE GLEN PA 19002-1175
"HUDSON CAMPUS COMMUNITIES, LP",PARTNERSHIP,PA,4393 WHIPPOORWILL DRIVE,HERMITAGE,16148,PA,4393 WHIPPOORWILL DRIVE,HERMITAGE,16148,4316114,HUDSON ADVISOR MANAGEMENT LLC,GENPARTNER,4393 WHIPPOORWILL DRIVE HERMITAGE PA 16148 MERCER,4393 WHIPPOORWILL DRIVE HERMITAGE PA 16148
"THE CARAHALY COMPANY, INC.",CORPORATION,PA,,,,,,,,4316115,,,"%UNITED STATES CORPORATION AGENTS, INC. DELAWARE",
"ENVIRONMENTAL INVESTIGATIONS, INC",CORPORATION,PA,,,,PA,401 ST. JOHN ST,CATASAUQUA,18032,4316116,MICHAEL J MORIARTY,PRESIDENT,401 ST. JOHN ST CATASAUQUA PA 18032 LEHIGH,
UNITED DENTISTRY PC,CORPORATION,PA,,,,PA,"401 COMMERCE DR, STE 108",FT WASHINGTON,19034,4316117,,,"401 COMMERCE DR, STE 108 FT WASHINGTON PA 19034 MONTGOMERY",
"FALCO TESTA CONSTRUCTION, INC.",CORPORATION,PA,,,,PA,1694 PHEASANT ROAD,NORRISTOWN,19403,4316118,,,1694 PHEASANT ROAD NORRISTOWN PA 19403 MONTGOMERY,
"INTERNATIONAL WRESTLING CARTEL, LLC",LLC,PA,,,,PA,16 JANETTE CIRCLE,IRWIN,15642,4316119,,,16 JANETTE CIRCLE IRWIN PA 15642 WESTMORELAND,
KATE M WILLIAMS PC,CORPORATION,PA,,,,PA,"2133 DARBY CREEK ROAD,",HAVERTOWN,19083,4316121,,,"2133 DARBY CREEK ROAD, HAVERTOWN PA 19083 DELAWARE",
ACA SPARTAN SPE III,TRUST,DE,,,,,,,,4316122,,,%CT CORPORATION SYSTEM DAUPHIN,
"SINGLETON ELECTRIC CO., INC.",CORPORATION,MD,,,,,,,,4316123,,,%CT CORPORATION SYSTEM ADAMS,
ACCOUNTS RECOVERY SOLUTIONS LLC,LLC,PA,,,,PA,2882 GLENMORE AVENUE,PITTSBURGH,15216,4316124,,,2882 GLENMORE AVENUE PITTSBURGH PA 15216 ALLEGHENY,
DUNNE MANNING P HOLDINGS LP,PARTNERSHIP,PA,645 HAMILTON ST STE 500,ALLENTOWN,18101,PA,645 HAMILTON ST STE 500,ALLENTOWN,18101,4316125,DUNNE MANNING GP LLC,GENPARTNER,645 HAMILTON ST STE 500 ALLENTOWN PA 18101 LEHIGH,645 HAMILTON ST STE 500 ALLENTOWN PA 18101
"SYSTEMS AMERICA, INC.",CORPORATION,DE,,,,,,,,4316126,,,%CT CORPORATION SYSTEM DAUPHIN,
TIMESYS CORPORATION,CORPORATION,DE,428 FORBES AVE SUITE 2100,PITTSBURGH,15219,PA,428 FORBES AVENUE SUITE 2100,PITTSBURGH,15219,4316127,ATUL BANSAL,TREASURER,428 FORBES AVENUE SUITE 2100 PITTSBURGH PA 15219 ALLEGHENY,428 FORBES AVE SUITE 2100 PITTSBURGH PA 15219-1619
"YANNUZZI ENVIRONMENTAL SERVICES, INC.",CORPORATION,NJ,,,,PA,108 SWITZGABLE DRIVE,BRODHEADSVILLE,18322,4316128,,,108 SWITZGABLE DRIVE BRODHEADSVILLE PA 18322 MONROE,
WESTERN ASSET MANAGEMENT COMPANY,CORPORATION,CA,,,,,,,,4316129,,,%CORPORATION SERVICE COMPANY DAUPHIN,
A COVEY OF KIDS LLC,LLC,PA,,,,PA,3423 VILLAWOOD AVE,PITTSBURGH,15227,4316130,,,3423 VILLAWOOD AVE PITTSBURGH PA 15227 ALLEGHENY,
"TKMC ENTERPRISES, LLC",LLC,PA,,,,PA,100 LINDSAY LN,HANOVER,17331,4316131,,,100 LINDSAY LN HANOVER PA 17331 YORK,
"MEDALLIA, INC.",CORPORATION,DE,,,,,,,,4316132,JOHN CHENDO,TREASURER,%CT CORPORATION SYSTEM DAUPHIN,
"CITYSCAPES INTERNATIONAL, INC",CORPORATION,OH,,,,,,,,4316133,,,"%INCORP SERVICES, INC. DAUPHIN",
"RACK & DAVIS, LLC",LLC,PA,,,,PA,400 ISLAND AVE.,MCKEES ROCKS,15136,4316134,,,400 ISLAND AVE. MCKEES ROCKS PA 15136 ALLEGHENY,
BIOTRACEIT CORPORATION,CORPORATION,NV,,,,PA,"1518 WALNUT STREET, SUITE 1002",PHILADELPHIA,19102,4316135,,,"1518 WALNUT STREET, SUITE 1002 PHILADELPHIA PA 19102 PHILADELPHIA",
DUNNE MANNING REALTY LP,PARTNERSHIP,PA,645 HAMILTON ST STE 500,ALLENTOWN,18101,PA,645 HAMILTON ST STE 500,ALLENTOWN,18101,4316137,DUNNE MANNING GP LLC,GENPARTNER,645 HAMILTON ST STE 500 ALLENTOWN PA 18101 LEHIGH,645 HAMILTON ST STE 500 ALLENTOWN PA 18101
"THE UTILITIES GROUP, INC.",CORPORATION,OH,,,,,,,,4316138,,,"%INCORP SERVICES, INC. DAUPHIN",
"235-45, 249 S. 24TH STREET GP, LLC.",LLC,PA,,,,PA,1801 N AMERICAN STREET SUITE 2A,PHILADELPHIA,19122,4316139,,,1801 N AMERICAN STREET SUITE 2A PHILADELPHIA PA 19122 PHILADELPHIA,
INTERNATIONAL ANESTHESIA RESEARCH SOCIETY,NONPROFIT,OH,,,,PA,33 N 2ND ST.,PHILADELPHIA,19106-2113,4316140,,,33 N 2ND ST. PHILADELPHIA PA 19106-2113 PHILADELPHIA,
SERVICE CARE OF AMERICA INC.,CORPORATION,GA,STE 1002050 MARCONI DR,ALPHARETTA,17104,PA,533 SOUTH 15TH ST,HARRISBURG,17104,4316141,PATRICIA E LONG,VICEPRESIDENT,533 SOUTH 15TH ST HARRISBURG PA 17104 DAUPHIN,STE 1002050 MARCONI DR ALPHARETTA GA 30005-2077
GREEN BROOK FURNITURE INC.,CORPORATION,NJ,,,,,,,,4316142,,,"%NATIONAL REGISTERED AGENTS, INC. DAUPHIN (TERMINATED)",
"235-45, 249 S. 24TH STREET, LP",PARTNERSHIP,PA,1405,DRESHER,19122,PA,1801 N AMERICAN STREET SUITE 2A,PHILADELPHIA,19122,4316143,"235-45, 249 S 24TH STREET GP, LLC",GENPARTNER,1801 N AMERICAN STREET SUITE 2A PHILADELPHIA PA 19122 PHILADELPHIA,"1405 DRESHERTOWN ROAD, BOX 495 DRESHER PA 19025"
"CORSON STREET ACQUISITION MEMBER, LLC",LLC,PA,,,,PA,3843 WEST CHESTER PIKE,NEWTOWN SQUARE,19073,4316144,,,3843 WEST CHESTER PIKE NEWTOWN SQUARE PA 19073 DELAWARE,
"FCE OAK HILL, LLC",LLC,DE,,,,,,,,4316146,,,%CORPORATION SERVICE COMPANY DAUPHIN,
CHESAPEAKE ENERGY CORPORATION,CORPORATION,OK,,,,,,,,4316147,,,%CT CORPORATION SYSTEM BRADFORD,
"235-45, 249 S. 24TH STREET DEVELOPMENT, LLC.",LLC,PA,,,,PA,1801 N AMERICAN STREET SUITE 2A,PHILADELPHIA,19122,4316148,,,1801 N AMERICAN STREET SUITE 2A PHILADELPHIA PA 19122 PHILADELPHIA,
SAFE LIFE CHURCH,NONPROFIT,PA,,,,,,,,4316149,,,"%UNITED STATES CORPORATION AGENTS, INC. DELAWARE",
"235-45, 249 S. 24TH STREET COINVEST, LLC.",LLC,PA,,,,PA,1801 N AMERICAN STREET SUITE 2A,PHILADELPHIA,19122,4316150,,,1801 N AMERICAN STREET SUITE 2A PHILADELPHIA PA 19122 PHILADELPHIA,
"TOLL PA XIX, L.P.",PARTNERSHIP,PA,250 GILBRALTAR ROAD,HORSHAM,19034,PA,1140 VIRGINIA DRIVE,FORT WASHINGTON,19034,4316151,"TOLL MID-ATLANTIC LP COMPANY, INC.",GENPARTNER,1140 VIRGINIA DRIVE FORT WASHINGTON PA 19034 MONTGOMERY,250 GILBRALTAR ROAD HORSHAM PA 19044
"EAGLES TENNIS BOOSTERS, INC.",NONPROFIT,PA,1076 WEST MARKET ST,SCHUYLKILL HAVEN,17972,PA,1076 WEST MARKET ST,BLUE MOUNTAIN SCHUYLKILL HAVEN,17972,4316152,MARYJO WRIGHT,PRESIDENT,1076 WEST MARKET ST BLUE MOUNTAIN SCHUYLKILL HAVEN PA 17972 SCHUYLKILL,1076 WEST MARKET ST SCHUYLKILL HAVEN PA 17972
"ORDER OF AUGUSTINIANS OF THE IMMACULATE HEART OF MARY INDEPENDENT CATHOLIC CHURCH, INC.",NONPROFIT,PA,,,,,,,,4316153,,,"%UNITED STATES CORPORATION AGENTS, INC. DELAWARE",
"FCE MEADOWCREST, LLC",LLC,DE,,,,,,,,4316154,,,%CORPORATION SERVICE COMPANY DAUPHIN,
RADIO TELE PERFORMANCE INTERNATIONALE,NONPROFIT,PA,,,,PA,206 EAST WISTER STREET,PHILADELPHIA,19144,4316155,,,206 EAST WISTER STREET PHILADELPHIA PA 19144 PHILADELPHIA,
THE LINK PROGRAM INC.,NONPROFIT,PA,,,,PA,324 EAST HIGH STREET,PHILADELPHIA,19144,4316156,,,324 EAST HIGH STREET PHILADELPHIA PA 19144 PHILADELPHIA,
"FCE HAVENCREST, LLC",LLC,DE,,,,,,,,4316157,,,%CORPORATION SERVICE COMPANY DAUPHIN,
LOCKING ARMS MEN,NONPROFIT,PA,,,,PA,6307 OYSTER BAY COURT,BRIDGEVILLE,15017,4316158,,,6307 OYSTER BAY COURT BRIDGEVILLE PA 15017 ALLEGHENY,
HIGH LEVEL TRACK CLUB,NONPROFIT,PA,,,,PA,5507 IRVING ST,PHILADELPHIA,19151,4316159,,,5507 IRVING ST PHILADELPHIA PA 19151 PHILADELPHIA,
"HUNTERS CREEK ALPACA FARM, LLC",LLC,PA,,,,PA,1670 FOX CROSSING,WEST CHESTER,19380,4316160,,,1670 FOX CROSSING WEST CHESTER PA 19380 CHESTER,
"COSIMO RICCIOLI AND SON CONCRETE, LLC.",LLC,PA,,,,PA,1511 NEW HOPE ST,NORRISTOWN,19401,4316161,,,1511 NEW HOPE ST NORRISTOWN PA 19401 MONTGOMERY,
"FOJ INTERNET VENTURES, LLC",LLC,PA,,,,PA,2541 EAST INDIANA AVE.,PHILADELPHIA,19134,4316162,,,2541 EAST INDIANA AVE. PHILADELPHIA PA 19134 PHILADELPHIA,
"HOUSE OF SZECHUAN, LLC",LLC,PA,,,,PA,107 FAIRFIELD AVENUE,UPPER DARBY,19082,4316163,,,107 FAIRFIELD AVENUE UPPER DARBY PA 19082 DELAWARE,
DAVE HENRY'S TREE SERVICE LLC,LLC,PA,,,,PA,"355 LIEKERT AVE, PO BOX 226",BLACK LICK,15716,4316164,,,"355 LIEKERT AVE, PO BOX 226 BLACK LICK PA 15716 INDIANA",
HAPPY NAILS STUDIO LLC,LLC,PA,,,,PA,158 HEMLOCK DRIVE,KUNKLETOWN,18058,4316165,,,158 HEMLOCK DRIVE KUNKLETOWN PA 18058 MONROE,
SAI DATTA PEETHAM,NONPROFIT,PA,,,,PA,333 LANCASTER AVENUE #121,MALVERN,19355,4316166,,,333 LANCASTER AVENUE #121 MALVERN PA 19355 CHESTER,
"STUART OPPENHEIMER, M.D., LLC",LLC,PA,,,,PA,203 DUNLAP DRIVE,BLAIRSVILLE,15717,4316167,,,203 DUNLAP DRIVE BLAIRSVILLE PA 15717 INDIANA,
ANTHRACITE REGION VINTAGE BASE BALL ORGANIZATION INC,NONPROFIT,PA,,,,PA,400 SPRUCE ST STE 302,SCRANTON,18503,4316168,,,400 SPRUCE ST STE 302 SCRANTON PA 18503 LACKAWANNA,
DIANE KERRIGAN COUNSELING LLC,LLC,PA,,,,PA,35 SYCAMORE,STREERT TRAFFORD,15085,4316169,,,35 SYCAMORE STREERT TRAFFORD PA 15085 WESTMORELAND,
THE DREAMHOUSE INITIATIVE INC,NONPROFIT,PA,,,,PA,"350 OPHELIA ST.,",PITTSBURGH,15213,4316170,,,"350 OPHELIA ST., PITTSBURGH PA 15213 ALLEGHENY",
"CAMPBELL TRUSTEES, LLC",LLC,PA,,,,PA,5 JOE L. LANE,NEW WILMINGTON,16142,4316171,,,5 JOE L. LANE NEW WILMINGTON PA 16142 LAWRENCE,
"LYNN & MIRA'S COOKIES, LLC",LLC,PA,,,,PA,432 JEANES STREET,PHILADELPHIA,19116,4316172,,,432 JEANES STREET PHILADELPHIA PA 19116 PHILADELPHIA,
FAITH'S REFUGE TRUST,NONPROFIT,PA,,,,PA,5110 WAYNE AVENUE,PHILADELPHIA,19144,4316173,,,5110 WAYNE AVENUE PHILADELPHIA PA 19144 PHILADELPHIA,
"AMN PROPERTY HOLDINGS, LLC",LLC,PA,,,,PA,1807 KENNETH AVE,ARNOLD,15068,4316174,,,1807 KENNETH AVE ARNOLD PA 15068 WESTMORELAND,
WE CARE COMMUNITY CENTER,NONPROFIT,PA,,,,PA,3119 N 16TH ST,PHILADELPHIA,19132,4316175,,,3119 N 16TH ST PHILADELPHIA PA 19132 PHILADELPHIA,
"SPIRIT, MIND AND BODY FOUNDATION",NONPROFIT,PA,,,,PA,2008 W TRINDLE RD,CARLISLE,17013,4316176,,,2008 W TRINDLE RD CARLISLE PA 17013 CUMBERLAND,
"TROPICAL ESCAPE DISCOTEC, LLC",LLC,PA,,,,PA,1010 EVERGREEN DR.,ERIE,16505,4316177,,,1010 EVERGREEN DR. ERIE PA 16505 ERIE,
OPEN HEAVEN INTERNATIONAL EVANGELISTIC MINISTRY CORPORATION,NONPROFIT,PA,,,,PA,1127 WABANK RD #E-203,LANCASTER,17603,4316178,,,1127 WABANK RD #E-203 LANCASTER PA 17603 LANCASTER,
"BEP INTERNET SOLUTIONS, LLC",LLC,PA,,,,PA,46 LINDY LN.,BOYERTOWN,19512,4316179,,,46 LINDY LN. BOYERTOWN PA 19512 BERKS,
"TIP TOP RIG ESCORTS, LLC",LLC,PA,,,,PA,3682 TIP TOP ROAD,TOWANDA,18848,4316180,,,3682 TIP TOP ROAD TOWANDA PA 18848 BRADFORD,
H & M JOHNSON ENTERPRISES LLC,LLC,PA,,,,,,,,4316181,,,%CORPORATION SERVICE COMPANY DAUPHIN,
"BARBER SHOP AT GREAT SOUTHERN, LLC.",LLC,PA,,,,PA,"1155 WASHINGTON PIKE, SUITE # 70",BRIDGEVILLE,15017,4316182,,,"1155 WASHINGTON PIKE, SUITE # 70 BRIDGEVILLE PA 15017 ALLEGHENY",
"PTV WILLIAMSBURG, LLC",LLC,PA,,,,PA,1563 WOODWARD DRIVE,EXTENSION GREENSBURG,15601,4316183,,,1563 WOODWARD DRIVE EXTENSION GREENSBURG PA 15601 WESTMORELAND,
PITTSBURGH CONSULTING GROUP LLC,LLC,PA,,,,PA,2780 HUNTERS CIRCLE APARTMENT 435,ALLISON PARK,15101,4316184,,,2780 HUNTERS CIRCLE APARTMENT 435 ALLISON PARK PA 15101 ALLEGHENY,
"C.A.W. HOME INSPECTIONS & SERVICES, LLC",LLC,PA,,,,PA,8447 PROVIDENT ROAD,PHILADELPHIA,19150,4316185,,,8447 PROVIDENT ROAD PHILADELPHIA PA 19150 PHILADELPHIA,
"MCKEAN PHYSICAL THERAPY, LLC",LLC,PA,,,,PA,9065 MAIN STREET,MCKEAN,16426,4316186,,,9065 MAIN STREET MCKEAN PA 16426 ERIE,
