name,business_type,state_registered,street_registered,city_registered,zip5_registered,state_physical,street_physical,city_physical,zip5_physical,filing_number,agent_name,agent_title,raw_physical_address,raw_registered_address
NARA VIDEO,CORPORATION,PA,,,,PA 19149-0 PHILADELPHIA,6538 CASTOR AVE,PHILADELPHIA,,2959603,MEDIA PRODUCTION ENTERPARSE INC,OWNER,6538 CASTOR AVE PHILADELPHIA PA 19149-0 PHILADELPHIA,
NEW SECOND STREET CLEANERS,CORPORATION,PA,,,,PA,808 SECOND STREEK PARK,SOUTHAMPTON,,2959604,TAE HAN LEE,OWNER,808 SECOND STREEK PARK SOUTHAMPTON PA 18966-0 BUCKS,
ALLE-KISKI BUILDERS,CORPORATION,PA,,,,PA 15613-0 WESTMORELAND,138 AIRSHAFT RD,APOLLO,,2959605,TIMOTHY L BLANKENSHIP,OWNER,138 AIRSHAFT RD APOLLO PA 15613-0 WESTMORELAND,
FOWL MOUTH RECORDS,CORPORATION,PA,,,,PA 18020-0 NORTHAMPTON,2960 LOWELL PLACE,BETHLEHEM,,2959606,RICHARD B FOWLIN,OWNER,2960 LOWELL PLACE BETHLEHEM PA 18020-0 NORTHAMPTON,
THE GEORGE H. HOTT AGENCY,CORPORATION,PA,,,,PA 15022-0 WASHINGTON,412 FALLOWFIELD AVE,CHARLEROI,,2959607,MARTHINSEN & SALVITTI INSURANCE GROUP IN,OWNER,412 FALLOWFIELD AVE CHARLEROI PA 15022-0 WASHINGTON,
KATRINKA ENTERPRISES,CORPORATION,PA,,,,PA,480 OLIVE ST,WARMINSTER,,2959608,KATHY L O'NEILL,OWNER,480 OLIVE ST WARMINSTER PA 18974-0 BUCKS,
AFTERHOURS TRUCK REPAIR,CORPORATION,PA,,,,PA 17582-0 LANCASTER,3144 MILLER RD,WASHINGTON BORO,,2959609,JOHN W PAPAVASILION,OWNER,3144 MILLER RD WASHINGTON BORO PA 17582-0 LANCASTER,
Y KNOT PUB AND EATERY,CORPORATION,PA,,,,,,,,2959610,D & B MANAGEMENT INC,OWNER,OLD DRINKER TURNPIKE RR 2 MOSCOW PA 18444-0 LACKAWANNA,
SOCIALITE,CORPORATION,PA,,,,PA,200 S COURTLAND ST,EAST STROUDSBURG,18301-0,2959611,STEPHANIE GOLDBERG,OWNER,200 S COURTLAND ST EAST STROUDSBURG PA 18301-0 MONROE,
"WDR HOLDING, INC.",CORPORATION,PA,,,,PA 18503-0 LACKAWANNA,431 LACKAWANNA AVE STE 300,SCRANTON,,2959612,,,431 LACKAWANNA AVE STE 300 SCRANTON PA 18503-0 LACKAWANNA,
GBLA ENTERPRISES,CORPORATION,PA,,,,PA,INTERSECTION OF PA RT 903 & OLD STAGE RD,ALBRIGHTSVILLE,18210-0,2959613,NEIL LESITSKY,OWNER,INTERSECTION OF PA RT 903 & OLD STAGE RD ALBRIGHTSVILLE PA 18210-0 CARBON,
POSITIVE LIVING,CORPORATION,PA,,,,PA,47 COMMANCHE TRAIL,GOULDSBORO,,2959614,JANET BROSILLETTE,OWNER,47 COMMANCHE TRAIL GOULDSBORO PA 18424-0 WAYNE,
COTEPRO,CORPORATION,PA,,,,PA 19380-0 CHESTER,1394 BURKE RD,WEST CHESTER,,2959615,JASON BRADLEY,OWNER,1394 BURKE RD WEST CHESTER PA 19380-0 CHESTER,
"TOOLE, PALUBINSKY, MIKA & JONES, LLC",CORPORATION,PA,,,,PA 17976-0 SCHUYLKILL,26 E CENTRE ST,SHENANDOAH,,2959616,WILLIAMSON FRIEDBERG & JONES LLC,OWNER,26 E CENTRE ST SHENANDOAH PA 17976-0 SCHUYLKILL,
LU'S CHINA BOWL CHINESE RESTAURANT,CORPORATION,PA,,,,PA 19006-0 MONTGOMERY,902 HENRIETTA AVE,HUNTINGDON VALLEY,,2959617,WEN ZHONG LU,OWNER,902 HENRIETTA AVE HUNTINGDON VALLEY PA 19006-0 MONTGOMERY,
GREG'S AUTOMOTIVE SERVICES,CORPORATION,PA,,,,,,,,2959618,GEORGE G LARE,OWNER,29 E GERMANTOWN PIKE PLYMOUTH MEETING PA 19462-0 MONTGOMERY,
OXFORD VALLEY SALADWORKS,CORPORATION,PA,,,,PA,360 N OXFORD VALLEY RD,LANGHORNE,,2959619,RIGHT MOVES INC,OWNER,360 N OXFORD VALLEY RD LANGHORNE PA 19047-0 BUCKS,
BEAUTY DEPOT,CORPORATION,PA,,,,PA,408 NORTH MAIN ST,DOYLESTOWN,,2959620,MICHAEL GAFFIN,OWNER,408 NORTH MAIN ST DOYLESTOWN PA 18901-0 BUCKS,
ONE KISS CREATIONS,CORPORATION,PA,,,,PA 18444-0 LACKAWANNA,RR 2 BOX 2281,MOSCOW,,2959621,CHRISTINE ALTMILLER,OWNER,RR 2 BOX 2281 MOSCOW PA 18444-0 LACKAWANNA,
J.M.V. ENTERPRISE,CORPORATION,PA,,,,PA,1003 YARROW AVE,READING,,2959622,JERRY M VALORE,OWNER,1003 YARROW AVE READING PA 19605-0 BERKS,
ADVANTAGE HOME REMODELING,CORPORATION,PA,,,,,,,,2959623,VANCE TEMPLE,OWNER,355 BALA TERRACE EAST WEST CHESTER PA 19380-0 CHESTER,
THE HAIR CONNECTION,CORPORATION,PA,,,,PA 17403-0 YORK,1337 MOUNT ROSE AVE,YORK,,2959624,KATRINA C SANDBEK,OWNER,1337 MOUNT ROSE AVE YORK PA 17403-0 YORK,
CATTY PIZZA & RESTAURANT,CORPORATION,PA,,,,PA,2ND ST,CATASAUGUA,18032-0,2959625,SLAVEY MILKOV TARKOCHEV,OWNER,2ND ST CATASAUGUA PA 18032-0,
NORTH POINTE CONDOMINIUMS,CORPORATION,PA,,,,PA 17331-0 YORK,1235 ABBOTTSTOWN PIKE,HANOVER,,2959626,RANDY B TEST,OWNER,1235 ABBOTTSTOWN PIKE HANOVER PA 17331-0 YORK,
TIFFANY NAILS II,CORPORATION,PA,,,,PA,198 LINCOLN HWY #3,FAIRLESS,19030-0,2959627,DUC NGUYEN,OWNER,198 LINCOLN HWY #3 FAIRLESS PA 19030-0,
FAUX POURRI,CORPORATION,PA,,,,PA 19083-0 DELAWARE,608 HIRST AVE,HAVERTOWN,,2959628,MICHELE T GESUALDO,OWNER,608 HIRST AVE HAVERTOWN PA 19083-0 DELAWARE,
ANAN FASHION STORE,CORPORATION,PA,,,,PA 19149-0 PHILADELPHIA,6532 CASTOR AVE,PHILADELPHIA,,2959629,DAE S CHOI,OWNER,6532 CASTOR AVE PHILADELPHIA PA 19149-0 PHILADELPHIA,
A & C HARDWARE SUPPLY,CORPORATION,PA,,,,PA 19142-0 PHILADELPHIA,6501-6503 WOODLAND AVE,PHILADELPHIA,,2959630,KHANH LY THI DAO,OWNER,6501-6503 WOODLAND AVE PHILADELPHIA PA 19142-0 PHILADELPHIA,
NEWSLETTERPEOPLE.COM,CORPORATION,PA,,,,PA 19036-0 DELAWARE,1059 TREMONT DR,GLENOLDEN,,2959631,MICHAEL J FORNEY,OWNER,1059 TREMONT DR GLENOLDEN PA 19036-0 DELAWARE,
THE FANCY FOOTWORKS POTTERY STUDIO,CORPORATION,PA,,,,PA 19061-0 DELAWARE,2243 3RD AVE,BOOTHWYN,,2959632,STEVEN G ADLER,OWNER,2243 3RD AVE BOOTHWYN PA 19061-0 DELAWARE,
"PRINTERALLIANCE.COM, INC.",CORPORATION,DE,,,,PA 19044-0 MONTGOMERY,300 WELSH RD BLDG #4 #160,HORSHAM,,2959633,,,300 WELSH RD BLDG #4 #160 HORSHAM PA 19044-0 MONTGOMERY,
"PITTSBURGH PRIDE VOLLEYBALL CLUB, INC.",NONPROFIT,PA,,,,PA 15216-0 ALLEGHENY,2901 BANKSVILLE RD,PITTSBURGH,,2959634,,,2901 BANKSVILLE RD PITTSBURGH PA 15216-0 ALLEGHENY,
"MYERS & MOIDEL, P.C.",CORPORATION,PA,STE 3501789 S BRADDOCK AVE,PITTSBURGH,,PA 15218-0 ALLEGHENY,1789 S BRADDOCK AVE,PITTSBURGH,,2959635,RANDALL I TAYLOR,VICEPRESIDENT,1789 S BRADDOCK AVE PITTSBURGH PA 15218-0 ALLEGHENY,STE 3501789 S BRADDOCK AVE PITTSBURGH PA 15218-1871
"CONGREGATION BETH SOLOMON LEARNING CENTER, INC.",NONPROFIT,PA,,,,PA 19116-0 PHILADELPHIA,198 TOMLINSON RD,PHILADELPHIA,,2959636,,,198 TOMLINSON RD PHILADELPHIA PA 19116-0 PHILADELPHIA,
"REGIONAL BANKRUPTCY CENTER OF SOUTHEASTERN PA, P.C.",CORPORATION,PA,6 ST ALBANS AVE,NEWTOWN SQ,,PA 19073-0 DELAWARE,6 ST ALBANS AVE,NEWTOWN SQUARE,,2959637,PORTIA SCHOLL,TREASURER,6 ST ALBANS AVE NEWTOWN SQUARE PA 19073-0 DELAWARE,6 ST ALBANS AVE NEWTOWN SQ PA 19073-23
BRILLIANT NUEVO DIAMONDS LTD,CORPORATION,PA,STE 306717,LIBERTY AVE PITTSBURGH,,PA 15222-0 ALLEGHENY,717 LIBERTY AVE #306,PITTSBURGH,,2959638,RINA PATEL,TREASURER,717 LIBERTY AVE #306 PITTSBURGH PA 15222-0 ALLEGHENY,STE 306717 LIBERTY AVE PITTSBURGH PA 15222-3510
CONGREGATION BETH SOLOMON PLAY GROUP,NONPROFIT,PA,,,,PA 19116-0 PHILADELPHIA,198 TOMLINSON RD,PHILADELPHIA,,2959639,,,198 TOMLINSON RD PHILADELPHIA PA 19116-0 PHILADELPHIA,
CONGREGATION BETH SOLOMON GEMILAS CHESED FUND,NONPROFIT,PA,,,,PA 19116-0 PHILADELPHIA,198 TOMLINSON RD,PHILADELPHIA,,2959640,,,198 TOMLINSON RD PHILADELPHIA PA 19116-0 PHILADELPHIA,
"LRD GRAPHICS, INC.",CORPORATION,PA,1100 COTTMAN AVE,PHILADELPHIA,,PA 19111-0 PHILADELPHIA,1100 COTTMAN AVE,PHILADELPHIA,,2959641,ALAN RUTTENBERG,TREASURER,1100 COTTMAN AVE PHILADELPHIA PA 19111-0 PHILADELPHIA,1100 COTTMAN AVE PHILADELPHIA PA 19111-3602
"CONGREGATION BETH SOLOMON MENTORING PROGRAM, INC. (ASHREINU)",NONPROFIT,PA,,,,PA 19116-0 PHILADELPHIA,198 TOMLINSON RD,PHILADELPHIA,,2959642,,,198 TOMLINSON RD PHILADELPHIA PA 19116-0 PHILADELPHIA,
"ASIACOMM, INC.",CORPORATION,PA,,,,PA 19103-0 PHILADELPHIA,241 S 21ST ST APT 3,PHILADELPHIA,,2959643,,,241 S 21ST ST APT 3 PHILADELPHIA PA 19103-0 PHILADELPHIA,
CONGREGATION BETH SOLOMON SENIOR CITIZENS CENTER,NONPROFIT,PA,,,,PA 19116-0 PHILADELPHIA,198 TOMLINSON RD,PHILADELPHIA,,2959644,,,198 TOMLINSON RD PHILADELPHIA PA 19116-0 PHILADELPHIA,
"205 CONSTRUCTION CO., INC.",CORPORATION,PA,633 NORTH 3RD ST,PHILADELPHIA,,PA 19123-0 PHILADELPHIA,633 N 3RD ST,PHILADELPHIA,,2959645,GERSHON BEN-OR,TREASURER,633 N 3RD ST PHILADELPHIA PA 19123-0 PHILADELPHIA,633 NORTH 3RD ST PHILADELPHIA PA 19123-51
CONGREGATION BETH SOLOMON SOUP KITCHEN,NONPROFIT,PA,,,,PA 19116-0 PHILADELPHIA,198 TOMLINSON RD,PHILADELPHIA,,2959646,,,198 TOMLINSON RD PHILADELPHIA PA 19116-0 PHILADELPHIA,
"DOLLAR LESS, INC.",CORPORATION,PA,3868 BYRON RD,HUNTINGDON VY,,PA 19006-0 MONTGOMERY,3868 BYRON RD,HUNTINGDON VALLEY,,2959647,KENNY H KANG,TREASURER,3868 BYRON RD HUNTINGDON VALLEY PA 19006-0 MONTGOMERY,3868 BYRON RD HUNTINGDON VY PA 19006-46
ITALIAN MARKET SPICE CO.,CORPORATION,PA,,,,PA 19147-0 PHILADELPHIA,949 S 9TH ST,PHILADELPHIA,,2959648,,,949 S 9TH ST PHILADELPHIA PA 19147-0 PHILADELPHIA,
"KAZADERIO, INC.",CORPORATION,PA,,,,PA 19008-0 DELAWARE,3072 WEST CHESTER PIKE,BROOMALL,,2959649,,,3072 WEST CHESTER PIKE BROOMALL PA 19008-0 DELAWARE,
"JR ENTERPRISES, INC.",CORPORATION,PA,14 SHIFFER RD,STROUDSBURG,,,,,,2959650,JAMES L VENNEMAN,PRESIDENT,%CORPORATION SERVICE COMPANY DAUPHIN,14 SHIFFER RD STROUDSBURG PA 18360-45
"KEATS GLEN COMMUNITY ASSOCIATION, INC.",NONPROFIT,PA,,,,PA 19341-0 CHESTER,706 TIMBERLAKE DR,EXTON,,2959651,,,706 TIMBERLAKE DR EXTON PA 19341-0 CHESTER,
"HOT METAL LOUNGE, INC.",CORPORATION,PA,2872 CUSTER AVE,PITTSBURGH,,PA 15203-0 ALLEGHENY,5 HOT METAL ST,PITTSBURGH,,2959652,SUSAN MEADOR,VICEPRESIDENT,5 HOT METAL ST PITTSBURGH PA 15203-0 ALLEGHENY,2872 CUSTER AVE PITTSBURGH PA 15227-3953
"LAKE FOREST DEVELOPERS, LP",PARTNERSHIP,DE,,,,PA 19454-0 MONTGOMERY,105 THOROUGHBRED COURT NORTH,WALES,,2959653,LAKE FOREST GP LLC,GENPARTNER,105 THOROUGHBRED COURT NORTH WALES PA 19454-0 MONTGOMERY,PA
THE SALINI FAMILY PARTNERSHIP,PARTNERSHIP,PA,,,,PA 19145-0 PHILADELPHIA,2424 S 22ND ST,PHILADELPHIA,,2959654,FRANCESCO SALINI,GENPARTNER,2424 S 22ND ST PHILADELPHIA PA 19145-0 PHILADELPHIA,PA
CREATIVE CAN COMPANY INC.,CORPORATION,PA,892 MILLER ST,LUZERNE,,PA 18709-0 LUZERNE,892 MILLER ST,LUZERNE,,2959655,PAULA ARMSTRONG,PRESIDENT,892 MILLER ST LUZERNE PA 18709-0 LUZERNE,892 MILLER ST LUZERNE PA 18709-40
"LAKE FOREST GP, LLC",LLC,DE,,,,PA 19454-0 MONTGOMERY,105 THOROUGHBRED COURT NORTH,WALES,,2959656,,,105 THOROUGHBRED COURT NORTH WALES PA 19454-0 MONTGOMERY,
"PFR GROUP, LLC",LLC,DE,,,,PA 19010-0 MONTGOMERY,1005 OLD GULPH RD,BRYN MAWR,,2959658,,,1005 OLD GULPH RD BRYN MAWR PA 19010-0 MONTGOMERY,
"JO ENTERPRISES, LLC",LLC,PA,,,,PA 19085-0 MONTGOMERY,1201 PINEWOOD RD,VILLANOVA,,2959660,,,1201 PINEWOOD RD VILLANOVA PA 19085-0 MONTGOMERY,
"MAIN LINE TENNIS SERVICE, LLC",LLC,PA,,,,,,,,2959661,,,%CORPORATION SERVICE COMPANY DAUPHIN,
"BLUE HORSE SHOE TRADING OF YORK, LLC",LLC,PA,,,,PA 17403-0 YORK,357 RANDOLPH DR,YORK,,2959662,,,357 RANDOLPH DR YORK PA 17403-0 YORK,
"LEHIGH BUSINESS CENTERS, LLC",LLC,PA,,,,PA,227 SMILEY LANE,STROUDSBURG,18360-0,2959663,,,227 SMILEY LANE STROUDSBURG PA 18360-0 MONROE,
DEER FENCERS LLC,LLC,PA,,,,PA,1100 SCHELL LANE,PHOENIXVILLE,19460,2959664,,,1100 SCHELL LANE PHOENIXVILLE PA 19460 CHESTER,
"BRAEFIELD MEADOWS, LLC",LLC,PA,,,,PA 19301-0 CHESTER,402 WEATHERSTONE DR,PAOLI,,2959665,,,402 WEATHERSTONE DR PAOLI PA 19301-0 CHESTER,
"J.V.K. IMPORT AND EXPORT COMPANY, L.L.C.",LLC,PA,,,,PA 15224-0 ALLEGHENY,MELLON PAVILLION STE 453 LIBERTY AVE,PITTSBURGH,,2959666,,,MELLON PAVILLION STE 453 LIBERTY AVE PITTSBURGH PA 15224-0 ALLEGHENY,
"C3 INFORMATION TECHNOLOGIES, LLC",LLC,PA,,,,PA,15 E RIDGE PIKE STE 300,CONSHOHOCKEN,19428-2122,2959667,,,15 E RIDGE PIKE STE 300 CONSHOHOCKEN PA 19428-2122 MONTGOMERY,
"ROOJ, INC.",CORPORATION,PA,C/O JOSEPH E MEENAN 4559 BERMUDA ST,PHILADELPHIA,,PA 19135-0 PHILADELPHIA,4222 COTTMAN AVE,PHILADELPHIA,,2959668,ROY CREAMER,PRESIDENT,4222 COTTMAN AVE PHILADELPHIA PA 19135-0 PHILADELPHIA,C/O JOSEPH E MEENAN 4559 BERMUDA ST PHILADELPHIA PA 19124-51
"FURNITURE & BEDDING FACTORY OUTLET, INC.",CORPORATION,PA,2917 N BROAD ST,PHILADELPHIA,,PA 19134-0 PHILADELPHIA,3595 ARAMINGO AVE,PHILADELPHIA,,2959669,YANIV NECHEMIA,VICEPRESIDENT,3595 ARAMINGO AVE PHILADELPHIA PA 19134-0 PHILADELPHIA,2917 N BROAD ST PHILADELPHIA PA 19132-2402
PREMIUM AUTO ACCEPTANCE CORP.,CORPORATION,PA,616 LINCOLN AVE,PROSPECT PARK,,PA 19076-0 DELAWARE,616 LINCOLN AVE,PROSPECT PARK,,2959670,MATTHEW DEFILIPPO,VICEPRESIDENT,616 LINCOLN AVE PROSPECT PARK PA 19076-0 DELAWARE,616 LINCOLN AVE PROSPECT PARK PA 19076
"DAVID ARDEN, INC.",CORPORATION,PA,ATTN DEAN WALTER 1991 CREEK RD,GLENMOORE,,PA 10934-0 CHESTER,1991 CREEK RD,GLENMOORE,,2959671,DEAN WALTER,TREASURER,1991 CREEK RD GLENMOORE PA 10934-0 CHESTER,ATTN DEAN WALTER 1991 CREEK RD GLENMOORE PA 19343-15
EXTON SELF STORE-N-MORE,CORPORATION,PA,,,,PA 19010-0 DELAWARE,926 COOPERTOWN RD,BRYN MAWR,,2959672,RICHARD BLAIR,OWNER,926 COOPERTOWN RD BRYN MAWR PA 19010-0 DELAWARE,
C 3 I T,CORPORATION,PA,,,,PA,15 E RIDGE PIKE STE 300,CONSHOHOCKEN,19428-2122,2959673,C 3 INFORMATION TECHNOLOGIES LLC,OWNER,15 E RIDGE PIKE STE 300 CONSHOHOCKEN PA 19428-2122 MONTGOMERY,
SIERRA SERVICES,CORPORATION,PA,,,,PA,600 TRAVIS ST STE 7050,HOUSTON,77002-0,2959674,SIERRA CITIES.COM INC,OWNER,600 TRAVIS ST STE 7050 HOUSTON PA 77002-0,
RESDESIGN STUDIO,CORPORATION,PA,,,,PA 17013-0 CUMBERLAND,130 E RIDGE ST,CARLISLE,,2959676,STEVEN DELP,OWNER,130 E RIDGE ST CARLISLE PA 17013-0 CUMBERLAND,
STRICTLY RETAIL,CORPORATION,PA,,,,PA 17011-0 CUMBERLAND,207 HOUSE AVE STE 107,CAMP HILL,,2959677,JUDY E PIERCE,OWNER,207 HOUSE AVE STE 107 CAMP HILL PA 17011-0 CUMBERLAND,
"NET BEYOND COMMUNICATIONS, INC.",CORPORATION,PA,,,,PA 15213-0 ALLEGHENY,123 UNIVERSITY PLACE,PITTSBURGH,,2959678,HIGH SPEED CONNECTIVITY CONSORTIUM INC,OWNER,123 UNIVERSITY PLACE PITTSBURGH PA 15213-0 ALLEGHENY,
NICK'S WATER ICE,CORPORATION,PA,,,,PA 19135-0 PHILADELPHIA,4222 COTTMAN AVE,PHILADELPHIA,,2959679,ROOJ INC,OWNER,4222 COTTMAN AVE PHILADELPHIA PA 19135-0 PHILADELPHIA,
MANCHESTER MEADOWS HOMEOWNERS ASSOCIATION,NONPROFIT,PA,,,,PA 17554-0 LANCASTER,3925 COLUMBIA AVE,MOUNTVILLE,,2959681,,,3925 COLUMBIA AVE MOUNTVILLE PA 17554-0 LANCASTER,
THE ICE CREAMERY INC.,CORPORATION,PA,STE 45927 STATE ROUTE 981,LATROBE,,PA 15650-0 WESTMORELAND,RT 30 EAST BOX 79,LATROBE,,2959682,THOMAS MILLER,PRESIDENT,RT 30 EAST BOX 79 LATROBE PA 15650-0 WESTMORELAND,STE 45927 STATE ROUTE 981 LATROBE PA 15650-2688
"INDIGO PRINTING, INC.",CORPORATION,PA,410 BAINBRIDGE ST,PHILADELPHIA,,PA 19147-0 PHILADELPHIA,410 BAINBRIDGE ST,PHILADELPHIA,,2959683,TIMOTHY E SMAIL,TREASURER,410 BAINBRIDGE ST PHILADELPHIA PA 19147-0 PHILADELPHIA,410 BAINBRIDGE ST PHILADELPHIA PA 19147-51
LIVPRO,CORPORATION,PA,,,,,,,,2959684,LIVERY ASSURANCE CORP OF AMERICA,OWNER,3569 BRISTOL PIKE BLDG #2 STE 204 BENSALEM PA 19020-0 BUCKS,
"FREEDOM CONSULTING & AUDITING SERVICES, INC.",CORPORATION,PA,PMB 156 7001 NORTH RD,COOPERSBURG,18036-0,PA,7618 VICTORIA LANE,COOPERSBURG,18036-0,2959685,BRETT TURNER,VICEPRESIDENT,7618 VICTORIA LANE COOPERSBURG PA 18036-0 LEHIGH,PMB 156 7001 NORTH RD COOPERSBURG PA 18036
"KELJO, INC.",CORPORATION,PA,PO BOX 740,HONESDALE,,PA,MAPLE & RT 191,LAKE ARIEL,,2959686,DEBBIE HORUNG,PRESIDENT,MAPLE & RT 191 LAKE ARIEL PA 18436-0 WAYNE,PO BOX 740 HONESDALE PA 18431-64
T & L PIEROGIE INCORPORATED,CORPORATION,PA,12 WEST CHESTNUT STRE,HAZLETON,,PA 18201-0 LUZERNE,RR 1 BOX 378-A MAIN ST,HAZLETON,,2959687,THOMAS LONCZYNSKI,VICEPRESIDENT,RR 1 BOX 378-A MAIN ST HAZLETON PA 18201-0 LUZERNE,12 WEST CHESTNUT STRE HAZLETON PA 18201
"MOZAIC GROUP, INCORPORATED",CORPORATION,PA,778 BETHANY CIRCLE,WARMINSTER,18974,PA,778 BETHANY CIRCLE,WARMINSTER,18974,2959688,KAREN YANCEY,TREASURER,778 BETHANY CIRCLE WARMINSTER PA 18974 BUCKS,778 BETHANY CIRCLE WARMINSTER PA 18974-09
"ADVANCED LOCK & SECURITY, INC.",CORPORATION,PA,,,,PA,4 BACTON HILL ROAD,MALVERN,19355,2959689,,,4 BACTON HILL ROAD MALVERN PA 19355 CHESTER,
"EUROPEAN-AMERICAN CONSULTING GROUP, INC.",CORPORATION,PA,1129 N 29TH ST,ALLENTOWN,18104-0,PA,1129 N 29TH ST,ALLENTOWN,18104-0,2959690,REINER STENSKE,TREASURER,1129 N 29TH ST ALLENTOWN PA 18104-0 LEHIGH,1129 N 29TH ST ALLENTOWN PA 18104-2801
"RUBICON ENGINEERING, INC.",CORPORATION,PA,,,,PA 19026-0 DELAWARE,521 ARGYLE RD,DREXEL HILL,,2959691,,,521 ARGYLE RD DREXEL HILL PA 19026-0 DELAWARE,
"ELEARNING SYSTEMS INTERNATIONAL, INC.",CORPORATION,PA,124 COPPER,BEECH INDIANA,,PA 15701-0 INDIANA,2345 SHELLY DR,INDIANA,,2959692,GERALYN CLEVENGER,TREASURER,2345 SHELLY DR INDIANA PA 15701-0 INDIANA,124 COPPER BEECH INDIANA PA 15701-32
"M & S CONVEYORS, INC.",CORPORATION,PA,PO BOX 1095,AVONDALE,,PA 19374-0 CHESTER,% JAMES F DIFILIPPO 1175 NEWARK RD,TOUGHKENAMON,,2959693,SALOMON O FLORES,TREASURER,% JAMES F DIFILIPPO 1175 NEWARK RD TOUGHKENAMON PA 19374-0 CHESTER,PO BOX 1095 AVONDALE PA 19311-15
"JANSEN, INC.",CORPORATION,PA,1042 PINE STREET,PHILADELPHIA,,PA 19107-0 PHILADELPHIA,1042 PINE ST,PHILADELPHIA,,2959694,IRENE JANSEN BACHER,TREASURER,1042 PINE ST PHILADELPHIA PA 19107-0 PHILADELPHIA,1042 PINE STREET PHILADELPHIA PA 19107-51
