id,reporting_entity_name,reporting_entity_type,plan_name,plan_id_type,plan_id,plan_market_type
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
12617655759908587235,Anthem Inc,health insurance issuer,ANTHEM BLUE ACCESS PPO - T2 FINANCIAL LLC - ANTHEM,EIN,823060879,GROUP
