Facility,Type,Chargecode_DRG_CPT,Description,CPT,_1_1_21_Fee,Aetna_W,Aetna_PPO,Anthem_Blue_Priority,Anthem_Blue_Preferred,Anthem_PPO,Aurora_Caregiver,Cigna_GPPO,Cigna_PPO,Exchange_-Common_Ground,Exchange_-Molina,Health_EOS_Plus,Health_EOS_PPO,HPS,Humana_WVN,Humana_HPN_HMO,Humana_PPO,Trilogy,UHC_HMO,UHC_PPO,WEA_State_and_Trust,WEA_Broad,WPS_Arise,WPS_Statewide,SELF_PAY,MIN,MAX
"BURLINGTON","CHARGE","10000019","BREAST ASPIRATE CYST EA ADDL","19001","335.00","148.43","284.75","130.83","173.53","284.75","138.79","241.82","284.75","133.96","138.09","204.35","268.00","171.47","152.55","159.90","284.75","184.25","164.61","284.75","151.11","190.22","147.03","168.87","184.25","130.83","284.75"
"BURLINGTON","CHARGE","10000033","ARTHROGRAM SHOULDER INJECT","23350","760.00","151.58","646.00","159.91","223.96","646.00","103.73","456.00","646.00","143.92","183.13","463.60","608.00","265.90","217.09","228.23","646.00","418.00","165.07","646.00","199.38","258.20","211.24","246.00","418.00","103.73","646.00"
"BURLINGTON","CHARGE","10000034","ARTHROGRAM ELBOW INJECT","24220","760.00","325.16","646.00","326.19","427.69","646.00","334.41","445.77","646.00","348.22","364.00","463.60","608.00","415.13","396.50","410.44","646.00","418.00","413.75","646.00","327.49","411.68","364.01","416.93","418.00","325.16","646.00"
"BURLINGTON","CHARGE","10000035","ARTHROGRAM WRIST INJECT","25246","760.00","158.69","646.00","167.05","235.52","646.00","104.96","456.00","646.00","148.88","191.52","463.60","608.00","282.04","233.85","245.86","646.00","418.00","174.12","646.00","211.28","274.51","222.60","259.39","418.00","104.96","646.00"
"BURLINGTON","CHARGE","10000036","ARTHROGRAM HIP INJECT","27093","760.00","158.23","646.00","166.58","234.21","646.00","105.21","456.00","646.00","148.68","190.76","463.60","608.00","279.91","230.50","242.32","646.00","418.00","171.58","646.00","210.09","272.55","221.40","257.86","418.00","105.21","646.00"
"BURLINGTON","CHARGE","10000037","ARTHROGRAM KNEE INJECT","27369","880.00","185.77","748.00","195.27","273.99","748.00","123.86","528.00","748.00","174.55","223.61","536.80","704.00","326.88","268.00","281.69","748.00","484.00","199.19","748.00","246.00","318.60","259.91","302.54","484.00","123.86","748.00"
"BURLINGTON","CHARGE","10000038","ARTHROGRAM ANKLE INJECT","27648","760.00","325.16","646.00","326.19","427.69","646.00","334.41","445.77","646.00","348.22","364.00","463.60","608.00","415.13","396.50","410.44","646.00","418.00","413.75","646.00","327.49","411.68","364.01","416.93","418.00","325.16","646.00"
"BURLINGTON","CHARGE","10000080","SELECTIVE  CATH 1ST ORDER THORACIC","36215","2,660.00","1,178.55","2,261.00","1,038.82","1,377.91","2,261.00","1,102.01","1,920.09","2,261.00","1,063.72","1,096.44","1,622.60","2,128.00","1,361.52","1,211.28","1,269.62","2,261.00","1,463.00","1,307.04","2,261.00","1,199.89","1,510.42","1,167.45","1,340.89","1,463.00","1,038.82","2,261.00"
"BURLINGTON","CHARGE","10000081","SELECTIVE CATH 2ND ORDER THORACIC","36216","2,660.00","1,178.55","2,261.00","1,038.82","1,377.91","2,261.00","1,102.01","1,920.09","2,261.00","1,063.72","1,096.44","1,622.60","2,128.00","1,361.52","1,211.28","1,269.62","2,261.00","1,463.00","1,307.04","2,261.00","1,199.89","1,510.42","1,167.45","1,340.89","1,463.00","1,038.82","2,261.00"
"BURLINGTON","CHARGE","10000082","SELECTIVE  CATH 3RD ORDER THORACIC","36217","2,660.00","1,178.55","2,261.00","1,038.82","1,377.91","2,261.00","1,102.01","1,920.09","2,261.00","1,063.72","1,096.44","1,622.60","2,128.00","1,361.52","1,211.28","1,269.62","2,261.00","1,463.00","1,307.04","2,261.00","1,199.89","1,510.42","1,167.45","1,340.89","1,463.00","1,038.82","2,261.00"
"BURLINGTON","CHARGE","10000085","SELECTIVE CATH 1ST ORDER ABD/PELVIC","36245","3,320.00","1,470.98","2,822.00","1,296.57","1,719.79","2,822.00","1,375.44","2,396.51","2,822.00","1,327.65","1,368.49","2,025.20","2,656.00","1,699.35","1,511.82","1,584.64","2,822.00","1,826.00","1,631.34","2,822.00","1,497.61","1,885.19","1,457.12","1,673.60","1,826.00","1,296.57","2,822.00"
"BURLINGTON","CHARGE","10000086","SELECTIVE  CATH 2ND ABD/PELVIC/EXTREM","36246","3,320.00","1,006.29","2,822.00","427.95","557.10","2,822.00","473.76","569.38","2,822.00","530.54","615.53","2,025.20","2,656.00","871.50","720.77","756.30","2,822.00","1,826.00","565.40","2,822.00","774.22","973.09","672.30","772.23","1,826.00","427.95","2,822.00"
"BURLINGTON","CHARGE","10000087","SELECTIVE  CATH 3RD ABD/PELVIC/EXTREM","36247","3,320.00","1,470.98","2,822.00","1,296.57","1,719.79","2,822.00","1,375.44","2,396.51","2,822.00","1,327.65","1,368.49","2,025.20","2,656.00","1,699.35","1,511.82","1,584.64","2,822.00","1,826.00","1,631.34","2,822.00","1,497.61","1,885.19","1,457.12","1,673.60","1,826.00","1,296.57","2,822.00"
"BURLINGTON","CHARGE","10000088","SELECTIVE  CATH 2&3 ABD/PELVIC/EXTREM/ADDL","36248","1,660.00","735.49","1,411.00","648.28","859.90","1,411.00","687.72","1,198.25","1,411.00","663.82","684.25","1,012.60","1,328.00","849.67","755.91","792.32","1,411.00","913.00","815.67","1,411.00","748.80","942.60","728.56","836.80","913.00","648.28","1,411.00"
"BURLINGTON","CHARGE","10000089","SCLEROTHERAPY SINGLE VEIN","36470","270.00","119.63","229.50","105.44","139.86","229.50","111.86","194.90","229.50","107.97","111.29","164.70","216.00","138.20","122.95","128.87","229.50","148.50","132.67","229.50","121.79","153.31","118.50","136.11","148.50","105.44","229.50"
"BURLINGTON","CHARGE","10000090","SCLEROTHERAPY MULTIPLE VEINS","36471","405.00","179.44","344.25","158.17","209.79","344.25","167.79","292.35","344.25","161.96","166.94","247.05","324.00","207.30","184.42","193.31","344.25","222.75","199.00","344.25","182.69","229.97","177.75","204.16","222.75","158.17","344.25"
"BURLINGTON","CHARGE","10000091","ABLATION VARICOSE VEIN LASER 1ST","36478","6,500.00","2,879.92","5,525.00","2,538.46","3,367.06","5,525.00","2,692.88","4,691.96","5,525.00","2,599.31","2,679.27","3,965.00","5,200.00","3,327.03","2,959.89","3,102.46","5,525.00","3,575.00","3,193.90","5,525.00","2,932.07","3,690.88","2,852.79","3,276.62","3,575.00","2,538.46","5,525.00"
"BURLINGTON","CHARGE","10000092","CATH VENOUS BLOOD  SAMPLING","36500","1,250.00","553.83","1,062.50","488.17","647.51","1,062.50","517.86","902.30","1,062.50","499.87","515.25","762.50","1,000.00","639.81","569.21","596.63","1,062.50","687.50","614.21","1,062.50","563.86","709.79","548.61","630.12","687.50","488.17","1,062.50"
"BURLINGTON","CHARGE","10000096","INSERT CVL TUNNELED 5 YRS >/=","36558","1,840.00","1,096.18","1,564.00","1,488.01","1,686.18","1,564.00","1,519.01","1,744.60","1,564.00","1,554.89","1,580.84","1,122.40","1,472.00","1,548.82","1,459.95","1,486.90","1,564.00","1,012.00","1,638.80","1,564.00","1,440.44","1,592.43","1,557.19","1,663.82","1,012.00","1,012.00","1,744.60"
"BURLINGTON","CHARGE","10000098","INSERT CVL TUNNELED W/PORT 5 YRS >/=","36561","1,840.00","1,457.32","1,564.00","1,524.62","1,671.57","1,564.00","1,516.97","1,551.93","1,564.00","1,519.73","1,533.42","1,122.40","1,472.00","1,606.10","1,597.82","1,622.22","1,564.00","1,012.00","1,620.49","1,564.00","1,548.14","1,677.12","1,565.32","1,639.44","1,012.00","1,012.00","1,677.12"
"BURLINGTON","CHARGE","10000100","INSERT CVL DUAL TUNNELED WO PORT","36565","4,950.00","2,193.17","4,207.50","1,933.14","2,564.15","4,207.50","2,050.74","3,573.11","4,207.50","1,979.47","2,040.37","3,019.50","3,960.00","2,533.66","2,254.07","2,362.64","4,207.50","2,722.50","2,432.28","4,207.50","2,232.88","2,810.75","2,172.51","2,495.27","2,722.50","1,933.14","4,207.50"
"BURLINGTON","CHARGE","10000103","PICC INSERTION","36569","1,800.00","1,164.52","1,530.00","1,274.58","1,533.84","1,530.00","1,283.68","1,573.72","1,530.00","1,362.68","1,300.68","1,098.00","1,440.00","1,502.36","1,348.26","1,405.80","1,530.00","990.00","1,407.44","1,530.00","1,402.90","1,541.10","1,320.10","1,457.56","990.00","990.00","1,573.72"
"BURLINGTON","CHARGE","10000106","REPAIR CVL CATH","36575","1,000.00","443.07","850.00","390.53","518.01","850.00","414.29","721.84","850.00","399.89","412.20","610.00","800.00","511.85","455.37","477.30","850.00","550.00","491.37","850.00","451.09","567.83","438.89","504.10","550.00","390.53","850.00"
"BURLINGTON","CHARGE","10000109","REPLACE CVL NON TUNNELED COMPLETE","36580","1,860.00","824.10","1,581.00","726.39","963.50","1,581.00","770.58","1,342.62","1,581.00","743.80","766.68","1,134.60","1,488.00","952.04","846.98","887.78","1,581.00","1,023.00","913.95","1,581.00","839.02","1,056.16","816.34","937.62","1,023.00","726.39","1,581.00"
"BURLINGTON","CHARGE","10000110","REPLACE CVL TUNNELED COMPLETE","36581","3,710.00","1,643.77","3,153.50","1,448.88","1,921.82","3,153.50","1,537.02","2,678.03","3,153.50","1,483.60","1,529.25","2,263.10","2,968.00","1,898.97","1,689.41","1,770.79","3,153.50","2,040.50","1,822.98","3,153.50","1,673.53","2,106.64","1,628.29","1,870.19","2,040.50","1,448.88","3,153.50"
"BURLINGTON","CHARGE","10000111","REPLACE CVL TUNNELED W/PORT COMPLETE","36582","4,800.00","2,126.71","4,080.00","1,874.56","2,486.45","4,080.00","1,988.59","3,464.83","4,080.00","1,919.49","1,978.54","2,928.00","3,840.00","2,456.89","2,185.76","2,291.05","4,080.00","2,640.00","2,358.57","4,080.00","2,165.22","2,725.58","2,106.68","2,419.66","2,640.00","1,874.56","4,080.00"
"BURLINGTON","CHARGE","10000113","REPLACE PICC COMPLETE","36584","1,500.00","664.60","1,275.00","585.80","777.01","1,275.00","621.43","1,082.76","1,275.00","599.84","618.29","915.00","1,200.00","767.78","683.05","715.95","1,275.00","825.00","737.05","1,275.00","676.63","851.74","658.34","756.14","825.00","585.80","1,275.00"
"BURLINGTON","CHARGE","10000115","REMOVE CVL TUNNELED W/O PORT","36589","1,100.00","887.37","935.00","572.51","783.13","935.00","907.54","1,100.00","935.00","776.78","866.58","671.00","880.00","921.80","886.45","894.15","935.00","605.00","934.34","935.00","897.34","942.30","874.65","898.33","605.00","572.51","1,100.00"
"BURLINGTON","CHARGE","10000116","REMOVE CVL TUNNELED W/PORT","36590","1,800.00","464.40","1,530.00","858.60","1,173.60","1,530.00","884.88","976.86","1,530.00","828.18","780.84","1,098.00","1,440.00","862.56","971.64","1,020.24","1,530.00","990.00","1,150.20","1,530.00","824.04","1,052.28","961.20","1,122.12","990.00","464.40","1,530.00"
"BURLINGTON","CHARGE","10000117","BLOOD SPEC IMPLANTED DEVICE","36591","141.00","64.31","119.85","64.06","82.34","119.85","65.20","71.95","119.85","69.61","67.81","86.01","112.80","76.19","69.35","72.18","119.85","77.55","72.90","119.85","59.51","74.60","71.09","80.33","77.55","59.51","119.85"
"BURLINGTON","CHARGE","10000118","REMOVE PERICATH OBSTRUCTIVE MATERIAL","36595","3,600.00","1,595.03","3,060.00","1,405.92","1,864.84","3,060.00","1,491.44","2,598.62","3,060.00","1,439.62","1,483.91","2,196.00","2,880.00","1,842.66","1,639.32","1,718.29","3,060.00","1,980.00","1,768.93","3,060.00","1,623.91","2,044.18","1,580.01","1,814.74","1,980.00","1,405.92","3,060.00"
"BURLINGTON","CHARGE","10000120","INJECT W FLUORO EVAL CENTRAL LINE","36598","600.00","600.00","510.00","600.00","600.00","510.00","600.00","600.00","510.00","600.00","600.00","366.00","480.00","600.00","600.00","600.00","510.00","330.00","600.00","510.00","600.00","600.00","600.00","600.00","330.00","330.00","600.00"
"BURLINGTON","CHARGE","10000121","THROMBECTOMY VEIN(S)","37187","8,020.00","5,983.72","6,817.00","5,692.60","7,635.04","6,817.00","5,968.48","8,020.00","6,817.00","6,326.98","6,585.22","4,892.20","6,416.00","6,266.03","5,380.62","5,649.29","6,817.00","4,411.00","7,162.66","6,817.00","5,186.53","6,700.71","6,349.43","7,412.08","4,411.00","4,411.00","8,020.00"
"BURLINGTON","CHARGE","10000122","THROMBECTOMY VEIN(S) REPEAT","37188","8,020.00","3,553.38","6,817.00","3,132.08","4,154.44","6,817.00","3,322.61","5,789.15","6,817.00","3,207.14","3,305.81","4,892.20","6,416.00","4,105.05","3,652.05","3,827.96","6,817.00","4,411.00","3,940.78","6,817.00","3,617.72","4,553.98","3,519.91","4,042.85","4,411.00","3,132.08","6,817.00"
"BURLINGTON","CHARGE","10000128","STENT CAROTID W/PROTECTION","37215","10,850.00","4,807.26","9,222.50","4,237.28","5,620.41","9,222.50","4,495.05","7,831.96","9,222.50","4,338.84","4,472.33","6,618.50","8,680.00","5,553.58","4,940.73","5,178.73","9,222.50","5,967.50","5,331.35","9,222.50","4,894.29","6,160.94","4,761.97","5,469.44","5,967.50","4,237.28","9,222.50"
"BURLINGTON","CHARGE","10000129","PHLEBECTOMY 10-20 INCISIONS","37765","5,650.00","2,503.32","4,802.50","2,206.51","2,926.76","4,802.50","2,340.74","4,078.39","4,802.50","2,259.40","2,328.91","3,446.50","4,520.00","2,891.96","2,572.82","2,696.76","4,802.50","3,107.50","2,776.23","4,802.50","2,548.64","3,208.23","2,479.74","2,848.14","3,107.50","2,206.51","4,802.50"
"BURLINGTON","CHARGE","10000130","PHLEBECTOMY >20 INCISIONS","37766","6,550.00","2,902.08","5,567.50","2,557.99","3,392.96","5,567.50","2,713.60","4,728.05","5,567.50","2,619.30","2,699.88","3,995.50","5,240.00","3,352.62","2,982.66","3,126.33","5,567.50","3,602.50","3,218.47","5,567.50","2,954.62","3,719.28","2,874.74","3,301.83","3,602.50","2,557.99","5,567.50"
"BURLINGTON","CHARGE","10000131","PHLEBECTOMY <10 INCISIONS","37799","4,300.00","1,905.18","3,655.00","1,679.29","2,227.44","3,655.00","1,781.45","3,103.91","3,655.00","1,719.54","1,772.44","2,623.00","3,440.00","2,200.96","1,958.08","2,052.40","3,655.00","2,365.00","2,112.89","3,655.00","1,939.67","2,441.66","1,887.23","2,167.61","2,365.00","1,679.29","3,655.00"
"BURLINGTON","CHARGE","10000134","BONE MARROW BIOPSY","38221","970.00","316.81","824.50","368.40","498.53","824.50","365.28","529.36","824.50","379.71","376.26","591.70","776.00","460.85","412.09","432.63","824.50","533.50","454.13","824.50","399.89","515.07","390.67","454.74","533.50","316.81","824.50"
"BURLINGTON","CHARGE","10000137","INJECT RADIOACTIVE TRACER SENTINEL NODE","38792","400.00","163.78","340.00","140.91","192.62","340.00","183.36","180.36","340.00","173.13","203.93","244.00","320.00","230.69","215.20","224.24","340.00","220.00","182.02","340.00","206.54","258.26","217.04","247.89","220.00","140.91","340.00"
"BURLINGTON","CHARGE","10000139","BX SALIVARY GLAND NEEDLE","42400","1,200.00","531.68","1,020.00","468.64","621.61","1,020.00","497.15","866.21","1,020.00","479.87","494.64","732.00","960.00","614.22","546.44","572.76","1,020.00","660.00","589.64","1,020.00","541.30","681.39","526.67","604.91","660.00","468.64","1,020.00"
"BURLINGTON","CHARGE","10000142","FB REMOVAL PHARYNGEAL","42809","235.00","198.97","199.75","207.06","235.00","199.75","223.72","235.00","199.75","214.20","235.00","143.35","188.00","235.00","235.00","235.00","199.75","129.25","235.00","199.75","182.31","235.00","201.11","232.77","129.25","129.25","235.00"
"BURLINGTON","CHARGE","10000143","PEG TUBE PLACEMENT","43246","3,000.00","1,329.20","2,550.00","1,171.60","1,554.03","2,550.00","1,242.87","2,165.52","2,550.00","1,199.68","1,236.59","1,830.00","2,400.00","1,535.55","1,366.10","1,431.91","2,550.00","1,650.00","1,474.11","2,550.00","1,353.26","1,703.49","1,316.67","1,512.29","1,650.00","1,171.60","2,550.00"
"BURLINGTON","CHARGE","10000145","INTRO FEEDING TUBE","44500","750.00","332.30","637.50","292.90","388.51","637.50","310.72","541.38","637.50","299.92","309.15","457.50","600.00","383.89","341.53","357.98","637.50","412.50","368.53","637.50","338.32","425.87","329.17","378.07","412.50","292.90","637.50"
"BURLINGTON","CHARGE","10000149","ANOSCOPY","46600","265.00","118.89","225.25","111.77","141.99","225.25","108.09","150.57","225.25","113.74","113.56","161.65","212.00","146.30","109.25","113.15","225.25","145.75","121.88","225.25","102.56","127.35","125.58","143.07","145.75","102.56","225.25"
"BURLINGTON","CHARGE","10000150","LIVER BIOPSY","47000","1,730.00","412.03","1,470.50","529.50","723.72","1,470.50","515.31","1,066.49","1,470.50","555.73","499.16","1,055.30","1,384.00","756.18","600.48","630.70","1,470.50","951.50","649.85","1,470.50","653.13","838.42","514.44","600.71","951.50","412.03","1,470.50"
"BURLINGTON","CHARGE","10000151","PERCUTANEOUS CHOLECYSTOSTOMY","47490","4,890.00","2,166.59","4,156.50","1,909.71","2,533.07","4,156.50","2,025.88","3,529.80","4,156.50","1,955.48","2,015.64","2,982.90","3,912.00","2,502.95","2,226.75","2,334.01","4,156.50","2,689.50","2,402.79","4,156.50","2,205.82","2,776.68","2,146.18","2,465.03","2,689.50","1,909.71","4,156.50"
"BURLINGTON","CHARGE","10000159","BILIARY ENDOSCOPY W STENT","47556","4,360.00","1,931.76","3,706.00","1,702.72","2,258.52","3,706.00","1,806.30","3,147.22","3,706.00","1,743.53","1,797.17","2,659.60","3,488.00","2,231.67","1,985.40","2,081.04","3,706.00","2,398.00","2,142.37","3,706.00","1,966.74","2,475.73","1,913.57","2,197.86","2,398.00","1,702.72","3,706.00"
"BURLINGTON","CHARGE","10000169","PLACE INTERSTITIAL DVC ABD/PELV","49411","5,610.00","1,490.02","4,768.50","1,538.82","2,042.60","4,768.50","1,771.64","4,197.96","4,768.50","1,901.23","1,720.03","3,422.10","4,488.00","2,595.75","2,091.97","2,195.75","4,768.50","3,085.50","2,086.92","4,768.50","2,277.66","2,893.08","1,818.76","2,095.90","3,085.50","1,490.02","4,768.50"
"BURLINGTON","CHARGE","10000172","INSERT INTRAPERITONEAL CATH TUNNEL","49418","5,770.00","2,556.49","4,904.50","2,253.38","2,988.92","4,904.50","2,390.45","4,165.02","4,904.50","2,307.38","2,378.37","3,519.70","4,616.00","2,953.38","2,627.47","2,754.03","4,904.50","3,173.50","2,835.20","4,904.50","2,602.77","3,276.37","2,532.40","2,908.63","3,173.50","2,253.38","4,904.50"
"BURLINGTON","CHARGE","10000173","INSERT DIALYSIS CATH PERMANENT","49421","5,180.00","2,295.08","4,403.00","2,022.96","2,683.29","4,403.00","2,146.02","3,739.13","4,403.00","2,071.45","2,135.18","3,159.80","4,144.00","2,651.39","2,358.80","2,472.42","4,403.00","2,849.00","2,545.29","4,403.00","2,336.63","2,941.35","2,273.46","2,611.22","2,849.00","2,022.96","4,403.00"
"BURLINGTON","CHARGE","10000177","INSERT GASTROSTOMY TUBE W S&I","49440","1,640.00","726.63","1,394.00","640.47","849.54","1,394.00","679.44","1,183.82","1,394.00","655.82","676.00","1,000.40","1,312.00","839.44","746.80","782.78","1,394.00","902.00","805.84","1,394.00","739.78","931.24","719.78","826.72","902.00","640.47","1,394.00"
"BURLINGTON","CHARGE","10000178","INSERT DUODENUM/J-TUBE W/S&I","49441","1,860.00","824.10","1,581.00","726.39","963.50","1,581.00","770.58","1,342.62","1,581.00","743.80","766.68","1,134.60","1,488.00","952.04","846.98","887.78","1,581.00","1,023.00","913.95","1,581.00","839.02","1,056.16","816.34","937.62","1,023.00","726.39","1,581.00"
"BURLINGTON","CHARGE","10000180","CONVERT TO G-J TUBE W/S&I","49446","1,500.00","664.60","1,275.00","585.80","777.01","1,275.00","621.43","1,082.76","1,275.00","599.84","618.29","915.00","1,200.00","767.78","683.05","715.95","1,275.00","825.00","737.05","1,275.00","676.63","851.74","658.34","756.14","825.00","585.80","1,275.00"
"BURLINGTON","CHARGE","10000181","CHANGE TUBE GASTRO/CECUM W/S&I","49450","1,100.00","487.37","935.00","429.59","569.81","935.00","455.72","794.02","935.00","439.88","453.42","671.00","880.00","563.04","500.90","525.03","935.00","605.00","540.51","935.00","496.20","624.61","482.78","554.51","605.00","429.59","935.00"
"BURLINGTON","CHARGE","10000182","CHANGE TUBE SM BOWEL W/S&I","49451","1,100.00","487.37","935.00","429.59","569.81","935.00","455.72","794.02","935.00","439.88","453.42","671.00","880.00","563.04","500.90","525.03","935.00","605.00","540.51","935.00","496.20","624.61","482.78","554.51","605.00","429.59","935.00"
"BURLINGTON","CHARGE","10000183","CHANGE G-J TUBE W/S&I","49452","750.00","750.00","637.50","414.68","567.15","637.50","750.00","750.00","637.50","562.58","663.00","457.50","600.00","750.00","750.00","750.00","637.50","412.50","750.00","637.50","750.00","750.00","702.98","750.00","412.50","412.50","750.00"
"BURLINGTON","CHARGE","10000184","CLEAR OBSTRUCTED GI TUBE W/S&I","49460","1,100.00","487.37","935.00","429.59","569.81","935.00","455.72","794.02","935.00","439.88","453.42","671.00","880.00","563.04","500.90","525.03","935.00","605.00","540.51","935.00","496.20","624.61","482.78","554.51","605.00","429.59","935.00"
"BURLINGTON","CHARGE","10000185","INJECTIONS GI TUBE EVAL W/S&I","49465","1,020.00","436.40","867.00","437.78","574.01","867.00","448.81","598.28","867.00","467.34","488.52","622.20","816.00","557.14","532.15","550.85","867.00","561.00","555.29","867.00","439.52","552.52","488.54","559.56","561.00","436.40","867.00"
"BURLINGTON","CHARGE","10000186","ABLATION ABDOMEN/PERITONEUM","49999","14,900.00","6,601.67","12,665.00","5,818.94","7,718.35","12,665.00","6,172.92","10,755.41","12,665.00","5,958.41","6,141.72","9,089.00","11,920.00","7,626.58","6,784.97","7,111.80","12,665.00","8,195.00","7,321.40","12,665.00","6,721.20","8,460.64","6,539.48","7,511.02","8,195.00","5,818.94","12,665.00"
"BURLINGTON","CHARGE","10000189","CHANGE URETERAL STENT-PERC S&I","50382","3,750.00","1,661.49","3,187.50","1,464.50","1,942.54","3,187.50","1,553.59","2,706.90","3,187.50","1,499.60","1,545.74","2,287.50","3,000.00","1,919.44","1,707.63","1,789.88","3,187.50","2,062.50","1,842.63","3,187.50","1,691.58","2,129.36","1,645.84","1,890.36","2,062.50","1,464.50","3,187.50"
"BURLINGTON","CHARGE","10000190","REMOVE URETERAL STENT-PERC S&I","50384","3,750.00","1,661.49","3,187.50","1,464.50","1,942.54","3,187.50","1,553.59","2,706.90","3,187.50","1,499.60","1,545.74","2,287.50","3,000.00","1,919.44","1,707.63","1,789.88","3,187.50","2,062.50","1,842.63","3,187.50","1,691.58","2,129.36","1,645.84","1,890.36","2,062.50","1,464.50","3,187.50"
"BURLINGTON","CHARGE","10000193","CHANGE TRANSNEPHRIC STENT S&I","50387","2,660.00","1,178.55","2,261.00","1,038.82","1,377.91","2,261.00","1,102.01","1,920.09","2,261.00","1,063.72","1,096.44","1,622.60","2,128.00","1,361.52","1,211.28","1,269.62","2,261.00","1,463.00","1,307.04","2,261.00","1,199.89","1,510.42","1,167.45","1,340.89","1,463.00","1,038.82","2,261.00"
"BURLINGTON","CHARGE","10000194","REMOVE NEPHROSTOMY TUBE/FLUORO","50389","1,000.00","719.10","850.00","389.10","532.20","850.00","813.40","1,000.00","850.00","527.90","622.10","610.00","800.00","879.80","714.80","750.80","850.00","550.00","938.50","850.00","765.70","975.60","659.70","770.30","550.00","389.10","1,000.00"
