Facility,Type,Chargecode_DRG_CPT,Description,CPT,_1_1_21_Fee,Aetna_W,Aetna_PPO,Anthem_Blue_Priority,Anthem_Blue_Preferred,Anthem_PPO,Aurora_Caregiver,Cigna_GPPO,Cigna_PPO,Exchange_-Common_Ground,Exchange_-Molina,Health_EOS_Plus,Health_EOS_PPO,HPS,Humana_WVN,Humana_HPN_HMO,Humana_PPO,Trilogy,UHC_HMO,UHC_PPO,WEA_State_and_Trust,WEA_Broad,WPS_Arise,WPS_Statewide,SELF_PAY,MIN,MAX
"GRAFTON","CHARGE","10000082","SELECTIVE  CATH 3RD ORDER THORACIC","36217","2,300.00","429.87","1,955.00","724.27","975.66","1,955.00","720.59","696.90","1,955.00","724.96","771.42","1,403.00","1,840.00","885.96","882.28","925.98","1,955.00","1,265.00","903.90","1,955.00","785.68","1,012.92","832.37","965.77","1,265.00","429.87","1,955.00"
"GRAFTON","CHARGE","10000084","SELECTIVE  CATH 2&3 THORARIC ADDL","36218","1,150.00","433.24","977.50","391.52","519.04","977.50","411.92","537.70","977.50","400.17","423.02","701.50","920.00","479.04","436.84","457.83","977.50","632.50","472.34","977.50","415.32","527.12","446.33","513.58","632.50","391.52","977.50"
"GRAFTON","CHARGE","10000085","SELECTIVE CATH 1ST ORDER ABD/PELVIC","36245","3,240.00","1,065.96","2,754.00","1,221.16","1,377.32","2,754.00","1,099.66","264.71","2,754.00","1,001.48","1,032.26","1,976.40","2,592.00","1,316.74","1,269.43","1,325.81","2,754.00","1,782.00","1,154.74","2,754.00","1,301.18","1,528.63","1,303.45","1,388.66","1,782.00","264.71","2,754.00"
"GRAFTON","CHARGE","10000086","SELECTIVE  CATH 2ND ABD/PELVIC/EXTREM","36246","3,240.00","704.10","2,754.00","640.78","808.01","2,754.00","635.60","564.92","2,754.00","633.74","683.22","1,976.40","2,592.00","759.09","679.15","711.64","2,754.00","1,782.00","722.38","2,754.00","678.55","844.30","738.72","834.67","1,782.00","564.92","2,754.00"
"GRAFTON","CHARGE","10000087","SELECTIVE  CATH 3RD ABD/PELVIC/EXTREM","36247","3,240.00","729.83","2,754.00","825.84","1,017.79","2,754.00","859.36","408.85","2,754.00","755.60","814.90","1,976.40","2,592.00","959.94","883.62","925.13","2,754.00","1,782.00","906.44","2,754.00","881.93","1,083.49","933.84","1,040.83","1,782.00","408.85","2,754.00"
"GRAFTON","CHARGE","10000088","SELECTIVE  CATH 2&3 ABD/PELVIC/EXTREM/ADDL","36248","1,620.00","443.48","1,377.00","384.64","460.86","1,377.00","364.53","241.97","1,377.00","342.74","383.43","988.20","1,296.00","462.13","401.46","420.01","1,377.00","891.00","384.26","1,377.00","430.68","522.34","438.32","483.44","891.00","241.97","1,377.00"
"GRAFTON","CHARGE","10000089","SCLEROTHERAPY SINGLE VEIN","36470","270.00","101.72","229.50","91.92","121.86","229.50","96.71","126.24","229.50","93.95","99.32","164.70","216.00","112.47","102.56","107.49","229.50","148.50","110.90","229.50","97.51","123.76","104.79","120.58","148.50","91.92","229.50"
"GRAFTON","CHARGE","10000090","SCLEROTHERAPY MULTIPLE VEINS","36471","405.00","152.58","344.25","137.88","182.79","344.25","145.07","189.36","344.25","140.93","148.98","247.05","324.00","168.71","153.84","161.24","344.25","222.75","166.35","344.25","146.27","185.64","157.18","180.87","222.75","137.88","344.25"
"GRAFTON","CHARGE","10000091","ABLATION VARICOSE VEIN LASER 1ST","36478","8,180.00","4,685.50","6,953.00","4,181.62","5,715.37","6,953.00","5,571.40","8,180.00","6,953.00","5,549.31","5,864.24","4,989.80","6,544.00","6,510.46","6,642.98","6,972.63","6,953.00","4,499.00","7,245.03","6,953.00","5,721.91","7,453.62","6,256.06","7,307.19","4,499.00","4,181.62","8,180.00"
"GRAFTON","CHARGE","10000092","CATH VENOUS BLOOD  SAMPLING","36500","1,250.00","141.13","1,062.50","76.38","104.38","1,062.50","91.25","123.63","1,062.50","103.63","122.13","762.50","1,000.00","172.63","140.25","147.38","1,062.50","687.50","122.75","1,062.50","150.25","191.50","129.50","151.13","687.50","76.38","1,062.50"
"GRAFTON","CHARGE","10000093","CATH UMBILICAL VEIN","36510","570.00","214.74","484.50","194.06","257.26","484.50","204.17","266.51","484.50","198.34","209.67","347.70","456.00","237.44","216.52","226.93","484.50","313.50","234.12","484.50","205.86","261.27","221.22","254.56","313.50","194.06","484.50"
"GRAFTON","CHARGE","10000094","INSERT CVL NON TUNNELED <5 YRS","36555","1,800.00","678.11","1,530.00","612.82","812.41","1,530.00","644.74","841.62","1,530.00","626.35","662.12","1,098.00","1,440.00","749.80","683.75","716.61","1,530.00","990.00","739.31","1,530.00","650.07","825.06","698.60","803.86","990.00","612.82","1,530.00"
"GRAFTON","CHARGE","10000095","INSERT CVL TUNNELED <5 YRS","36557","4,410.00","1,661.38","3,748.50","1,501.40","1,990.40","3,748.50","1,579.61","2,061.97","3,748.50","1,534.55","1,622.20","2,690.10","3,528.00","1,837.02","1,675.20","1,755.69","3,748.50","2,425.50","1,811.32","3,748.50","1,592.67","2,021.39","1,711.56","1,969.46","2,425.50","1,501.40","3,748.50"
"GRAFTON","CHARGE","10000096","INSERT CVL TUNNELED 5 YRS >/=","36558","4,410.00","2,018.81","3,748.50","2,409.45","2,815.96","3,748.50","2,510.61","2,541.84","3,748.50","2,688.34","2,537.69","2,690.10","3,528.00","2,896.66","2,695.22","2,736.14","3,748.50","2,425.50","2,638.41","3,748.50","2,690.72","2,968.46","2,888.02","2,928.59","2,425.50","2,018.81","3,748.50"
"GRAFTON","CHARGE","10000097","INSERT CVL TUNNELED W/PORT <5 YRS","36560","5,090.00","1,917.55","4,326.50","1,732.91","2,297.31","4,326.50","1,823.18","2,379.91","4,326.50","1,771.18","1,872.34","3,104.90","4,072.00","2,120.28","1,933.50","2,026.40","4,326.50","2,799.50","2,090.61","4,326.50","1,838.26","2,333.08","1,975.48","2,273.14","2,799.50","1,732.91","4,326.50"
"GRAFTON","CHARGE","10000098","INSERT CVL TUNNELED W/PORT 5 YRS >/=","36561","5,090.00","3,320.13","4,326.50","3,828.62","4,534.13","4,326.50","3,725.51","3,515.46","4,326.50","3,728.89","3,915.86","3,104.90","4,072.00","4,367.36","4,362.39","4,424.15","4,326.50","2,799.50","4,424.29","4,326.50","3,946.50","4,521.06","4,242.19","4,505.14","2,799.50","2,799.50","4,534.13"
"GRAFTON","CHARGE","10000100","INSERT CVL DUAL TUNNELED WO PORT","36565","4,950.00","1,864.81","4,207.50","1,685.24","2,234.12","4,207.50","1,773.03","2,314.45","4,207.50","1,722.46","1,820.84","3,019.50","3,960.00","2,061.96","1,880.32","1,970.67","4,207.50","2,722.50","2,033.11","4,207.50","1,787.70","2,268.91","1,921.14","2,210.62","2,722.50","1,685.24","4,207.50"
"GRAFTON","CHARGE","10000102","PICC LINE INSERTION <5 YRS","36568","1,520.00","403.56","1,292.00","419.67","573.50","1,292.00","449.77","1,090.14","1,292.00","487.31","477.13","927.20","1,216.00","506.01","547.96","575.32","1,292.00","836.00","587.33","1,292.00","325.74","405.23","431.22","502.36","836.00","325.74","1,292.00"
"GRAFTON","CHARGE","10000103","PICC INSERTION","36569","1,800.00","826.94","1,530.00","823.01","1,049.95","1,530.00","855.11","1,108.71","1,530.00","907.76","918.50","1,098.00","1,440.00","922.62","811.75","843.83","1,530.00","990.00","1,024.12","1,530.00","810.82","989.29","916.70","1,043.04","990.00","810.82","1,530.00"
"GRAFTON","CHARGE","10000104","INSERT PICC W/PORT <5 YRS","36570","3,380.00","1,273.35","2,873.00","1,150.73","1,525.52","2,873.00","1,210.68","1,580.37","2,873.00","1,176.14","1,243.32","2,061.80","2,704.00","1,407.97","1,283.94","1,345.63","2,873.00","1,859.00","1,388.26","2,873.00","1,220.69","1,549.27","1,311.81","1,509.48","1,859.00","1,150.73","2,873.00"
"GRAFTON","CHARGE","10000105","INSERT PICC W/PORT 5 YRS >/=","36571","3,560.00","1,341.16","3,026.00","1,212.01","1,606.76","3,026.00","1,275.15","1,664.53","3,026.00","1,238.78","1,309.53","2,171.60","2,848.00","1,482.95","1,352.31","1,417.29","3,026.00","1,958.00","1,462.20","3,026.00","1,285.70","1,631.78","1,381.67","1,589.86","1,958.00","1,212.01","3,026.00"
"GRAFTON","CHARGE","10000106","REPAIR CVL CATH","36575","1,000.00","376.73","850.00","340.45","451.34","850.00","358.19","467.57","850.00","347.97","367.85","610.00","800.00","416.56","379.86","398.11","850.00","550.00","410.73","850.00","361.15","458.37","388.11","446.59","550.00","340.45","850.00"
"GRAFTON","CHARGE","10000107","REPAIR CVL CATH W PORT/PUMP","36576","1,860.00","700.72","1,581.00","633.24","839.49","1,581.00","666.23","869.67","1,581.00","647.23","684.19","1,134.60","1,488.00","774.80","706.55","740.49","1,581.00","1,023.00","763.96","1,581.00","671.74","852.56","721.88","830.66","1,023.00","633.24","1,581.00"
"GRAFTON","CHARGE","10000108","REPLACE CVL CATH ONLY","36578","4,230.00","1,593.57","3,595.50","1,440.12","1,909.16","3,595.50","1,515.13","1,977.80","3,595.50","1,471.92","1,555.99","2,580.30","3,384.00","1,762.04","1,606.82","1,684.03","3,595.50","2,326.50","1,737.38","3,595.50","1,527.67","1,938.88","1,641.70","1,889.08","2,326.50","1,440.12","3,595.50"
"GRAFTON","CHARGE","10000109","REPLACE CVL NON TUNNELED COMPLETE","36580","1,860.00","700.72","1,581.00","633.24","839.49","1,581.00","666.23","869.67","1,581.00","647.23","684.19","1,134.60","1,488.00","774.80","706.55","740.49","1,581.00","1,023.00","763.96","1,581.00","671.74","852.56","721.88","830.66","1,023.00","633.24","1,581.00"
"GRAFTON","CHARGE","10000110","REPLACE CVL TUNNELED COMPLETE","36581","3,710.00","3,710.00","3,153.50","3,528.21","3,710.00","3,153.50","3,710.00","3,710.00","3,153.50","3,710.00","3,710.00","2,263.10","2,968.00","3,710.00","3,710.00","3,710.00","3,153.50","2,040.50","3,710.00","3,153.50","3,710.00","3,710.00","3,710.00","3,710.00","2,040.50","2,040.50","3,710.00"
"GRAFTON","CHARGE","10000111","REPLACE CVL TUNNELED W/PORT COMPLETE","36582","4,800.00","1,808.30","4,080.00","1,634.17","2,166.42","4,080.00","1,719.30","2,244.32","4,080.00","1,670.26","1,765.66","2,928.00","3,840.00","1,999.48","1,823.34","1,910.95","4,080.00","2,640.00","1,971.50","4,080.00","1,733.52","2,200.15","1,862.93","2,143.63","2,640.00","1,634.17","4,080.00"
"GRAFTON","CHARGE","10000113","REPLACE PICC COMPLETE","36584","1,500.00","951.00","1,275.00","904.80","1,213.50","1,275.00","948.60","1,305.90","1,275.00","1,005.60","1,046.70","915.00","1,200.00","996.00","855.30","897.90","1,275.00","825.00","1,138.35","1,275.00","824.25","1,065.00","1,009.20","1,178.10","825.00","824.25","1,305.90"
"GRAFTON","CHARGE","10000115","REMOVE CVL TUNNELED W/O PORT","36589","1,100.00","1,034.73","935.00","871.79","1,073.27","935.00","1,033.96","1,100.00","935.00","1,022.52","1,065.02","671.00","880.00","1,048.96","1,004.37","1,017.87","935.00","605.00","1,094.10","935.00","994.55","1,070.81","1,053.14","1,100.00","605.00","605.00","1,100.00"
"GRAFTON","CHARGE","10000116","REMOVE CVL TUNNELED W/PORT","36590","1,800.00","1,062.48","1,530.00","1,316.26","1,698.80","1,530.00","1,291.66","1,800.00","1,530.00","1,390.08","1,270.96","1,098.00","1,440.00","1,689.14","1,466.46","1,538.10","1,530.00","990.00","1,370.74","1,530.00","1,565.56","1,750.26","1,298.98","1,516.80","990.00","990.00","1,800.00"
"GRAFTON","CHARGE","10000117","BLOOD SPEC IMPLANTED DEVICE","36591","141.00","65.13","119.85","63.14","81.03","119.85","64.98","81.01","119.85","69.17","68.43","86.01","112.80","72.70","65.33","68.05","119.85","77.55","73.36","119.85","59.14","73.90","69.26","78.50","77.55","59.14","119.85"
"GRAFTON","CHARGE","10000118","REMOVE PERICATH OBSTRUCTIVE MATERIAL","36595","3,600.00","3,600.00","3,060.00","3,423.60","3,600.00","3,060.00","3,600.00","3,600.00","3,060.00","3,600.00","3,600.00","2,196.00","2,880.00","3,600.00","3,600.00","3,600.00","3,060.00","1,980.00","3,600.00","3,060.00","3,600.00","3,600.00","3,600.00","3,600.00","1,980.00","1,980.00","3,600.00"
"GRAFTON","CHARGE","10000119","REMOVE INTRACATH OBSTRUCTION MATERIAL","36596","1,800.00","678.11","1,530.00","612.82","812.41","1,530.00","644.74","841.62","1,530.00","626.35","662.12","1,098.00","1,440.00","749.80","683.75","716.61","1,530.00","990.00","739.31","1,530.00","650.07","825.06","698.60","803.86","990.00","612.82","1,530.00"
"GRAFTON","CHARGE","10000120","INJECT W FLUORO EVAL CENTRAL LINE","36598","600.00","449.90","510.00","385.22","416.54","510.00","393.78","569.64","510.00","400.65","413.57","366.00","480.00","447.33","429.78","436.29","510.00","330.00","425.22","510.00","428.64","465.14","420.71","440.97","330.00","330.00","569.64"
"GRAFTON","CHARGE","10000121","THROMBECTOMY VEIN(S)","37187","8,210.00","3,092.95","6,978.50","2,795.12","3,705.48","6,978.50","2,940.72","3,838.72","6,978.50","2,856.85","3,020.02","5,008.10","6,568.00","3,419.94","3,118.68","3,268.52","6,978.50","4,515.50","3,372.09","6,978.50","2,965.05","3,763.18","3,186.38","3,666.51","4,515.50","2,795.12","6,978.50"
"GRAFTON","CHARGE","10000122","THROMBECTOMY VEIN(S) REPEAT","37188","8,210.00","3,092.95","6,978.50","2,795.12","3,705.48","6,978.50","2,940.72","3,838.72","6,978.50","2,856.85","3,020.02","5,008.10","6,568.00","3,419.94","3,118.68","3,268.52","6,978.50","4,515.50","3,372.09","6,978.50","2,965.05","3,763.18","3,186.38","3,666.51","4,515.50","2,795.12","6,978.50"
"GRAFTON","CHARGE","10000128","STENT CAROTID W/PROTECTION","37215","10,850.00","4,087.52","9,222.50","3,693.92","4,897.01","9,222.50","3,886.34","5,073.09","9,222.50","3,775.49","3,991.13","6,618.50","8,680.00","4,519.65","4,121.52","4,319.55","9,222.50","5,967.50","4,456.41","9,222.50","3,918.49","4,973.26","4,210.99","4,845.50","5,967.50","3,693.92","9,222.50"
"GRAFTON","CHARGE","10000129","PHLEBECTOMY 10-20 INCISIONS","37765","5,650.00","2,128.52","4,802.50","1,923.56","2,550.05","4,802.50","2,023.76","2,641.75","4,802.50","1,966.04","2,078.33","3,446.50","4,520.00","2,353.55","2,146.23","2,249.35","4,802.50","3,107.50","2,320.62","4,802.50","2,040.50","2,589.76","2,192.82","2,523.24","3,107.50","1,923.56","4,802.50"
"GRAFTON","CHARGE","10000130","PHLEBECTOMY >20 INCISIONS","37766","6,550.00","2,467.58","5,567.50","2,229.97","2,956.26","5,567.50","2,346.13","3,062.56","5,567.50","2,279.21","2,409.39","3,995.50","5,240.00","2,728.45","2,488.10","2,607.65","5,567.50","3,602.50","2,690.28","5,567.50","2,365.54","3,002.29","2,542.12","2,925.17","3,602.50","2,229.97","5,567.50"
"GRAFTON","CHARGE","10000131","PHLEBECTOMY <10 INCISIONS","37799","4,300.00","1,619.94","3,655.00","1,463.95","1,940.75","3,655.00","1,540.21","2,010.53","3,655.00","1,496.28","1,581.74","2,623.00","3,440.00","1,791.20","1,633.41","1,711.89","3,655.00","2,365.00","1,766.14","3,655.00","1,552.95","1,970.97","1,668.87","1,920.34","2,365.00","1,463.95","3,655.00"
"GRAFTON","CHARGE","10000134","BONE MARROW BIOPSY","38221","970.00","276.03","824.50","336.86","453.79","824.50","327.01","478.14","824.50","338.68","330.44","591.70","776.00","432.22","388.31","407.57","824.50","533.50","402.54","824.50","380.08","487.54","351.59","407.54","533.50","276.03","824.50"
"GRAFTON","CHARGE","10000136","INJECT LYMPHANGIOGRAPHY","38790","300.00","113.02","255.00","102.14","135.40","255.00","107.46","140.27","255.00","104.39","110.35","183.00","240.00","124.97","113.96","119.43","255.00","165.00","123.22","255.00","108.35","137.51","116.43","133.98","165.00","102.14","255.00"
"GRAFTON","CHARGE","10000137","INJECT RADIOACTIVE TRACER SENTINEL NODE","38792","400.00","163.11","340.00","162.04","209.03","340.00","186.99","126.53","340.00","144.95","192.45","244.00","320.00","223.66","191.27","200.52","340.00","220.00","156.54","340.00","202.99","256.67","215.37","245.82","220.00","126.53","340.00"
"GRAFTON","CHARGE","10000139","BX SALIVARY GLAND NEEDLE","42400","1,200.00","452.08","1,020.00","408.54","541.60","1,020.00","429.83","561.08","1,020.00","417.57","441.42","732.00","960.00","499.87","455.84","477.74","1,020.00","660.00","492.88","1,020.00","433.38","550.04","465.73","535.91","660.00","408.54","1,020.00"
"GRAFTON","CHARGE","10000142","FB REMOVAL PHARYNGEAL","42809","235.00","95.93","199.75","97.22","132.94","199.75","86.01","235.00","199.75","88.62","91.23","143.35","188.00","102.70","235.00","235.00","199.75","129.25","235.00","199.75","76.38","97.50","90.71","104.79","129.25","76.38","235.00"
"GRAFTON","CHARGE","10000143","PEG TUBE PLACEMENT","43246","3,000.00","1,130.19","2,550.00","1,021.36","1,354.01","2,550.00","1,074.56","1,402.70","2,550.00","1,043.91","1,103.54","1,830.00","2,400.00","1,249.67","1,139.59","1,194.34","2,550.00","1,650.00","1,232.19","2,550.00","1,083.45","1,375.10","1,164.33","1,339.77","1,650.00","1,021.36","2,550.00"
"GRAFTON","CHARGE","10000145","INTRO FEEDING TUBE","44500","750.00","233.21","637.50","237.19","272.36","637.50","231.94","300.19","637.50","272.70","224.66","457.50","600.00","271.61","224.44","234.45","637.50","412.50","221.10","637.50","244.84","289.01","270.19","284.03","412.50","221.10","637.50"
"GRAFTON","CHARGE","10000149","ANOSCOPY","46600","265.00","106.74","225.25","97.56","124.50","225.25","94.39","154.99","225.25","98.29","99.93","161.65","212.00","131.50","91.59","94.59","225.25","145.75","106.06","225.25","90.90","112.78","109.12","124.19","145.75","90.90","225.25"
"GRAFTON","CHARGE","10000150","LIVER BIOPSY","47000","1,730.00","495.84","1,470.50","637.12","870.84","1,470.50","620.08","1,283.38","1,470.50","668.67","600.72","1,055.30","1,384.00","909.98","722.58","758.99","1,470.50","951.50","781.85","1,470.50","785.94","1,008.91","619.04","722.84","951.50","495.84","1,470.50"
"GRAFTON","CHARGE","10000151","PERCUTANEOUS CHOLECYSTOSTOMY","47490","2,600.00","979.50","2,210.00","885.18","1,173.48","2,210.00","931.29","1,215.67","2,210.00","904.73","956.40","1,586.00","2,080.00","1,083.05","987.64","1,035.10","2,210.00","1,430.00","1,067.90","2,210.00","938.99","1,191.75","1,009.09","1,161.13","1,430.00","885.18","2,210.00"
"GRAFTON","CHARGE","10000157","BILIARY ENDOSCOPY DX WITH SPECI","47552","3,800.00","1,431.57","3,230.00","1,293.72","1,715.08","3,230.00","1,361.11","1,776.75","3,230.00","1,322.29","1,397.82","2,318.00","3,040.00","1,582.92","1,443.48","1,512.84","3,230.00","2,090.00","1,560.77","3,230.00","1,372.37","1,741.79","1,474.82","1,697.04","2,090.00","1,293.72","3,230.00"
"GRAFTON","CHARGE","10000158","BILIARY ENDOSCOPY WO STENT","47555","3,800.00","1,431.57","3,230.00","1,293.72","1,715.08","3,230.00","1,361.11","1,776.75","3,230.00","1,322.29","1,397.82","2,318.00","3,040.00","1,582.92","1,443.48","1,512.84","3,230.00","2,090.00","1,560.77","3,230.00","1,372.37","1,741.79","1,474.82","1,697.04","2,090.00","1,293.72","3,230.00"
"GRAFTON","CHARGE","10000159","BILIARY ENDOSCOPY W STENT","47556","4,360.00","1,642.54","3,706.00","1,484.38","1,967.83","3,706.00","1,561.70","2,038.59","3,706.00","1,517.16","1,603.81","2,659.60","3,488.00","1,816.19","1,656.20","1,735.78","3,706.00","2,398.00","1,790.78","3,706.00","1,574.62","1,998.47","1,692.16","1,947.13","2,398.00","1,484.38","3,706.00"
