ccn,name,state,city,homepage,cdm_indirect_url,cdm_url,possible_indirect,found_string
670165,LAKE WOOD EMERGENCY ROOM,TX,DALLAS,http://www.lakewoodemergencyroom.com/,,,"['/billing-info/', 'http://www.wincherbilling.com/index.php/contact-us']","['billing', 'charges']"
194118,MERCY BEHAVIORAL HOSPITAL,LA,LECOMPTE,http://www.mercybh.com/,,,,"['pricing', 'billing', 'prices', 'cms']"
054135,NEWPORT BAY HOSPITAL,CA,NEWPORT BEACH,http://www.newportbayhospital.com/,,,,['billing']
230174,NORTH OTTAWA COMMUNITY HEALTH SYSTEM,MI,GRAND HAVEN,http://www.noch.org/,http://www.noch.org/main.aspx?id=96,https://drive.google.com/file/d/1v_NILM0_YNP09MmMv--1R0S1cOuPRNyD/view,,['billing']
110040,NORTHRIDGE MEDICAL CENTER,GA,COMMERCE,http://www.northridgemc.com/,,,,['cms']
291304,PERSHING GENERAL HOSPITAL,NV,LOVELOCK,http://www.pershinghospital.org/,http://www.pershinghospital.org/links-and-resources,https://21acdfe9-ca50-4a57-8773-62b25d957771.filesusr.com/ugd/1445bf_a7d7bf1cceba4411be6c5535f73a37a1.xlsx,,"['pricing', 'billing', 'cms']"
261310,SCOTLAND COUNTY  HOSPITAL,MO,MEMPHIS,http://www.scotlandcountyhospital.com/,http://www.scotlandcountyhospital.com/,https://assets.changehealthcare.com/Shop/PROD/static/ScotlandCounty/43-0915648_ScotlandCounty_standardcharges.csv.zip,"['/sites/www/Uploads/Balance billing info.pdf', 'http://scotlandcountyhospital.dev.inpowercms.com/RSS.aspx?pid=2&eid=3']","['pricing', 'billing', 'charges', 'cms', 'transparency']"
670157,"SUN CITY EMERGENCY ROOM, LLC",TX,EL PASO,http://www.suncityer.com/,,,"['http://www.suncityer.com/billing/', 'http://www.suncityer.com/billing/']","['billing', 'charges']"
670160,"SUN CITY WEST EMERGENCY ROOM, LLC",TX,EL PASO,http://www.suncityer.com/,,,"['http://www.suncityer.com/billing/', 'http://www.suncityer.com/billing/']","['billing', 'charges']"
351300,TIOGA MEDICAL CENTER,ND,TIOGA,http://www.tiogahealth.org/,http://www.tiogahealth.org/payments,https://ab21a3e9-aff6-4873-90cf-e3a280fbb0f3.filesusr.com/ugd/51e5d7_dd1fd19b96444b428ff0f7b66aaf91af.xls,,"['pricing', 'billing', 'cms']"
451387,UVALDE MEMORIAL HOSPITAL,TX,UVALDE,http://www.umhtx.org/,http://www.umhtx.org/patient/price-transparency/%c2%a0/,https://secure.claraprice.net/price-transparency/JHLX-1657724585504/machine-readable,['/patient/price-transparency/\xa0'],"['price transparency', 'cms', 'transparency']"
111316,WARM SPRINGS MEDICAL CENTER,GA,WARM SPRINGS,http://www.warmspringsmc.org/,http://www.warmspringsmc.org/transparency.html,http://www.warmspringsmc.org/transparency/261150091_WarmspringsMedicalCenter_standardcharges.csv,['transparency.html'],['transparency']
140143,ST MARGARET'S HEALTH SPRING VALLEY,IL,SPRING VALLEY,https://aboutsmh.org/,https://aboutsmh.org/list-of-charges/,https://aboutsmh.org/wp-content/uploads/2022/01/SMHSV-Standard-Charges-2022.xlsx,"['https://aboutsmh.org/billing-insurance/', 'https://aboutsmh.org/list-of-charges/', 'https://aboutsmh.org/billing-insurance/', 'https://aboutsmh.org/list-of-charges/']","['price transparency', 'billing', 'charges', 'transparency']"
190318,ACADIAN MEDICAL CENTER,LA,EUNICE,https://acadianmedicalcenter.com/,https://acadianmedicalcenter.com/patient-visitor-resources/financial-information/,https://s3.amazonaws.com/ycubaa-production-marlin-1-charge-management-public/facilities/d191002b-0c8e-4cf4-9961-812ba9c00557/844422249_NORTHERN%20LOUISIANA%20MEDICAL%20CENTER_standardcharges.zip,"['https://www.yourcareeverywhere.com/content/medhost/your-care-everywhere/pricing-estimator-page.html?facility_id=d3fa4a41-8fe5-4a32-ab4d-8161e92df9f4', 'https://acadianmedicalcenter.com/mercy-regional-medical-center-and-acadian-medical-center-earn-5-star-cms-rating-for-overall-hospital-quality-for-second-year/', 'https://www.yourcareeverywhere.com/content/medhost/your-care-everywhere/pricing-estimator-page.html?facility_id=d3fa4a41-8fe5-4a32-ab4d-8161e92df9f4']","['price transparency', 'pricing', 'cms', 'transparency']"
151330,ADAMS MEMORIAL HOSPITAL,IN,DECATUR,https://adamshospital.org/,https://adamshospital.org/resources/billing-department/,https://drive.google.com/file/d/1eNHn6JwORgLsbgbpONKbX74DivuSpUjC/view,"['https://adamshospital.org/resources/billing-department/', '/resources/billing-department/']","['pricing', 'billing']"
240030,ALOMERE HEALTH,MN,ALEXANDRIA,https://alomerehealth.com/,https://alomerehealth.com/patient-resources/billing-insurance/,https://alomerehealth.com/wp-content/uploads/2022/06/Final-Price-Transparency-Readable-2022.xlsx,"['https://alomerehealth.com/patient-resources/billing-insurance/', 'https://alomerehealth.com/patient-resources/billing-insurance/', 'https://alomerehealth.com/patient-resources/billing-insurance/']","['billing', 'cms']"
050757,ALVARADO HOSPITAL MEDICAL CENTER,CA,SAN DIEGO,https://alvaradohospital.com/,https://alvaradohospital.com/financial-assistance/,https://alvaradohospital.com/wp-content/uploads/2022/08/205683387_AlvaradoHospitalMedicalCenter_standardcharges.json,['/billing-insurance-information/'],"['pricing', 'billing']"
351322,ASHLEY MEDICAL CENTER,ND,ASHLEY,https://amctoday.org/,,,,['cms']
050807,ANTELOPE VALLEY SPECIALTY SURGICAL CENTER LLC,CA,PALMDALE,https://antelopevalleysurgerycenter.com/,,,,['billing']
104059,EASTSIDE PSYCHIATRIC HOSPITAL,FL,TALLAHASSEE,https://apalacheecenter.org/,https://capitalhealth.com/transparency-in-coverage,http://20.114.211.146/CHP/,"['https://nam12.safelinks.protection.outlook.com/?url=https%3A%2F%2Fcapitalhealth.com%2Ftransparency-in-coverage&data=05%7C01%7Ccandyl%40apalacheecenter.org%7Cde6b0df6f7d641acec9008da5545d3f9%7C2902de5a9929467ca2f3bd8a23f7ad8d%7C0%7C0%7C637916055689787271%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C1000%7C%7C%7C&sdata=HDXWw3QaK3WGK5bzD1tQkNO%2Bl1%2F%2FYwdEFRIYv1cnyhU%3D&reserved=0', 'https://nam12.safelinks.protection.outlook.com/?url=https%3A%2F%2Fcapitalhealth.com%2Ftransparency-in-coverage&data=05%7C01%7Ccandyl%40apalacheecenter.org%7Cde6b0df6f7d641acec9008da5545d3f9%7C2902de5a9929467ca2f3bd8a23f7ad8d%7C0%7C0%7C637916055689787271%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C1000%7C%7C%7C&sdata=HDXWw3QaK3WGK5bzD1tQkNO%2Bl1%2F%2FYwdEFRIYv1cnyhU%3D&reserved=0']",['transparency']
340051,WATAUGA MEDICAL CENTER,NC,BOONE,https://apprhs.org/,https://apprhs.org/billing-and-insurance/,https://apprhs.org/download/56-0510824_watauga-medical-center_standardcharges/,"['https://apprhs.org/billing-and-insurance/', 'https://transparency-in-coverage.uhc.com/']","['pricing', 'billing', 'cms', 'transparency']"
341323,CHARLES A CANNON JR MEMORIAL HOSPITAL,NC,LINVILLE,https://apprhs.org/,https://apprhs.org/billing-and-insurance/,https://apprhs.org/download/56-0529974_charles-a-cannon-jr-memorial-hospital_standardcharges/,"['https://apprhs.org/billing-and-insurance/', 'https://transparency-in-coverage.uhc.com/']","['pricing', 'billing', 'cms', 'transparency']"
030144,THE EYE CLINIC,AZ,COTTONWOOD,https://arizonaeyeclinic.com/,,,"['/billing-%26-insurance', '/billing-%26-insurance', '/billing-%26-insurance', '/billing-%26-insurance']",['billing']
320093,ASC OF THE HEART INSTITUTE,NM,LAS CRUCES,https://ascheart.com/,,,,['pricing']
171321,MEADE DISTRICT HOSPITAL,KS,MEADE,https://avhealthsystem.com/,,,"['https://avhealthsystem.com/no-surprise-billing-act/', 'https://avhealthsystem.com/no-surprise-billing-act/']",['billing']
050822,BAHAMAS SURGERY CENTER LLC,CA,BAKERSFIELD,https://bahamassurgerycenter.com/,,,"['/billing-and-insurance', '/billing-and-insurance']","['billing', 'prices']"
45069F,US ARMY HOSP,TX,FORT SAM HOUSTON,https://bamc.tricare.mil/,,,"['mailto:usarmy.jbsa.medcom-bamc.mbx.msa-billing@mail.mil', '/Portals/143/documents/Billing/UBO-billing-brochure.pdf?ver=Xv4_eV5CZYWplcdqP7Q5Bg%3d%3d']",['billing']
380090,BAY AREA HOSPITAL,OR,COOS BAY,https://bayareahospital.org/,,,['https://transparency-in-coverage.uhc.com/'],['transparency']
241991,BEACON HAVEN,MN,NEW BRIGHTON,https://beaconhaven.org/,,,,['cms']
234045,BEAUMONT BEHAVIORAL HEALTH,MI,DEARBORN,https://beaumontbh.com/,,,,['transparency']
670251,BELLAIRE ER,TX,BELLAIRE,https://bellaireer.com/,,,['https://bellaireer.com/billing/'],"['pricing', 'billing']"
381305,BLUE MOUNTAIN HOSPITAL,OR,JOHN DAY,https://bluemountainhospital.org/,,,,['pricing']
194020,BRENTWOOD HOSPITAL,LA,SHREVEPORT,https://brentwoodbehavioral.com/,,,,['transparency']
234044,BRIGHTWELL BEHAVIORAL HEALTH,MI,EAST LANSING,https://brightwellbehavioral.com/,,,,['billing']
154066,BRIGHTWELL BEHAVIORAL HEALTH,IN,CLARKSVILLE,https://brightwellbehavioral.com/,,,,['billing']
394049,BROOKE GLEN BEHAVIORAL HOSPITAL,PA,FORT WASHINGTON,https://brookeglenhospital.com/,https://brookeglenhospital.com/standard-services/,https://uhsfilecdn.eskycity.net/bh/200085660-brooke-glen-standard_charges.csv,,['transparency']
344016,BRYNN MARR HOSP,NC,JACKSONVILLE,https://brynnmarr.org/,https://brynnmarr.org/standard-services/,https://uhsfilecdn.eskycity.net/bh/561317433-brynn-marr-standard_charges.csv,,['transparency']
441323,BIG SOUTH FORK MEDICAL CENTER,TN,ONEIDA,https://bsfmedical.com/,https://bsfmedical.com/patient-resources/pricing-transparency/,https://bsfmedical.com/wp-content/uploads/2021/11/BSFMC-Chargemaster-01.01.2021.csv,"['https://bsfmedical.com/patient-resources/pricing-transparency/', 'https://bsfmedical.com/patient-resources/pricing-transparency/', 'https://bsfmedical.com/patient-resources/pricing-transparency/']","['pricing', 'transparency']"
450880,BAYLOR SCOTT AND WHITE SURGICAL HOSPITAL FORTWORTH,TX,FORT WORTH,https://bshfw.com/,https://bshfw.com/hospital-pricing-information/,https://bshfw.com/wp-content/uploads/2022/07/752658178_BaylorSurgicalHospitalatFortWorth_standardcharges.json,"['https://bshfw.com/hospital-pricing-information/', 'https://bshfw.com/hospital-pricing-information/', 'https://bshfw.com/hospital-pricing-information/']","['price transparency', 'standard charges', 'pricing', 'charges', 'transparency']"
391304,BUCKTAIL MEDICAL CENTER,PA,RENOVO,https://bucktailmedicalcenter.org/,,,"['https://bucktailmedicalcenter.org/business-office/charges-and-pricing/', 'https://bucktailmedicalcenter.org/business-office/charges-and-pricing/']","['pricing', 'charges']"
050845,CASA COLINA SURGERY CENTER LLC,CA,POMONA,https://casacolinasurgerycenter.com/,,,"['https://casacolinasurgerycenter.com/for-patients/insurance-and-billing/', '/for-patients/insurance-and-billing', 'https://casacolinasurgerycenter.com/billing-disclosure/']",['billing']
104040,CENTERSTONE OF FLORIDA,FL,BRADENTON,https://centerstone.org/,,,,['billing']
052055,CENTRAL VALLEY SPECIALTY HOSPITAL,CA,MODESTO,https://centralvalleyspecialty.com/,https://centralvalleyspecialty.com/our-standard-prices/,https://apps.para-hcfs.com/PTT/FinalLinks/AmericanAdvancedCentral.aspx#,"['https://centralvalleyspecialty.com/our-standard-prices/', 'https://centralvalleyspecialty.com/our-standard-prices/']","['standard charges', 'pricing', 'prices', 'charges']"
42013F,US AIR FORCE HOSP,SC,MYRTLE BEACH,https://charleston.tricare.mil/,,,,['cms']
144040,CHICAGO BEHAVIORAL HOSPITAL,IL,DES PLAINES,https://chicagobehavioralhospital.com/,https://chicagobehavioralhospital.com/,https://s3.amazonaws.com/ycubaa-production-marlin-1-charge-management-public/facilities/a353d236-6885-4047-a833-ae336b01c48a/46-5717505_ChicagoBehavioralHealth_standardcharges.xlsx,['https://www.yourcareeverywhere.com/content/medhost/your-care-everywhere/pricing-estimator-page.html?facility_id=a353d236-6885-4047-a833-ae336b01c48a'],['pricing']
093300,CHILDREN'S NATIONAL HOSPITAL,DC,WASHINGTON,https://childrensnational.org/,https://childrensnational.org/visit/insurance-and-billing/hospital-services-and-charges,https://childrensnational.org/-/media/cnhs-site/files/specialty-care/insurance-and-billing/530196580_childrens-national-hospital_standardcharges.csv?la=en&hash=41D2CBB5B50DF6B8FFE2F7517726CB2F71608C17,"['/visit/insurance-and-billing/paying-your-bill', '/visit/insurance-and-billing/paying-your-bill', '/visit/insurance-and-billing/paying-your-bill', '/visit/insurance-and-billing', '/primary-care/become-a-patient/insurance-and-billing', '/visit/insurance-and-billing/paying-your-bill']","['billing', 'cms']"
321308,CIBOLA GENERAL HOSPITAL,NM,GRANTS,https://cibolahospital.com/,https://cibolahospital.com/price-transparency/,https://docs.google.com/spreadsheets/d/1fOwdCFDEkKMyzOQR-F9cCa9yeL4l0j5vrEem-lhpv64/edit,"['https://cibolahospital.com/price-transparency/', 'https://cibolahospital.com/price-transparency/']","['price transparency', 'transparency']"
371307,CIMARRON MEMORIAL HOSPITAL,OK,BOISE CITY,https://cimarronmemorialhospital.org/,,,,['pricing']
161317,COMPASS MEMORIAL HEALTHCARE,IA,MARENGO,http://www.compassmemorial.org/,http://www.compassmemorial.org/getpage.php?name=Patient_Charges,http://www.compassmemorial.org/docs/426023437%C2%AD_MarengoMemorialHospital_standardcharges.csv.csv,['https://www.ccmcms.us/'],['cms']
111308,CLINCH MEMORIAL HOSPITAL,GA,HOMERVILLE,https://clinchmh.org/,https://clinchmh.org/price-transparency/,https://clinchmh.org/wp-content/uploads/2021/02/586011853_ClinchMemorialHospital_standardcharges.csv,"['https://clinchmh.org/georgia-transparency-disclosure/', 'https://clinchmh.org/price-transparency/', 'https://clinchmh.org/surprise-billing/', 'https://clinchmh.org/georgia-transparency-disclosure/', 'https://clinchmh.org/georgia-transparency-disclosure/', 'https://clinchmh.org/price-transparency/', 'https://clinchmh.org/price-transparency/', 'https://clinchmh.org/surprise-billing/', 'https://clinchmh.org/surprise-billing/']","['price transparency', 'billing', 'transparency']"
154011,COMMUNITY MENTAL HEALTH CENTER INC,IN,LAWRENCEBURG,https://cmhcinc.org/,,,['https://transparency-in-coverage.uhc.com/%20'],['transparency']
110105,COLQUITT REGIONAL MEDICAL CENTER,GA,MOULTRIE,https://colquittregional.com/,https://colquittregional.com/home/patients-visitors/finance-and-billing/,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fcolquittregional%2Ecom%3A443%2Fwp%2Dcontent%2Fuploads%2F2021%2F03%2FMachine%2DReadable%5Ffile%5Fw%5Fins%5Fprices%2Exlsx,"['https://colquittregional.com/home/patients-visitors/finance-and-billing/', 'https://colquittregional.com/home/patients-visitors/no-surprises-billing-act/', 'https://colquittregional.com/home/patients-visitors/finance-and-billing/', 'https://colquittregional.com/home/patients-visitors/no-surprises-billing-act/', 'https://colquittregional.com/home/patients-visitors/finance-and-billing/', 'https://colquittregional.com/home/patients-visitors/no-surprises-billing-act/', 'https://colquittregional.com/home/patients-visitors/finance-and-billing/', 'https://colquittregional.com/home/patients-visitors/no-surprises-billing-act/', 'https://colquittregional.com/home/hospital-authority/hospital-transparency-requirements/']","['billing', 'transparency']"
450370,COLUMBUS COMMUNITY HOSPITAL,TX,COLUMBUS,https://columbusch.com/,https://columbusch.com/price-transparency/,https://app.box.com/shared/static/13pu08fubutejgiq0sbxagdozo5iif8w.csv|,"['https://columbusch.com/price-transparency/', 'https://columbusch.com/price-transparency/', 'https://columbusch.com/price-transparency/']","['price transparency', 'pricing', 'transparency']"
112012,"COLUMBUS SPECIALTY HOSPITAL, INC",GA,COLUMBUS,https://columbusspecialtyhospital.com/,https://columbusspecialtyhospital.com/,"https://caa.ebms.com/Wound%20Centrics,%20LLC/index.html",,['transparency']
270023,COMMUNITY MEDICAL CENTER,MT,MISSOULA,https://communitymed.org/,https://communitymed.org/hospital-charges-listing,https://communitymed.org/sites/communitymed/assets/uploads/CDM%20-%20Community.xlsx,[''],['billing']
050842,CENTRAL VALLEY SURGICAL CENTER LLC,CA,BAKERSFIELD,http://centralvalleysc.com/,,,,['pricing']
010051,GREENE COUNTY HOSPITAL,AL,EUTAW,http://gcheutaw.com/,http://www.gcheutaw.com/PriceListing,http://www.gcheutaw.com/images/pricelisting.csv,,['price listing']
271312,PHILLIPS COUNTY MEDICAL CENTER,MT,MALTA,http://pchospital.us/,https://ypo.496.myftpupload.com/community-transparency/,https://ypo496.a2cdn1.secureserver.net/wp-content/uploads/2022/01/Charge-Master.pdf,https://ypo.496.myftpupload.com/community-transparency/,['transparency']
261327,RAY COUNTY MEMORIAL HOSPITAL,MO,RICHMOND,http://raycountyhospital.com/,http://raycountyhospital.com/pricetransparency.html,http://raycountyhospital.com/pricetransparency/PRICE_TRANSPARENCY.xlsx,./pricetransparency.html,"['price transparency', 'transparency']"
170068,SOUTHWEST MEDICAL CENTER,KS,LIBERAL,http://www.swmedcenter.com/,http://www.swmedcenter.com/index.php/billing/billing-information-pricing/,,https://www.swmedcenter.com/index.php/billing/ | https://www.swmedcenter.com/index.php/pricing-transparency/,"['pricing', 'billing', 'transparency']"
670214,ER NOW,TX,WICHITA FALLS,http://www.yourernow.com/,,,/new-billing.html,['billing']
194087,FREEDOM BEHAVIORAL HOSPITAL OF MONROE,LA,MONROE,https://ahmgt.com/,,,,['pricing']
280140,ADVANCED MEDICAL IMAGING SURGERY CENTER,NE,LINCOLN,https://amimaging.com/surgery-center/,,,https://amimaging.com/wp-content/uploads/2020/05/ASC-billing-85x11-1.pdf,"['pricing', 'billing']"
371328,ARBUCKLE MEMORIAL HOSPITAL AUTHORITY,OK,SULPHUR,https://arbucklehospital.com/,https://arbucklehospital.com/,https://arbucklehospital.com/wp-content/uploads/2018/12/hospital-charges.png,https://arbucklehospital.com/hospital-charges/,"['price transparency', 'charges', 'transparency']"
100008,BAPTIST HOSPITAL OF MIAMI,FL,MIAMI,https://baptisthealth.net/,,,/patient-resources/billing-and-financial-assistance | /patient-resources/billing-and-financial-assistance/patient-pricing,"['pricing', 'billing']"
260321,BEACON SURGERY CENTER,MO,LEES SUMMIT,https://beaconsc.com/,,,,['billing']
412001,ELEANOR SLATER HOSPITAL,RI,CRANSTON,https://bhddh.ri.gov/eleanor-slater-hospital,https://bhddh.ri.gov/cms-price-transparency,https://bhddh.ri.gov/media/5531/download,/cms-price-transparency,"['price transparency', 'transparency']"
050833,CAMPUS SURGERY CENTER,CA,DALY CITY,https://campussurgery.com/,,,https://campussurgery.com/for-patients/insurance-and-billing/ | /for-patients/insurance-and-billing | https://campussurgery.com/billing-disclosure/,['billing']
500155,MERIDIAN SURGERY CENTER,WA,EDGEWOOD,https://cascadehernia.com/,,,,"['pricing', 'billing']"
531311,CROOK COUNTY HOSPITAL,WY,SUNDANCE,https://ccmsd.org/,,,https://ccmsd.org/billing/,['billing']
064003,COLORADO MENTAL HEALTH INSTITUTE AT FT LOGAN,CO,DENVER,https://cdhs.colorado.gov/CMHIFL,,,,['transparency']
060115,COLORADO MENTAL HEALTH INSTITUTE AT PUEBLO,CO,PUEBLO,https://cdhs.colorado.gov/CMHIP,,,,"['charges', 'transparency']"
064001,COLORADO MENTAL HEALTH INSTITUTE AT PUEBLO-PSYCH,CO,PUEBLO,https://cdhs.colorado.gov/CMHIP,,,,"['charges', 'transparency']"
420111,SURGERY CENTER OF CHARLESTON,SC,CHARLESTON,https://charlestonsurgerycenter.com/,,,,['billing']
050783,COLUSA MEDICAL CENTER,CA,COLUSA,https://colusamedcenter.com/,https://colusamedcenter.com/our-standard-charges/,https://apps.para-hcfs.com/PTT/FinalLinks/Reports.aspx?dbName=dbCRMCCOLUSACA&type=CDMWithoutLabel,https://colusamedcenter.com/our-standard-charges/,"['standard charges', 'charges', 'transparency']"
331316,"COMMUNITY MEMORIAL HOSPITAL, INC",NY,HAMILTON,https://communitymemorial.org/,https://communitymemorial.org/about/billing/,https://hospitalpricelists.org/Community-Memorial-Hospital,https://communitymemorial.org/about/billing/,['billing']
154021,"GRANT-BLACKFORD MENTAL HEALTH, INC",IN,MARION,https://cornerstone.org/,,,https://link.zixcentral.com/u/c80fb4eb/NC-iMxzW7BGjDXipYFsSiw?u=https%3A%2F%2Ftransparency-in-coverage.uhc.com%2F,"['pricing', 'billing', 'transparency']"
050790,CENTER FOR SPECIALIZED SURGERY OF SANTA BARBARA,CA,SANTA BARBARA,https://cssofsb.com/,,,,['prices']
170206,CYPRESS SURGERY CENTER,KS,WICHITA,https://cypresssurgerywichita.com/,,,/billing-and-insurance,"['billing', 'prices']"
450688,DALLAS REGIONAL MEDICAL CENTER,TX,MESQUITE,https://dallasregionalmedicalcenter.com/,,,/billing-insurance-information/ | /pricing-transparency-policy/,"['pricing', 'billing', 'transparency']"
114029,EAST CENTRAL REGIONAL HOSPITAL,GA,AUGUSTA,https://dbhdd.georgia.gov/be-caring/east-central-regional-hospital-ecrh-augusta-and-gracewood-ga,,,,['transparency']
114019,GEORGIA REGIONAL HOSPITAL ATLANTA,GA,DECATUR,https://dbhdd.georgia.gov/be-caring/georgia-regional-hospital-atlanta-grha-atlanta-ga,,,,"['charges', 'transparency']"
114028,GEORGIA REGIONAL HOSP SAVANNAH,GA,SAVANNAH,https://dbhdd.georgia.gov/be-caring/georgia-regional-hospital-savannah-grhs-savannah-ga,,,,['transparency']
114013,WEST CENTRAL GEORGIA REGIONAL HOSPITAL,GA,COLUMBUS,https://dbhdd.georgia.gov/be-caring/wcgrh,,,,['transparency']
284009,DOUGLAS COUNTY COMMUNITY MENTAL HEALTH CENTER,NE,OMAHA,https://dchc.douglascounty-ne.gov/,,,,['pricing']
36012E,DENISON UNIVERSITY INFIRMARY,OH,GRANVILLE,https://denison.edu/places/wellness,,,,['billing']
191307,DEQUINCY MEMORIAL HOSPITAL,LA,DEQUINCY,https://dequincymemorial.com/,https://dequincymemorial.com/,https://s3.amazonaws.com/ycubaa-production-marlin-1-charge-management-public/facilities/91b13a29-b056-4991-9971-ec11bdf30501/36-4911029_DEQUINCY%20MEMORIAL%20HOSPITAL_standardcharges.zip,https://www.yourcareeverywhere.com/content/medhost/your-care-everywhere/pricing-estimator-page.html?facility_id=91b13a29-b056-4991-9971-ec11bdf30501,"['price transparency', 'pricing', 'transparency']"
294016,DESERT WINDS HOSPITAL,NV,LAS VEGAS,https://desertwindshospital.com/,https://desertwindshospital.com/standard-pricing-download/,,https://desertwindshospital.com/standard-pricing-download/,"['pricing', 'standard services']"
114032,SO CRESCENT BEH HLTH SYS - ANCHOR HOSPITAL CAMPUS,GA,COLLEGE PARK,https://anchorhospital.com/,https://anchorhospital.com/standard-services-2/,https://uhsfilecdn.eskycity.net/bh/233044975-anchor-standard_charges.csv,https://anchorhospital.com/standard-services-2/,['standard services']
224013,"ARBOUR HOSPITAL, THE",MA,BOSTON,https://arbourhospital.com/,https://arbourhospital.com/standard-services/,https://uhsfilecdn.eskycity.net/bh/232238962-arbour-standard_charges.csv,https://arbourhospital.com/standard-services/,['standard services']
364036,ARROWHEAD BEHAVIORAL HEALTH,OH,MAUMEE,https://arrowheadbehavioral.com/,https://arrowheadbehavioral.com/standard-services/,https://uhsfilecdn.eskycity.net/bh/270608044-arrowhead-standard_charges.csv,https://arrowheadbehavioral.com/standard-services/,['standard services']
454121,AUSTIN OAKS HOSPITAL,TX,AUSTIN,https://austinoakshospital.com/,https://austinoakshospital.com/standard-services/,https://uhsfilecdn.eskycity.net/bh/841618661-austin-oaks-standard_charges.csv,https://austinoakshospital.com/standard-services/,['standard services']
454107,BEHAVIORAL HOSPITAL OF BELLAIRE,TX,HOUSTON,https://bhbhospital.com/,https://bhbhospital.com/standard-services/,https://uhsfilecdn.eskycity.net/bh/272849780-bellaire-standard_charges.csv,https://bhbhospital.com/standard-services/,['standard services']
374023,CEDAR RIDGE BEHAVIORAL HOSPITAL,OK,OKLAHOMA CITY,https://cedarridgebhs.com/,https://cedarridgebhs.com/standard-services/,https://uhsfilecdn.eskycity.net/bh/202901605-cedar-ridge-standard_charges.csv,https://cedarridgebhs.com/standard-services/,['standard services']
064007,CENTENNIAL PEAKS HOSPITAL,CO,LOUISVILLE,https://centennialpeaks.com/,https://centennialpeaks.com/standard-services/,https://uhsfilecdn.eskycity.net/bh/263973154-centennial-peaks-standard_charges.csv,https://centennialpeaks.com/standard-services/,['standard services']
