Facility,Type,Chargecode_DRG_CPT,Description,CPT,_1_1_21_Fee,Aetna_W,Aetna_PPO,Anthem_Blue_Priority,Anthem_Blue_Preferred,Anthem_PPO,Aurora_Caregiver,Cigna_GPPO,Cigna_PPO,Exchange_-Common_Ground,Exchange_-Molina,Health_EOS_Plus,Health_EOS_PPO,HPS,Humana_WVN,Humana_HPN_HMO,Humana_PPO,Trilogy,UHC_HMO,UHC_PPO,WEA_State_and_Trust,WEA_Broad,WPS_Arise,WPS_Statewide,SELF_PAY,MIN,MAX
"LAKELAND","CHARGE","10000075","HANDLING FEE","99001","20.00","10.06","17.00","10.28","13.08","17.00","10.25","11.97","17.00","11.05","10.62","12.20","16.00","11.81","10.97","11.39","17.00","11.00","11.60","17.00","9.26","11.56","10.98","12.37","11.00","9.26","17.00"
"LAKELAND","CHARGE","10000093","CATH UMBILICAL VEIN","36510","570.00","241.92","484.50","237.86","315.86","484.50","249.76","391.30","484.50","248.96","264.76","347.70","456.00","283.69","270.11","283.25","484.50","313.50","297.69","484.50","245.46","312.24","278.15","321.55","313.50","237.86","484.50"
"LAKELAND","CHARGE","10000103","PICC INSERTION","36569","1,800.00","1,145.52","1,530.00","1,089.81","1,424.70","1,530.00","1,142.55","1,464.66","1,530.00","1,211.13","1,260.63","1,098.00","1,440.00","1,199.61","1,030.14","1,081.53","1,530.00","990.00","1,371.15","1,530.00","992.79","1,282.68","1,215.45","1,409.40","990.00","990.00","1,530.00"
"LAKELAND","CHARGE","10000104","INSERT PICC W/PORT <5 YRS","36570","3,380.00","1,434.52","2,873.00","1,410.44","1,872.98","2,873.00","1,481.04","2,320.34","2,873.00","1,476.26","1,569.99","2,061.80","2,704.00","1,682.24","1,601.73","1,679.60","2,873.00","1,859.00","1,765.23","2,873.00","1,455.52","1,851.52","1,649.37","1,906.71","1,859.00","1,410.44","2,873.00"
"LAKELAND","CHARGE","10000113","REPLACE PICC COMPLETE","36584","1,500.00","636.62","1,275.00","625.94","831.20","1,275.00","657.27","1,029.74","1,275.00","655.15","696.74","915.00","1,200.00","746.56","710.83","745.39","1,275.00","825.00","783.39","1,275.00","645.94","821.68","731.97","846.17","825.00","625.94","1,275.00"
"LAKELAND","CHARGE","10000117","BLOOD SPEC IMPLANTED DEVICE","36591","141.00","70.94","119.85","72.44","92.19","119.85","72.23","84.40","119.85","77.90","74.88","86.01","112.80","83.24","77.32","80.29","119.85","77.55","81.80","119.85","65.29","81.49","77.44","87.19","77.55","65.29","119.85"
"LAKELAND","CHARGE","10000134","BONE MARROW BIOPSY","38221","970.00","411.68","824.50","404.77","537.51","824.50","425.03","665.90","824.50","423.66","450.56","591.70","776.00","482.77","459.67","482.02","824.50","533.50","506.59","824.50","417.71","531.35","473.34","547.19","533.50","404.77","824.50"
"LAKELAND","CHARGE","10000137","INJECT RADIOACTIVE TRACER SENTINEL NODE","38792","400.00","169.77","340.00","166.92","221.65","340.00","175.27","274.60","340.00","174.71","185.80","244.00","320.00","199.08","189.55","198.77","340.00","220.00","208.90","340.00","172.25","219.11","195.19","225.65","220.00","166.92","340.00"
"LAKELAND","CHARGE","10000142","FB REMOVAL PHARYNGEAL","42809","235.00","137.33","199.75","140.85","170.89","199.75","140.93","146.08","199.75","148.26","144.02","143.35","188.00","160.34","157.31","161.09","199.75","129.25","155.98","199.75","128.62","154.48","147.88","163.22","129.25","128.62","199.75"
"LAKELAND","CHARGE","10000143","PEG TUBE PLACEMENT","43246","3,000.00","1,273.24","2,550.00","1,251.87","1,662.41","2,550.00","1,314.53","2,059.48","2,550.00","1,310.29","1,393.48","1,830.00","2,400.00","1,493.11","1,421.65","1,490.77","2,550.00","1,650.00","1,566.77","2,550.00","1,291.89","1,643.36","1,463.94","1,692.35","1,650.00","1,251.87","2,550.00"
"LAKELAND","CHARGE","10000145","INTRO FEEDING TUBE","44500","750.00","318.31","637.50","312.97","415.60","637.50","328.63","514.87","637.50","327.57","348.37","457.50","600.00","373.28","355.41","372.69","637.50","412.50","391.69","637.50","322.97","410.84","365.98","423.09","412.50","312.97","637.50"
"LAKELAND","CHARGE","10000149","ANOSCOPY","46600","265.00","111.14","225.25","94.67","124.32","225.25","91.30","162.78","225.25","93.07","98.03","161.65","212.00","141.14","91.04","94.02","225.25","145.75","119.16","225.25","88.49","112.30","108.85","126.00","145.75","88.49","225.25"
"LAKELAND","CHARGE","10000150","LIVER BIOPSY","47000","1,730.00","734.24","1,470.50","721.91","958.65","1,470.50","758.05","1,187.63","1,470.50","755.60","803.57","1,055.30","1,384.00","861.03","819.82","859.68","1,470.50","951.50","903.51","1,470.50","744.99","947.67","844.20","975.92","951.50","721.91","1,470.50"
"LAKELAND","CHARGE","10000181","CHANGE TUBE GASTRO/CECUM W/S&I","49450","1,100.00","466.86","935.00","459.02","609.55","935.00","482.00","755.14","935.00","480.44","510.94","671.00","880.00","547.47","521.27","546.62","935.00","605.00","574.48","935.00","473.69","602.56","536.78","620.53","605.00","459.02","935.00"
"LAKELAND","CHARGE","10000183","CHANGE G-J TUBE W/S&I","49452","750.00","318.31","637.50","312.97","415.60","637.50","328.63","514.87","637.50","327.57","348.37","457.50","600.00","373.28","355.41","372.69","637.50","412.50","391.69","637.50","322.97","410.84","365.98","423.09","412.50","312.97","637.50"
"LAKELAND","CHARGE","10000185","INJECTIONS GI TUBE EVAL W/S&I","49465","1,020.00","502.34","867.00","507.23","657.57","867.00","507.17","658.27","867.00","537.86","556.41","622.20","816.00","634.97","606.66","626.22","867.00","561.00","611.30","867.00","492.57","617.98","556.88","635.68","561.00","492.57","867.00"
"LAKELAND","CHARGE","10000202","INSERT SUPRAPUBIC CATH","","3,120.00","1,324.17","2,652.00","1,301.95","1,728.90","2,652.00","1,367.12","2,141.85","2,652.00","1,362.70","1,449.22","1,903.20","2,496.00","1,552.84","1,478.52","1,550.40","2,652.00","1,716.00","1,629.45","2,652.00","1,343.56","1,709.09","1,522.49","1,760.04","1,716.00","1,301.95","2,652.00"
"LAKELAND","CHARGE","10000203","INJECT CYSTOGRAM","51600","625.00","108.94","531.25","113.56","155.69","531.25","106.44","375.00","531.25","117.88","138.56","381.25","500.00","167.81","137.56","144.56","531.25","343.75","154.13","531.25","123.06","155.31","140.25","164.75","343.75","106.44","531.25"
"LAKELAND","CHARGE","10000205","BLADDER IRRIGATE OR INSTALLATION","51700","450.00","154.26","382.50","146.77","196.83","382.50","153.88","211.86","382.50","163.13","169.79","274.50","360.00","161.55","138.74","145.64","382.50","247.50","184.66","382.50","133.72","172.76","163.71","191.12","247.50","133.72","382.50"
"LAKELAND","CHARGE","10000206","STRAIGHT CATH","51701","195.00","81.78","165.75","69.66","91.48","165.75","67.19","119.78","165.75","68.49","72.13","118.95","156.00","103.86","66.99","69.19","165.75","107.25","87.68","165.75","65.11","82.63","80.10","92.72","107.25","65.11","165.75"
"LAKELAND","CHARGE","10000207","FOLEY CATH INSERTION","51702","325.00","203.60","276.25","203.75","270.28","276.25","217.35","298.38","276.25","217.44","235.91","198.25","260.00","231.57","297.68","302.73","276.25","178.75","315.58","276.25","182.04","236.31","210.37","239.88","178.75","178.75","315.58"
"LAKELAND","CHARGE","10000208","BLADDER CATH COMPLEX","51703","540.00","229.18","459.00","225.34","299.23","459.00","236.62","370.71","459.00","235.85","250.83","329.40","432.00","268.76","255.90","268.34","459.00","297.00","282.02","459.00","232.54","295.80","263.51","304.62","297.00","225.34","459.00"
"LAKELAND","CHARGE","10000209","CYSTOSTOMY TUBE CHANGE","51705","350.00","148.54","297.50","146.05","193.95","297.50","153.36","240.27","297.50","152.87","162.57","213.50","280.00","174.20","165.86","173.92","297.50","192.50","182.79","297.50","150.72","191.72","170.79","197.44","192.50","146.05","297.50"
"LAKELAND","CHARGE","10000210","BLADDER SCAN-RESIDUAL URINE","51798","190.00","110.34","161.50","114.82","158.15","161.50","118.98","135.41","161.50","123.82","125.44","115.90","152.00","142.08","148.11","150.78","161.50","104.50","143.92","161.50","101.94","132.78","119.67","139.11","104.50","101.94","161.50"
"LAKELAND","CHARGE","10000212","CIRCUMCISION","54150","200.00","135.56","170.00","137.56","168.40","170.00","134.94","181.97","170.00","142.07","140.20","122.00","160.00","145.44","137.08","141.29","170.00","110.00","155.31","170.00","121.22","145.46","131.47","144.84","110.00","110.00","181.97"
"LAKELAND","CHARGE","10000216","HYSTEROSALPINGOGRAM INJECT","58340","1,100.00","1,100.00","935.00","604.12","826.32","935.00","722.48","978.12","935.00","819.61","965.91","671.00","880.00","1,100.00","1,100.00","1,100.00","935.00","605.00","971.41","935.00","1,100.00","1,100.00","1,024.21","1,100.00","605.00","604.12","1,100.00"
"LAKELAND","CHARGE","10000220","TUBAL LIGATION POST PARTUM","58605","1,520.00","718.53","1,292.00","746.86","990.39","1,292.00","734.72","1,227.16","1,292.00","893.35","759.31","927.20","1,216.00","823.84","757.08","792.89","1,292.00","836.00","901.29","1,292.00","650.13","831.62","769.26","883.61","836.00","650.13","1,292.00"
"LAKELAND","CHARGE","10000221","TUBAL LIGATION WITH C-SECTION","58611","565.00","256.20","480.25","266.09","363.73","480.25","266.79","436.69","480.25","299.01","268.42","344.65","452.00","289.77","269.00","282.43","480.25","310.75","310.51","480.25","233.23","301.23","263.42","307.63","310.75","233.23","480.25"
"LAKELAND","CHARGE","10000227","FETAL NON STRESS TEST","59025","450.00","224.09","382.50","242.62","264.62","382.50","222.20","270.00","382.50","244.22","244.89","274.50","360.00","248.41","255.67","267.81","382.50","247.50","423.60","382.50","221.62","247.70","246.00","267.49","247.50","221.62","423.60"
"LAKELAND","CHARGE","10000230","D&C","","2,270.00","1,073.06","1,929.50","1,115.37","1,479.07","1,929.50","1,097.25","1,832.67","1,929.50","1,334.15","1,133.97","1,384.70","1,816.00","1,230.34","1,130.64","1,184.12","1,929.50","1,248.50","1,346.00","1,929.50","970.91","1,241.96","1,148.82","1,319.60","1,248.50","970.91","1,929.50"
"LAKELAND","CHARGE","10000231","CERVICAL DILATOR INSERTION","59200","630.00","275.86","535.50","285.73","357.16","535.50","275.23","453.82","535.50","333.49","291.19","384.30","504.00","314.38","289.05","301.64","535.50","346.50","400.93","535.50","256.71","310.07","299.25","337.75","346.50","256.71","535.50"
"LAKELAND","CHARGE","10000232","CERCLAGE OF CERVIX","59320","3,570.00","1,687.59","3,034.50","1,754.13","2,326.12","3,034.50","1,725.63","2,882.22","3,034.50","2,098.20","1,783.38","2,177.70","2,856.00","1,934.95","1,778.14","1,862.24","3,034.50","1,963.50","2,116.83","3,034.50","1,526.94","1,953.21","1,806.74","2,075.32","1,963.50","1,526.94","3,034.50"
"LAKELAND","CHARGE","10000233","VAGINAL DELIVERY ONLY","59409","3,920.00","2,290.83","3,332.00","2,349.50","2,850.62","3,332.00","2,350.76","2,436.79","3,332.00","2,473.10","2,402.38","2,391.20","3,136.00","2,674.57","2,624.00","2,687.14","3,332.00","2,156.00","2,601.83","3,332.00","2,145.55","2,576.83","2,466.68","2,722.68","2,156.00","2,145.55","3,332.00"
"LAKELAND","CHARGE","10000234","VERSION, W/WO TOCOLYSIS","59412","1,270.00","691.01","1,079.50","751.33","814.01","1,079.50","688.59","762.00","1,079.50","751.65","753.11","774.70","1,016.00","751.65","788.04","825.44","1,079.50","698.50","1,252.41","1,079.50","678.59","753.43","759.71","823.21","698.50","678.59","1,252.41"
"LAKELAND","CHARGE","10000236","AMNIOINFUSION","59899","420.00","198.54","357.00","206.37","273.66","357.00","203.02","339.08","357.00","246.85","209.81","256.20","336.00","227.64","209.19","219.09","357.00","231.00","249.04","357.00","179.64","229.79","212.56","244.16","231.00","179.64","357.00"
"LAKELAND","CHARGE","10000237","INTRAUTERINE PRESSURE MONITORING","59899","375.00","177.27","318.75","184.26","244.34","318.75","181.26","302.75","318.75","220.40","187.33","228.75","300.00","203.25","186.78","195.61","318.75","206.25","222.36","318.75","160.39","205.17","189.78","218.00","206.25","160.39","318.75"
"LAKELAND","CHARGE","10000238","BX THYROID NEEDLE","60100","1,240.00","526.27","1,054.00","517.44","687.13","1,054.00","543.34","851.25","1,054.00","541.59","575.97","756.40","992.00","617.15","587.62","616.19","1,054.00","682.00","647.60","1,054.00","533.98","679.25","605.09","699.50","682.00","517.44","1,054.00"
"LAKELAND","CHARGE","10000251","LUMBAR PUNCTURE DIAGNOSTIC","62270","950.00","293.65","807.50","158.84","217.27","807.50","332.12","760.00","807.50","215.56","254.03","579.50","760.00","359.29","291.84","306.57","807.50","522.50","383.23","807.50","312.65","398.34","269.33","314.55","522.50","158.84","807.50"
"LAKELAND","CHARGE","10000252","EPIDURAL BLOOD OR CLOT PATCH","62273","1,650.00","700.28","1,402.50","688.53","914.32","1,402.50","722.99","1,132.71","1,402.50","720.66","766.41","1,006.50","1,320.00","821.21","781.91","819.92","1,402.50","907.50","861.73","1,402.50","710.54","903.85","805.17","930.79","907.50","688.53","1,402.50"
"LAKELAND","CHARGE","10000253","INJECT FOR MYELOGRAM or CT LUMBAR","62284","950.00","403.19","807.50","396.43","526.43","807.50","416.27","652.17","807.50","414.93","441.27","579.50","760.00","472.82","450.19","472.08","807.50","522.50","496.15","807.50","409.10","520.40","463.58","535.91","522.50","396.43","807.50"
"LAKELAND","CHARGE","10000254","DISKECTOMY/PERCUTANEOUS LUMBAR","62287","5,790.00","2,457.36","4,921.50","2,416.11","3,208.45","4,921.50","2,537.05","3,974.79","4,921.50","2,528.86","2,689.41","3,531.90","4,632.00","2,881.71","2,743.79","2,877.19","4,921.50","3,184.50","3,023.88","4,921.50","2,493.34","3,171.68","2,825.40","3,266.23","3,184.50","2,416.11","4,921.50"
"LAKELAND","CHARGE","10000258","EPIDURAL INJ 1ST LEVEL W/ IMAGING","","2,690.00","1,709.23","2,286.50","924.82","1,264.84","2,286.50","1,933.03","2,690.00","2,286.50","1,254.62","1,478.69","1,640.90","2,152.00","2,091.21","1,699.00","1,784.28","2,286.50","1,479.50","2,230.55","2,286.50","1,819.79","2,318.78","1,567.73","1,830.81","1,479.50","924.82","2,690.00"
"LAKELAND","CHARGE","10000259","INJECT NERVE OCCIPITAL","64405","850.00","360.75","722.50","354.70","471.02","722.50","372.45","583.52","722.50","371.25","394.82","518.50","680.00","423.05","402.80","422.39","722.50","467.50","443.92","722.50","366.03","465.62","414.78","479.50","467.50","354.70","722.50"
"LAKELAND","CHARGE","10000261","NERVE BLOCK CELIAC PLEXUS","64530","2,130.00","904.00","1,810.50","888.83","1,180.31","1,810.50","933.32","1,462.23","1,810.50","930.31","989.37","1,299.30","1,704.00","1,060.11","1,009.37","1,058.45","1,810.50","1,171.50","1,112.41","1,810.50","917.24","1,166.78","1,039.39","1,201.56","1,171.50","888.83","1,810.50"
"LAKELAND","CHARGE","10000266","FB CORNEA NO SLIT","65220","380.00","192.37","323.00","198.91","262.68","323.00","202.79","309.18","323.00","202.06","214.14","231.80","304.00","228.71","319.91","322.49","323.00","209.00","316.58","323.00","170.83","220.71","196.20","226.74","209.00","170.83","323.00"
"LAKELAND","CHARGE","10000267","FB CORNEA W/SLIT","65222","380.00","192.37","323.00","198.91","262.68","323.00","202.79","309.18","323.00","202.06","214.14","231.80","304.00","228.71","319.91","322.49","323.00","209.00","316.58","323.00","170.83","220.71","196.20","226.74","209.00","170.83","323.00"
"LAKELAND","CHARGE","10000269","FB REMOVAL EAR","69200","135.00","68.34","114.75","70.66","93.32","114.75","72.04","109.84","114.75","71.78","76.07","82.35","108.00","81.25","113.65","114.57","114.75","74.25","112.47","114.75","60.69","78.41","69.70","80.55","74.25","60.69","114.75"
"LAKELAND","CHARGE","10000270","REMOVE EAR WAX W/INSTRUMENT UNILAT","69210","100.00","41.94","85.00","35.73","46.91","85.00","34.45","61.43","85.00","35.12","36.99","61.00","80.00","53.26","34.35","35.48","85.00","55.00","44.97","85.00","33.39","42.38","41.08","47.55","55.00","33.39","85.00"
"LAKELAND","CHARGE","10000273","XR EYE FOREIGN BODY","70030","230.00","53.40","195.50","55.89","78.69","195.50","38.32","118.15","195.50","52.16","63.04","140.30","184.00","91.67","76.14","80.04","195.50","126.50","58.42","195.50","67.67","88.03","71.82","83.84","126.50","38.32","195.50"
"LAKELAND","CHARGE","10000274","XR MANDIBLE PARTIAL","70100","490.00","241.32","416.50","243.67","315.89","416.50","243.64","316.23","416.50","258.38","267.30","298.90","392.00","305.04","291.44","300.83","416.50","269.50","293.67","416.50","236.62","296.87","267.52","305.37","269.50","236.62","416.50"
"LAKELAND","CHARGE","10000275","XR MANDIBLE COMPLETE","70110","650.00","320.12","552.50","323.23","419.04","552.50","323.20","419.48","552.50","342.75","354.58","396.50","520.00","404.64","386.60","399.06","552.50","357.50","389.56","552.50","313.89","393.81","354.87","405.09","357.50","313.89","552.50"
"LAKELAND","CHARGE","10000276","XR FACIAL BONES < 3 VIEW","70140","450.00","221.62","382.50","223.78","290.11","382.50","223.75","290.41","382.50","237.29","245.48","274.50","360.00","280.13","267.64","276.28","382.50","247.50","269.69","382.50","217.31","272.64","245.68","280.45","247.50","217.31","382.50"
"LAKELAND","CHARGE","10000277","XR FACIAL BONES COMPLETE","70150","670.00","329.97","569.50","333.18","431.94","569.50","333.14","432.39","569.50","353.30","365.49","408.70","536.00","417.09","398.49","411.34","569.50","368.50","401.54","569.50","323.55","405.93","365.79","417.55","368.50","323.55","569.50"
"LAKELAND","CHARGE","10000278","XR NASAL BONES","70160","550.00","307.34","467.50","319.86","441.58","467.50","338.42","423.68","467.50","337.99","359.87","335.50","440.00","384.08","441.58","445.37","467.50","302.50","435.67","467.50","282.79","368.41","322.15","373.69","302.50","282.79","467.50"
"LAKELAND","CHARGE","10000280","XR ORBITS MINIMUM 4 VIEWS","70200","540.00","265.95","459.00","268.53","348.13","459.00","268.50","348.49","459.00","284.75","294.57","329.40","432.00","336.16","321.17","331.53","459.00","297.00","323.63","459.00","260.77","327.17","294.82","336.53","297.00","260.77","459.00"
"LAKELAND","CHARGE","10000281","XR SINUSES < 3 VIEW","70210","470.00","231.47","399.50","233.72","303.00","399.50","233.70","303.32","399.50","247.84","256.39","286.70","376.00","292.58","279.54","288.55","399.50","258.50","281.68","399.50","226.97","284.76","256.60","292.91","258.50","226.97","399.50"
"LAKELAND","CHARGE","10000282","XR SINUSES COMPLETE","70220","710.00","197.81","603.50","220.60","307.64","603.50","207.75","426.00","603.50","227.48","262.13","433.10","568.00","333.35","275.98","290.82","603.50","390.50","326.39","603.50","227.48","295.79","233.45","278.96","390.50","197.81","603.50"
"LAKELAND","CHARGE","10000283","XR SKULL < 4 VIEW","70250","465.00","229.01","395.25","231.24","299.78","395.25","231.21","300.09","395.25","245.20","253.66","283.65","372.00","289.47","276.57","285.48","395.25","255.75","278.68","395.25","224.55","281.73","253.87","289.79","255.75","224.55","395.25"
"LAKELAND","CHARGE","10000284","XR SKULL COMPLETE","70260","695.00","342.28","590.75","345.61","448.05","590.75","345.57","448.52","590.75","366.48","379.12","423.95","556.00","432.65","413.36","426.69","590.75","382.25","416.53","590.75","335.62","421.08","379.44","433.13","382.25","335.62","590.75"
"LAKELAND","CHARGE","10000290","XR NECK SOFT TISSUES","70360","445.00","229.49","378.25","238.79","326.94","378.25","234.20","189.61","378.25","270.69","241.01","271.45","356.00","317.77","249.16","261.75","378.25","244.75","229.49","378.25","214.18","278.93","270.20","315.51","244.75","189.61","378.25"
"LAKELAND","CHARGE","10000293","CT HEAD W/O DYE","70450","2,600.00","792.11","2,210.00","830.09","1,126.82","2,210.00","761.39","898.68","2,210.00","875.99","817.18","1,586.00","2,080.00","1,102.17","947.11","993.71","2,210.00","1,430.00","876.88","2,210.00","771.90","998.09","933.08","1,082.80","1,430.00","761.39","2,210.00"
"LAKELAND","CHARGE","10000294","CT HEAD W/DYE","70460","2,800.00","716.14","2,380.00","736.08","988.24","2,380.00","625.58","1,215.89","2,380.00","748.81","737.24","1,708.00","2,240.00","1,022.30","823.85","862.05","2,380.00","1,540.00","773.02","2,380.00","742.99","945.36","866.53","996.93","1,540.00","625.58","2,380.00"
"LAKELAND","CHARGE","10000295","CT HEAD W/WO DYE","70470","4,100.00","2,821.62","3,485.00","2,926.58","4,100.00","3,485.00","3,024.98","2,460.00","3,485.00","2,767.91","2,706.00","2,501.00","3,280.00","2,889.68","3,085.66","3,240.23","3,485.00","2,255.00","3,307.88","3,485.00","2,425.15","3,159.46","3,268.52","3,816.28","2,255.00","2,255.00","4,100.00"
"LAKELAND","CHARGE","10000296","CT ORBIT/SELLA/FOSSA/MASTOID/EAR W/O DYE","70480","2,600.00","739.31","2,210.00","764.40","1,060.28","2,210.00","602.81","1,413.49","2,210.00","722.15","787.28","1,586.00","2,080.00","1,171.30","1,371.24","1,439.62","2,210.00","1,430.00","1,184.17","2,210.00","818.22","1,066.13","868.53","1,010.10","1,430.00","602.81","2,210.00"
