Facility,Type,Chargecode_DRG_CPT,Description,CPT,_1_1_21_Fee,Aetna_W,Aetna_PPO,Anthem_Blue_Priority,Anthem_Blue_Preferred,Anthem_PPO,Aurora_Caregiver,Cigna_GPPO,Cigna_PPO,Exchange_-Common_Ground,Exchange_-Molina,Health_EOS_Plus,Health_EOS_PPO,HPS,Humana_WVN,Humana_HPN_HMO,Humana_PPO,Trilogy,UHC_HMO,UHC_PPO,WEA_State_and_Trust,WEA_Broad,WPS_Arise,WPS_Statewide,SELF_PAY,MIN,MAX
"WEST ALLIS","CHARGE","10000034","ARTHROGRAM ELBOW INJECT","24220","760.00","301.30","646.00","310.09","416.64","646.00","311.80","455.31","646.00","335.75","343.17","463.60","608.00","432.10","431.48","447.85","646.00","418.00","418.72","646.00","301.21","380.72","338.27","389.96","418.00","301.21","646.00"
"WEST ALLIS","CHARGE","10000035","ARTHROGRAM WRIST INJECT","25246","760.00","301.30","646.00","310.09","416.64","646.00","311.80","455.31","646.00","335.75","343.17","463.60","608.00","432.10","431.48","447.85","646.00","418.00","418.72","646.00","301.21","380.72","338.27","389.96","418.00","301.21","646.00"
"WEST ALLIS","CHARGE","10000036","ARTHROGRAM HIP INJECT","27093","760.00","134.52","646.00","141.08","198.45","646.00","88.82","456.00","646.00","126.06","159.39","463.60","608.00","239.12","195.21","205.18","646.00","418.00","147.26","646.00","177.47","230.32","195.04","226.80","418.00","88.82","646.00"
"WEST ALLIS","CHARGE","10000037","ARTHROGRAM KNEE INJECT","27369","880.00","348.87","748.00","359.05","482.42","748.00","361.03","527.20","748.00","388.76","397.36","536.80","704.00","500.32","499.60","518.57","748.00","484.00","484.83","748.00","348.77","440.84","391.69","451.53","484.00","348.77","748.00"
"WEST ALLIS","CHARGE","10000038","ARTHROGRAM ANKLE INJECT","27648","760.00","301.30","646.00","310.09","416.64","646.00","311.80","455.31","646.00","335.75","343.17","463.60","608.00","432.10","431.48","447.85","646.00","418.00","418.72","646.00","301.21","380.72","338.27","389.96","418.00","301.21","646.00"
"WEST ALLIS","CHARGE","10000075","HANDLING FEE","99001","20.00","8.40","17.00","8.73","11.39","17.00","8.60","12.50","17.00","9.48","9.05","12.20","16.00","11.26","10.65","11.08","17.00","11.00","10.44","17.00","7.64","9.62","9.14","10.43","11.00","7.64","17.00"
"WEST ALLIS","CHARGE","10000080","SELECTIVE  CATH 1ST ORDER THORACIC","36215","1,920.00","677.41","1,632.00","650.64","861.34","1,632.00","699.33","1,145.50","1,632.00","677.82","717.18","1,171.20","1,536.00","882.82","835.38","874.13","1,632.00","1,056.00","838.39","1,632.00","703.17","878.95","767.24","879.19","1,056.00","650.64","1,632.00"
"WEST ALLIS","CHARGE","10000081","SELECTIVE CATH 2ND ORDER THORACIC","36216","1,920.00","677.41","1,632.00","650.64","861.34","1,632.00","699.33","1,145.50","1,632.00","677.82","717.18","1,171.20","1,536.00","882.82","835.38","874.13","1,632.00","1,056.00","838.39","1,632.00","703.17","878.95","767.24","879.19","1,056.00","650.64","1,632.00"
"WEST ALLIS","CHARGE","10000082","SELECTIVE  CATH 3RD ORDER THORACIC","36217","1,920.00","677.41","1,632.00","650.64","861.34","1,632.00","699.33","1,145.50","1,632.00","677.82","717.18","1,171.20","1,536.00","882.82","835.38","874.13","1,632.00","1,056.00","838.39","1,632.00","703.17","878.95","767.24","879.19","1,056.00","650.64","1,632.00"
"WEST ALLIS","CHARGE","10000084","SELECTIVE  CATH 2&3 THORARIC ADDL","36218","960.00","338.71","816.00","325.32","430.67","816.00","349.66","572.75","816.00","338.91","358.59","585.60","768.00","441.41","417.69","437.06","816.00","528.00","419.19","816.00","351.59","439.47","383.62","439.60","528.00","325.32","816.00"
"WEST ALLIS","CHARGE","10000085","SELECTIVE CATH 1ST ORDER ABD/PELVIC","36245","1,940.00","684.47","1,649.00","657.42","870.31","1,649.00","706.61","1,157.43","1,649.00","684.88","724.65","1,183.40","1,552.00","892.02","844.08","883.23","1,649.00","1,067.00","847.12","1,649.00","710.50","888.10","775.24","888.35","1,067.00","657.42","1,649.00"
"WEST ALLIS","CHARGE","10000086","SELECTIVE  CATH 2ND ABD/PELVIC/EXTREM","36246","1,940.00","505.14","1,649.00","604.79","786.95","1,649.00","721.05","459.49","1,649.00","559.25","646.38","1,183.40","1,552.00","831.24","735.59","771.42","1,649.00","1,067.00","712.63","1,649.00","663.95","838.75","717.66","819.97","1,067.00","459.49","1,649.00"
"WEST ALLIS","CHARGE","10000087","SELECTIVE  CATH 3RD ABD/PELVIC/EXTREM","36247","1,940.00","565.69","1,649.00","640.67","842.11","1,649.00","713.19","673.13","1,649.00","621.94","679.35","1,183.40","1,552.00","875.74","783.30","821.75","1,649.00","1,067.00","766.88","1,649.00","662.32","839.86","724.63","833.08","1,067.00","565.69","1,649.00"
"WEST ALLIS","CHARGE","10000088","SELECTIVE  CATH 2&3 ABD/PELVIC/EXTREM/ADDL","36248","970.00","290.20","824.50","312.10","418.62","824.50","289.46","517.00","824.50","326.13","319.37","591.70","776.00","412.43","376.18","394.94","824.50","533.50","382.08","824.50","251.52","324.95","307.93","359.47","533.50","251.52","824.50"
"WEST ALLIS","CHARGE","10000089","SCLEROTHERAPY SINGLE VEIN","36470","270.00","242.39","229.50","131.15","179.39","229.50","156.85","258.86","229.50","177.94","209.70","164.70","216.00","270.00","240.94","253.06","229.50","148.50","210.90","229.50","258.07","270.00","222.35","259.65","148.50","131.15","270.00"
"WEST ALLIS","CHARGE","10000090","SCLEROTHERAPY MULTIPLE VEINS","36471","405.00","142.89","344.25","137.24","181.69","344.25","147.51","241.63","344.25","142.98","151.28","247.05","324.00","186.22","176.21","184.39","344.25","222.75","176.85","344.25","148.33","185.40","161.84","185.45","222.75","137.24","344.25"
"WEST ALLIS","CHARGE","10000091","ABLATION VARICOSE VEIN LASER 1ST","36478","7,320.00","4,479.72","6,222.00","3,998.39","5,464.50","6,222.00","5,327.38","7,320.00","6,222.00","5,305.96","5,606.61","4,465.20","5,856.00","7,109.13","6,784.92","7,126.27","6,222.00","4,026.00","6,926.92","6,222.00","5,470.92","7,126.27","5,981.52","6,986.30","4,026.00","3,998.39","7,320.00"
"WEST ALLIS","CHARGE","10000092","CATH VENOUS BLOOD  SAMPLING","36500","1,250.00","441.02","1,062.50","423.60","560.77","1,062.50","455.29","745.77","1,062.50","441.29","466.91","762.50","1,000.00","574.76","543.87","569.09","1,062.50","687.50","545.82","1,062.50","457.80","572.23","499.51","572.39","687.50","423.60","1,062.50"
"WEST ALLIS","CHARGE","10000093","CATH UMBILICAL VEIN","36510","570.00","299.30","484.50","311.26","425.33","484.50","333.59","381.99","484.50","361.39","353.88","347.70","456.00","375.29","406.42","426.62","484.50","313.50","435.52","484.50","241.57","300.51","319.78","372.51","313.50","241.57","484.50"
"WEST ALLIS","CHARGE","10000094","INSERT CVL NON TUNNELED <5 YRS","36555","1,800.00","641.74","1,530.00","690.17","925.73","1,530.00","640.11","1,143.29","1,530.00","721.19","706.26","1,098.00","1,440.00","912.03","831.89","873.37","1,530.00","990.00","844.92","1,530.00","556.22","718.59","680.95","794.94","990.00","556.22","1,530.00"
"WEST ALLIS","CHARGE","10000095","INSERT CVL TUNNELED <5 YRS","36557","3,890.00","1,372.47","3,306.50","1,318.23","1,745.10","3,306.50","1,416.86","2,320.83","3,306.50","1,373.29","1,453.04","2,372.90","3,112.00","1,788.64","1,692.52","1,771.01","3,306.50","2,139.50","1,698.61","3,306.50","1,424.66","1,780.78","1,554.47","1,781.28","2,139.50","1,318.23","3,306.50"
"WEST ALLIS","CHARGE","10000096","INSERT CVL TUNNELED 5 YRS >/=","36558","3,890.00","1,372.47","3,306.50","1,318.23","1,745.10","3,306.50","1,416.86","2,320.83","3,306.50","1,373.29","1,453.04","2,372.90","3,112.00","1,788.64","1,692.52","1,771.01","3,306.50","2,139.50","1,698.61","3,306.50","1,424.66","1,780.78","1,554.47","1,781.28","2,139.50","1,318.23","3,306.50"
"WEST ALLIS","CHARGE","10000098","INSERT CVL TUNNELED W/PORT 5 YRS >/=","36561","4,940.00","3,142.15","4,199.00","3,637.16","4,494.60","4,199.00","3,508.46","4,114.04","4,199.00","3,522.24","3,685.67","3,013.40","3,952.00","4,472.29","4,382.35","4,458.55","4,199.00","2,717.00","4,214.66","4,199.00","3,724.25","4,439.35","4,006.41","4,413.27","2,717.00","2,717.00","4,494.60"
"WEST ALLIS","CHARGE","10000100","INSERT CVL DUAL TUNNELED WO PORT","36565","4,950.00","1,746.46","4,207.50","1,677.44","2,220.63","4,207.50","1,802.95","2,953.25","4,207.50","1,747.51","1,848.98","3,019.50","3,960.00","2,276.03","2,153.72","2,253.60","4,207.50","2,722.50","2,161.47","4,207.50","1,812.87","2,266.04","1,978.05","2,266.66","2,722.50","1,677.44","4,207.50"
"WEST ALLIS","CHARGE","10000102","PICC LINE INSERTION <5 YRS","36568","1,520.00","840.44","1,292.00","874.00","1,194.30","1,292.00","936.71","722.55","1,292.00","1,014.77","993.69","927.20","1,216.00","1,053.80","1,141.22","1,197.95","1,292.00","836.00","1,222.88","1,292.00","678.33","843.82","897.94","1,045.99","836.00","678.33","1,292.00"
"WEST ALLIS","CHARGE","10000103","PICC INSERTION","36569","1,800.00","797.88","1,530.00","847.26","1,059.05","1,530.00","818.16","1,222.84","1,530.00","924.86","874.33","1,098.00","1,440.00","1,097.10","1,001.23","1,039.58","1,530.00","990.00","1,051.07","1,530.00","789.61","964.68","886.99","977.09","990.00","789.61","1,530.00"
"WEST ALLIS","CHARGE","10000105","INSERT PICC W/PORT 5 YRS >/=","36571","3,560.00","1,256.04","3,026.00","1,206.40","1,597.06","3,026.00","1,296.67","2,123.95","3,026.00","1,256.79","1,329.77","2,171.60","2,848.00","1,636.90","1,548.94","1,620.77","3,026.00","1,958.00","1,554.51","3,026.00","1,303.80","1,629.72","1,422.60","1,630.17","1,958.00","1,206.40","3,026.00"
"WEST ALLIS","CHARGE","10000106","REPAIR CVL CATH","36575","1,000.00","352.82","850.00","338.88","448.61","850.00","364.23","596.62","850.00","353.03","373.53","610.00","800.00","459.80","435.09","455.27","850.00","550.00","436.66","850.00","366.24","457.79","399.61","457.91","550.00","338.88","850.00"
"WEST ALLIS","CHARGE","10000107","REPAIR CVL CATH W PORT/PUMP","36576","1,860.00","656.24","1,581.00","630.31","834.42","1,581.00","677.47","1,109.71","1,581.00","656.64","694.77","1,134.60","1,488.00","855.24","809.28","846.81","1,581.00","1,023.00","812.19","1,581.00","681.20","851.48","743.27","851.72","1,023.00","630.31","1,581.00"
"WEST ALLIS","CHARGE","10000109","REPLACE CVL NON TUNNELED COMPLETE","36580","1,860.00","656.24","1,581.00","630.31","834.42","1,581.00","677.47","1,109.71","1,581.00","656.64","694.77","1,134.60","1,488.00","855.24","809.28","846.81","1,581.00","1,023.00","812.19","1,581.00","681.20","851.48","743.27","851.72","1,023.00","630.31","1,581.00"
"WEST ALLIS","CHARGE","10000110","REPLACE CVL TUNNELED COMPLETE","36581","3,710.00","1,308.96","3,153.50","1,257.23","1,664.35","3,153.50","1,351.30","2,213.44","3,153.50","1,309.75","1,385.80","2,263.10","2,968.00","1,705.87","1,614.20","1,689.06","3,153.50","2,040.50","1,620.01","3,153.50","1,358.74","1,698.38","1,482.54","1,698.85","2,040.50","1,257.23","3,153.50"
"WEST ALLIS","CHARGE","10000111","REPLACE CVL TUNNELED W/PORT COMPLETE","36582","4,800.00","1,693.53","4,080.00","1,626.61","2,153.34","4,080.00","1,748.32","2,863.76","4,080.00","1,694.55","1,792.95","2,928.00","3,840.00","2,207.06","2,088.46","2,185.31","4,080.00","2,640.00","2,095.97","4,080.00","1,757.94","2,197.37","1,918.11","2,197.98","2,640.00","1,626.61","4,080.00"
"WEST ALLIS","CHARGE","10000113","REPLACE PICC COMPLETE","36584","1,500.00","529.23","1,275.00","508.31","672.92","1,275.00","546.35","894.92","1,275.00","529.55","560.30","915.00","1,200.00","689.71","652.64","682.91","1,275.00","825.00","654.99","1,275.00","549.36","686.68","599.41","686.87","825.00","508.31","1,275.00"
"WEST ALLIS","CHARGE","10000115","REMOVE CVL TUNNELED W/O PORT","36589","1,100.00","974.88","935.00","901.07","1,100.00","935.00","970.85","1,100.00","935.00","1,059.61","1,011.34","671.00","880.00","1,100.00","1,090.35","1,100.00","935.00","605.00","1,096.43","935.00","985.49","1,088.11","825.00","825.00","605.00","605.00","1,100.00"
"WEST ALLIS","CHARGE","10000116","REMOVE CVL TUNNELED W/PORT","36590","2,100.00","1,327.02","1,785.00","1,639.32","1,960.31","1,785.00","1,586.74","2,100.00","1,785.00","1,679.41","1,570.54","1,281.00","1,680.00","1,995.94","1,791.05","1,839.16","1,785.00","1,155.00","1,681.14","1,785.00","1,792.07","2,065.12","1,621.79","1,796.04","1,155.00","1,155.00","2,100.00"
"WEST ALLIS","CHARGE","10000117","BLOOD SPEC IMPLANTED DEVICE","36591","141.00","59.22","119.85","61.57","80.32","119.85","60.61","88.13","119.85","66.83","63.77","86.01","112.80","79.38","75.07","78.11","119.85","77.55","73.62","119.85","53.84","67.85","64.44","73.51","77.55","53.84","119.85"
"WEST ALLIS","CHARGE","10000118","REMOVE PERICATH OBSTRUCTIVE MATERIAL","36595","3,600.00","1,270.15","3,060.00","1,219.95","1,615.00","3,060.00","1,311.24","2,147.82","3,060.00","1,270.91","1,344.71","2,196.00","2,880.00","1,655.29","1,566.34","1,638.98","3,060.00","1,980.00","1,571.98","3,060.00","1,318.45","1,648.03","1,438.58","1,648.48","1,980.00","1,219.95","3,060.00"
"WEST ALLIS","CHARGE","10000119","REMOVE INTRACATH OBSTRUCTION MATERIAL","36596","1,800.00","635.08","1,530.00","609.98","807.50","1,530.00","655.62","1,073.91","1,530.00","635.46","672.36","1,098.00","1,440.00","827.65","783.17","819.49","1,530.00","990.00","785.99","1,530.00","659.23","824.01","719.29","824.24","990.00","609.98","1,530.00"
"WEST ALLIS","CHARGE","10000120","INJECT W FLUORO EVAL CENTRAL LINE","36598","600.00","600.00","510.00","600.00","600.00","510.00","600.00","600.00","510.00","600.00","600.00","366.00","480.00","600.00","600.00","600.00","510.00","330.00","600.00","510.00","600.00","600.00","600.00","600.00","330.00","330.00","600.00"
"WEST ALLIS","CHARGE","10000121","THROMBECTOMY VEIN(S)","37187","7,620.00","2,716.68","6,477.00","2,921.72","3,918.93","6,477.00","2,709.81","4,839.91","6,477.00","3,053.06","2,989.83","4,648.20","6,096.00","3,860.94","3,521.67","3,697.27","6,477.00","4,191.00","3,576.83","6,477.00","2,354.65","3,042.04","2,882.70","3,365.23","4,191.00","2,354.65","6,477.00"
"WEST ALLIS","CHARGE","10000122","THROMBECTOMY VEIN(S) REPEAT","37188","7,620.00","2,688.48","6,477.00","2,582.24","3,418.42","6,477.00","2,775.45","4,546.21","6,477.00","2,690.10","2,846.31","4,648.20","6,096.00","3,503.71","3,315.42","3,469.18","6,477.00","4,191.00","3,327.35","6,477.00","2,790.72","3,488.32","3,045.00","3,489.29","4,191.00","2,582.24","6,477.00"
"WEST ALLIS","CHARGE","10000128","STENT CAROTID W/PROTECTION","37215","10,850.00","3,828.09","9,222.50","3,676.81","4,867.44","9,222.50","3,951.92","6,473.28","9,222.50","3,830.40","4,052.81","6,618.50","8,680.00","4,988.87","4,720.78","4,939.72","9,222.50","5,967.50","4,737.76","9,222.50","3,973.67","4,966.97","4,335.73","4,968.35","5,967.50","3,676.81","9,222.50"
"WEST ALLIS","CHARGE","10000129","PHLEBECTOMY 10-20 INCISIONS","37765","5,650.00","1,993.43","4,802.50","1,914.65","2,534.66","4,802.50","2,057.91","3,370.88","4,802.50","1,994.63","2,110.45","3,446.50","4,520.00","2,597.89","2,458.29","2,572.30","4,802.50","3,107.50","2,467.13","4,802.50","2,069.24","2,586.49","2,257.78","2,587.20","3,107.50","1,914.65","4,802.50"
"WEST ALLIS","CHARGE","10000130","PHLEBECTOMY >20 INCISIONS","37766","6,550.00","3,548.24","5,567.50","3,167.00","4,328.25","5,567.50","4,219.65","6,550.00","5,567.50","4,202.68","4,440.81","3,995.50","5,240.00","5,630.91","5,374.12","5,644.49","5,567.50","3,602.50","5,486.94","5,567.50","4,333.34","5,644.49","4,737.77","5,533.62","3,602.50","3,167.00","6,550.00"
"WEST ALLIS","CHARGE","10000131","PHLEBECTOMY <10 INCISIONS","37799","4,300.00","3,788.75","3,655.00","3,381.67","4,300.00","3,655.00","4,300.00","4,300.00","3,655.00","4,300.00","4,300.00","2,623.00","3,440.00","4,300.00","4,300.00","4,300.00","3,655.00","2,365.00","4,300.00","3,655.00","4,300.00","4,300.00","4,300.00","4,300.00","2,365.00","2,365.00","4,300.00"
"WEST ALLIS","CHARGE","10000134","BONE MARROW BIOPSY","38221","970.00","243.41","824.50","233.45","284.05","824.50","252.03","442.07","824.50","252.03","266.84","591.70","776.00","338.74","334.52","350.35","824.50","533.50","318.26","824.50","283.65","349.72","310.39","346.39","533.50","233.45","824.50"
"WEST ALLIS","CHARGE","10000136","INJECT LYMPHANGIOGRAPHY","38790","300.00","105.85","255.00","101.66","134.58","255.00","109.27","178.98","255.00","105.91","112.06","183.00","240.00","137.94","130.53","136.58","255.00","165.00","131.00","255.00","109.87","137.34","119.88","137.37","165.00","101.66","255.00"
"WEST ALLIS","CHARGE","10000137","INJECT RADIOACTIVE TRACER SENTINEL NODE","38792","400.00","151.59","340.00","140.54","183.30","340.00","166.15","192.09","340.00","151.68","180.87","244.00","320.00","222.12","197.04","204.89","340.00","220.00","164.05","340.00","179.74","220.70","190.81","215.64","220.00","140.54","340.00"
"WEST ALLIS","CHARGE","10000139","BX SALIVARY GLAND NEEDLE","42400","1,200.00","423.38","1,020.00","406.65","538.33","1,020.00","437.08","715.94","1,020.00","423.64","448.24","732.00","960.00","551.76","522.11","546.33","1,020.00","660.00","523.99","1,020.00","439.48","549.34","479.53","549.49","660.00","406.65","1,020.00"
"WEST ALLIS","CHARGE","10000142","FB REMOVAL PHARYNGEAL","42809","235.00","103.99","199.75","108.77","142.18","199.75","107.73","139.98","199.75","117.46","111.67","143.35","188.00","145.17","144.49","148.94","199.75","129.25","129.64","199.75","95.73","121.82","115.21","131.63","129.25","95.73","199.75"
"WEST ALLIS","CHARGE","10000143","PEG TUBE PLACEMENT","43246","3,000.00","1,058.46","2,550.00","1,016.63","1,345.84","2,550.00","1,092.70","1,789.85","2,550.00","1,059.10","1,120.59","1,830.00","2,400.00","1,379.41","1,305.28","1,365.82","2,550.00","1,650.00","1,309.98","2,550.00","1,098.71","1,373.36","1,198.82","1,373.74","1,650.00","1,016.63","2,550.00"
"WEST ALLIS","CHARGE","10000145","INTRO FEEDING TUBE","44500","750.00","367.28","637.50","368.48","449.84","637.50","363.03","409.98","637.50","454.38","380.80","457.50","600.00","520.30","446.99","467.83","637.50","412.50","352.43","637.50","408.33","488.44","375.00","375.00","412.50","352.43","637.50"
"WEST ALLIS","CHARGE","10000149","ANOSCOPY","46600","265.00","101.32","225.25","82.30","108.20","225.25","80.88","162.86","225.25","84.47","90.75","161.65","212.00","132.13","84.11","86.62","225.25","145.75","100.29","225.25","85.86","107.39","100.34","116.07","145.75","80.88","225.25"
"WEST ALLIS","CHARGE","10000150","LIVER BIOPSY","47000","2,100.00","608.79","1,785.00","742.14","1,006.74","1,785.00","718.79","1,609.02","1,785.00","769.59","719.96","1,281.00","1,680.00","1,039.99","866.05","909.47","1,785.00","1,155.00","903.05","1,785.00","858.46","1,101.81","744.71","867.10","1,155.00","608.79","1,785.00"
"WEST ALLIS","CHARGE","10000151","PERCUTANEOUS CHOLECYSTOSTOMY","47490","4,770.00","2,022.91","4,054.50","2,175.59","2,918.14","4,054.50","2,017.80","3,603.92","4,054.50","2,273.39","2,226.30","2,909.70","3,816.00","2,874.96","2,622.33","2,753.08","4,054.50","2,623.50","2,663.33","4,054.50","1,753.33","2,265.18","2,146.53","2,505.84","2,623.50","1,753.33","4,054.50"
"WEST ALLIS","CHARGE","10000157","BILIARY ENDOSCOPY DX WITH SPECI","47552","3,800.00","1,340.71","3,230.00","1,287.73","1,704.73","3,230.00","1,384.08","2,267.14","3,230.00","1,341.52","1,419.42","2,318.00","3,040.00","1,747.26","1,653.36","1,730.04","3,230.00","2,090.00","1,659.31","3,230.00","1,391.70","1,739.58","1,518.50","1,740.07","2,090.00","1,287.73","3,230.00"
"WEST ALLIS","CHARGE","10000158","BILIARY ENDOSCOPY WO STENT","47555","3,800.00","1,340.71","3,230.00","1,287.73","1,704.73","3,230.00","1,384.08","2,267.14","3,230.00","1,341.52","1,419.42","2,318.00","3,040.00","1,747.26","1,653.36","1,730.04","3,230.00","2,090.00","1,659.31","3,230.00","1,391.70","1,739.58","1,518.50","1,740.07","2,090.00","1,287.73","3,230.00"
"WEST ALLIS","CHARGE","10000159","BILIARY ENDOSCOPY W STENT","47556","4,360.00","1,538.29","3,706.00","1,477.50","1,955.95","3,706.00","1,588.05","2,601.24","3,706.00","1,539.22","1,628.59","2,659.60","3,488.00","2,004.75","1,897.01","1,984.99","3,706.00","2,398.00","1,903.84","3,706.00","1,596.79","1,995.94","1,742.28","1,996.50","2,398.00","1,477.50","3,706.00"
"WEST ALLIS","CHARGE","10000165","IMPLANT TISSUE MARKER PANCREAS","49411","5,610.00","1,979.32","4,768.50","1,901.10","2,516.71","4,768.50","2,043.34","3,347.01","4,768.50","1,980.51","2,095.51","3,422.10","4,488.00","2,579.50","2,440.88","2,554.08","4,768.50","3,085.50","2,449.66","4,768.50","2,054.59","2,568.17","2,241.79","2,568.89","3,085.50","1,901.10","4,768.50"
"WEST ALLIS","CHARGE","10000172","INSERT INTRAPERITONEAL CATH TUNNEL","49418","5,770.00","3,036.50","4,904.50","3,114.35","4,050.30","4,904.50","3,013.34","4,324.16","4,904.50","3,580.99","3,308.96","3,519.70","4,616.00","4,033.06","3,881.58","3,984.39","4,904.50","3,173.50","3,929.95","4,904.50","2,984.48","3,727.21","2,299.68","2,443.16","3,173.50","2,299.68","4,904.50"
"WEST ALLIS","CHARGE","10000173","INSERT DIALYSIS CATH PERMANENT","49421","5,180.00","2,321.81","4,403.00","2,497.05","3,349.31","4,403.00","2,315.94","4,136.42","4,403.00","2,609.29","2,555.25","3,159.80","4,144.00","3,299.75","3,009.79","3,159.87","4,403.00","2,849.00","3,057.24","4,403.00","2,012.40","2,599.87","2,463.70","2,876.09","2,849.00","2,012.40","4,403.00"
"WEST ALLIS","CHARGE","10000174","REMOVE PERITONEAL CATH W PORT","49422","3,940.00","1,390.11","3,349.00","1,335.17","1,767.53","3,349.00","1,435.08","2,350.67","3,349.00","1,390.95","1,471.71","2,403.40","3,152.00","1,811.63","1,714.27","1,793.78","3,349.00","2,167.00","1,720.44","3,349.00","1,442.97","1,803.67","1,574.45","1,804.17","2,167.00","1,335.17","3,349.00"
"WEST ALLIS","CHARGE","10000175","INJECT PERITONEAL/VENOUS SHUNT","49427","800.00","282.26","680.00","271.10","358.89","680.00","291.39","477.29","680.00","282.43","298.82","488.00","640.00","367.84","348.08","364.22","680.00","440.00","349.33","680.00","292.99","366.23","319.69","366.33","440.00","271.10","680.00"
"WEST ALLIS","CHARGE","10000177","INSERT GASTROSTOMY TUBE W S&I","49440","1,640.00","963.57","1,394.00","1,057.02","1,402.25","1,394.00","1,018.38","1,315.22","1,394.00","1,024.91","1,057.02","1,000.40","1,312.00","1,383.25","1,293.69","1,357.70","1,394.00","902.00","1,235.41","1,394.00","1,117.78","1,429.02","1,152.65","1,326.76","902.00","902.00","1,429.02"
"WEST ALLIS","CHARGE","10000178","INSERT DUODENUM/J-TUBE W/S&I","49441","1,860.00","656.24","1,581.00","630.31","834.42","1,581.00","677.47","1,109.71","1,581.00","656.64","694.77","1,134.60","1,488.00","855.24","809.28","846.81","1,581.00","1,023.00","812.19","1,581.00","681.20","851.48","743.27","851.72","1,023.00","630.31","1,581.00"
