Facility,Type,Chargecode_DRG_CPT,Description,CPT,_1_1_21_Fee,Aetna_W,Aetna_PPO,Anthem_Blue_Priority,Anthem_Blue_Preferred,Anthem_PPO,Aurora_Caregiver,Cigna_GPPO,Cigna_PPO,Exchange_-Common_Ground,Exchange_-Molina,Health_EOS_Plus,Health_EOS_PPO,HPS,Humana_WVN,Humana_HPN_HMO,Humana_PPO,Trilogy,UHC_HMO,UHC_PPO,WEA_State_and_Trust,WEA_Broad,WPS_Arise,WPS_Statewide,SELF_PAY,MIN,MAX
"SHEBOYGAN","CHARGE","10000016","NURSING L&D PER HOUR","","325.00","158.43","276.25","164.30","217.76","276.25","160.00","243.30","276.25","209.06","167.94","198.25","260.00","183.92","166.56","174.21","276.25","178.75","201.10","276.25","142.90","181.80","174.08","200.02","178.75","142.90","276.25"
"SHEBOYGAN","CHARGE","10000033","ARTHROGRAM SHOULDER INJECT","23350","760.00","173.90","646.00","183.20","257.76","646.00","115.53","456.00","646.00","163.41","209.77","463.60","608.00","308.20","254.18","267.23","646.00","418.00","189.29","646.00","231.11","299.97","237.37","276.93","418.00","115.53","646.00"
"SHEBOYGAN","CHARGE","10000034","ARTHROGRAM ELBOW INJECT","24220","760.00","341.70","646.00","348.31","453.73","646.00","356.09","415.30","646.00","373.22","378.03","463.60","608.00","422.00","428.52","443.35","646.00","418.00","436.40","646.00","328.37","414.84","382.23","434.86","418.00","328.37","646.00"
"SHEBOYGAN","CHARGE","10000035","ARTHROGRAM WRIST INJECT","25246","760.00","159.11","646.00","167.62","235.97","646.00","105.59","456.00","646.00","149.47","191.98","463.60","608.00","282.25","233.10","245.07","646.00","418.00","173.61","646.00","211.59","274.71","219.35","255.80","418.00","105.59","646.00"
"SHEBOYGAN","CHARGE","10000036","ARTHROGRAM HIP INJECT","27093","760.00","184.43","646.00","194.31","273.50","646.00","122.45","456.00","646.00","173.29","222.52","463.60","608.00","327.09","270.00","283.86","646.00","418.00","201.10","646.00","245.21","318.34","251.89","293.88","418.00","122.45","646.00"
"SHEBOYGAN","CHARGE","10000037","ARTHROGRAM KNEE INJECT","27369","880.00","395.65","748.00","403.31","525.37","748.00","412.31","480.87","748.00","432.15","437.72","536.80","704.00","488.64","496.18","513.35","748.00","484.00","505.30","748.00","380.21","480.34","442.58","503.52","484.00","380.21","748.00"
"SHEBOYGAN","CHARGE","10000080","SELECTIVE  CATH 1ST ORDER THORACIC","36215","1,340.00","416.26","1,139.00","707.57","956.41","1,139.00","706.74","687.58","1,139.00","711.00","757.13","817.40","1,072.00","867.77","864.29","907.04","1,139.00","737.00","894.45","1,139.00","767.72","991.58","814.74","946.66","737.00","416.26","1,139.00"
"SHEBOYGAN","CHARGE","10000081","SELECTIVE CATH 2ND ORDER THORACIC","36216","1,340.00","702.79","1,139.00","640.01","838.59","1,139.00","669.49","945.27","1,139.00","658.14","689.67","817.40","1,072.00","789.51","728.38","761.87","1,139.00","737.00","786.86","1,139.00","692.03","870.00","721.71","825.52","737.00","640.01","1,139.00"
"SHEBOYGAN","CHARGE","10000082","SELECTIVE  CATH 3RD ORDER THORACIC","36217","1,340.00","702.79","1,139.00","640.01","838.59","1,139.00","669.49","945.27","1,139.00","658.14","689.67","817.40","1,072.00","789.51","728.38","761.87","1,139.00","737.00","786.86","1,139.00","692.03","870.00","721.71","825.52","737.00","640.01","1,139.00"
"SHEBOYGAN","CHARGE","10000084","SELECTIVE  CATH 2&3 THORARIC ADDL","36218","670.00","351.40","569.50","320.00","419.29","569.50","334.75","472.63","569.50","329.07","344.84","408.70","536.00","394.75","364.19","380.93","569.50","368.50","393.43","569.50","346.01","435.00","360.85","412.76","368.50","320.00","569.50"
"SHEBOYGAN","CHARGE","10000085","SELECTIVE CATH 1ST ORDER ABD/PELVIC","36245","1,380.00","407.68","1,173.00","387.86","520.16","1,173.00","406.65","444.74","1,173.00","431.05","448.67","841.80","1,104.00","426.93","366.61","384.91","1,173.00","759.00","487.97","1,173.00","353.35","456.50","432.59","505.00","759.00","353.35","1,173.00"
"SHEBOYGAN","CHARGE","10000086","SELECTIVE  CATH 2ND ABD/PELVIC/EXTREM","36246","1,380.00","663.12","1,173.00","538.41","718.44","1,173.00","568.19","625.72","1,173.00","607.11","642.97","841.80","1,104.00","662.44","564.28","592.35","1,173.00","759.00","679.51","1,173.00","558.08","715.85","634.39","738.04","759.00","538.41","1,173.00"
"SHEBOYGAN","CHARGE","10000087","SELECTIVE  CATH 3RD ABD/PELVIC/EXTREM","36247","1,380.00","407.68","1,173.00","387.86","520.16","1,173.00","406.65","444.74","1,173.00","431.05","448.67","841.80","1,104.00","426.93","366.61","384.91","1,173.00","759.00","487.97","1,173.00","353.35","456.50","432.59","505.00","759.00","353.35","1,173.00"
"SHEBOYGAN","CHARGE","10000088","SELECTIVE  CATH 2&3 ABD/PELVIC/EXTREM/ADDL","36248","690.00","228.51","586.50","217.40","291.55","586.50","227.93","249.28","586.50","241.61","251.48","420.90","552.00","239.30","205.49","215.74","586.50","379.50","273.52","586.50","198.06","255.88","242.47","283.06","379.50","198.06","586.50"
"SHEBOYGAN","CHARGE","10000089","SCLEROTHERAPY SINGLE VEIN","36470","270.00","141.61","229.50","128.96","168.97","229.50","134.90","190.46","229.50","132.61","138.96","164.70","216.00","159.08","146.76","153.51","229.50","148.50","158.55","229.50","139.44","175.30","145.42","166.34","148.50","128.96","229.50"
"SHEBOYGAN","CHARGE","10000090","SCLEROTHERAPY MULTIPLE VEINS","36471","405.00","212.41","344.25","193.44","253.45","344.25","202.35","285.70","344.25","198.91","208.45","247.05","324.00","238.62","220.14","230.27","344.25","222.75","237.82","344.25","209.16","262.95","218.13","249.50","222.75","193.44","344.25"
"SHEBOYGAN","CHARGE","10000091","ABLATION VARICOSE VEIN LASER 1ST","36478","7,100.00","3,723.74","6,035.00","3,391.09","4,443.25","6,035.00","3,547.30","5,008.51","6,035.00","3,487.13","3,654.22","4,331.00","5,680.00","4,183.22","3,859.31","4,036.75","6,035.00","3,905.00","4,169.19","6,035.00","3,666.71","4,609.70","3,823.98","4,374.01","3,905.00","3,391.09","6,035.00"
"SHEBOYGAN","CHARGE","10000092","CATH VENOUS BLOOD  SAMPLING","36500","1,250.00","655.59","1,062.50","597.02","782.26","1,062.50","624.52","881.78","1,062.50","613.93","643.35","762.50","1,000.00","736.48","679.46","710.70","1,062.50","687.50","734.01","1,062.50","645.55","811.57","673.24","770.07","687.50","597.02","1,062.50"
"SHEBOYGAN","CHARGE","10000093","CATH UMBILICAL VEIN","36510","570.00","298.95","484.50","272.24","356.71","484.50","284.78","402.09","484.50","279.95","293.37","347.70","456.00","335.84","309.83","324.08","484.50","313.50","334.71","484.50","294.37","370.07","307.00","351.15","313.50","272.24","484.50"
"SHEBOYGAN","CHARGE","10000094","INSERT CVL NON TUNNELED <5 YRS","36555","1,800.00","944.05","1,530.00","859.71","1,126.46","1,530.00","899.32","1,269.76","1,530.00","884.06","926.42","1,098.00","1,440.00","1,060.54","978.42","1,023.40","1,530.00","990.00","1,056.98","1,530.00","929.59","1,168.66","969.46","1,108.90","990.00","859.71","1,530.00"
"SHEBOYGAN","CHARGE","10000096","INSERT CVL TUNNELED 5 YRS >/=","36558","2,450.00","2,077.71","2,082.50","1,976.71","2,450.00","2,082.50","2,072.46","2,266.58","2,082.50","2,196.81","2,286.62","1,494.50","1,960.00","2,175.81","1,868.39","1,961.65","2,082.50","1,347.50","2,450.00","2,082.50","1,800.83","2,326.54","2,204.68","2,450.00","1,347.50","1,347.50","2,450.00"
"SHEBOYGAN","CHARGE","10000098","INSERT CVL TUNNELED W/PORT 5 YRS >/=","36561","4,340.00","2,842.88","3,689.00","3,304.58","3,808.14","3,689.00","3,226.59","3,011.19","3,689.00","3,224.27","3,389.62","2,647.40","3,472.00","3,647.74","3,637.84","3,688.61","3,689.00","2,387.00","3,676.37","3,689.00","3,398.85","3,793.50","3,589.59","3,762.17","2,387.00","2,387.00","3,808.14"
"SHEBOYGAN","CHARGE","10000102","PICC LINE INSERTION <5 YRS","36568","1,520.00","797.20","1,292.00","725.98","951.23","1,292.00","759.42","1,072.24","1,292.00","746.54","782.31","927.20","1,216.00","895.56","826.22","864.21","1,292.00","836.00","892.56","1,292.00","784.99","986.86","818.65","936.41","836.00","725.98","1,292.00"
"SHEBOYGAN","CHARGE","10000103","PICC INSERTION","36569","1,800.00","892.96","1,530.00","970.53","1,213.17","1,530.00","978.79","1,302.55","1,530.00","1,031.62","999.11","1,098.00","1,440.00","1,154.37","1,007.56","1,046.86","1,530.00","990.00","1,078.26","1,530.00","1,023.62","1,229.13","1,006.49","1,139.17","990.00","892.96","1,530.00"
"SHEBOYGAN","CHARGE","10000105","INSERT PICC W/PORT 5 YRS >/=","36571","3,560.00","1,867.12","3,026.00","1,700.32","2,227.88","3,026.00","1,778.65","2,511.31","3,026.00","1,748.48","1,832.26","2,171.60","2,848.00","2,097.50","1,935.09","2,024.06","3,026.00","1,958.00","2,090.47","3,026.00","1,838.52","2,311.34","1,917.37","2,193.16","1,958.00","1,700.32","3,026.00"
"SHEBOYGAN","CHARGE","10000106","REPAIR CVL CATH","36575","1,000.00","524.47","850.00","477.62","625.81","850.00","499.62","705.42","850.00","491.15","514.68","610.00","800.00","589.19","543.56","568.56","850.00","550.00","587.21","850.00","516.44","649.25","538.59","616.06","550.00","477.62","850.00"
"SHEBOYGAN","CHARGE","10000109","REPLACE CVL NON TUNNELED COMPLETE","36580","1,860.00","975.52","1,581.00","888.37","1,164.01","1,581.00","929.29","1,312.09","1,581.00","913.53","957.30","1,134.60","1,488.00","1,095.89","1,011.03","1,057.52","1,581.00","1,023.00","1,092.21","1,581.00","960.58","1,207.61","1,001.77","1,145.87","1,023.00","888.37","1,581.00"
"SHEBOYGAN","CHARGE","10000110","REPLACE CVL TUNNELED COMPLETE","36581","3,710.00","1,945.79","3,153.50","1,771.96","2,321.75","3,153.50","1,853.59","2,617.12","3,153.50","1,822.15","1,909.46","2,263.10","2,968.00","2,185.88","2,016.63","2,109.35","3,153.50","2,040.50","2,178.55","3,153.50","1,915.99","2,408.73","1,998.16","2,285.57","2,040.50","1,771.96","3,153.50"
"SHEBOYGAN","CHARGE","10000111","REPLACE CVL TUNNELED W/PORT COMPLETE","36582","4,800.00","2,517.46","4,080.00","2,292.57","3,003.89","4,080.00","2,398.17","3,386.03","4,080.00","2,357.50","2,470.46","2,928.00","3,840.00","2,828.09","2,609.11","2,729.07","4,080.00","2,640.00","2,818.61","4,080.00","2,478.91","3,116.42","2,585.22","2,957.08","2,640.00","2,292.57","4,080.00"
"SHEBOYGAN","CHARGE","10000113","REPLACE PICC COMPLETE","36584","1,500.00","786.71","1,275.00","716.43","938.71","1,275.00","749.43","1,058.14","1,275.00","736.72","772.02","915.00","1,200.00","883.78","815.35","852.84","1,275.00","825.00","880.82","1,275.00","774.66","973.88","807.88","924.09","825.00","716.43","1,275.00"
"SHEBOYGAN","CHARGE","10000115","REMOVE CVL TUNNELED W/O PORT","36589","1,100.00","1,100.00","935.00","1,100.00","1,100.00","935.00","1,100.00","1,100.00","935.00","1,100.00","1,100.00","671.00","880.00","1,100.00","1,082.34","1,100.00","935.00","605.00","1,100.00","935.00","1,043.20","1,100.00","1,100.00","1,100.00","605.00","605.00","1,100.00"
"SHEBOYGAN","CHARGE","10000116","REMOVE CVL TUNNELED W/PORT","36590","1,800.00","944.05","1,530.00","859.71","1,126.46","1,530.00","899.32","1,269.76","1,530.00","884.06","926.42","1,098.00","1,440.00","1,060.54","978.42","1,023.40","1,530.00","990.00","1,056.98","1,530.00","929.59","1,168.66","969.46","1,108.90","990.00","859.71","1,530.00"
"SHEBOYGAN","CHARGE","10000117","BLOOD SPEC IMPLANTED DEVICE","36591","141.00","38.42","119.85","28.27","31.33","119.85","26.63","84.60","119.85","32.17","39.59","86.01","112.80","45.77","26.50","27.16","119.85","77.55","24.88","119.85","41.64","45.16","47.03","52.30","77.55","24.88","119.85"
"SHEBOYGAN","CHARGE","10000118","REMOVE PERICATH OBSTRUCTIVE MATERIAL","36595","3,600.00","1,888.09","3,060.00","1,719.42","2,252.92","3,060.00","1,798.63","2,539.53","3,060.00","1,768.12","1,852.84","2,196.00","2,880.00","2,121.07","1,956.83","2,046.80","3,060.00","1,980.00","2,113.96","3,060.00","1,859.18","2,337.31","1,938.92","2,217.81","1,980.00","1,719.42","3,060.00"
"SHEBOYGAN","CHARGE","10000120","INJECT W FLUORO EVAL CENTRAL LINE","36598","600.00","600.00","510.00","363.82","497.65","510.00","435.12","600.00","510.00","493.62","581.74","366.00","480.00","600.00","600.00","600.00","510.00","330.00","585.06","510.00","600.00","600.00","600.00","600.00","330.00","330.00","600.00"
"SHEBOYGAN","CHARGE","10000121","THROMBECTOMY VEIN(S)","37187","9,230.00","4,840.86","7,845.50","4,408.41","5,776.23","7,845.50","4,611.49","6,511.06","7,845.50","4,533.27","4,750.49","5,630.30","7,384.00","5,438.19","5,017.10","5,247.78","7,845.50","5,076.50","5,419.95","7,845.50","4,766.73","5,992.61","4,971.17","5,686.21","5,076.50","4,408.41","7,845.50"
"SHEBOYGAN","CHARGE","10000128","STENT CAROTID W/PROTECTION","37215","10,850.00","5,690.51","9,222.50","5,182.15","6,790.04","9,222.50","5,420.87","7,653.85","9,222.50","5,328.93","5,584.27","6,618.50","8,680.00","6,392.67","5,897.68","6,168.84","9,222.50","5,967.50","6,371.23","9,222.50","5,603.36","7,044.40","5,843.68","6,684.22","5,967.50","5,182.15","9,222.50"
"SHEBOYGAN","CHARGE","10000129","PHLEBECTOMY 10-20 INCISIONS","37765","5,650.00","2,963.26","4,802.50","2,698.54","3,535.83","4,802.50","2,822.85","3,985.64","4,802.50","2,774.97","2,907.94","3,446.50","4,520.00","3,328.90","3,071.14","3,212.35","4,802.50","3,107.50","3,317.74","4,802.50","2,917.88","3,668.28","3,043.02","3,480.72","3,107.50","2,698.54","4,802.50"
"SHEBOYGAN","CHARGE","10000130","PHLEBECTOMY >20 INCISIONS","37766","6,550.00","3,435.28","5,567.50","3,128.40","4,099.05","5,567.50","3,272.51","4,620.53","5,567.50","3,217.00","3,371.15","3,995.50","5,240.00","3,859.17","3,560.35","3,724.05","5,567.50","3,602.50","3,846.23","5,567.50","3,382.67","4,252.61","3,527.75","4,035.18","3,602.50","3,128.40","5,567.50"
"SHEBOYGAN","CHARGE","10000131","PHLEBECTOMY <10 INCISIONS","37799","4,300.00","2,255.22","3,655.00","2,053.76","2,690.98","3,655.00","2,148.36","3,033.32","3,655.00","2,111.93","2,213.12","2,623.00","3,440.00","2,533.50","2,337.33","2,444.79","3,655.00","2,365.00","2,525.00","3,655.00","2,220.69","2,791.79","2,315.93","2,649.05","2,365.00","2,053.76","3,655.00"
"SHEBOYGAN","CHARGE","10000134","BONE MARROW BIOPSY","38221","970.00","230.67","824.50","260.86","351.62","824.50","277.05","469.51","824.50","291.65","275.13","591.70","776.00","383.12","327.14","343.43","824.50","533.50","331.11","824.50","335.20","429.27","290.25","336.68","533.50","230.67","824.50"
"SHEBOYGAN","CHARGE","10000137","INJECT RADIOACTIVE TRACER SENTINEL NODE","38792","400.00","173.15","340.00","153.79","210.05","340.00","201.48","180.87","340.00","178.04","219.90","244.00","320.00","255.49","228.53","239.90","340.00","220.00","183.72","340.00","224.18","290.63","234.47","273.77","220.00","153.79","340.00"
"SHEBOYGAN","CHARGE","10000139","BX SALIVARY GLAND NEEDLE","42400","1,200.00","629.36","1,020.00","573.14","750.97","1,020.00","599.54","846.51","1,020.00","589.37","617.61","732.00","960.00","707.02","652.28","682.27","1,020.00","660.00","704.65","1,020.00","619.73","779.10","646.31","739.27","660.00","573.14","1,020.00"
"SHEBOYGAN","CHARGE","10000142","FB REMOVAL PHARYNGEAL","42809","235.00","112.65","199.75","116.35","149.48","199.75","117.75","120.82","199.75","124.15","121.33","143.35","188.00","137.90","137.79","141.79","199.75","129.25","135.95","199.75","104.47","131.82","123.88","140.69","129.25","104.47","199.75"
"SHEBOYGAN","CHARGE","10000143","PEG TUBE PLACEMENT","43246","3,000.00","1,573.41","2,550.00","1,432.85","1,877.43","2,550.00","1,498.86","2,116.27","2,550.00","1,473.44","1,544.04","1,830.00","2,400.00","1,767.56","1,630.69","1,705.67","2,550.00","1,650.00","1,761.63","2,550.00","1,549.32","1,947.76","1,615.76","1,848.17","1,650.00","1,432.85","2,550.00"
"SHEBOYGAN","CHARGE","10000145","INTRO FEEDING TUBE","44500","750.00","393.35","637.50","358.21","469.36","637.50","374.71","529.07","637.50","368.36","386.01","457.50","600.00","441.89","407.67","426.42","637.50","412.50","440.41","637.50","387.33","486.94","403.94","462.04","412.50","358.21","637.50"
"SHEBOYGAN","CHARGE","10000149","ANOSCOPY","46600","265.00","92.41","225.25","76.28","99.51","225.25","75.06","156.95","225.25","78.29","84.10","161.65","212.00","116.80","77.44","79.79","225.25","145.75","91.53","225.25","78.48","97.75","91.91","105.69","145.75","75.06","225.25"
"SHEBOYGAN","CHARGE","10000150","LIVER BIOPSY","47000","1,730.00","505.48","1,470.50","649.51","887.82","1,470.50","632.20","1,308.37","1,470.50","681.67","612.41","1,055.30","1,384.00","927.68","736.65","773.75","1,470.50","951.50","797.12","1,470.50","801.24","1,028.56","631.10","736.92","951.50","505.48","1,470.50"
"SHEBOYGAN","CHARGE","10000151","PERCUTANEOUS CHOLECYSTOSTOMY","47490","5,780.00","3,031.44","4,913.00","2,760.63","3,617.18","4,913.00","2,887.80","4,077.35","4,913.00","2,838.82","2,974.85","3,525.80","4,624.00","3,405.50","3,141.81","3,286.26","4,913.00","3,179.00","3,394.07","4,913.00","2,985.02","3,752.68","3,113.04","3,560.81","3,179.00","2,760.63","4,913.00"
"SHEBOYGAN","CHARGE","10000157","BILIARY ENDOSCOPY DX WITH SPECI","47552","3,800.00","1,992.99","3,230.00","1,814.95","2,378.08","3,230.00","1,898.55","2,680.61","3,230.00","1,866.35","1,955.78","2,318.00","3,040.00","2,238.91","2,065.55","2,160.52","3,230.00","2,090.00","2,231.40","3,230.00","1,962.47","2,467.16","2,046.63","2,341.02","2,090.00","1,814.95","3,230.00"
"SHEBOYGAN","CHARGE","10000158","BILIARY ENDOSCOPY WO STENT","47555","3,800.00","1,992.99","3,230.00","1,814.95","2,378.08","3,230.00","1,898.55","2,680.61","3,230.00","1,866.35","1,955.78","2,318.00","3,040.00","2,238.91","2,065.55","2,160.52","3,230.00","2,090.00","2,231.40","3,230.00","1,962.47","2,467.16","2,046.63","2,341.02","2,090.00","1,814.95","3,230.00"
"SHEBOYGAN","CHARGE","10000159","BILIARY ENDOSCOPY W STENT","47556","4,360.00","2,286.69","3,706.00","2,082.41","2,728.53","3,706.00","2,178.34","3,075.65","3,706.00","2,141.40","2,244.00","2,659.60","3,488.00","2,568.85","2,369.94","2,478.91","3,706.00","2,398.00","2,560.24","3,706.00","2,251.67","2,830.74","2,348.24","2,686.01","2,398.00","2,082.41","3,706.00"
"SHEBOYGAN","CHARGE","10000172","INSERT INTRAPERITONEAL CATH TUNNEL","49418","5,770.00","3,026.20","4,904.50","2,755.85","3,610.92","4,904.50","2,882.81","4,070.30","4,904.50","2,833.91","2,969.70","3,519.70","4,616.00","3,399.61","3,136.37","3,280.57","4,904.50","3,173.50","3,388.20","4,904.50","2,979.85","3,746.19","3,107.65","3,554.65","3,173.50","2,755.85","4,904.50"
"SHEBOYGAN","CHARGE","10000173","INSERT DIALYSIS CATH PERMANENT","49421","5,180.00","2,716.76","4,403.00","2,474.06","3,241.70","4,403.00","2,588.03","3,654.10","4,403.00","2,544.13","2,666.04","3,159.80","4,144.00","3,051.99","2,815.67","2,945.12","4,403.00","2,849.00","3,041.75","4,403.00","2,675.15","3,363.13","2,789.89","3,191.18","2,849.00","2,474.06","4,403.00"
"SHEBOYGAN","CHARGE","10000177","INSERT GASTROSTOMY TUBE W S&I","49440","1,640.00","860.13","1,394.00","783.29","1,026.33","1,394.00","819.38","1,156.90","1,394.00","805.48","844.07","1,000.40","1,312.00","966.27","891.45","932.43","1,394.00","902.00","963.02","1,394.00","846.96","1,064.78","883.28","1,010.33","902.00","783.29","1,394.00"
"SHEBOYGAN","CHARGE","10000180","CONVERT TO G-J TUBE W/S&I","49446","1,500.00","786.71","1,275.00","716.43","938.71","1,275.00","749.43","1,058.14","1,275.00","736.72","772.02","915.00","1,200.00","883.78","815.35","852.84","1,275.00","825.00","880.82","1,275.00","774.66","973.88","807.88","924.09","825.00","716.43","1,275.00"
"SHEBOYGAN","CHARGE","10000181","CHANGE TUBE GASTRO/CECUM W/S&I","49450","1,100.00","576.92","935.00","525.38","688.39","935.00","549.58","775.97","935.00","540.26","566.15","671.00","880.00","648.11","597.92","625.41","935.00","605.00","645.93","935.00","568.08","714.18","592.45","677.66","605.00","525.38","935.00"
"SHEBOYGAN","CHARGE","10000182","CHANGE TUBE SM BOWEL W/S&I","49451","1,100.00","131.16","935.00","136.01","185.93","935.00","158.80","339.48","935.00","150.01","143.76","671.00","880.00","213.96","170.88","179.49","935.00","605.00","225.72","935.00","185.14","237.23","149.27","174.30","605.00","131.16","935.00"
"SHEBOYGAN","CHARGE","10000183","CHANGE G-J TUBE W/S&I","49452","750.00","393.35","637.50","358.21","469.36","637.50","374.71","529.07","637.50","368.36","386.01","457.50","600.00","441.89","407.67","426.42","637.50","412.50","440.41","637.50","387.33","486.94","403.94","462.04","412.50","358.21","637.50"
"SHEBOYGAN","CHARGE","10000185","INJECTIONS GI TUBE EVAL W/S&I","49465","1,020.00","496.90","867.00","304.95","417.93","867.00","345.84","669.53","867.00","390.20","459.05","622.20","816.00","619.25","515.28","541.35","867.00","561.00","474.91","867.00","533.97","609.72","481.62","563.35","561.00","304.95","867.00"
"SHEBOYGAN","CHARGE","10000186","ABLATION ABDOMEN/PERITONEUM","49999","14,900.00","7,814.61","12,665.00","7,116.50","9,324.57","12,665.00","7,444.33","10,510.82","12,665.00","7,318.07","7,668.72","9,089.00","11,920.00","8,778.88","8,099.12","8,471.50","12,665.00","8,195.00","8,749.43","12,665.00","7,694.94","9,673.87","8,024.96","9,179.25","8,195.00","7,116.50","12,665.00"
"SHEBOYGAN","CHARGE","10000190","REMOVE URETERAL STENT-PERC S&I","50384","3,750.00","1,966.77","3,187.50","1,791.07","2,346.79","3,187.50","1,873.57","2,645.34","3,187.50","1,841.80","1,930.05","2,287.50","3,000.00","2,209.45","2,038.37","2,132.09","3,187.50","2,062.50","2,202.04","3,187.50","1,936.64","2,434.70","2,019.71","2,310.21","2,062.50","1,791.07","3,187.50"
"SHEBOYGAN","CHARGE","10000193","CHANGE TRANSNEPHRIC STENT S&I","50387","2,660.00","1,395.09","2,261.00","1,270.46","1,664.65","2,261.00","1,328.99","1,876.43","2,261.00","1,306.45","1,369.05","1,622.60","2,128.00","1,567.24","1,445.88","1,512.36","2,261.00","1,463.00","1,561.98","2,261.00","1,373.73","1,727.01","1,432.64","1,638.71","1,463.00","1,270.46","2,261.00"
"SHEBOYGAN","CHARGE","10000194","REMOVE NEPHROSTOMY TUBE/FLUORO","50389","1,000.00","524.47","850.00","477.62","625.81","850.00","499.62","705.42","850.00","491.15","514.68","610.00","800.00","589.19","543.56","568.56","850.00","550.00","587.21","850.00","516.44","649.25","538.59","616.06","550.00","477.62","850.00"
"SHEBOYGAN","CHARGE","10000195","ASPIRATE RENAL CYST/PELVIS","50390","1,800.00","944.05","1,530.00","859.71","1,126.46","1,530.00","899.32","1,269.76","1,530.00","884.06","926.42","1,098.00","1,440.00","1,060.54","978.42","1,023.40","1,530.00","990.00","1,056.98","1,530.00","929.59","1,168.66","969.46","1,108.90","990.00","859.71","1,530.00"
