Facility,Type,Chargecode_DRG_CPT,Description,CPT,_1_1_21_Fee,Aetna_W,Aetna_PPO,Anthem_Blue_Priority,Anthem_Blue_Preferred,Anthem_PPO,Aurora_Caregiver,Cigna_GPPO,Cigna_PPO,Exchange_-Common_Ground,Exchange_-Molina,Health_EOS_Plus,Health_EOS_PPO,HPS,Humana_WVN,Humana_HPN_HMO,Humana_PPO,Trilogy,UHC_HMO,UHC_PPO,WEA_State_and_Trust,WEA_Broad,WPS_Arise,WPS_Statewide,SELF_PAY,MIN,MAX
"KENOSHA","CHARGE","10000016","NURSING L&D PER HOUR","","115.00","53.79","97.75","55.50","73.98","97.75","54.48","95.51","97.75","69.41","57.01","70.15","92.00","61.98","56.01","58.68","97.75","63.25","67.69","97.75","48.46","61.87","58.51","67.37","63.25","48.46","97.75"
"KENOSHA","CHARGE","10000019","BREAST ASPIRATE CYST EA ADDL","19001","335.00","124.49","284.75","111.97","149.57","284.75","120.19","199.32","284.75","116.59","121.47","204.35","268.00","144.53","132.05","138.36","284.75","184.25","145.19","284.75","127.35","161.41","130.15","149.87","184.25","111.97","284.75"
"KENOSHA","CHARGE","10000033","ARTHROGRAM SHOULDER INJECT","23350","760.00","139.57","646.00","146.76","206.09","646.00","92.70","456.00","646.00","131.23","165.10","463.60","608.00","248.25","201.12","211.42","646.00","418.00","152.31","646.00","183.77","238.51","194.88","227.04","418.00","92.70","646.00"
"KENOSHA","CHARGE","10000034","ARTHROGRAM ELBOW INJECT","24220","760.00","300.29","646.00","312.65","418.22","646.00","310.17","447.69","646.00","331.69","356.70","463.60","608.00","422.33","384.84","401.23","646.00","418.00","419.23","646.00","313.56","398.47","341.96","396.68","418.00","300.29","646.00"
"KENOSHA","CHARGE","10000035","ARTHROGRAM WRIST INJECT","25246","760.00","98.22","646.00","103.39","145.24","646.00","65.46","456.00","646.00","92.31","118.33","463.60","608.00","173.48","142.42","149.80","646.00","418.00","106.02","646.00","130.26","168.87","139.76","162.61","418.00","65.46","646.00"
"KENOSHA","CHARGE","10000036","ARTHROGRAM HIP INJECT","27093","760.00","121.83","646.00","128.28","180.47","646.00","80.93","456.00","646.00","114.44","146.92","463.60","608.00","215.78","177.98","187.10","646.00","418.00","132.49","646.00","161.89","210.06","172.33","200.64","418.00","80.93","646.00"
"KENOSHA","CHARGE","10000037","ARTHROGRAM KNEE INJECT","27369","880.00","189.38","748.00","197.30","271.92","748.00","126.98","528.00","748.00","179.43","194.22","536.80","704.00","342.41","241.65","253.70","748.00","484.00","206.36","748.00","232.50","300.96","245.61","286.79","484.00","126.98","748.00"
"KENOSHA","CHARGE","10000075","HANDLING FEE","99001","20.00","7.36","17.00","5.33","7.20","17.00","5.38","12.22","17.00","5.64","6.53","12.20","16.00","9.18","5.50","5.67","17.00","11.00","6.72","17.00","6.43","8.16","7.27","8.55","11.00","5.33","17.00"
"KENOSHA","CHARGE","10000080","SELECTIVE  CATH 1ST ORDER THORACIC","36215","1,960.00","728.38","1,666.00","655.11","875.08","1,666.00","703.18","1,166.16","1,666.00","682.13","710.69","1,195.60","1,568.00","845.63","772.61","809.51","1,666.00","1,078.00","849.45","1,666.00","745.11","944.38","761.46","876.86","1,078.00","655.11","1,666.00"
"KENOSHA","CHARGE","10000081","SELECTIVE CATH 2ND ORDER THORACIC","36216","1,960.00","728.38","1,666.00","655.11","875.08","1,666.00","703.18","1,166.16","1,666.00","682.13","710.69","1,195.60","1,568.00","845.63","772.61","809.51","1,666.00","1,078.00","849.45","1,666.00","745.11","944.38","761.46","876.86","1,078.00","655.11","1,666.00"
"KENOSHA","CHARGE","10000082","SELECTIVE  CATH 3RD ORDER THORACIC","36217","1,960.00","728.38","1,666.00","655.11","875.08","1,666.00","703.18","1,166.16","1,666.00","682.13","710.69","1,195.60","1,568.00","845.63","772.61","809.51","1,666.00","1,078.00","849.45","1,666.00","745.11","944.38","761.46","876.86","1,078.00","655.11","1,666.00"
"KENOSHA","CHARGE","10000084","SELECTIVE  CATH 2&3 THORARIC ADDL","36218","9,860.00","3,664.19","8,381.00","3,295.63","4,402.21","8,381.00","3,537.43","5,866.48","8,381.00","3,431.52","3,575.23","6,014.60","7,888.00","4,254.05","3,886.71","4,072.32","8,381.00","5,423.00","4,273.27","8,381.00","3,748.34","4,750.82","3,830.59","4,411.13","5,423.00","3,295.63","8,381.00"
"KENOSHA","CHARGE","10000085","SELECTIVE CATH 1ST ORDER ABD/PELVIC","36245","3,660.00","1,360.14","3,111.00","1,223.33","1,634.09","3,111.00","1,313.08","2,177.62","3,111.00","1,273.77","1,327.11","2,232.60","2,928.00","1,579.09","1,442.73","1,511.63","3,111.00","2,013.00","1,586.23","3,111.00","1,391.37","1,763.49","1,421.90","1,637.40","2,013.00","1,223.33","3,111.00"
"KENOSHA","CHARGE","10000086","SELECTIVE  CATH 2ND ABD/PELVIC/EXTREM","36246","3,660.00","905.85","3,111.00","861.93","1,155.83","3,111.00","903.65","1,244.03","3,111.00","957.82","996.98","2,232.60","2,928.00","948.67","814.72","855.34","3,111.00","2,013.00","1,084.46","3,111.00","785.07","1,014.55","961.12","1,122.16","2,013.00","785.07","3,111.00"
"KENOSHA","CHARGE","10000087","SELECTIVE  CATH 3RD ABD/PELVIC/EXTREM","36247","3,660.00","1,339.49","3,111.00","1,529.37","2,025.00","3,111.00","1,780.37","1,425.42","3,111.00","1,351.71","1,812.87","2,232.60","2,928.00","1,841.93","1,458.22","1,529.88","3,111.00","2,013.00","1,577.68","3,111.00","1,568.68","2,011.10","1,863.16","2,155.81","2,013.00","1,339.49","3,111.00"
"KENOSHA","CHARGE","10000088","SELECTIVE  CATH 2&3 ABD/PELVIC/EXTREM/ADDL","36248","1,830.00","680.07","1,555.50","611.66","817.04","1,555.50","656.54","1,088.81","1,555.50","636.88","663.56","1,116.30","1,464.00","789.54","721.37","755.82","1,555.50","1,006.50","793.11","1,555.50","695.69","881.74","710.95","818.70","1,006.50","611.66","1,555.50"
"KENOSHA","CHARGE","10000089","SCLEROTHERAPY SINGLE VEIN","36470","270.00","100.34","229.50","90.25","120.55","229.50","96.87","160.64","229.50","93.97","97.90","164.70","216.00","116.49","106.43","111.51","229.50","148.50","117.02","229.50","102.64","130.09","104.89","120.79","148.50","90.25","229.50"
"KENOSHA","CHARGE","10000090","SCLEROTHERAPY MULTIPLE VEINS","36471","405.00","150.51","344.25","135.37","180.82","344.25","145.30","240.97","344.25","140.95","146.85","247.05","324.00","174.74","159.65","167.27","344.25","222.75","175.52","344.25","153.96","195.14","157.34","181.19","222.75","135.37","344.25"
"KENOSHA","CHARGE","10000091","ABLATION VARICOSE VEIN LASER 1ST","36478","6,700.00","2,489.86","5,695.00","2,239.42","2,991.36","5,695.00","2,403.73","3,986.35","5,695.00","2,331.76","2,429.42","4,087.00","5,360.00","2,890.68","2,641.07","2,767.19","5,695.00","3,685.00","2,903.75","5,695.00","2,547.05","3,228.24","2,602.94","2,997.42","3,685.00","2,239.42","5,695.00"
"KENOSHA","CHARGE","10000092","CATH VENOUS BLOOD  SAMPLING","36500","1,250.00","464.53","1,062.50","417.80","558.09","1,062.50","448.46","743.72","1,062.50","435.03","453.25","762.50","1,000.00","539.31","492.74","516.27","1,062.50","687.50","541.74","1,062.50","475.20","602.28","485.62","559.22","687.50","417.80","1,062.50"
"KENOSHA","CHARGE","10000093","CATH UMBILICAL VEIN","36510","570.00","284.06","484.50","298.51","408.01","484.50","310.99","560.25","484.50","336.90","329.92","347.70","456.00","349.89","370.67","389.22","484.50","313.50","390.31","484.50","203.43","256.41","297.83","347.36","313.50","203.43","560.25"
"KENOSHA","CHARGE","10000096","INSERT CVL TUNNELED 5 YRS >/=","36558","2,370.00","213.77","2,014.50","143.86","192.92","2,014.50","195.29","207.61","2,014.50","384.41","316.16","1,445.70","1,896.00","382.99","280.13","292.93","2,014.50","1,303.50","488.93","2,014.50","487.04","565.01","1,185.00","187.23","1,303.50","143.86","2,014.50"
"KENOSHA","CHARGE","10000098","INSERT CVL TUNNELED W/PORT 5 YRS >/=","36561","3,810.00","3,458.80","3,238.50","3,735.32","3,810.00","3,238.50","3,716.61","3,616.33","3,238.50","3,713.73","3,752.93","2,324.10","3,048.00","3,799.63","3,806.87","3,810.00","3,238.50","2,095.50","3,810.00","3,238.50","3,755.31","3,810.00","3,784.60","3,810.00","2,095.50","2,095.50","3,810.00"
"KENOSHA","CHARGE","10000102","PICC LINE INSERTION <5 YRS","36568","1,520.00","564.86","1,292.00","508.05","678.64","1,292.00","545.32","904.37","1,292.00","529.00","551.15","927.20","1,216.00","655.80","599.17","627.78","1,292.00","836.00","658.76","1,292.00","577.84","732.38","590.52","680.01","836.00","508.05","1,292.00"
"KENOSHA","CHARGE","10000103","PICC INSERTION","36569","1,800.00","917.21","1,530.00","916.05","1,181.17","1,530.00","944.65","1,324.81","1,530.00","1,000.36","1,013.02","1,098.00","1,440.00","1,065.86","909.49","951.09","1,530.00","990.00","1,109.48","1,530.00","905.33","1,142.98","991.91","1,129.44","990.00","905.33","1,530.00"
"KENOSHA","CHARGE","10000106","REPAIR CVL CATH","36575","1,000.00","371.62","850.00","334.24","446.47","850.00","358.77","594.98","850.00","348.02","362.60","610.00","800.00","431.45","394.19","413.01","850.00","550.00","433.39","850.00","380.16","481.83","388.50","447.38","550.00","334.24","850.00"
"KENOSHA","CHARGE","10000109","REPLACE CVL NON TUNNELED COMPLETE","36580","1,860.00","691.22","1,581.00","621.69","830.44","1,581.00","667.30","1,106.66","1,581.00","647.33","674.43","1,134.60","1,488.00","802.49","733.19","768.21","1,581.00","1,023.00","806.11","1,581.00","707.09","896.20","722.61","832.12","1,023.00","621.69","1,581.00"
"KENOSHA","CHARGE","10000110","REPLACE CVL TUNNELED COMPLETE","36581","3,710.00","1,378.72","3,153.50","1,240.04","1,656.41","3,153.50","1,331.02","2,207.37","3,153.50","1,291.17","1,345.24","2,263.10","2,968.00","1,600.66","1,462.44","1,532.28","3,153.50","2,040.50","1,607.89","3,153.50","1,410.38","1,787.58","1,441.33","1,659.77","2,040.50","1,240.04","3,153.50"
"KENOSHA","CHARGE","10000111","REPLACE CVL TUNNELED W/PORT COMPLETE","36582","4,800.00","1,783.78","4,080.00","1,604.36","2,143.06","4,080.00","1,722.08","2,855.89","4,080.00","1,670.52","1,740.48","2,928.00","3,840.00","2,070.94","1,892.11","1,982.47","4,080.00","2,640.00","2,080.30","4,080.00","1,824.75","2,312.77","1,864.79","2,147.41","2,640.00","1,604.36","4,080.00"
"KENOSHA","CHARGE","10000113","REPLACE PICC COMPLETE","36584","1,500.00","557.43","1,275.00","501.36","669.71","1,275.00","538.15","892.47","1,275.00","522.04","543.90","915.00","1,200.00","647.17","591.28","619.52","1,275.00","825.00","650.09","1,275.00","570.23","722.74","582.75","671.06","825.00","501.36","1,275.00"
"KENOSHA","CHARGE","10000115","REMOVE CVL TUNNELED W/O PORT","36589","1,100.00","599.61","935.00","392.70","536.31","935.00","595.32","598.18","935.00","576.73","623.37","671.00","880.00","638.88","615.01","617.98","935.00","605.00","663.47","935.00","663.03","681.12","825.00","593.45","605.00","392.70","935.00"
"KENOSHA","CHARGE","10000116","REMOVE CVL TUNNELED W/PORT","36590","1,800.00","1,146.96","1,530.00","1,473.77","1,800.00","1,530.00","1,434.46","1,800.00","1,530.00","1,546.74","1,389.56","1,098.00","1,440.00","1,800.00","1,661.18","1,726.70","1,530.00","990.00","1,496.84","1,530.00","1,761.12","1,800.00","1,431.97","1,661.69","990.00","990.00","1,800.00"
"KENOSHA","CHARGE","10000117","BLOOD SPEC IMPLANTED DEVICE","36591","141.00","24.11","119.85","12.25","14.69","119.85","13.41","84.60","119.85","20.26","26.78","86.01","112.80","41.95","13.43","13.47","119.85","77.55","11.62","119.85","30.76","35.76","31.41","36.39","77.55","11.62","119.85"
"KENOSHA","CHARGE","10000118","REMOVE PERICATH OBSTRUCTIVE MATERIAL","36595","3,600.00","1,337.84","3,060.00","1,203.27","1,607.30","3,060.00","1,291.56","2,141.92","3,060.00","1,252.89","1,305.36","2,196.00","2,880.00","1,553.20","1,419.08","1,486.85","3,060.00","1,980.00","1,560.22","3,060.00","1,368.56","1,734.58","1,398.59","1,610.55","1,980.00","1,203.27","3,060.00"
"KENOSHA","CHARGE","10000120","INJECT W FLUORO EVAL CENTRAL LINE","36598","600.00","222.97","510.00","200.55","267.88","510.00","215.26","356.99","510.00","208.81","217.56","366.00","480.00","258.87","236.51","247.81","510.00","330.00","260.04","510.00","228.09","289.10","233.10","268.43","330.00","200.55","510.00"
"KENOSHA","CHARGE","10000121","THROMBECTOMY VEIN(S)","37187","9,450.00","5,124.74","8,032.50","4,875.26","6,538.46","8,032.50","5,111.51","7,037.42","8,032.50","5,418.63","5,639.76","5,764.50","7,560.00","5,366.66","4,608.77","4,838.40","8,032.50","5,197.50","6,134.00","8,032.50","4,441.50","5,738.04","5,437.53","6,347.57","5,197.50","4,441.50","8,032.50"
"KENOSHA","CHARGE","10000122","THROMBECTOMY VEIN(S) REPEAT","37188","9,450.00","3,511.82","8,032.50","3,158.59","4,219.16","8,032.50","3,390.34","5,622.54","8,032.50","3,288.83","3,426.56","5,764.50","7,560.00","4,077.16","3,725.09","3,902.98","8,032.50","5,197.50","4,095.58","8,032.50","3,592.47","4,553.27","3,671.31","4,227.70","5,197.50","3,158.59","8,032.50"
"KENOSHA","CHARGE","10000129","PHLEBECTOMY 10-20 INCISIONS","37765","5,650.00","2,099.66","4,802.50","1,888.47","2,522.56","4,802.50","2,027.03","3,361.62","4,802.50","1,966.34","2,048.69","3,446.50","4,520.00","2,437.66","2,227.17","2,333.53","4,802.50","3,107.50","2,448.68","4,802.50","2,147.88","2,722.32","2,195.01","2,527.68","3,107.50","1,888.47","4,802.50"
"KENOSHA","CHARGE","10000130","PHLEBECTOMY >20 INCISIONS","37766","6,550.00","2,434.12","5,567.50","2,189.29","2,924.39","5,567.50","2,349.92","3,897.10","5,567.50","2,279.56","2,375.03","3,995.50","5,240.00","2,825.96","2,581.94","2,705.24","5,567.50","3,602.50","2,838.74","5,567.50","2,490.02","3,155.97","2,544.66","2,930.31","3,602.50","2,189.29","5,567.50"
"KENOSHA","CHARGE","10000131","PHLEBECTOMY <10 INCISIONS","37799","4,300.00","1,597.97","3,655.00","1,437.24","1,919.83","3,655.00","1,542.69","2,558.40","3,655.00","1,496.50","1,559.18","2,623.00","3,440.00","1,855.21","1,695.02","1,775.96","3,655.00","2,365.00","1,863.60","3,655.00","1,634.67","2,071.86","1,670.54","1,923.72","2,365.00","1,437.24","3,655.00"
"KENOSHA","CHARGE","10000134","BONE MARROW BIOPSY","38221","970.00","360.47","824.50","324.22","433.08","824.50","348.00","577.13","824.50","337.58","351.72","591.70","776.00","418.50","382.36","400.62","824.50","533.50","420.39","824.50","368.75","467.37","376.84","433.95","533.50","324.22","824.50"
"KENOSHA","CHARGE","10000137","INJECT RADIOACTIVE TRACER SENTINEL NODE","38792","400.00","148.65","340.00","133.70","178.59","340.00","143.51","237.99","340.00","139.21","145.04","244.00","320.00","172.58","157.68","165.21","340.00","220.00","173.36","340.00","152.06","192.73","155.40","178.95","220.00","133.70","340.00"
"KENOSHA","CHARGE","10000139","BX SALIVARY GLAND NEEDLE","42400","1,200.00","445.95","1,020.00","401.09","535.77","1,020.00","430.52","713.97","1,020.00","417.63","435.12","732.00","960.00","517.73","473.03","495.62","1,020.00","660.00","520.07","1,020.00","456.19","578.19","466.20","536.85","660.00","401.09","1,020.00"
"KENOSHA","CHARGE","10000142","FB REMOVAL PHARYNGEAL","42809","235.00","136.98","199.75","142.55","197.26","199.75","154.02","235.00","199.75","147.46","165.16","143.35","188.00","165.82","235.00","235.00","199.75","129.25","235.00","199.75","125.51","163.51","138.44","160.25","129.25","125.51","235.00"
"KENOSHA","CHARGE","10000143","PEG TUBE PLACEMENT","43246","3,000.00","1,114.86","2,550.00","1,002.73","1,339.42","2,550.00","1,076.30","1,784.93","2,550.00","1,044.07","1,087.80","1,830.00","2,400.00","1,294.34","1,182.57","1,239.04","2,550.00","1,650.00","1,300.18","2,550.00","1,140.47","1,445.48","1,165.49","1,342.13","1,650.00","1,002.73","2,550.00"
"KENOSHA","CHARGE","10000145","INTRO FEEDING TUBE","44500","750.00","278.72","637.50","250.68","334.85","637.50","269.07","446.23","637.50","261.02","271.95","457.50","600.00","323.58","295.64","309.76","637.50","412.50","325.05","637.50","285.12","361.37","291.37","335.53","412.50","250.68","637.50"
"KENOSHA","CHARGE","10000149","ANOSCOPY","46600","265.00","102.87","225.25","86.13","112.89","225.25","84.29","159.69","225.25","87.59","91.39","161.65","212.00","128.90","85.01","87.99","225.25","145.75","101.96","225.25","85.92","108.30","102.38","117.97","145.75","84.29","225.25"
"KENOSHA","CHARGE","10000150","LIVER BIOPSY","47000","1,730.00","453.78","1,470.50","583.10","797.01","1,470.50","567.53","1,174.58","1,470.50","611.94","549.75","1,055.30","1,384.00","832.87","661.34","694.68","1,470.50","951.50","715.61","1,470.50","719.29","923.34","566.58","661.55","951.50","453.78","1,470.50"
"KENOSHA","CHARGE","10000151","PERCUTANEOUS CHOLECYSTOSTOMY","47490","1,500.00","557.43","1,275.00","501.36","669.71","1,275.00","538.15","892.47","1,275.00","522.04","543.90","915.00","1,200.00","647.17","591.28","619.52","1,275.00","825.00","650.09","1,275.00","570.23","722.74","582.75","671.06","825.00","501.36","1,275.00"
"KENOSHA","CHARGE","10000158","BILIARY ENDOSCOPY WO STENT","47555","3,800.00","1,412.16","3,230.00","1,270.12","1,696.59","3,230.00","1,363.31","2,260.91","3,230.00","1,322.49","1,377.88","2,318.00","3,040.00","1,639.49","1,497.92","1,569.45","3,230.00","2,090.00","1,646.90","3,230.00","1,444.59","1,830.94","1,476.29","1,700.03","2,090.00","1,270.12","3,230.00"
"KENOSHA","CHARGE","10000159","BILIARY ENDOSCOPY W STENT","47556","4,360.00","1,620.27","3,706.00","1,457.30","1,946.62","3,706.00","1,564.22","2,594.10","3,706.00","1,517.39","1,580.93","2,659.60","3,488.00","1,881.10","1,718.67","1,800.74","3,706.00","2,398.00","1,889.60","3,706.00","1,657.48","2,100.77","1,693.85","1,950.56","2,398.00","1,457.30","3,706.00"
"KENOSHA","CHARGE","10000172","INSERT INTRAPERITONEAL CATH TUNNEL","49418","5,770.00","1,798.51","4,904.50","4,433.09","5,770.00","4,904.50","4,430.78","5,770.00","4,904.50","4,412.90","4,662.74","3,519.70","4,616.00","5,176.84","5,282.44","5,544.97","4,904.50","3,173.50","5,760.77","4,904.50","4,549.65","5,770.00","4,974.32","5,770.00","3,173.50","1,798.51","5,770.00"
"KENOSHA","CHARGE","10000173","INSERT DIALYSIS CATH PERMANENT","49421","5,180.00","1,925.00","4,403.00","1,731.37","2,312.72","4,403.00","1,858.41","3,081.98","4,403.00","1,802.77","1,878.27","3,159.80","4,144.00","2,234.89","2,041.90","2,139.41","4,403.00","2,849.00","2,244.99","4,403.00","1,969.21","2,495.86","2,012.42","2,317.41","2,849.00","1,731.37","4,403.00"
"KENOSHA","CHARGE","10000177","INSERT GASTROSTOMY TUBE W S&I","49440","1,640.00","609.46","1,394.00","548.16","732.21","1,394.00","588.38","975.76","1,394.00","570.76","594.66","1,000.40","1,312.00","707.57","646.47","677.34","1,394.00","902.00","710.77","1,394.00","623.46","790.20","637.14","733.70","902.00","548.16","1,394.00"
"KENOSHA","CHARGE","10000178","INSERT DUODENUM/J-TUBE W/S&I","49441","1,860.00","691.22","1,581.00","621.69","830.44","1,581.00","667.30","1,106.66","1,581.00","647.33","674.43","1,134.60","1,488.00","802.49","733.19","768.21","1,581.00","1,023.00","806.11","1,581.00","707.09","896.20","722.61","832.12","1,023.00","621.69","1,581.00"
"KENOSHA","CHARGE","10000180","CONVERT TO G-J TUBE W/S&I","49446","1,500.00","557.43","1,275.00","501.36","669.71","1,275.00","538.15","892.47","1,275.00","522.04","543.90","915.00","1,200.00","647.17","591.28","619.52","1,275.00","825.00","650.09","1,275.00","570.23","722.74","582.75","671.06","825.00","501.36","1,275.00"
"KENOSHA","CHARGE","10000181","CHANGE TUBE GASTRO/CECUM W/S&I","49450","1,100.00","408.78","935.00","367.67","491.12","935.00","394.64","654.48","935.00","382.83","398.86","671.00","880.00","474.59","433.61","454.32","935.00","605.00","476.73","935.00","418.17","530.01","427.35","492.11","605.00","367.67","935.00"
"KENOSHA","CHARGE","10000182","CHANGE TUBE SM BOWEL W/S&I","49451","1,100.00","408.78","935.00","367.67","491.12","935.00","394.64","654.48","935.00","382.83","398.86","671.00","880.00","474.59","433.61","454.32","935.00","605.00","476.73","935.00","418.17","530.01","427.35","492.11","605.00","367.67","935.00"
"KENOSHA","CHARGE","10000183","CHANGE G-J TUBE W/S&I","49452","750.00","278.72","637.50","250.68","334.85","637.50","269.07","446.23","637.50","261.02","271.95","457.50","600.00","323.58","295.64","309.76","637.50","412.50","325.05","637.50","285.12","361.37","291.37","335.53","412.50","250.68","637.50"
"KENOSHA","CHARGE","10000184","CLEAR OBSTRUCTED GI TUBE W/S&I","49460","1,100.00","408.78","935.00","367.67","491.12","935.00","394.64","654.48","935.00","382.83","398.86","671.00","880.00","474.59","433.61","454.32","935.00","605.00","476.73","935.00","418.17","530.01","427.35","492.11","605.00","367.67","935.00"
"KENOSHA","CHARGE","10000185","INJECTIONS GI TUBE EVAL W/S&I","49465","1,020.00","403.02","867.00","419.60","561.30","867.00","416.28","600.85","867.00","445.16","478.73","622.20","816.00","566.81","516.49","538.50","867.00","561.00","562.65","867.00","420.83","534.80","458.95","532.39","561.00","403.02","867.00"
"KENOSHA","CHARGE","10000187","BX OMENTUM NEEDLE","49999","5,490.00","2,040.20","4,666.50","1,834.99","2,451.13","4,666.50","1,969.62","3,266.43","4,666.50","1,910.65","1,990.67","3,348.90","4,392.00","2,368.63","2,164.10","2,267.45","4,666.50","3,019.50","2,379.34","4,666.50","2,087.06","2,645.23","2,132.85","2,456.09","3,019.50","1,834.99","4,666.50"
"KENOSHA","CHARGE","10000190","REMOVE URETERAL STENT-PERC S&I","50384","3,750.00","1,393.58","3,187.50","1,253.41","1,674.27","3,187.50","1,345.37","2,231.17","3,187.50","1,305.09","1,359.75","2,287.50","3,000.00","1,617.92","1,478.21","1,548.80","3,187.50","2,062.50","1,625.23","3,187.50","1,425.59","1,806.85","1,456.87","1,677.66","2,062.50","1,253.41","3,187.50"
"KENOSHA","CHARGE","10000191","CHANGE URETERAL STENT S&I","50385","3,690.00","1,371.28","3,136.50","1,233.35","1,647.48","3,136.50","1,323.85","2,195.47","3,136.50","1,284.21","1,337.99","2,250.90","2,952.00","1,592.03","1,454.56","1,524.02","3,136.50","2,029.50","1,599.23","3,136.50","1,402.78","1,777.94","1,433.56","1,650.82","2,029.50","1,233.35","3,136.50"
"KENOSHA","CHARGE","10000194","REMOVE NEPHROSTOMY TUBE/FLUORO","50389","1,000.00","737.80","850.00","399.20","546.00","850.00","834.40","1,000.00","850.00","541.60","638.30","610.00","800.00","902.60","733.30","770.30","850.00","550.00","962.80","850.00","785.50","1,000.00","676.80","790.30","550.00","399.20","1,000.00"
"KENOSHA","CHARGE","10000195","ASPIRATE RENAL CYST/PELVIS","50390","1,800.00","668.92","1,530.00","601.64","803.65","1,530.00","645.78","1,070.96","1,530.00","626.44","652.68","1,098.00","1,440.00","776.60","709.54","743.42","1,530.00","990.00","780.11","1,530.00","684.28","867.29","699.30","805.28","990.00","601.64","1,530.00"
