-9739419.3548,4424029.5617,44,210115002415,FREEDOM ELEMENTARY SCHOOL,831 NORTH DR,HOPKINSVILLE,KY,42240,nan,(270) 887-7150,1,1,718,CHRISTIAN,21047,USA,36.891755077,-87.490692649,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=210115002415,2018/10/23 00:00:00,IMAGERY/OTHER,2018/10/26 00:00:00,"https://www.bullittschools.org/13/Home",ELEMENTARY,677,PK,06,2101150,41,nan
-9399158.618,4724281.2867,45,210153002413,REGIONAL PROGRAMS SCHOOL,5516 EAST ALEXANDRIA PIKE,COLD SPRING,KY,41076,nan,(859) 441-4225,4,1,1,CAMPBELL,21037,USA,39.0182166450001,-84.434078444,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=210153002413,2018/10/23 00:00:00,IMAGERY/OTHER,2018/10/26 00:00:00,"https://www.nkces.org/1/home",OTHER,0,KG,12,2101530,1,nan
-9537113.176,4607396.5683,46,210299002412,MINOR DANIELS ACADEMY,1960 BASHFORD MANOR LN,LOUISVILLE,KY,40218,nan,(502) 485-8316,4,1,199,JEFFERSON,21111,USA,38.197732527,-85.673345324,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=210299002412,2018/10/23 00:00:00,IMAGERY/OTHER,2018/10/29 00:00:00,"https://www.jefferson.kyschools.us/schools/profiles/minor-daniels-academy",HIGH,164,06,12,2102990,35,nan
-10027056.1579,3502260.9644,47,220020900949,NELSON ELEMENTARY SCHOOL,3121 ST. BERNARD AVENUE,NEW ORLEANS,LA,70119,nan,(504) 943-1311,1,1,437,ORLEANS,22071,USA,29.9899724800001,-90.0745780139999,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=220020900949,2018/10/23 00:00:00,IMAGERY/OTHER,2018/10/29 00:00:00,"https://nes-hlpusd-ca.schoolloop.com/",ELEMENTARY,411,PK,08,2200209,26,nan
-10374444.1972,3526071.3308,48,220018902349,SOUTHWEST LOUISIANA CHARTER ACADEMY,1700 EAST MCNEESE STREET,LAKE CHARLES,LA,70607,nan,(337) 475-7910,1,1,575,CALCASIEU,22019,USA,30.1750541820001,-93.195217866,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=220018902349,2018/10/23 00:00:00,IMAGERY/OTHER,2018/10/29 00:00:00,"https://www.swlouisianacharter.org/",ELEMENTARY,553,PK,08,2200189,22,nan
-10027717.412,3502016.9855,49,220020600976,LANGSTON HUGHES CHARTER ACADEMY,3519 TRAFALGAR STREET,NEW ORLEANS,LA,70119,nan,(504) 373-6251,1,1,845,ORLEANS,22071,USA,29.9880742020001,-90.0805181599999,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=220020600976,2018/10/23 00:00:00,IMAGERY/OTHER,2018/10/29 00:00:00,"https://firstlineschools.org/langston-hughes-academy/",ELEMENTARY,805,PK,08,2200206,40,nan
-10022485.7144,3500569.0645,50,220020802071,AKILI ACADEMY OF NEW ORLEANS,3811 N. GALVEZ STREET,NEW ORLEANS,LA,70122,nan,(504) 355-4172,1,1,666,ORLEANS,22071,USA,29.9768079080001,-90.033521021,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=220020802071,2018/10/23 00:00:00,IMAGERY/OTHER,2018/10/29 00:00:00,"https://akiliacademy.org/",ELEMENTARY,624,PK,08,2200208,42,nan
-10024738.63,3499478.8,51,220021102307,KIPP LEADERSHIP,2300 ST. CLAUDE AVE,NEW ORLEANS,LA,70117,nan,(504) 373-6256,1,1,987,ORLEANS,22071,USA,29.9683237,-90.053759306,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=220021102307,2018/10/23 00:00:00,IMAGERY/OTHER,2018/10/29 00:00:00,"https://www.kipp.org/school/kipp-leadership-academy/",ELEMENTARY,937,KG,08,2200211,50,nan
-10022832.906,3499230.3364,52,220021202278,ARISE ACADEMY,3819 ST. CLAUDE AVENUE,NEW ORLEANS,LA,70117,nan,(504) 615-6354,1,1,512,ORLEANS,22071,USA,29.966390108,-90.0366398959999,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=220021202278,2018/10/23 00:00:00,IMAGERY/OTHER,2018/10/29 00:00:00,"http://www.ariseschools.org/",ELEMENTARY,485,KG,08,2200212,27,nan
-10192991.605,3717480.314,53,220024702354,DELTA CHARTER SCHOOL MST,300 LYNWOOD DRIVE,FERRIDAY,LA,71334,nan,(318) 757-3202,1,1,493,CONCORDIA,22029,USA,31.6501946020001,-91.565201497,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=220024702354,2018/10/23 00:00:00,IMAGERY/OTHER,2018/10/29 00:00:00,"https://www.deltacs.org/",OTHER,463,KG,12,2200247,30,nan
-10025283.2327,3491657.8568,54,220084002416,FREDERICK DOUGLASS ELEMENTARY SCHOOL,1400 HUEY P. LONG AVENUE,GRETNA,LA,70053,6499.0,(504) 368-5962,1,1,335,JEFFERSON,22051,USA,29.907441545,-90.058651556,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=220084002416,2018/10/23 00:00:00,IMAGERY/OTHER,2018/10/29 00:00:00,"https://www.jpschools.org/douglass",ELEMENTARY,315,PK,05,2200840,20,nan
-10242559.7358,3535429.9138,55,220026302405,WILLOW CHARTER ACADEMY,1818 NORTHEAST EVANGELINE THROUGHWAY,LAFAYETTE,LA,70501,nan,(337) 534-8218,1,1,520,LAFAYETTE,22055,USA,30.2477049940001,-92.010479592,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=220026302405,2018/10/23 00:00:00,IMAGERY/OTHER,2018/10/29 00:00:00,"https://www.nhaschools.com/schools/willow-charter-academy/en",ELEMENTARY,491,KG,08,2200263,29,nan
-10013116.3349,3507383.6848,57,220026702062,FANNIE C. WILLIAMS CHARTER SCHOOL,11755 DWYER ROAD,NEW ORLEANS,LA,70128,nan,(504) 373-6228,1,1,604,ORLEANS,22071,USA,30.0298214170001,-89.949354453,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=220026702062,2018/10/23 00:00:00,IMAGERY/OTHER,2018/10/29 00:00:00,"https://fcwcs.org/",ELEMENTARY,571,PK,08,2200267,33,nan
-10392754.7981,3522632.4676,58,220033010320,VINCENT SETTLEMENT ELEMENTARY SCHOOL,1072 VINCENT SETTLEMENT ROAD,SULPHUR,LA,70663,nan,(337) 217-4580,1,1,438,CALCASIEU,22019,USA,30.148344767,-93.3597047919999,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=220033010320,2018/10/23 00:00:00,IMAGERY/OTHER,2018/10/29 00:00:00,"https://www.cpsb.org/vincentsettlement",ELEMENTARY,416,PK,05,2200330,22,nan
-10026958.1406,3490174.3762,59,220084002417,BONELLA A. ST. VILLE ELEMENTARY SCHOOL,1121 PAILET STREET,HARVEY,LA,70058,3753.0,(504) 366-1708,1,1,409,JEFFERSON,22051,USA,29.8958891830001,-90.0736975089999,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=220084002417,2018/10/23 00:00:00,IMAGERY/OTHER,2018/10/29 00:00:00,"https://www.jpschools.org/stville",ELEMENTARY,387,PK,05,2200840,22,nan
-10022232.132,3487926.7199,60,220084002419,JEFFERSON RISE CHARTER SCHOOL,501 LAPALCO BLVD,GRETNA,LA,70056,7304.0,(504) 410-5905,1,1,376,JEFFERSON,22051,USA,29.878383377,-90.031243052,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=220084002419,2018/10/23 00:00:00,IMAGERY/OTHER,2018/10/29 00:00:00,"https://lacharterschools.org/school/jefferson-rise-charter-school/",MIDDLE,359,06,08,2200840,17,nan
-10081137.5873,3557327.3179,61,220102010339,SPRINGFIELD MIDDLE SCHOOL,24145 COATES ROAD,SPRINGFIELD,LA,70462,nan,(225) 294-3306,1,1,421,LIVINGSTON,22063,USA,30.41748498,-90.5603997599999,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=220102010339,2018/10/23 00:00:00,IMAGERY/OTHER,2018/10/29 00:00:00,"https://www.springfieldmiddleschool.org/",MIDDLE,401,04,08,2201020,20,nan
-8517457.2243,4718950.6241,62,240006001728,STUDIO 39,291 LOCUST AVENUE,ANNAPOLIS,MD,21401,nan,(410) 280-1501,4,1,2,ANNE ARUNDEL,24003,USA,38.9810019080001,-76.513620064,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=240006001728,2018/10/23 00:00:00,IMAGERY/OTHER,2018/10/29 00:00:00,"https://www.aacps.org/studio39",NOT APPLICABLE,-999,N,N,2400060,2,nan
-9584589.9472,5278391.6101,63,260011408728,BLACK RIVER PUBLIC SCHOOL ELEMENTARY,513 COLUMBIA AVENUE,HOLLAND,MI,49423,4809.0,(616) 355-0055,1,1,419,OTTAWA,26139,USA,42.778986468,-86.099836416,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=260011408728,2018/10/23 00:00:00,IMAGERY/OTHER,2018/10/30 00:00:00,"https://www.blackriverpublicschool.org/",ELEMENTARY,396,KG,05,2600114,23,nan
-9243689.8076,5213821.5145,64,260023208742,DETROIT EDISON PUBLIC SCHOOL ACADEMY HIGH SCHOOL,3402 ST AUBIN,DETROIT,MI,48207,2119.0,(313) 877-9381,1,1,415,WAYNE,26163,USA,42.351784018,-83.037478358,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=260023208742,2018/10/23 00:00:00,IMAGERY/OTHER,2019/02/14 00:00:00,"http://detroitedisonpsa.org/",HIGH,408,09,12,2600232,7,nan
-10404176.1593,5605256.8331,65,270002504941,OAK HILLS HIGH SCHOOL,14300 CTY RD 62,MINNETONKA,MN,55345,8888.0,(763) 205-7612,4,1,6,HENNEPIN,27053,USA,44.8965929920001,-93.462304626,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=270002504941,2018/10/23 00:00:00,IMAGERY/OTHER,2018/10/29 00:00:00,"https://www.ohlsd.us/oak-hills-high-school/about-ohhs-19/administrative-office-31/",HIGH,5,06,12,2700025,1,nan
-10311318.2481,5527867.2822,72,279144304913,GOODHUE HIGH SCHOOL CREDIT RECOVERY,510 3RD AVENUE,GOODHUE,MN,55027,8888.0,(651) 388-4441,4,1,-999,GOODHUE,27049,USA,44.4020157140001,-92.628147817,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=279144304913,2018/10/23 00:00:00,IMAGERY,2018/10/30 00:00:00,"https://www.schooldigger.com/go/MN/schools/9144304913/school.aspx",HIGH,0,09,12,2791443,0,nan
-10380125.2909,5615742.2669,73,272124004945,VOLUNTEERS OF AMERICA EXTENDED,942 19TH AVE SO,MINNEAPOLIS,MN,55404,8888.0,(612) 375-0700,4,1,-999,HENNEPIN,27053,USA,44.9632783600001,-93.246251999,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=272124004945,2018/10/23 00:00:00,IMAGERY/OTHER,2018/10/29 00:00:00,"https://www.voamnwi.org/voa-high-school",HIGH,0,09,12,2721240,0,nan
-10394036.9689,5684726.7968,74,273354004917,SAINTS ONLINE,4111 AMBASSADOR BLVD NW,SAINT FRANCIS,MN,55070,8888.0,(763) 753-7120,1,1,55,ANOKA,27003,USA,45.4000765710001,-93.371222729,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=273354004917,2018/10/23 00:00:00,IMAGERY,2018/10/30 00:00:00,"https://sflc.isd15.org/programs/saints-online",OTHER,52,03,12,2733540,3,nan
-10464078.8889,5491286.7176,76,279145104946,PHOENIX RECOVERY PROGRAMS,220 E. MAIN STREET STE 105,MANKATO,MN,56001,8888.0,(507) 386-0668,4,1,12,BLUE EARTH,27013,USA,44.1667707550001,-94.000420001,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=279145104946,2018/10/23 00:00:00,IMAGERY/OTHER,2018/10/30 00:00:00,"http://www.phoenixrecoveryprograms.com/",HIGH,12,09,12,2791451,-999,nan
-8336779.2143,4922351.7387,78,340076903036,SOUTH HUNTERDON HIGH SCHOOL,301 MT AIRY HARBOURTON RD,LAMBERTVILLE,NJ,8530,nan,(609) 397-2060,1,1,496,HUNTERDON,34019,USA,40.387077119,-74.890561885,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=340076903036,2018/10/23 00:00:00,IMAGERY,2018/10/26 00:00:00,"http://hs.shrsd.org/",HIGH,452,07,12,3400769,44,nan
-8263086.9551,4964750.3038,79,341804003363,RAYMOND LESNIAK ENERGY STRENGTH HOPE RECOVERY HIGH SCHOOL,1000 MORRIS AVENUE,UNION,NJ,7083,nan,(908) 889-2900,4,1,5,UNION,34039,USA,40.6765568980001,-74.2285730579999,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=341804003363,2018/10/23 00:00:00,IMAGERY/OTHER,2019/01/07 00:00:00,"https://eshrecoveryschool.org/",HIGH,3,09,12,3418040,2,nan
-8616931.1061,4238666.1576,80,370001203359,EARLY COLLEGE HIGH SCHOOL,PITT COMMUNITY COLLEGE,WINTERVILLE,NC,28590,nan,(252) 493-7821,1,1,222,PITT,37147,USA,35.548455856,-77.4072091479999,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=370001203359,2018/10/23 00:00:00,IMAGERY,2018/10/26 00:00:00,"https://www.rccc.edu/highschool/about-early-college-high-school/",SECONDARY,212,09,11,3700012,10,nan
-10841365.2255,3811074.1177,91,480145513372,KAUFFMAN LEADERSHIP ACADEMY,1108 N ANGLIN,CLEBURNE,TX,76031,nan,(682) 459-2800,1,1,99,JOHNSON,48251,USA,32.3631457650001,-97.389640828,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=480145513372,2018/10/23 00:00:00,IMAGERY,2018/10/24 00:00:00,"http://www.klacademy.org/",SECONDARY,91,06,11,4801455,8,nan
-10356444.3403,5602586.6198,96,273327002334,S ST. PAUL COMMUNITY LRNG. CNTR.,141 - 6TH STREET SOUTH,SOUTH SAINT PAUL,MN,55075,2820.0,(651) 450-9966,4,1,103,DAKOTA,27037,USA,44.8795985740001,-93.0335224,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=273327002334,2010/01/29 00:00:00,IMAGERY/OTHER,2010/05/18 00:00:00,"https://www.sspps.org/clc",HIGH,98,07,12,2733270,5,nan
-12759925.4759,3856708.3574,104,40046302924,SOUTHWEST REGION,1047 S 4TH AVE,YUMA,AZ,85364,nan,(520) 770-3600,2,1,47,YUMA,4027,USA,32.7087459030001,-114.624360792,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=040046302924,2011/09/30 00:00:00,IMAGERY/OTHER,2017/10/31 00:00:00,"https://www.fws.gov/southwest/AboutUs/?sa=X&ved=2ahUKEwjro6m6pLjyAhVHSzABHacpDN0Q9QF6BAgKEAI",OTHER,47,PK,12,400463,-999,nan
-11391307.8044,5349819.1203,112,590012400118,PORCUPINE DAY SCHOOL,P.O. BOX 180,PORCUPINE,SD,57772,nan,(605) 867-5588,1,1,197,nan,46102,USA,43.248148132,-102.329859068,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=590012400118,2011/09/30 00:00:00,UNVERIFIED,2020/02/27 00:00:00,"https://www.porcupineschool.org/",ELEMENTARY,197,KG,08,5900124,-999,nan
-11904882.5584,4304262.4821,115,590008400034,OJO ENCINO DAY SCHOOL,HCR 79 BOX 7,CUBA,NM,87013,nan,(505) 731-2333,1,1,158,SANDOVAL,35043,USA,36.0264574120001,-106.943379579,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=590008400034,2011/09/30 00:00:00,UNVERIFIED,2020/02/28 00:00:00,"https://www.bie.edu/schools/directory/ojo-encino-day-school",ELEMENTARY,158,KG,08,5900084,-999,nan
-12039923.086,4313010.1992,117,590012500031,LAKE VALLEY NAVAJO SCHOOL,P.O. BOX 748,CROWNPOINT,NM,87313,nan,(505) 786-5392,1,1,46,SAN JUAN,35045,USA,36.089984675,-108.156469278,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=590012500031,2011/09/30 00:00:00,IMAGERY/OTHER,2020/02/27 00:00:00,"https://www.bie.edu/schools/directory/lake-valley-navajo-school",ELEMENTARY,46,KG,08,5900125,-999,nan
-7308076.1364,2063021.2197,122,720003001940,CENTRO RESIDENCIAL DE OPORTUNIDADES EDUCATIVAS DE CEIBA,CALLE ROOSEVELT FD-ROOSEVELT ROADS,CEIBA,PR,735,nan,(787) 865-1000,1,1,263,CEIBA,72037,PRI,18.2174906860001,-65.6495649079999,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=720003001940,2018/10/23 00:00:00,IMAGERY,2018/10/25 00:00:00,"https://www.niche.com/k12/centro-residencial-de-oportunidades-educativas-de-ceiba-ceiba-pr/",HIGH,244,09,12,7200030,19,nan
-7402531.2251,2051710.4267,124,720003001939,CENTRO RESIDENCIAL DE OPORTUNIDADES EDUCATIVAS DE VILLALBA,CARR 159 INT K 57.3 CALLE ALBIZU CAMPOS,VILLALBA,PR,766,nan,(787) 847-7440,1,1,245,VILLALBA,72149,PRI,18.1209502520001,-66.4980694069999,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=720003001939,2018/10/23 00:00:00,IMAGERY/OTHER,2018/10/25 00:00:00,"https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&City=Villalba&ID=720003001939",HIGH,225,09,12,7200030,20,nan
-7334266.7446,2082935.6826,126,720003001942,WILLIAM RIVERA BETANCOURT (BO SAN ISIDRO VOCACIONAL),BO SAN ISIDRO PR 188,CANOVANAS,PR,729,nan,(787) 256-8700,3,1,482,CANÓVANAS,72029,PRI,18.387335396,-65.8848391449999,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=720003001942,2018/10/23 00:00:00,IMAGERY,2018/10/25 00:00:00,"https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&County=Can%E3%83%E2%B3vanas%20Municipio&State=72&ID=720003001942",HIGH,458,09,12,7200030,24,nan
16132198.7853,1523311.3941,127,660000200065,UPI ELEMENTARY SCHOOL,1180 CHALAN PEDIRON LAGU,YIGO,GU,96929,nan,(671) 633-1382,1,1,945,GUAM,66010,GUM,13.5558704630001,144.918007353,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=660000200065,2018/10/23 00:00:00,IMAGERY/OTHER,2018/10/26 00:00:00,"https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&DistrictID=6600002&SchoolPageNum=3&ID=660000200065",ELEMENTARY,882,PK,05,6600002,63,nan
16122905.3952,1519735.6949,128,660000200066,WETTENGEL ELEMENTARY SCHOOL,479 WEST STA. MONICA AVE,DEDEDO,GU,96912,nan,(671) 632-7770,1,1,757,GUAM,66010,GUM,13.524642194,144.834523409,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=660000200066,2018/10/23 00:00:00,IMAGERY/OTHER,2018/10/26 00:00:00,"https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&DistrictID=6600002&SchoolPageNum=3&ID=660000200066",ELEMENTARY,701,PK,05,6600002,56,nan
