url,size
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-HealthCare-Services_Third-Party-Administrator_PPO---NDC_PPO-NDC_in-network-rates.json.gz,15757819
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-HealthCare-Services_Third-Party-Administrator_PPO---NDC_PPO-NDC_in-network-rates.json.gz,15757819
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_Oxford-Health-Plans-LLC_Third-Party-Administrator_OHPH-ST_30_in-network-rates.json.gz,406362
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_Oxford-Health-Plans-LLC_Third-Party-Administrator_OBH---Optum-Behavior-Health_P3_in-network-rates.json.gz,713896208
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_Oxford-Health-Plans-LLC_Third-Party-Administrator_Liberty-Network_25_in-network-rates.json.gz,3684768
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_Oxford-Health-Plans-LLC_Third-Party-Administrator_PPO---NDC_PPO-NDC_in-network-rates.json.gz,15757816
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_Oxford-Health-Plans-LLC_Third-Party-Administrator_Freedom-Network_24_in-network-rates.json.gz,3779284
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_Oxford-Health-Plans-LLC_Third-Party-Administrator_OHPH-Chiro_28_in-network-rates.json.gz,2727210
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-HealthCare-Services_Third-Party-Administrator_PPO---NDC_PPO-NDC_in-network-rates.json.gz,15757819
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-HealthCare-Services_Third-Party-Administrator_PPO---NDC_PPO-NDC_in-network-rates.json.gz,15757819
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_PPO---NDC_PPO-NDC_in-network-rates.json.gz,15757828
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_PS1-50_C2_in-network-rates.json.gz,710905598
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-HealthCare-Services_Third-Party-Administrator_PPO---NDC_PPO-NDC_in-network-rates.json.gz,15757819
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_Core-POS_579_in-network-rates.json.gz,621666475
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_Choice-Plus-POS_8_in-network-rates.json.gz,656852668
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_OHPH-Acupuncture-Massage-Naturopath_31_in-network-rates.json.gz,222733
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_OHPH-ST_30_in-network-rates.json.gz,406373
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_OHPH-Chiro_28_in-network-rates.json.gz,2727221
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_Oxford-Health-Plans-LLC_Third-Party-Administrator_OHPH-ST_30_in-network-rates.json.gz,406362
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_Oxford-Health-Plans-LLC_Third-Party-Administrator_OBH---Optum-Behavior-Health_P3_in-network-rates.json.gz,713896208
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_Oxford-Health-Plans-LLC_Third-Party-Administrator_Liberty-Network_25_in-network-rates.json.gz,3684768
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_Oxford-Health-Plans-LLC_Third-Party-Administrator_Freedom-Network_24_in-network-rates.json.gz,3779284
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_Oxford-Health-Plans-LLC_Third-Party-Administrator_PPO---NDC_PPO-NDC_in-network-rates.json.gz,15757816
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_Oxford-Health-Plans-LLC_Third-Party-Administrator_OHPH-Chiro_28_in-network-rates.json.gz,2727210
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_Core-POS_579_in-network-rates.json.gz,621666475
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_Choice-Plus-POS_8_in-network-rates.json.gz,656852668
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_OHPH-Acupuncture-Massage-Naturopath_31_in-network-rates.json.gz,222733
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_OHPH-ST_30_in-network-rates.json.gz,406373
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_OHPH-Chiro_28_in-network-rates.json.gz,2727221
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-HealthCare-Services_Third-Party-Administrator_PPO---NDC_PPO-NDC_in-network-rates.json.gz,15757819
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_Core-POS_579_in-network-rates.json.gz,621666475
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_Choice-Plus-POS_8_in-network-rates.json.gz,656852668
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_OHPH-Acupuncture-Massage-Naturopath_31_in-network-rates.json.gz,222733
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_OHPH-ST_30_in-network-rates.json.gz,406373
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_OHPH-Chiro_28_in-network-rates.json.gz,2727221
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-HealthCare-Services_Third-Party-Administrator_PPO---NDC_PPO-NDC_in-network-rates.json.gz,15757819
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-HealthCare-Services_Third-Party-Administrator_PPO---NDC_PPO-NDC_in-network-rates.json.gz,15757819
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-HealthCare-Services_Third-Party-Administrator_PPO---NDC_PPO-NDC_in-network-rates.json.gz,15757819
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-HealthCare-Services_Third-Party-Administrator_PPO---NDC_PPO-NDC_in-network-rates.json.gz,15757819
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-HealthCare-Services_Third-Party-Administrator_PPO---NDC_PPO-NDC_in-network-rates.json.gz,15757819
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-HealthCare-Services_Third-Party-Administrator_PPO---NDC_PPO-NDC_in-network-rates.json.gz,15757819
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-HealthCare-Services_Third-Party-Administrator_PPO---NDC_PPO-NDC_in-network-rates.json.gz,15757819
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-HealthCare-Services_Third-Party-Administrator_PPO---NDC_PPO-NDC_in-network-rates.json.gz,15757819
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-HealthCare-Services_Third-Party-Administrator_PPO---NDC_PPO-NDC_in-network-rates.json.gz,15757819
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-HealthCare-Services_Third-Party-Administrator_PPO---NDC_PPO-NDC_in-network-rates.json.gz,15757819
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-HealthCare-Services_Third-Party-Administrator_PPO---NDC_PPO-NDC_in-network-rates.json.gz,15757819
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-HealthCare-Services_Third-Party-Administrator_PPO---NDC_PPO-NDC_in-network-rates.json.gz,15757819
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-HealthCare-Services_Third-Party-Administrator_PPO---NDC_PPO-NDC_in-network-rates.json.gz,15757819
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-HealthCare-Services_Third-Party-Administrator_PPO---NDC_PPO-NDC_in-network-rates.json.gz,15757819
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_Surest_Third-Party-Administrator_UNITEDHEALTHCARE-CHOICE-PLUS_UBNT_in-network-rates.json.gz,814709422
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_REAL-APPEAL_ONE-MEDICAL-GROUP-WITH-HARVARD-PILGRIM-PPO_-RA_HPON_in-network-rates.json.gz,151937558
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_REAL-APPEAL_ONE-MEDICAL-GROUP_-RA_HONE_in-network-rates.json.gz,814554388
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_REAL-APPEAL_ONE-MEDICAL-GROUP-WITH-HARVARD-PILGRIM-EPO_-RA_HPO1_in-network-rates.json.gz,151961359
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_REAL-APPEAL_ONE-MEDICAL-GROUP-EPO-UHC-CHOICE-PLUS_-RA_HNC1_in-network-rates.json.gz,814949820
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_REAL-APPEAL_ONE-MEDICAL-GROUP_-RA_HON1_in-network-rates.json.gz,814141775
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_REAL-APPEAL_ONE-MEDICAL-GROUP-PPO-UHC-CHOICE-PLUS_-RA_HONC_in-network-rates.json.gz,814965416
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_Core-POS_579_in-network-rates.json.gz,621666475
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_Choice-Plus-POS_8_in-network-rates.json.gz,656852668
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_OHPH-Acupuncture-Massage-Naturopath_31_in-network-rates.json.gz,222733
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_OHPH-ST_30_in-network-rates.json.gz,406373
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_OHPH-Chiro_28_in-network-rates.json.gz,2727221
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_OHPH-Acupuncture-Massage-Naturopath_31_in-network-rates.json.gz,222733
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_OHPH-ST_30_in-network-rates.json.gz,406373
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_Core-EPO_578_in-network-rates.json.gz,620608499
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_OHPH-Chiro_28_in-network-rates.json.gz,2727221
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_Choice-EPO_561_in-network-rates.json.gz,656687726
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-HealthCare-Services_Third-Party-Administrator_PPO---NDC_PPO-NDC_in-network-rates.json.gz,15757819
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_REAL-APPEAL-OC24HLTH-MEM-HOS-OF-SB-MI-MED-NBR-DCI_UNITEDHEALTHCARE-CHOICE-PLUS_-MHR_0L_in-network-rates.json.gz,814868065
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_Core-POS_579_in-network-rates.json.gz,621666475
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_Choice-Plus-POS_8_in-network-rates.json.gz,656852668
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_OHPH-Acupuncture-Massage-Naturopath_31_in-network-rates.json.gz,222733
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_OHPH-ST_30_in-network-rates.json.gz,406373
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_OHPH-Chiro_28_in-network-rates.json.gz,2727221
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_Core-POS_579_in-network-rates.json.gz,621666475
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_Choice-Plus-POS_8_in-network-rates.json.gz,656852668
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_OHPH-Acupuncture-Massage-Naturopath_31_in-network-rates.json.gz,222733
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_OHPH-ST_30_in-network-rates.json.gz,406373
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_OHPH-Chiro_28_in-network-rates.json.gz,2727221
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_Core-POS_579_in-network-rates.json.gz,621666475
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_Choice-Plus-POS_8_in-network-rates.json.gz,656852668
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_OHPH-Acupuncture-Massage-Naturopath_31_in-network-rates.json.gz,222733
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_OHPH-ST_30_in-network-rates.json.gz,406373
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_OHPH-Chiro_28_in-network-rates.json.gz,2727221
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-HealthCare-Services_Third-Party-Administrator_PPO---NDC_PPO-NDC_in-network-rates.json.gz,15757819
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-HealthCare-Services_Third-Party-Administrator_PPO---NDC_PPO-NDC_in-network-rates.json.gz,15757819
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_PPO---NDC_PPO-NDC_in-network-rates.json.gz,15757828
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_PS1-50_C2_in-network-rates.json.gz,710905598
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_PPO---NDC_PPO-NDC_in-network-rates.json.gz,15757828
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_EP1-50_C1_in-network-rates.json.gz,708726276
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-HealthCare-Services_Third-Party-Administrator_PPO---NDC_PPO-NDC_in-network-rates.json.gz,15757819
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-HealthCare-Services_Third-Party-Administrator_PPO---NDC_PPO-NDC_in-network-rates.json.gz,15757819
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_Core-POS_579_in-network-rates.json.gz,621666475
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_Choice-Plus-POS_8_in-network-rates.json.gz,656852668
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_OHPH-Acupuncture-Massage-Naturopath_31_in-network-rates.json.gz,222733
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_OHPH-ST_30_in-network-rates.json.gz,406373
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_OHPH-Chiro_28_in-network-rates.json.gz,2727221
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-HealthCare-Services_Third-Party-Administrator_PPO---NDC_PPO-NDC_in-network-rates.json.gz,15757819
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_OHPH-Acupuncture-Massage-Naturopath_31_in-network-rates.json.gz,222733
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_OHPH-ST_30_in-network-rates.json.gz,406373
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_Core-EPO_578_in-network-rates.json.gz,620608499
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_OHPH-Chiro_28_in-network-rates.json.gz,2727221
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_Choice-EPO_561_in-network-rates.json.gz,656687726
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-HealthCare-Services_Third-Party-Administrator_PPO---NDC_PPO-NDC_in-network-rates.json.gz,15757819
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-HealthCare-Services_Third-Party-Administrator_PPO---NDC_PPO-NDC_in-network-rates.json.gz,15757819
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_OHPH-Acupuncture-Massage-Naturopath_31_in-network-rates.json.gz,222733
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_OHPH-ST_30_in-network-rates.json.gz,406373
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_Core-EPO_578_in-network-rates.json.gz,620608499
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_OHPH-Chiro_28_in-network-rates.json.gz,2727221
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-Healthcare-Services--Inc-_Third-Party-Administrator_Choice-EPO_561_in-network-rates.json.gz,656687726
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_TENET-IN-MICHIGAN_UNITEDHEALTHCARE-CHOICE-PLUS_-TNT_0LQA_in-network-rates.json.gz,814553571
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_UMR--Inc-_Third-Party-Administrator_TENET-IN-MICHIGAN_UNITEDHEALTHCARE-CHOICE-PLUS_-TNT_0L_in-network-rates.json.gz,814744332
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-HealthCare-Services_Third-Party-Administrator_PPO---NDC_PPO-NDC_in-network-rates.json.gz,15757819
https://uhc-tic-mrf.azureedge.net/public-mrf/2023-01-01/2023-01-01_United-HealthCare-Services_Third-Party-Administrator_PPO---NDC_PPO-NDC_in-network-rates.json.gz,15757819
