code_hash,billing_code_type_version,billing_code,billing_code_type
5413316111245681087,2022,81379,CPT
1123146619355398231,2022,81433,CPT
3675873603632550352,2022,81380,CPT
2426672012657675884,2022,81437,CPT
10938916377279451413,2022,81381,CPT
12802094435524732697,2022,81438,CPT
18346590827004335052,2022,81382,CPT
4139397795411262688,2022,81400,CPT
4907810425025089498,2022,81443,CPT
4281692497475715712,2022,81445,CPT
1471604252066253357,2022,81401,CPT
4975358400177137565,2022,81448,CPT
2104544175360814159,2022,81402,CPT
4776028953597082219,2022,81403,CPT
13297437985439053798,2022,81450,CPT
1398202435034690908,2022,81404,CPT
5049261868280494836,2022,81500,CPT
4149856601294577933,2022,81405,CPT
14121561514615954105,2022,81406,CPT
1803055793104454597,2022,81508,CPT
519320019860724365,2022,81407,CPT
5247489858901280629,2022,81511,CPT
4467584123456603619,2022,81408,CPT
16350591990202618416,2022,81512,CPT
11779573496305546827,2022,81513,CPT
3084957502548128670,2022,81412,CPT
2804257549504279255,2022,81415,CPT
15066108995018114953,2022,81520,CPT
12306564959552958522,2022,81416,CPT
5288680824208823694,2022,81417,CPT
9145478118918008206,2022,81596,CPT
15418228440259823822,2022,81420,CPT
13176442769737764034,2022,82010,CPT
4275851170163314378,2022,81432,CPT
15933792715043376862,2022,82017,CPT
1123146619355398231,2022,81433,CPT
1908381481986891930,2022,82024,CPT
2426672012657675884,2022,81437,CPT
4052963833317000053,2022,82040,CPT
12802094435524732697,2022,81438,CPT
8927852378857867324,2022,82042,CPT
4907810425025089498,2022,81443,CPT
9675273943897557387,2022,82043,CPT
4281692497475715712,2022,81445,CPT
15071355454787706993,2022,82085,CPT
4975358400177137565,2022,81448,CPT
14120081349606434997,2022,82088,CPT
13297437985439053798,2022,81450,CPT
18063517193650440672,2022,82103,CPT
15548039062612859852,2022,82104,CPT
5049261868280494836,2022,81500,CPT
845099830752063244,2022,82105,CPT
17634171758732279355,2022,82106,CPT
1803055793104454597,2022,81508,CPT
11744055977990044503,2022,82107,CPT
5247489858901280629,2022,81511,CPT
2522653486347639842,2022,82108,CPT
16350591990202618416,2022,81512,CPT
11832597522811325218,2022,82128,CPT
11779573496305546827,2022,81513,CPT
9450079301941505693,2022,82131,CPT
15066108995018114953,2022,81520,CPT
14752408592381467255,2022,82135,CPT
18316607661216899134,2022,82136,CPT
12461126337785643864,2022,82139,CPT
9145478118918008206,2022,81596,CPT
1276823641483649559,2022,82140,CPT
13176442769737764034,2022,82010,CPT
16987290052222665657,2022,82150,CPT
15933792715043376862,2022,82017,CPT
16060785808315339019,2022,82154,CPT
1908381481986891930,2022,82024,CPT
12581465028381702141,2022,82157,CPT
4052963833317000053,2022,82040,CPT
16091172766599840956,2022,82160,CPT
8927852378857867324,2022,82042,CPT
14191184732887046648,2022,82163,CPT
9675273943897557387,2022,82043,CPT
15345305167995917656,2022,82164,CPT
2834261172694424429,2022,82172,CPT
15071355454787706993,2022,82085,CPT
13178196789196595258,2022,82175,CPT
14120081349606434997,2022,82088,CPT
9579707772111407251,2022,82180,CPT
18063517193650440672,2022,82103,CPT
4525297489289323804,2022,82232,CPT
15548039062612859852,2022,82104,CPT
2880612460780018457,2022,82239,CPT
845099830752063244,2022,82105,CPT
11420892429184363830,2022,82247,CPT
17634171758732279355,2022,82106,CPT
7968847683619361533,2022,82248,CPT
11744055977990044503,2022,82107,CPT
2522653486347639842,2022,82108,CPT
5100127433233133357,2022,82261,CPT
17797973216965120773,2022,82270,CPT
11832597522811325218,2022,82128,CPT
9450079301941505693,2022,82131,CPT
13139389769322028234,2022,82272,CPT
10419058603346649795,2022,82274,CPT
14752408592381467255,2022,82135,CPT
18316607661216899134,2022,82136,CPT
7207030136839892428,2022,82300,CPT
12461126337785643864,2022,82139,CPT
4664638561762784780,2022,82306,CPT
1276823641483649559,2022,82140,CPT
10899655847957506479,2022,82308,CPT
4941639924576077138,2022,82310,CPT
16987290052222665657,2022,82150,CPT
9951241450488203994,2022,82330,CPT
16060785808315339019,2022,82154,CPT
12581465028381702141,2022,82157,CPT
2375240069077501139,2022,82340,CPT
16091172766599840956,2022,82160,CPT
14048652090757127649,2022,82365,CPT
14191184732887046648,2022,82163,CPT
9195177842544675729,2022,82373,CPT
15345305167995917656,2022,82164,CPT
3564522909175650452,2022,82374,CPT
2834261172694424429,2022,82172,CPT
7122817588383462523,2022,82375,CPT
13178196789196595258,2022,82175,CPT
5591432014526232722,2022,82376,CPT
9579707772111407251,2022,82180,CPT
1096119609732565626,2022,82378,CPT
4525297489289323804,2022,82232,CPT
13763390828941314301,2022,82379,CPT
2880612460780018457,2022,82239,CPT
16577677762525849813,2022,82380,CPT
11420892429184363830,2022,82247,CPT
13876530807229989926,2022,82382,CPT
7968847683619361533,2022,82248,CPT
9308735368914156499,2022,82383,CPT
7595304786562769470,2022,82384,CPT
5100127433233133357,2022,82261,CPT
17797973216965120773,2022,82270,CPT
15913870943572171022,2022,82390,CPT
13139389769322028234,2022,82272,CPT
8239745710934829585,2022,82397,CPT
13033545311533453847,2022,82415,CPT
10419058603346649795,2022,82274,CPT
10529213516630549860,2022,82435,CPT
7207030136839892428,2022,82300,CPT
5064856664688023298,2022,82436,CPT
4664638561762784780,2022,82306,CPT
12529480156055654735,2022,82438,CPT
10899655847957506479,2022,82308,CPT
4184952599797075325,2022,82441,CPT
4941639924576077138,2022,82310,CPT
442477397762631519,2022,82465,CPT
9951241450488203994,2022,82330,CPT
4338058429367129084,2022,82480,CPT
2375240069077501139,2022,82340,CPT
10184142967818782999,2022,82482,CPT
14048652090757127649,2022,82365,CPT
17330778173168583778,2022,82495,CPT
9195177842544675729,2022,82373,CPT
11235229478903103784,2022,82507,CPT
3564522909175650452,2022,82374,CPT
12506574696803111130,2022,82523,CPT
7122817588383462523,2022,82375,CPT
9090112132821689983,2022,82525,CPT
5591432014526232722,2022,82376,CPT
1282230871976747398,2022,82528,CPT
1096119609732565626,2022,82378,CPT
10272862364547385383,2022,82530,CPT
13763390828941314301,2022,82379,CPT
16432088561740720228,2022,82533,CPT
16577677762525849813,2022,82380,CPT
11877410805652025603,2022,82540,CPT
13876530807229989926,2022,82382,CPT
16798189588193135886,2022,82542,CPT
9308735368914156499,2022,82383,CPT
15038556200966513426,2022,82550,CPT
7595304786562769470,2022,82384,CPT
16517412165174676074,2022,82552,CPT
15913870943572171022,2022,82390,CPT
9913072292010558673,2022,82553,CPT
8239745710934829585,2022,82397,CPT
14065642575538068289,2022,82565,CPT
13033545311533453847,2022,82415,CPT
13444526243217630903,2022,82570,CPT
10529213516630549860,2022,82435,CPT
13221845968617350868,2022,82575,CPT
5064856664688023298,2022,82436,CPT
13947389972883193034,2022,82585,CPT
12529480156055654735,2022,82438,CPT
10420551897022806161,2022,82595,CPT
4184952599797075325,2022,82441,CPT
12329115200919996316,2022,82600,CPT
442477397762631519,2022,82465,CPT
18398081756557063261,2022,82607,CPT
4338058429367129084,2022,82480,CPT
15568268498639492489,2022,82608,CPT
10184142967818782999,2022,82482,CPT
3239837202899018637,2022,82610,CPT
17330778173168583778,2022,82495,CPT
15462560675840172870,2022,82626,CPT
11235229478903103784,2022,82507,CPT
17800529417168704325,2022,82627,CPT
12506574696803111130,2022,82523,CPT
16261038758782356155,2022,82633,CPT
9090112132821689983,2022,82525,CPT
3051047559022603154,2022,82634,CPT
1282230871976747398,2022,82528,CPT
7452068650393476559,2022,82638,CPT
10272862364547385383,2022,82530,CPT
7207396256922614116,2022,82642,CPT
16432088561740720228,2022,82533,CPT
15077773031081983390,2022,82652,CPT
11877410805652025603,2022,82540,CPT
3218890849256557860,2022,82653,CPT
16798189588193135886,2022,82542,CPT
7810778390325584845,2022,82656,CPT
15038556200966513426,2022,82550,CPT
12046954079267890246,2022,82657,CPT
16517412165174676074,2022,82552,CPT
4316695415849375160,2022,82664,CPT
9913072292010558673,2022,82553,CPT
5673805437411949575,2022,82668,CPT
14065642575538068289,2022,82565,CPT
17435869232010514592,2022,82670,CPT
13444526243217630903,2022,82570,CPT
6129404683445394368,2022,82671,CPT
13221845968617350868,2022,82575,CPT
1731896627267689331,2022,82672,CPT
13947389972883193034,2022,82585,CPT
11345923580986930959,2022,82677,CPT
10420551897022806161,2022,82595,CPT
10569494896265870140,2022,82679,CPT
12329115200919996316,2022,82600,CPT
11680295773131859252,2022,82681,CPT
18398081756557063261,2022,82607,CPT
6701734036668162939,2022,82693,CPT
15568268498639492489,2022,82608,CPT
387210328295161522,2022,82705,CPT
3239837202899018637,2022,82610,CPT
6813279809684432448,2022,82710,CPT
15462560675840172870,2022,82626,CPT
2144237986847470648,2022,82725,CPT
17800529417168704325,2022,82627,CPT
1161238816514781861,2022,82726,CPT
16261038758782356155,2022,82633,CPT
1439168930436994811,2022,82728,CPT
3051047559022603154,2022,82634,CPT
15620213901028115387,2022,82731,CPT
7452068650393476559,2022,82638,CPT
9026832285501487066,2022,82735,CPT
7207396256922614116,2022,82642,CPT
6723439504063876835,2022,82746,CPT
15077773031081983390,2022,82652,CPT
14720599219899562823,2022,82747,CPT
3218890849256557860,2022,82653,CPT
15959533198621128453,2022,82757,CPT
7810778390325584845,2022,82656,CPT
11519163580865583497,2022,82759,CPT
12046954079267890246,2022,82657,CPT
16825004345299442531,2022,82760,CPT
6719423703009087548,2022,82775,CPT
4316695415849375160,2022,82664,CPT
5673805437411949575,2022,82668,CPT
16823720709864767470,2022,82777,CPT
17435869232010514592,2022,82670,CPT
14428243225292438302,2022,82784,CPT
6129404683445394368,2022,82671,CPT
13382240684130652228,2022,82785,CPT
1731896627267689331,2022,82672,CPT
9414417472939576512,2022,82787,CPT
11345923580986930959,2022,82677,CPT
16164456606589620050,2022,82803,CPT
10569494896265870140,2022,82679,CPT
6122147702140189682,2022,82805,CPT
11680295773131859252,2022,82681,CPT
12056991914413913653,2022,82938,CPT
6701734036668162939,2022,82693,CPT
387210328295161522,2022,82705,CPT
6186660658360586011,2022,82941,CPT
9357630915402189587,2022,82943,CPT
6813279809684432448,2022,82710,CPT
15848103547854728575,2022,82945,CPT
2144237986847470648,2022,82725,CPT
1161238816514781861,2022,82726,CPT
9074361407652952866,2022,82947,CPT
16841889244658082193,2022,82950,CPT
1439168930436994811,2022,82728,CPT
2113640000924956920,2022,82951,CPT
15620213901028115387,2022,82731,CPT
9026832285501487066,2022,82735,CPT
15490807505665959213,2022,82952,CPT
6723439504063876835,2022,82746,CPT
14309818122552385571,2022,82955,CPT
14720599219899562823,2022,82747,CPT
12976513330211949881,2022,82977,CPT
15959533198621128453,2022,82757,CPT
10470869306220050066,2022,82978,CPT
11519163580865583497,2022,82759,CPT
10168127877446876214,2022,82985,CPT
16825004345299442531,2022,82760,CPT
10218250198318473992,2022,83001,CPT
6719423703009087548,2022,82775,CPT
3632279702783455379,2022,83002,CPT
16823720709864767470,2022,82777,CPT
16714043157893026557,2022,83003,CPT
14428243225292438302,2022,82784,CPT
7148976284468124575,2022,83006,CPT
13382240684130652228,2022,82785,CPT
15862365187082946276,2022,83010,CPT
9414417472939576512,2022,82787,CPT
11860353801164080441,2022,83013,CPT
16164456606589620050,2022,82803,CPT
5813196032558369012,2022,83014,CPT
6122147702140189682,2022,82805,CPT
12034386274926383325,2022,83018,CPT
12056991914413913653,2022,82938,CPT
5290298348152402608,2022,83020,CPT
6186660658360586011,2022,82941,CPT
9357630915402189587,2022,82943,CPT
17396133133776498144,2022,83021,CPT
15848103547854728575,2022,82945,CPT
1408990384822015474,2022,83030,CPT
16277109055337440409,2022,83033,CPT
9074361407652952866,2022,82947,CPT
16841889244658082193,2022,82950,CPT
2519169350958824253,2022,83036,CPT
2113640000924956920,2022,82951,CPT
14393336487597328073,2022,83050,CPT
15490807505665959213,2022,82952,CPT
2987323850530985148,2022,83051,CPT
14309818122552385571,2022,82955,CPT
10393343443835323706,2022,83060,CPT
2440412798007541653,2022,83068,CPT
12976513330211949881,2022,82977,CPT
16332297671779619495,2022,83069,CPT
10470869306220050066,2022,82978,CPT
11033854241733565040,2022,83070,CPT
10168127877446876214,2022,82985,CPT
3189013432525389755,2022,83080,CPT
10218250198318473992,2022,83001,CPT
10054054908964454565,2022,83088,CPT
3632279702783455379,2022,83002,CPT
1248652934477993498,2022,83090,CPT
16714043157893026557,2022,83003,CPT
711868629704994782,2022,83150,CPT
7148976284468124575,2022,83006,CPT
3469495394741307009,2022,83491,CPT
15862365187082946276,2022,83010,CPT
15079606374096100946,2022,83497,CPT
11860353801164080441,2022,83013,CPT
10932784354541363820,2022,83498,CPT
5813196032558369012,2022,83014,CPT
14861347602999610137,2022,83500,CPT
12034386274926383325,2022,83018,CPT
9178636513669571142,2022,83516,CPT
16271375262988306269,2022,83519,CPT
5290298348152402608,2022,83020,CPT
8081791221792382053,2022,83520,CPT
17396133133776498144,2022,83021,CPT
2778874957190455332,2022,83521,CPT
1408990384822015474,2022,83030,CPT
6809301955536011240,2022,83525,CPT
16277109055337440409,2022,83033,CPT
8836731882521193223,2022,83527,CPT
2519169350958824253,2022,83036,CPT
4237417427774296349,2022,83529,CPT
14393336487597328073,2022,83050,CPT
6893767896496887551,2022,83540,CPT
2987323850530985148,2022,83051,CPT
4232065507562119153,2022,83550,CPT
10393343443835323706,2022,83060,CPT
6225894686261365171,2022,83586,CPT
2440412798007541653,2022,83068,CPT
7578399138497750414,2022,83605,CPT
16332297671779619495,2022,83069,CPT
14660015679118769694,2022,83615,CPT
11033854241733565040,2022,83070,CPT
1565012015764947193,2022,83625,CPT
3189013432525389755,2022,83080,CPT
8568843632256112459,2022,83630,CPT
10054054908964454565,2022,83088,CPT
12537229792810944499,2022,83631,CPT
1248652934477993498,2022,83090,CPT
9882732794265157537,2022,83632,CPT
711868629704994782,2022,83150,CPT
6679141153161033146,2022,83655,CPT
3469495394741307009,2022,83491,CPT
15079606374096100946,2022,83497,CPT
10547074162271863584,2022,83690,CPT
10932784354541363820,2022,83498,CPT
7102417318817661905,2022,83695,CPT
14861347602999610137,2022,83500,CPT
13111578054000785746,2022,83698,CPT
15534220933129302459,2022,83700,CPT
9178636513669571142,2022,83516,CPT
7328607034726811387,2022,83701,CPT
16271375262988306269,2022,83519,CPT
10517693361820191262,2022,83704,CPT
8081791221792382053,2022,83520,CPT
4533155036628689251,2022,83718,CPT
2778874957190455332,2022,83521,CPT
6809301955536011240,2022,83525,CPT
9151595555221753672,2022,83721,CPT
8836731882521193223,2022,83527,CPT
265682532560262559,2022,83722,CPT
4237417427774296349,2022,83529,CPT
9717341907108865664,2022,83735,CPT
6893767896496887551,2022,83540,CPT
6169826764174005572,2022,83785,CPT
4232065507562119153,2022,83550,CPT
14117787942726272454,2022,83789,CPT
8521627642845982142,2022,83825,CPT
6225894686261365171,2022,83586,CPT
483455154629157916,2022,83835,CPT
7578399138497750414,2022,83605,CPT
14660015679118769694,2022,83615,CPT
710107981252604551,2022,83864,CPT
13382517671990307177,2022,83872,CPT
1565012015764947193,2022,83625,CPT
8568843632256112459,2022,83630,CPT
6035254719843144681,2022,83873,CPT
12537229792810944499,2022,83631,CPT
2287107161647788389,2022,83874,CPT
16625170236579118645,2022,83876,CPT
9882732794265157537,2022,83632,CPT
3757071375859634232,2022,83880,CPT
6679141153161033146,2022,83655,CPT
1940799362076527019,2022,83883,CPT
10547074162271863584,2022,83690,CPT
3012330729713815213,2022,83885,CPT
7102417318817661905,2022,83695,CPT
13428479693038431426,2022,83915,CPT
13111578054000785746,2022,83698,CPT
18269177893929820294,2022,83916,CPT
15534220933129302459,2022,83700,CPT
631230910748770307,2022,83918,CPT
7328607034726811387,2022,83701,CPT
7282674666866539190,2022,83921,CPT
10517693361820191262,2022,83704,CPT
17125628135857029764,2022,83930,CPT
4533155036628689251,2022,83718,CPT
4015333236754873593,2022,83935,CPT
9151595555221753672,2022,83721,CPT
4402385539217380419,2022,83937,CPT
265682532560262559,2022,83722,CPT
15844668639343911881,2022,83945,CPT
9717341907108865664,2022,83735,CPT
9006380789886172910,2022,83951,CPT
6169826764174005572,2022,83785,CPT
16236736720008938271,2022,83970,CPT
6719551102693905496,2022,83986,CPT
14117787942726272454,2022,83789,CPT
8521627642845982142,2022,83825,CPT
8482643273541603572,2022,83992,CPT
483455154629157916,2022,83835,CPT
2969906193404216435,2022,83993,CPT
1190902819907114856,2022,84030,CPT
710107981252604551,2022,83864,CPT
13382517671990307177,2022,83872,CPT
17337766744042746380,2022,84066,CPT
6035254719843144681,2022,83873,CPT
11096888622609605001,2022,84075,CPT
2287107161647788389,2022,83874,CPT
11814066080558344124,2022,84080,CPT
16625170236579118645,2022,83876,CPT
12964703126613503045,2022,84100,CPT
3757071375859634232,2022,83880,CPT
12487884257382878525,2022,84105,CPT
1940799362076527019,2022,83883,CPT
11780336843405436784,2022,84110,CPT
3012330729713815213,2022,83885,CPT
13428479693038431426,2022,83915,CPT
11655644529804587778,2022,84120,CPT
18269177893929820294,2022,83916,CPT
2752145198513693860,2022,84132,CPT
631230910748770307,2022,83918,CPT
11941542082399542422,2022,84133,CPT
7282674666866539190,2022,83921,CPT
2485316848501822452,2022,84134,CPT
17125628135857029764,2022,83930,CPT
15575583013795423625,2022,84140,CPT
4015333236754873593,2022,83935,CPT
753458398659404509,2022,84143,CPT
4402385539217380419,2022,83937,CPT
14640815856857918842,2022,84144,CPT
15844668639343911881,2022,83945,CPT
10712812071631690813,2022,84145,CPT
9006380789886172910,2022,83951,CPT
16110165304723190621,2022,84146,CPT
16236736720008938271,2022,83970,CPT
14327498730339178436,2022,84150,CPT
6719551102693905496,2022,83986,CPT
13438987650816681315,2022,84153,CPT
8482643273541603572,2022,83992,CPT
6282255796848588401,2022,84154,CPT
2969906193404216435,2022,83993,CPT
13271969167238761627,2022,84155,CPT
1190902819907114856,2022,84030,CPT
16268576335660689906,2022,84156,CPT
17337766744042746380,2022,84066,CPT
10796090956125239711,2022,84157,CPT
11096888622609605001,2022,84075,CPT
7270248607718494920,2022,84163,CPT
11814066080558344124,2022,84080,CPT
4213468063198594784,2022,84165,CPT
12964703126613503045,2022,84100,CPT
12487884257382878525,2022,84105,CPT
16512933460888071353,2022,84166,CPT
11780336843405436784,2022,84110,CPT
8542230507656731807,2022,84181,CPT
11655644529804587778,2022,84120,CPT
2752145198513693860,2022,84132,CPT
1227173635787650141,2022,84182,CPT
11941542082399542422,2022,84133,CPT
7359495869136882575,2022,84202,CPT
2485316848501822452,2022,84134,CPT
1071822141078422931,2022,84206,CPT
15575583013795423625,2022,84140,CPT
12934328270816990548,2022,84207,CPT
753458398659404509,2022,84143,CPT
15625968435478600524,2022,84210,CPT
14640815856857918842,2022,84144,CPT
8892702671867752134,2022,84220,CPT
10712812071631690813,2022,84145,CPT
18153359889260762589,2022,84228,CPT
16110165304723190621,2022,84146,CPT
16732219923585667264,2022,84238,CPT
14327498730339178436,2022,84150,CPT
9570014787461148332,2022,84244,CPT
13438987650816681315,2022,84153,CPT
5601339420170937329,2022,84252,CPT
6282255796848588401,2022,84154,CPT
9420314582558779608,2022,84255,CPT
13271969167238761627,2022,84155,CPT
2058628964177626316,2022,84260,CPT
16268576335660689906,2022,84156,CPT
425990835315488980,2022,84270,CPT
10796090956125239711,2022,84157,CPT
3256233855767249761,2022,84285,CPT
7270248607718494920,2022,84163,CPT
13161811979829418339,2022,84295,CPT
13273039298237965121,2022,84300,CPT
4213468063198594784,2022,84165,CPT
12337376649055201878,2022,84302,CPT
16512933460888071353,2022,84166,CPT
10429948453342156874,2022,84305,CPT
16444801095260149652,2022,84307,CPT
8542230507656731807,2022,84181,CPT
986977206528181970,2022,84311,CPT
12090263131874899350,2022,84315,CPT
1227173635787650141,2022,84182,CPT
4706604231268741377,2022,84376,CPT
7359495869136882575,2022,84202,CPT
10405107095911587637,2022,84378,CPT
1071822141078422931,2022,84206,CPT
1345885000528885838,2022,84392,CPT
12934328270816990548,2022,84207,CPT
18347384421594149028,2022,84402,CPT
15625968435478600524,2022,84210,CPT
94964521151096903,2022,84403,CPT
8892702671867752134,2022,84220,CPT
9946542831537095141,2022,84425,CPT
18153359889260762589,2022,84228,CPT
7749539374265994060,2022,84430,CPT
16732219923585667264,2022,84238,CPT
1655015008061880266,2022,84431,CPT
9570014787461148332,2022,84244,CPT
14685668148378767661,2022,84432,CPT
5601339420170937329,2022,84252,CPT
6242351980185023774,2022,84436,CPT
9420314582558779608,2022,84255,CPT
1119308446294674364,2022,84439,CPT
2058628964177626316,2022,84260,CPT
18327881126710700464,2022,84442,CPT
425990835315488980,2022,84270,CPT
3071185842918757071,2022,84443,CPT
18301499038138888021,2022,84445,CPT
3256233855767249761,2022,84285,CPT
4106744610819616262,2022,84446,CPT
13161811979829418339,2022,84295,CPT
13273039298237965121,2022,84300,CPT
868938345021260139,2022,84449,CPT
15952203768734295877,2022,84450,CPT
12337376649055201878,2022,84302,CPT
10751438919499667275,2022,84460,CPT
10429948453342156874,2022,84305,CPT
16444801095260149652,2022,84307,CPT
2002001282929114316,2022,84466,CPT
9389175777006198451,2022,84478,CPT
986977206528181970,2022,84311,CPT
15331808613669809102,2022,84479,CPT
12090263131874899350,2022,84315,CPT
17966123308334383247,2022,84480,CPT
4706604231268741377,2022,84376,CPT
12591553419905514373,2022,84481,CPT
10405107095911587637,2022,84378,CPT
16894879623394653009,2022,84482,CPT
1345885000528885838,2022,84392,CPT
10610630806613287203,2022,84484,CPT
18347384421594149028,2022,84402,CPT
6434462470056665552,2022,84510,CPT
94964521151096903,2022,84403,CPT
15476013090774178689,2022,84520,CPT
9946542831537095141,2022,84425,CPT
3632470112625002553,2022,84540,CPT
7749539374265994060,2022,84430,CPT
5658569333041459735,2022,84545,CPT
1655015008061880266,2022,84431,CPT
12744762831787672456,2022,84550,CPT
14685668148378767661,2022,84432,CPT
11040678898603903363,2022,84560,CPT
6242351980185023774,2022,84436,CPT
1119308446294674364,2022,84439,CPT
9433085114801826156,2022,84585,CPT
18327881126710700464,2022,84442,CPT
3652695702964764624,2022,84586,CPT
3071185842918757071,2022,84443,CPT
9679830582286567442,2022,84590,CPT
18301499038138888021,2022,84445,CPT
3394555489338937164,2022,84591,CPT
4106744610819616262,2022,84446,CPT
9448322040182792494,2022,84597,CPT
868938345021260139,2022,84449,CPT
15106141828006480062,2022,84600,CPT
15952203768734295877,2022,84450,CPT
12837273230558305631,2022,84620,CPT
10751438919499667275,2022,84460,CPT
15380281292093799441,2022,84630,CPT
2002001282929114316,2022,84466,CPT
5026216440634522751,2022,84681,CPT
9389175777006198451,2022,84478,CPT
13641713157461515905,2022,84702,CPT
15331808613669809102,2022,84479,CPT
14371836262685815011,2022,84703,CPT
17966123308334383247,2022,84480,CPT
9761382047508820218,2022,84704,CPT
12591553419905514373,2022,84481,CPT
6450309865919978476,2022,85002,CPT
16894879623394653009,2022,84482,CPT
18287757214398843890,2022,85004,CPT
10610630806613287203,2022,84484,CPT
4979282028818258130,2022,85007,CPT
6434462470056665552,2022,84510,CPT
7711800467423012698,2022,85014,CPT
15476013090774178689,2022,84520,CPT
4052505780802657549,2022,85018,CPT
3632470112625002553,2022,84540,CPT
647155293568832860,2022,85025,CPT
5658569333041459735,2022,84545,CPT
13730685313930090927,2022,85027,CPT
635905866651664964,2022,85032,CPT
12744762831787672456,2022,84550,CPT
11040678898603903363,2022,84560,CPT
5114508283564928859,2022,85041,CPT
17490897932543023955,2022,85045,CPT
9433085114801826156,2022,84585,CPT
2391538758238877713,2022,85048,CPT
3652695702964764624,2022,84586,CPT
6122960217235435651,2022,85049,CPT
9679830582286567442,2022,84590,CPT
3394555489338937164,2022,84591,CPT
4369413211237615780,2022,85060,CPT
9448322040182792494,2022,84597,CPT
15106141828006480062,2022,84600,CPT
1045444515565494523,2022,85097,CPT
12837273230558305631,2022,84620,CPT
16073995074613652988,2022,85210,CPT
15380281292093799441,2022,84630,CPT
9777926607185187648,2022,85220,CPT
5026216440634522751,2022,84681,CPT
14561780173143643047,2022,85230,CPT
13641713157461515905,2022,84702,CPT
13650172440952176455,2022,85240,CPT
14371836262685815011,2022,84703,CPT
6086139946236933745,2022,85244,CPT
9761382047508820218,2022,84704,CPT
15858663505116248001,2022,85245,CPT
6450309865919978476,2022,85002,CPT
1032840861851051730,2022,85246,CPT
18287757214398843890,2022,85004,CPT
8867923250683651373,2022,85247,CPT
4979282028818258130,2022,85007,CPT
593117094048297581,2022,85250,CPT
14778415001490890798,2022,85260,CPT
7711800467423012698,2022,85014,CPT
825802856111479855,2022,85270,CPT
4052505780802657549,2022,85018,CPT
936657454473040547,2022,85280,CPT
647155293568832860,2022,85025,CPT
5552152804991047756,2022,85290,CPT
13730685313930090927,2022,85027,CPT
635905866651664964,2022,85032,CPT
16339566833582787748,2022,85291,CPT
5114508283564928859,2022,85041,CPT
15560034407745371151,2022,85300,CPT
13787166561607390927,2022,85301,CPT
17490897932543023955,2022,85045,CPT
2391538758238877713,2022,85048,CPT
7181780558314833276,2022,85302,CPT
5102741578573710296,2022,85303,CPT
6122960217235435651,2022,85049,CPT
5353713362257058499,2022,85305,CPT
14931013299070100546,2022,85306,CPT
4369413211237615780,2022,85060,CPT
16920376668456547067,2022,85307,CPT
1045444515565494523,2022,85097,CPT
9237608759590685290,2022,85335,CPT
16073995074613652988,2022,85210,CPT
13402562152790775731,2022,85360,CPT
9777926607185187648,2022,85220,CPT
16696626002607673590,2022,85362,CPT
14561780173143643047,2022,85230,CPT
13650172440952176455,2022,85240,CPT
13159381623490604622,2022,85379,CPT
6086139946236933745,2022,85244,CPT
17297947408918842161,2022,85384,CPT
15858663505116248001,2022,85245,CPT
6872554754387972880,2022,85385,CPT
1032840861851051730,2022,85246,CPT
1739544263548947737,2022,85397,CPT
8867923250683651373,2022,85247,CPT
15328251315966811416,2022,85410,CPT
593117094048297581,2022,85250,CPT
14778415001490890798,2022,85260,CPT
11849777777447063072,2022,85415,CPT
1876417152700989548,2022,85420,CPT
825802856111479855,2022,85270,CPT
7466132850957534856,2022,85421,CPT
936657454473040547,2022,85280,CPT
5552152804991047756,2022,85290,CPT
1720991748350388901,2022,85460,CPT
16339566833582787748,2022,85291,CPT
15938002939982763882,2022,85475,CPT
14316799429734768744,2022,85520,CPT
15560034407745371151,2022,85300,CPT
13787166561607390927,2022,85301,CPT
8233147494934049795,2022,85549,CPT
7181780558314833276,2022,85302,CPT
12666311654392221351,2022,85555,CPT
5102741578573710296,2022,85303,CPT
6420694831854045224,2022,85557,CPT
5353713362257058499,2022,85305,CPT
14931013299070100546,2022,85306,CPT
1262594153812935267,2022,85576,CPT
16920376668456547067,2022,85307,CPT
13141544718679918034,2022,85597,CPT
9237608759590685290,2022,85335,CPT
2831041916804024877,2022,85598,CPT
13402562152790775731,2022,85360,CPT
16339618849390087058,2022,85610,CPT
16391808344516971999,2022,85611,CPT
16696626002607673590,2022,85362,CPT
17840358184336102186,2022,85613,CPT
13159381623490604622,2022,85379,CPT
3561390084309313423,2022,85635,CPT
17297947408918842161,2022,85384,CPT
3935301525003120085,2022,85651,CPT
6872554754387972880,2022,85385,CPT
8500494514240864151,2022,85652,CPT
1739544263548947737,2022,85397,CPT
2591983794628846325,2022,85660,CPT
15328251315966811416,2022,85410,CPT
9148457435266316054,2022,85670,CPT
9719668303838279043,2022,85675,CPT
11849777777447063072,2022,85415,CPT
7772113024127169288,2022,85705,CPT
1876417152700989548,2022,85420,CPT
7466132850957534856,2022,85421,CPT
1490961754514524933,2022,85730,CPT
9212507495060155155,2022,85732,CPT
1720991748350388901,2022,85460,CPT
17915965214911372864,2022,85810,CPT
15938002939982763882,2022,85475,CPT
9350274439729577585,2022,86000,CPT
14316799429734768744,2022,85520,CPT
16396458002006175611,2022,86001,CPT
17269956315925735279,2022,86003,CPT
8233147494934049795,2022,85549,CPT
3109370145781872067,2022,86008,CPT
12666311654392221351,2022,85555,CPT
